StartTime: 2017-07-07 11:39:38.562
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
6.675	-0.1758	0.0635	0.9780	0.2441	-0.4272	1.0376	3.4607	9.5801	116.1200	43.7300	16	-4	101	100772	0.46 
6.836	-0.1689	0.0630	0.9849	0.2441	-1.0986	0.6714	3.5046	9.5581	115.6366	43.7300	17	-3	105	100771	0.46 
6.906	-0.1802	0.0620	0.9907	0.0000	-1.4038	0.0000	3.5211	9.5856	115.4059	43.7300	14	-8	106	100771	0.46 
7.064	-0.1777	0.0654	0.9888	0.0000	-0.8545	0.0610	3.5431	9.4977	115.2411	43.7400	14	-7	105	100771	0.46 
7.130	-0.1592	0.0649	0.9712	-0.5493	-1.0376	-0.4883	3.5596	9.2834	115.1312	43.7300	14	-5	103	100771	0.46 
7.229	-0.1714	0.0635	0.9907	0.0000	-2.0752	-0.1831	3.5431	9.2065	114.9060	43.7400	12	-4	101	100771	0.46 
7.263	-0.1523	0.0640	0.9790	0.0000	-2.0752	0.1221	3.5541	8.9813	114.9500	43.7500	10	-9	101	100771	0.46 
7.295	-0.1597	0.0625	0.9883	0.0000	-1.0986	0.4883	3.5596	8.8934	115.2301	43.7500	11	-7	107	100771	0.46 
7.430	-0.1655	0.0640	0.9966	-0.0610	-0.8545	0.9155	3.5706	8.7946	115.3180	43.7600	8	-6	102	100771	0.46 
7.504	-0.1582	0.0688	0.9863	-0.3662	-0.3662	1.5869	3.5760	8.6737	115.5432	43.7500	13	-7	101	100771	0.46 
7.692	-0.1978	0.0552	0.9980	-0.3052	-7.5684	0.1221	3.5706	8.4705	115.6201	43.7600	13	-7	103	100771	0.46 
7.872	-0.1997	0.0542	1.0269	0.3052	-16.5405	0.3662	3.5266	7.3718	115.5212	43.7600	11	-8	103	100771	0.46 
7.923	-0.1606	0.0776	0.9932	2.9907	-51.1475	-0.4272	3.7408	4.1638	115.2301	43.7600	2	-8	98	100771	0.46 
8.023	-0.0435	0.1064	0.9937	0.9155	-67.0166	11.1084	4.0375	-1.6864	118.7238	43.7600	-12	-10	91	100771	0.46 
8.062	0.0947	0.0562	0.9800	5.7373	-84.4727	9.0942	4.0100	-9.4482	124.8376	43.7700	-25	-7	86	100771	0.46 
8.126	0.3867	0.0620	0.9380	9.5825	-104.9194	8.1177	4.5758	-19.4623	131.4459	43.7500	-53	-7	79	100771	0.46 
8.323	0.4810	0.0469	0.8867	9.7656	-98.3276	23.5596	4.7900	-29.2017	138.7793	43.7700	-79	-8	74	100771	0.46 
8.368	0.8149	0.1704	0.6118	1.0376	-93.1396	10.4370	4.9988	-39.2596	145.8160	43.7800	-105	-11	75	100771	0.46 
8.462	0.8296	0.0610	0.7002	-5.3101	-84.2896	12.5732	3.8782	-47.2852	153.0011	43.7600	-124	-12	86	100771	0.46 
8.653	1.2554	0.0664	0.4834	-6.7749	-71.5942	17.1509	2.8290	-54.7998	159.4006	43.7800	-143	-12	91	100771	0.46 
8.700	0.7769	-0.0981	0.2534	-7.5684	-35.5835	2.9297	2.0325	-59.8755	164.7894	43.7700	-157	-14	102	100771	0.46 
8.846	0.8296	-0.0361	0.3931	-2.0142	-8.7891	-5.6152	4.1254	-61.2817	167.0471	43.7600	-165	-12	106	100771	0.46 
8.898	0.5605	0.0513	0.6133	-2.0752	5.5542	-13.9160	5.2350	-58.5187	170.3485	43.7600	-166	-14	106	100770	0.46 
9.061	0.8521	0.0469	0.4609	-1.8921	9.0332	-1.8311	5.5316	-58.5846	174.5453	43.7500	-162	-13	104	100770	0.46 
9.117	0.9258	0.0342	0.5522	-1.4648	-8.8501	-6.1035	5.8228	-58.2770	178.7970	43.7400	-162	-15	102	100771	0.46 
9.279	0.7710	0.0200	0.5098	-0.2441	3.3569	-1.5869	6.9049	-59.1833	-178.1049	43.7300	-166	-15	103	100770	0.46 
9.342	0.8604	0.0664	0.4697	-1.5869	0.3662	0.0000	7.1246	-59.5020	-174.0564	43.7300	-166	-16	104	100770	0.46 
