StartTime: 2017-07-21 14:17:53.375
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
6.313	2015-01-01 00:10:18.720	0.0366	0.0405	1.0127	1.2817	-1.7090	-6.7139	2.4445	-2.2247	47.4335	48.2600	459	409	-257	100847	0.40 
6.344	2015-01-01 00:10:18.760	0.0269	0.0508	1.0313	0.6714	1.1597	-6.3477	2.5049	-2.1808	47.1698	47.9300	457	410	-257	100847	0.40 
6.391	2015-01-01 00:10:18.800	0.0513	0.0430	1.0024	-0.1831	-0.7324	-7.2021	2.5269	-2.2192	46.9226	48.1700	459	412	-257	100847	0.40 
6.438	2015-01-01 00:10:18.840	0.0391	0.0244	1.0068	0.2441	3.2959	-7.9956	2.5214	-2.1698	46.6425	48.0700	459	413	-257	100847	0.40 
6.469	2015-01-01 00:10:18.880	0.0391	0.0229	1.0225	0.7324	2.7466	-9.3994	2.5214	-2.0050	46.3458	48.0700	457	412	-256	100847	0.40 
6.501	2015-01-01 00:10:18.920	0.0400	0.0269	1.0161	0.6714	3.4790	-13.0005	2.5378	-1.8787	45.9558	48.4100	458	412	-255	100847	0.40 
6.563	2015-01-01 00:10:18.960	0.0288	0.0273	1.0171	0.8545	4.8218	-15.9302	2.5543	-1.6864	45.4230	48.0700	457	411	-255	100847	0.40 
6.594	2015-01-01 00:10:19.000	0.0156	0.0430	1.0313	0.7935	1.5869	-17.0288	2.5818	-1.5051	44.8132	48.0700	455	412	-254	100847	0.40 
6.641	2015-01-01 00:10:19.040	0.0161	0.0586	1.0186	0.8545	0.1221	-14.9536	2.6532	-1.4392	44.2310	48.1200	455	412	-254	100847	0.40 
6.673	2015-01-01 00:10:19.080	0.0117	0.0596	1.0117	0.1831	1.8311	-11.9629	2.7026	-1.3623	43.7860	48.1200	454	410	-254	100848	0.40 
6.719	2015-01-01 00:10:19.120	0.0166	0.0786	1.0161	-0.0610	1.3428	-6.3477	2.7631	-1.2579	43.5004	48.1200	454	413	-255	100848	0.40 
6.751	2015-01-01 00:10:19.160	0.0215	0.0679	1.0181	-0.9766	3.9063	-2.6855	2.7631	-1.1481	43.4180	48.1200	455	418	-258	100848	0.40 
6.783	2015-01-01 00:10:19.200	0.0127	0.0293	1.0078	0.4272	3.1128	0.3662	2.7466	-1.0107	43.4729	48.2600	455	420	-259	100848	0.40 
6.892	2015-01-01 00:10:19.240	0.0459	0.0444	1.0015	-0.7935	8.3618	-1.5259	2.7301	-0.8240	43.5608	48.0700	455	415	-258	100848	0.40 
6.892	2015-01-01 00:10:19.280	-0.0122	0.0664	1.0405	-0.3662	6.5918	-1.9531	2.7136	-0.4559	43.5663	48.2600	455	411	-257	100847	0.40 
6.923	2015-01-01 00:10:19.320	0.0068	0.0649	1.0181	-1.2207	4.5166	-0.7324	2.6917	-0.2417	43.6047	48.0700	456	411	-255	100848	0.40 
6.954	2015-01-01 00:10:19.360	-0.0151	0.0596	1.0205	0.3662	7.8735	1.7090	2.6971	0.0055	43.7311	48.0700	454	412	-255	100847	0.40 
7.001	2015-01-01 00:10:19.400	-0.0156	0.0269	1.0161	-0.7935	4.2114	0.4883	2.6697	0.2197	43.8629	48.0700	456	412	-255	100848	0.40 
7.079	2015-01-01 00:10:19.440	-0.0151	0.0356	1.0190	0.6714	5.0049	-0.3662	2.6422	0.4175	43.9453	48.2600	456	410	-254	100848	0.40 
7.079	2015-01-01 00:10:19.480	-0.0366	0.0503	1.0322	0.1831	1.1597	0.5493	2.6587	0.5823	44.0222	48.1200	457	409	-254	100848	0.40 
7.142	2015-01-01 00:10:19.520	-0.0273	0.0576	1.0205	0.5493	0.4883	3.1738	2.6862	0.6317	44.1760	48.1700	458	409	-254	100848	0.40 
7.173	2015-01-01 00:10:19.560	-0.0244	0.0396	1.0098	-0.7935	2.2583	0.2441	2.6807	0.6976	44.3188	48.1200	458	408	-252	100848	0.40 
