StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
122.968	2015-01-01 00:12:11.520	0.0581	0.0957	1.0127	-0.2441	2.5635	-3.4180	4.9054	1.6150	39.8364	49.7500	421	420	-237	100813	0.43 
122.999	2015-01-01 00:12:11.560	0.0581	0.0918	1.0005	0.0000	2.8687	-3.2349	4.9054	1.6150	39.8145	49.3700	421	423	-236	100813	0.43 
123.030	2015-01-01 00:12:11.600	0.0522	0.1025	1.0117	-0.4272	2.8076	-2.9297	4.9164	1.6425	39.8145	49.4600	420	421	-235	100813	0.43 
123.077	2015-01-01 00:12:11.640	0.0518	0.0962	1.0137	-0.1831	3.5400	-3.5400	4.9164	1.6809	39.7870	49.5600	422	422	-235	100813	0.43 
123.155	2015-01-01 00:12:11.680	0.0493	0.0952	1.0142	-0.0610	3.0518	-3.0518	4.9219	1.7139	39.7760	49.4600	422	422	-234	100813	0.43 
123.155	2015-01-01 00:12:11.720	0.0469	0.0957	1.0146	-0.1831	3.1128	-3.2959	4.9274	1.7468	39.7650	49.2200	422	422	-234	100813	0.43 
123.202	2015-01-01 00:12:11.760	0.0464	0.1016	1.0107	0.0000	2.9907	-3.1128	4.9329	1.7743	39.7485	49.5600	420	423	-234	100813	0.43 
123.233	2015-01-01 00:12:11.800	0.0508	0.0967	1.0063	-0.0610	2.9297	-2.9907	4.9493	1.7908	39.7375	49.5600	420	423	-236	100813	0.43 
123.280	2015-01-01 00:12:11.840	0.0483	0.0952	1.0068	0.0000	3.2959	-2.8076	4.9658	1.8073	39.7375	49.5100	421	420	-236	100813	0.43 
123.327	2015-01-01 00:12:11.880	0.0474	0.1030	1.0122	0.0610	3.0518	-3.2349	4.9823	1.8402	39.7430	49.7000	422	416	-237	100813	0.43 
