StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
71.738	2015-01-01 00:11:21.960	0.1445	0.0864	0.9834	1.4038	5.1270	-2.8687	3.7463	-1.0657	34.9860	48.5000	380	436	-231	100816	0.42 
71.754	2015-01-01 00:11:22.000	0.0928	0.0942	1.0024	-0.4272	4.5776	-1.8311	3.8452	-0.9448	35.0793	48.6000	380	436	-231	100816	0.42 
71.800	2015-01-01 00:11:22.040	0.1147	0.0615	0.9814	1.1597	2.6855	0.2441	3.9056	-0.9283	35.2386	48.2600	382	435	-231	100816	0.42 
71.832	2015-01-01 00:11:22.080	0.1294	0.1274	0.9717	0.7324	5.3101	-1.8311	3.9496	-0.8624	35.3320	48.4500	385	436	-233	100816	0.42 
71.879	2015-01-01 00:11:22.120	0.1118	0.0659	0.9736	1.2207	5.7983	-4.6387	4.0814	-0.6757	35.4034	48.5000	385	436	-234	100816	0.42 
71.925	2015-01-01 00:11:22.160	0.1172	0.1094	1.0361	-0.9766	12.2681	-2.9907	4.0649	-0.4010	35.3815	48.5000	388	437	-234	100816	0.42 
71.957	2015-01-01 00:11:22.200	0.0649	0.0610	1.0747	2.6245	6.5308	1.3428	4.1309	-0.1318	35.5518	48.4500	389	437	-232	100816	0.42 
72.019	2015-01-01 00:11:22.240	0.0649	0.0942	1.0029	0.1221	3.9673	-1.7090	4.1693	-0.0494	35.6891	48.5000	389	438	-233	100816	0.42 
72.082	2015-01-01 00:11:22.280	0.0635	0.0859	1.0435	0.1831	-0.2441	0.0000	4.1858	-0.0604	35.7880	48.5000	388	440	-233	100817	0.42 
72.113	2015-01-01 00:11:22.320	0.0991	0.0952	1.0176	-0.7324	-2.5635	0.1831	4.2023	-0.2637	35.9253	48.6500	388	440	-234	100816	0.42 
72.129	2015-01-01 00:11:22.360	0.0967	0.0742	0.9702	0.6104	0.3052	1.0986	4.2133	-0.4889	36.0846	48.5000	390	438	-233	100817	0.42 
