StartTime: 2017-07-21 14:17:28.513
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
4.110	2015-01-01 00:09:52.520	-0.0527	0.0352	1.0156	0.1221	-0.6104	-1.8311	1.9885	2.3785	46.7249	47.5400	471	403	-253	100852	0.39 
4.188	2015-01-01 00:09:52.560	-0.0532	0.0361	1.0205	0.0610	-0.3052	-2.4414	1.9830	2.3895	46.6644	47.4000	471	404	-254	100851	0.39 
4.220	2015-01-01 00:09:52.600	-0.0474	0.0254	1.0171	-0.1221	0.1221	-2.8687	1.9666	2.3895	46.5930	47.5900	473	405	-255	100851	0.39 
4.251	2015-01-01 00:09:52.640	-0.0566	0.0317	1.0259	0.4272	0.0000	-2.9297	1.9666	2.4060	46.5106	47.6400	472	406	-254	100851	0.39 
4.266	2015-01-01 00:09:52.680	-0.0415	0.0332	1.0088	0.4883	0.1831	-3.4790	1.9666	2.4060	46.4392	47.4000	471	406	-254	100851	0.39 
4.313	2015-01-01 00:09:52.720	-0.0713	0.0283	1.0337	0.1221	-1.1597	-4.0894	1.9720	2.4829	46.3129	47.4000	472	405	-253	100851	0.39 
4.344	2015-01-01 00:09:52.760	-0.0459	0.0068	1.0142	0.1831	1.2817	-5.5542	1.9391	2.4829	46.1646	47.3500	470	405	-251	100851	0.39 
4.422	2015-01-01 00:09:52.800	-0.0566	0.0137	1.0093	2.2583	4.0894	-3.7842	1.9501	2.6093	46.0382	47.4000	469	404	-252	100851	0.39 
4.453	2015-01-01 00:09:52.840	-0.0542	0.0459	1.0337	1.3428	2.6245	-2.5024	2.0105	2.7686	45.9668	47.5900	471	404	-247	100851	0.39 
4.469	2015-01-01 00:09:52.880	-0.0562	0.0405	1.0161	0.8545	1.5259	-1.0376	2.0544	2.8455	45.9448	47.7400	472	404	-246	100851	0.39 
4.531	2015-01-01 00:09:52.920	-0.0566	0.0166	1.0171	0.9766	0.7935	1.0986	2.0819	2.9114	46.0162	47.6400	471	404	-250	100851	0.39 
4.563	2015-01-01 00:09:52.960	-0.0508	-0.0161	1.0059	1.6479	2.8687	-2.0142	2.0764	2.9828	46.0602	47.4000	471	407	-248	100851	0.39 
4.625	2015-01-01 00:09:53.000	-0.0679	-0.0117	1.0229	2.2583	3.7231	-3.7842	2.0819	3.1421	45.9998	47.5900	471	409	-247	100851	0.39 
4.656	2015-01-01 00:09:53.040	-0.0718	-0.0029	1.0234	2.6245	3.0518	-7.5684	2.1094	3.3069	45.8185	47.5400	469	408	-249	100851	0.39 
4.688	2015-01-01 00:09:53.080	-0.0649	0.0078	1.0059	3.2959	5.8594	-7.9346	2.1588	3.4937	45.5493	47.4000	469	406	-251	100851	0.39 
4.735	2015-01-01 00:09:53.120	-0.0786	0.0166	0.9990	2.8687	5.6152	-6.2256	2.2302	3.7518	45.3461	47.6400	469	408	-252	100852	0.39 
4.797	2015-01-01 00:09:53.160	-0.0952	0.0439	0.9780	1.2207	4.6387	-1.9531	2.2906	3.9990	45.2087	47.5400	468	410	-252	100852	0.39 
4.829	2015-01-01 00:09:53.200	-0.0933	0.1245	0.8818	-2.7466	9.7656	13.6719	2.3621	4.2792	45.4834	47.5400	470	410	-253	100852	0.39 
4.860	2015-01-01 00:09:53.240	-0.1196	0.1890	0.9683	-5.3711	15.3198	26.3672	2.4554	4.8669	46.3458	47.4500	474	406	-254	100852	0.39 
4.891	2015-01-01 00:09:53.280	-0.1177	0.1553	1.1514	-9.2163	14.1602	36.1328	2.4335	5.4657	47.6532	47.7800	479	404	-253	100852	0.39 
4.938	2015-01-01 00:09:53.320	-0.0215	0.1392	1.1802	-3.6011	-1.8311	38.6963	2.4554	5.5865	49.1748	47.5400	484	403	-251	100852	0.39 
5.000	2015-01-01 00:09:53.360	0.0654	-0.0107	1.0669	-3.7231	-4.2114	28.2593	2.4445	5.1141	50.5206	47.7400	486	402	-248	100852	0.39 
5.032	2015-01-01 00:09:53.400	0.1011	-0.0811	0.9175	1.6479	5.7983	18.9819	2.3291	4.8450	51.4984	47.4500	486	397	-248	100851	0.39 
5.063	2015-01-01 00:09:53.440	0.0361	0.0298	0.9795	5.9204	19.9585	7.8125	2.4500	5.1855	52.0148	47.5900	485	394	-248	100851	0.39 
5.094	2015-01-01 00:09:53.480	-0.0464	0.1011	1.0396	7.0801	18.0664	5.5542	2.7960	5.8777	52.2125	47.6400	487	393	-248	100851	0.39 
5.141	2015-01-01 00:09:53.520	0.0000	0.0972	0.9326	6.2256	22.7051	9.5215	3.1476	6.4984	52.4872	47.4000	492	394	-251	100852	0.39 
