StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
495.321	2015-01-01 00:04:58.120	-0.0776	0.0767	0.9956	-0.1831	1.6479	-1.0986	4.0979	5.5261	45.0549	46.9200	517	437	-245	100817	0.42 
495.368	2015-01-01 00:04:58.160	-0.1182	0.0747	1.0098	0.0610	-2.4414	-0.7935	4.0869	5.5426	45.0439	46.7300	519	437	-248	100817	0.42 
495.400	2015-01-01 00:04:58.200	-0.0933	0.0776	1.0073	-0.2441	0.0000	-1.3428	4.0869	5.4987	45.0714	46.5400	516	437	-245	100817	0.42 
495.431	2015-01-01 00:04:58.240	-0.1074	0.0737	1.0088	-0.6104	-0.3052	-1.2207	4.0704	5.5096	45.0604	46.8700	515	438	-244	100817	0.42 
495.478	2015-01-01 00:04:58.280	-0.1030	0.0747	1.0039	-0.1221	0.1831	-1.0376	4.0594	5.5151	45.0714	46.5900	515	438	-244	100817	0.42 
495.524	2015-01-01 00:04:58.320	-0.1108	0.0698	1.0054	-0.3052	0.3662	-1.2207	4.0485	5.5426	45.0769	46.8700	516	438	-244	100817	0.42 
495.571	2015-01-01 00:04:58.360	-0.1021	0.0732	1.0034	0.0000	1.2207	-1.4648	4.0485	5.5756	45.0769	46.5400	516	437	-243	100817	0.42 
495.603	2015-01-01 00:04:58.400	-0.1245	0.0762	1.0166	-0.2441	-0.2441	-2.3193	4.0375	5.6415	45.0549	46.5900	513	437	-243	100817	0.42 
495.634	2015-01-01 00:04:58.440	-0.1152	0.0869	1.0049	-0.6714	-1.6479	-2.1973	4.0100	5.6360	44.9945	46.7300	513	437	-244	100817	0.42 
495.696	2015-01-01 00:04:58.480	-0.1187	0.0850	1.0083	-0.7935	-3.1128	-0.6714	3.9935	5.5646	44.9835	46.5400	518	435	-243	100817	0.42 
495.743	2015-01-01 00:04:58.520	-0.1226	0.0723	1.0156	-1.4648	-5.6152	-1.0986	3.9496	5.4163	44.9945	46.6800	519	435	-243	100817	0.42 
495.790	2015-01-01 00:04:58.560	-0.1143	0.0747	1.0093	-1.7090	-7.7515	-1.5259	3.8782	5.1801	44.9725	46.5900	516	437	-244	100817	0.42 
495.821	2015-01-01 00:04:58.600	-0.1104	0.0728	1.0239	-1.9531	-9.5215	-0.7324	3.7903	4.8724	44.9506	46.8300	515	439	-240	100817	0.42 
495.853	2015-01-01 00:04:58.640	-0.1055	0.0752	1.0117	-2.6855	-13.6108	-1.7700	3.7134	4.4550	44.9286	46.8700	512	439	-240	100817	0.42 
495.900	2015-01-01 00:04:58.680	-0.0737	0.0493	1.0103	-1.4648	-15.5640	-7.0190	3.6090	3.8837	44.7693	46.7300	511	437	-239	100817	0.42 
495.931	2015-01-01 00:04:58.720	-0.1240	0.0894	1.0332	0.6714	-20.0195	-2.6245	3.5980	3.2849	44.5935	46.7300	507	435	-239	100817	0.42 
496.009	2015-01-01 00:04:58.760	-0.0835	0.0869	1.0083	-2.3193	-22.3999	-6.1035	3.5706	2.5214	44.4012	46.8700	505	439	-238	100817	0.42 
496.041	2015-01-01 00:04:58.800	-0.0537	0.0562	1.0195	-2.1362	-28.3813	-1.5259	3.4882	1.5326	44.2529	46.6800	502	441	-240	100817	0.42 
496.071	2015-01-01 00:04:58.840	-0.0454	0.0649	1.0093	-3.1738	-32.1655	-1.2817	3.3783	0.3680	44.2145	46.8700	500	443	-246	100817	0.42 
496.103	2015-01-01 00:04:58.880	-0.0278	0.0664	1.0117	-4.6387	-36.3770	-0.4272	3.2300	-0.9393	44.1760	46.5400	499	441	-248	100817	0.42 
496.134	2015-01-01 00:04:58.920	-0.0015	0.0615	1.0049	-5.3711	-41.6260	-0.5493	3.0212	-2.4445	44.1486	46.5900	495	442	-244	100817	0.42 
496.181	2015-01-01 00:04:58.960	0.0225	0.0586	1.0132	-5.1880	-45.5322	0.3662	2.8345	-4.1199	44.1376	46.6800	491	440	-240	100817	0.42 
496.212	2015-01-01 00:04:59.000	0.0601	0.0449	1.0098	-5.3101	-50.7813	1.2817	2.6257	-5.9875	44.1595	46.6800	487	442	-241	100817	0.42 
496.259	2015-01-01 00:04:59.040	0.1040	0.0342	1.0020	-6.1035	-55.6030	1.4038	2.4005	-8.0804	44.2090	46.5900	486	444	-244	100817	0.42 
496.306	2015-01-01 00:04:59.080	0.1421	0.0337	0.9922	-6.8359	-60.3027	0.4272	2.1423	-10.3546	44.2584	46.7300	485	445	-246	100817	0.42 
496.337	2015-01-01 00:04:59.120	0.1860	0.0405	0.9927	-7.2021	-65.3687	-0.7935	1.8622	-12.8210	44.2474	46.5400	474	445	-245	100818	0.42 
496.415	2015-01-01 00:04:59.160	0.2173	0.0269	0.9795	-7.9346	-69.3970	0.5493	1.5985	-15.4633	44.2749	46.5900	470	442	-244	100818	0.42 
496.446	2015-01-01 00:04:59.200	0.2690	0.0269	0.9624	-7.4463	-72.8149	1.0376	1.3184	-18.2483	44.3188	46.6800	461	444	-247	100818	0.42 
496.478	2015-01-01 00:04:59.240	0.3096	0.0195	0.9360	-6.3477	-77.4536	0.8545	1.0602	-21.1871	44.3848	46.6800	451	449	-251	100818	0.42 
496.509	2015-01-01 00:04:59.280	0.3687	0.0264	0.9355	-4.8828	-85.6323	2.2583	0.8514	-24.3842	44.4397	46.5400	443	450	-251	100818	0.42 
496.556	2015-01-01 00:04:59.320	0.4595	0.0142	0.8647	-7.2632	-95.3369	8.3618	0.5383	-28.0426	44.7418	46.5400	435	451	-253	100819	0.42 
496.619	2015-01-01 00:04:59.360	0.5791	-0.0010	0.8242	-6.2256	-101.4404	11.9629	0.0549	-32.0526	45.2637	46.3500	428	451	-254	100819	0.42 
496.650	2015-01-01 00:04:59.400	0.6318	-0.0088	0.7241	-8.8501	-97.6563	18.6768	-0.7251	-36.2329	46.0822	46.5400	419	451	-248	100819	0.42 
496.681	2015-01-01 00:04:59.440	0.6045	-0.0400	0.8506	-3.1128	-88.8672	13.5498	-1.5326	-39.8694	47.0544	46.5400	413	452	-247	100819	0.42 
496.744	2015-01-01 00:04:59.480	0.6006	-0.0156	0.7378	1.7090	-82.5806	19.5313	-2.2302	-43.2312	48.0981	46.6800	405	454	-241	100819	0.42 
496.790	2015-01-01 00:04:59.520	0.7017	-0.0278	0.6167	-0.4272	-80.6885	21.8506	-3.1696	-46.4447	49.4659	46.5900	400	452	-236	100819	0.42 
496.837	2015-01-01 00:04:59.560	0.6748	-0.0610	0.6191	-1.4648	-77.6978	17.9443	-4.3011	-49.5319	50.7953	46.6800	395	454	-233	100819	0.42 
496.853	2015-01-01 00:04:59.600	0.8115	-0.0771	0.5273	-2.3804	-81.1768	16.7847	-5.5646	-52.7673	52.1631	46.3900	388	454	-231	100820	0.42 
496.884	2015-01-01 00:04:59.640	0.8037	-0.0830	0.4829	-4.0283	-80.0781	16.6626	-7.2510	-55.9369	53.8770	46.4900	384	456	-227	100820	0.42 
