StartTime: 2017-07-21 14:12:30.612
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
5.079	2015-01-01 00:05:7.400	-0.0654	0.0781	1.0200	-0.4272	0.1831	-2.0142	4.2792	3.7354	43.2257	46.8700	484	447	-238	100845	0.40 
5.141	2015-01-01 00:05:7.440	-0.0703	0.0776	1.0117	-0.4883	0.7935	-1.6479	4.2627	3.7628	43.1982	46.8300	485	447	-237	100845	0.40 
5.157	2015-01-01 00:05:7.480	-0.0762	0.0806	1.0083	-0.7935	0.2441	-1.2817	4.2462	3.8013	43.1982	46.8700	487	448	-241	100845	0.40 
5.204	2015-01-01 00:05:7.520	-0.0815	0.0742	1.0146	-0.0610	0.3052	-0.7935	4.2352	3.8287	43.2092	46.8700	487	449	-239	100845	0.40 
5.235	2015-01-01 00:05:7.560	-0.0781	0.0781	1.0195	-0.1221	0.4272	-1.4648	4.2297	3.8672	43.2147	46.5900	486	448	-241	100845	0.40 
5.282	2015-01-01 00:05:7.600	-0.0796	0.0747	1.0205	0.0000	0.0610	-1.0376	4.2242	3.8947	43.2147	46.9200	486	448	-240	100845	0.40 
5.313	2015-01-01 00:05:7.640	-0.0781	0.0762	1.0171	0.3662	-0.0610	-0.6714	4.2242	3.9056	43.2257	46.8700	488	447	-239	100845	0.40 
5.360	2015-01-01 00:05:7.680	-0.0684	0.0728	0.9980	0.1831	0.7935	-1.3428	4.2407	3.9111	43.2642	46.7300	490	446	-238	100845	0.40 
5.422	2015-01-01 00:05:7.720	-0.0962	0.0776	1.0308	0.4883	-2.6855	-0.9766	4.2517	3.9221	43.2697	46.7300	488	446	-240	100845	0.40 
5.454	2015-01-01 00:05:7.760	-0.0693	0.0771	1.0122	0.1221	-1.4038	-0.9766	4.2737	3.8452	43.2861	46.9200	486	447	-242	100845	0.40 
5.516	2015-01-01 00:05:7.800	-0.0742	0.0781	1.0132	0.0610	-0.3662	-1.4648	4.2682	3.8287	43.2806	46.8700	484	447	-243	100845	0.40 
5.548	2015-01-01 00:05:7.840	-0.0801	0.0762	1.0220	0.5493	-1.8921	-0.7324	4.2847	3.8013	43.2751	46.8300	484	449	-241	100845	0.40 
5.579	2015-01-01 00:05:7.880	-0.0811	0.0776	1.0215	0.7324	-3.6011	-0.1831	4.3011	3.7079	43.2916	47.0700	484	450	-243	100845	0.40 
5.610	2015-01-01 00:05:7.920	-0.0845	0.0801	1.0176	0.6714	-4.3335	-0.2441	4.3176	3.5706	43.2916	46.6800	482	453	-244	100845	0.40 
5.657	2015-01-01 00:05:7.960	-0.1113	0.0894	1.0308	-0.3662	-6.7749	0.4883	4.3286	3.4003	43.3026	46.7300	483	451	-243	100844	0.40 
5.719	2015-01-01 00:05:8.000	-0.1069	0.0854	1.0264	-0.4272	-12.5122	0.6714	4.3286	3.0762	43.3301	46.8700	485	451	-241	100844	0.40 
5.751	2015-01-01 00:05:8.040	-0.0864	0.0752	1.0264	-0.1831	-15.0146	1.2817	4.3066	2.5598	43.3685	46.9200	485	448	-242	100844	0.40 
5.783	2015-01-01 00:05:8.080	-0.0986	0.0806	1.0381	-0.5493	-20.3247	1.0376	4.2902	1.9226	43.3960	46.8700	482	447	-241	100844	0.40 
5.814	2015-01-01 00:05:8.120	-0.0835	0.0859	1.0293	0.0000	-27.3438	2.4414	4.2957	1.0437	43.4235	46.9200	479	447	-239	100844	0.40 
5.876	2015-01-01 00:05:8.160	-0.0459	0.0854	1.0151	0.4272	-32.4707	3.6011	4.3121	-0.0934	43.4949	46.9200	478	448	-243	100844	0.40 
5.923	2015-01-01 00:05:8.200	-0.0415	0.0879	1.0420	0.4272	-38.8794	6.4087	4.3341	-1.4557	43.6157	46.9200	477	449	-246	100844	0.40 
5.970	2015-01-01 00:05:8.240	-0.0190	0.0830	1.0283	0.2441	-45.8984	8.1177	4.3451	-3.0872	43.8025	46.7300	472	450	-246	100844	0.40 
5.985	2015-01-01 00:05:8.280	0.0205	0.0752	0.9985	0.1831	-47.5464	8.3008	4.3396	-4.9164	44.0387	47.0700	469	453	-242	100844	0.40 
6.016	2015-01-01 00:05:8.320	0.0078	0.0977	1.0781	-1.6479	-56.3354	2.6245	4.3341	-6.8335	44.1266	46.8700	468	454	-240	100844	0.40 
6.064	2015-01-01 00:05:8.360	0.1094	0.0483	0.9316	-1.6479	-63.5986	3.7231	4.2407	-9.2505	44.0552	46.8700	461	453	-244	100844	0.40 
6.141	2015-01-01 00:05:8.400	0.1377	0.0747	1.0361	-3.2959	-71.8994	5.0049	4.1583	-11.7993	44.0662	46.8700	453	450	-251	100844	0.40 
6.173	2015-01-01 00:05:8.440	0.1670	0.0552	0.9180	-3.3569	-77.4536	4.8828	3.9771	-14.8315	44.1321	46.8700	449	448	-255	100844	0.40 
6.204	2015-01-01 00:05:8.480	0.3208	0.0522	0.9897	-3.7231	-89.5386	3.5400	3.8562	-18.0725	44.0936	46.8300	440	451	-251	100843	0.40 
6.235	2015-01-01 00:05:8.520	0.2158	0.0928	0.9355	-2.9297	-84.4727	5.3101	3.7518	-21.4014	44.0277	47.0200	431	453	-249	100844	0.40 
6.283	2015-01-01 00:05:8.560	0.3872	0.0928	0.9033	-4.7607	-91.9800	12.8784	3.5925	-24.9884	44.2035	46.8300	420	453	-249	100844	0.40 
6.314	2015-01-01 00:05:8.600	0.3213	0.0742	0.8662	-5.3101	-85.5103	9.0332	3.2904	-28.3502	44.4781	47.0700	411	454	-246	100844	0.40 
6.392	2015-01-01 00:05:8.640	0.5596	0.0034	0.8062	-4.4556	-86.2427	0.9155	3.0981	-31.8604	44.4287	47.0200	404	453	-245	100844	0.40 
6.423	2015-01-01 00:05:8.680	0.6206	0.0410	0.8052	-6.4697	-86.6089	4.5166	2.9004	-35.3046	44.4012	46.7300	401	453	-244	100844	0.40 
6.454	2015-01-01 00:05:8.720	0.6250	0.0210	0.7344	-7.9346	-85.9375	-1.7090	2.6422	-38.8641	44.2310	46.9200	391	454	-243	100844	0.40 
6.485	2015-01-01 00:05:8.760	0.7080	0.0581	0.6685	-4.0894	-88.1958	-0.7935	2.5983	-42.4237	43.8959	47.0700	384	455	-241	100843	0.40 
6.532	2015-01-01 00:05:8.800	0.8257	0.0581	0.6113	-2.6855	-83.6792	5.7983	2.6312	-45.9174	43.6871	46.6800	382	458	-241	100844	0.40 
6.595	2015-01-01 00:05:8.840	0.7178	0.0737	0.6006	-7.8125	-82.3364	14.7095	2.0929	-49.2902	44.0332	46.8300	371	460	-237	100844	0.40 
6.626	2015-01-01 00:05:8.880	0.8442	-0.0229	0.4619	-7.8125	-76.4771	15.8081	1.0712	-52.6904	44.7968	46.8700	364	461	-233	100844	0.40 
6.657	2015-01-01 00:05:8.920	0.8408	-0.0015	0.4844	-7.0190	-83.4961	14.6484	0.0000	-55.9698	45.6427	46.6800	363	463	-232	100844	0.40 
