StartTime: 2017-07-21 14:12:30.612
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
37.320	2015-01-01 00:05:38.280	-0.1602	0.0430	1.0024	0.4883	-0.0610	-1.0986	2.0929	8.8165	42.6709	47.5900	496	457	-237	100845	0.40 
37.367	2015-01-01 00:05:38.320	-0.1655	0.0405	1.0068	0.4272	-0.1221	-1.4648	2.1094	8.8275	42.6654	47.5900	496	460	-239	100845	0.40 
37.414	2015-01-01 00:05:38.360	-0.1709	0.0479	1.0156	0.3052	0.0000	-1.3428	2.1259	8.8385	42.6434	47.6400	496	455	-233	100846	0.40 
37.445	2015-01-01 00:05:38.400	-0.1709	0.0483	1.0088	0.1221	-0.5493	-1.4648	2.1368	8.8440	42.6324	47.5400	496	455	-233	100846	0.40 
37.508	2015-01-01 00:05:38.440	-0.1646	0.0400	1.0093	0.0610	-0.2441	-0.9155	2.1368	8.8495	42.6270	47.8800	498	452	-233	100845	0.40 
37.539	2015-01-01 00:05:38.480	-0.1660	0.0435	1.0088	0.0000	-0.0610	-1.0986	2.1368	8.8550	42.6379	47.7800	499	452	-232	100845	0.40 
37.570	2015-01-01 00:05:38.520	-0.1563	0.0439	1.0034	0.1831	0.0000	-0.7324	2.1533	8.8440	42.6654	47.7800	500	453	-230	100845	0.40 
37.649	2015-01-01 00:05:38.560	-0.1904	0.0449	1.0298	0.3662	-2.6245	-0.1221	2.1643	8.8440	42.6764	47.8800	500	453	-229	100846	0.40 
37.649	2015-01-01 00:05:38.600	-0.1592	0.0444	1.0078	0.0000	-2.6245	0.7324	2.1698	8.7231	42.7368	47.5900	500	454	-229	100845	0.40 
37.711	2015-01-01 00:05:38.640	-0.1885	0.0571	1.0176	-0.3662	-5.1880	2.1973	2.1753	8.5968	42.8302	47.7400	499	454	-229	100845	0.40 
37.742	2015-01-01 00:05:38.680	-0.1875	0.0415	1.0186	1.4038	-8.7280	4.5776	2.2302	8.3496	43.0005	47.7400	501	452	-231	100846	0.40 
37.774	2015-01-01 00:05:38.720	-0.2046	0.0264	1.0186	1.7090	-15.3809	6.7139	2.3126	7.9211	43.2532	47.6400	503	452	-233	100845	0.40 
37.867	2015-01-01 00:05:38.760	-0.1860	0.0386	1.0024	1.5259	-18.3105	4.6997	2.3840	7.2839	43.4784	47.5900	504	452	-234	100846	0.40 
37.867	2015-01-01 00:05:38.800	-0.1816	0.0493	1.0088	1.0986	-23.8647	5.9814	2.4609	6.5149	43.6816	47.5900	500	452	-234	100846	0.40 
37.898	2015-01-01 00:05:38.840	-0.1621	0.0542	1.0298	-0.0610	-30.4565	6.7749	2.4994	5.4767	43.9124	47.5900	495	452	-236	100846	0.40 
37.945	2015-01-01 00:05:38.880	-0.1274	0.0532	1.0283	0.1831	-35.6445	6.2866	2.5269	4.1968	44.1211	47.9300	494	454	-241	100846	0.40 
37.976	2015-01-01 00:05:38.920	-0.1143	0.0747	1.0366	0.3662	-41.9922	7.9346	2.5873	2.7191	44.3463	47.7400	494	455	-243	100846	0.40 
38.054	2015-01-01 00:05:38.960	-0.0889	0.0664	1.0117	0.4272	-50.9033	9.5215	2.6477	0.9064	44.6210	47.5900	490	454	-236	100846	0.40 
38.054	2015-01-01 00:05:39.000	-0.0679	0.0537	1.0151	-0.4883	-61.0352	10.6201	2.6477	-1.2689	44.9451	47.6400	483	454	-236	100846	0.40 
38.117	2015-01-01 00:05:39.040	0.0020	0.0435	1.0078	-3.4180	-67.2607	6.1646	2.5653	-3.7683	45.1373	47.7800	475	451	-241	100846	0.40 
38.180	2015-01-01 00:05:39.080	0.0542	0.0200	0.9868	-7.7515	-69.0308	5.2490	2.3016	-6.4435	45.2802	47.5900	470	451	-244	100846	0.40 
38.226	2015-01-01 00:05:39.120	0.0923	0.0273	1.0103	-6.4697	-74.8291	2.7466	2.0050	-9.2120	45.3461	47.7800	463	451	-242	100846	0.40 
38.258	2015-01-01 00:05:39.160	0.1733	0.0361	1.0845	-4.4556	-91.2476	2.6245	1.7853	-12.3706	45.3461	47.5400	458	448	-242	100845	0.40 
38.289	2015-01-01 00:05:39.200	0.2549	0.0337	0.8652	-4.9438	-105.5908	13.3667	1.5106	-16.5399	45.6427	47.7800	456	447	-242	100846	0.40 
38.321	2015-01-01 00:05:39.240	0.2588	0.0532	0.8926	-1.5869	-84.2285	7.2632	1.3678	-20.0391	45.9888	47.5900	446	448	-245	100846	0.40 
38.352	2015-01-01 00:05:39.280	0.2920	0.0410	0.8472	-4.8218	-85.0830	13.9160	1.0986	-23.5767	46.4008	47.5400	434	453	-244	100846	0.40 
38.429	2015-01-01 00:05:39.320	0.3989	0.0054	0.9233	-5.8594	-92.1021	8.7280	0.7581	-26.9000	46.7743	47.7400	425	455	-241	100845	0.40 
38.477	2015-01-01 00:05:39.360	0.5171	0.0215	0.8320	-8.5449	-88.5010	11.7798	0.2692	-30.5530	47.1973	47.8800	421	456	-240	100846	0.40 
38.477	2015-01-01 00:05:39.400	0.5190	-0.0034	0.9004	-10.8643	-94.3604	12.1460	-0.4669	-34.0796	47.8235	47.4500	414	457	-241	100845	0.40 
38.523	2015-01-01 00:05:39.440	0.6294	0.0264	0.7520	-9.4604	-91.2476	8.5449	-1.1371	-37.8424	48.2684	47.9300	404	461	-238	100846	0.40 
38.571	2015-01-01 00:05:39.480	0.6636	-0.0439	0.6968	-12.4512	-90.3320	3.8452	-1.8677	-41.4624	48.6804	47.7400	397	465	-237	100846	0.40 
38.602	2015-01-01 00:05:39.520	0.7466	-0.0327	0.6240	-13.0615	-86.6699	3.7842	-2.6587	-45.0879	48.9221	47.6400	394	466	-236	100846	0.40 
38.711	2015-01-01 00:05:39.560	0.7861	-0.0669	0.5781	-15.9912	-89.0503	5.6763	-3.7463	-48.7244	49.4714	47.9800	383	467	-233	100846	0.40 
38.711	2015-01-01 00:05:39.600	0.8169	-0.0410	0.4897	-12.9395	-90.7593	10.8032	-5.0592	-52.4323	50.2625	47.9300	374	466	-228	100846	0.40 
38.726	2015-01-01 00:05:39.640	0.8677	-0.0654	0.4331	-14.2212	-86.1206	13.9160	-6.8884	-56.0687	51.6357	47.7400	365	465	-223	100846	0.40 
38.773	2015-01-01 00:05:39.680	0.8994	-0.0649	0.3628	-13.0005	-81.0547	18.0054	-9.1956	-59.4855	53.4705	47.5400	362	468	-214	100846	0.40 
38.821	2015-01-01 00:05:39.720	0.9492	-0.0835	0.4063	-11.1694	-68.7866	18.3716	-12.0520	-62.4188	55.8655	47.9300	356	469	-209	100847	0.40 
38.899	2015-01-01 00:05:39.760	1.0469	-0.1729	0.2729	-10.2539	-60.9131	16.1743	-15.2985	-64.9292	58.6945	47.7800	352	468	-211	100847	0.40 
38.930	2015-01-01 00:05:39.800	1.0029	-0.1968	0.2383	-9.5825	-50.0488	7.6294	-18.4021	-67.0770	61.2653	47.7400	350	468	-209	100847	0.40 
