StartTime: 2017-07-21 14:14:17.763
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
89.434	2015-01-01 00:08:10.800	-0.0591	0.0283	1.0029	-0.4883	-0.6104	-3.9673	2.7026	2.2028	62.6770	48.2600	584	261	-219	100839	0.40 
89.465	2015-01-01 00:08:10.840	-0.0547	0.0454	1.0264	0.3052	-1.2207	-4.6997	2.6697	2.2083	62.5287	48.3100	584	261	-219	100839	0.40 
89.511	2015-01-01 00:08:10.880	-0.0527	0.0459	1.0098	-0.2441	-1.8921	-5.0659	2.6642	2.1808	62.3859	48.2600	586	262	-219	100839	0.40 
89.543	2015-01-01 00:08:10.920	-0.0449	0.0405	1.0186	0.6714	-0.7324	-2.8076	2.6642	2.1588	62.2815	48.4100	589	263	-215	100839	0.40 
89.621	2015-01-01 00:08:10.960	-0.0610	0.0430	1.0176	0.4272	-0.9766	-2.5635	2.6642	2.1588	62.2321	48.2600	590	263	-214	100839	0.40 
89.652	2015-01-01 00:08:11.000	-0.0313	0.0562	1.0000	0.4883	0.9766	-0.7935	2.6807	2.1588	62.2321	48.1700	589	264	-214	100839	0.40 
89.667	2015-01-01 00:08:11.040	-0.0439	0.0464	1.0259	-0.9155	0.1831	-0.9766	2.6807	2.2083	62.2540	48.4500	587	262	-215	100839	0.40 
89.714	2015-01-01 00:08:11.080	-0.0518	0.0342	1.0249	0.0000	0.4883	-0.6714	2.6477	2.2412	62.2870	48.1700	588	260	-216	100839	0.41 
89.745	2015-01-01 00:08:11.120	-0.0581	0.0400	1.0229	0.7935	1.7090	-1.0376	2.6422	2.3016	62.3199	48.3100	589	262	-215	100839	0.41 
89.824	2015-01-01 00:08:11.160	-0.0464	0.0454	1.0273	0.2441	0.5493	-1.4648	2.6697	2.3456	62.3419	48.4500	588	262	-215	100839	0.41 
89.855	2015-01-01 00:08:11.200	-0.0464	0.0493	1.0103	-0.1831	-0.4272	-2.4414	2.6587	2.3511	62.3090	48.3100	588	261	-216	100838	0.41 
89.886	2015-01-01 00:08:11.240	-0.0537	0.0693	1.0146	0.0000	1.7700	0.3052	2.6697	2.4005	62.3254	48.4100	587	260	-214	100838	0.41 
89.934	2015-01-01 00:08:11.280	-0.0586	0.0776	1.0283	-0.9155	0.7324	2.3193	2.6917	2.4500	62.4463	48.4500	587	260	-212	100838	0.41 
