StartTime: 2017-07-21 14:14:17.763
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
59.580	2015-01-01 00:07:42.280	0.0054	0.0835	1.0332	-0.5493	-1.7700	-11.1694	3.7354	-1.2689	55.9149	48.3100	579	281	-225	100842	0.40 
59.612	2015-01-01 00:07:42.320	0.0122	0.0713	1.0200	-0.8545	-2.0142	-8.7891	3.7299	-1.3074	55.6787	48.3100	583	288	-223	100842	0.40 
59.643	2015-01-01 00:07:42.360	0.0122	0.0654	1.0005	-0.6104	-1.5259	-7.0190	3.7244	-1.3403	55.5304	48.2600	586	294	-223	100842	0.40 
59.690	2015-01-01 00:07:42.400	0.0166	0.0874	1.0034	-0.9155	0.9155	-3.2349	3.7189	-1.3348	55.4919	48.3100	586	296	-224	100841	0.40 
59.752	2015-01-01 00:07:42.440	-0.0010	0.0845	1.0166	-1.2817	0.2441	1.1597	3.7024	-1.2689	55.6018	48.5000	586	298	-226	100842	0.40 
59.815	2015-01-01 00:07:42.480	0.0103	0.0903	1.0200	-0.6714	0.1221	5.6152	3.6914	-1.2579	55.8984	48.3100	588	294	-226	100841	0.40 
59.846	2015-01-01 00:07:42.520	0.0200	0.0859	1.0273	-0.7324	2.1362	7.8125	3.6749	-1.2195	56.3324	48.4500	587	294	-225	100842	0.40 
59.862	2015-01-01 00:07:42.560	0.0156	0.0708	1.0308	-1.3428	-3.0518	7.9956	3.6420	-1.2579	56.8103	48.3100	587	294	-225	100842	0.40 
59.909	2015-01-01 00:07:42.600	0.0342	0.0640	1.0229	-1.1597	-2.3804	4.2725	3.5706	-1.3953	57.1619	48.1700	585	294	-226	100842	0.40 
59.955	2015-01-01 00:07:42.640	0.0522	0.0972	0.9951	-0.9155	-1.4038	4.6997	3.5486	-1.4886	57.4475	48.5000	586	293	-226	100842	0.40 
59.987	2015-01-01 00:07:42.680	0.0366	0.1113	0.9941	-2.5024	2.6245	3.7231	3.5321	-1.5216	57.7222	48.3100	586	297	-229	100842	0.40 
60.034	2015-01-01 00:07:42.720	0.0039	0.1123	1.0386	-3.1128	2.3804	7.4463	3.4882	-1.3843	58.0353	48.2600	586	299	-230	100842	0.40 
60.080	2015-01-01 00:07:42.760	0.0264	0.0957	1.0024	-3.7842	1.0376	8.0566	3.3948	-1.3623	58.4583	48.2600	586	296	-228	100842	0.40 
60.112	2015-01-01 00:07:42.800	0.0278	0.1079	1.0107	-3.2959	3.6011	7.1411	3.3014	-1.2799	58.8153	48.3100	584	292	-228	100842	0.40 
60.159	2015-01-01 00:07:42.840	-0.0010	0.1274	1.0532	-2.6855	2.0142	9.0942	3.2794	-1.1426	59.2218	48.4500	582	291	-228	100842	0.40 
60.222	2015-01-01 00:07:42.880	0.0234	0.1016	1.0122	-1.8311	-1.4038	3.9063	3.2574	-1.1536	59.5459	48.5000	581	290	-228	100841	0.40 
60.252	2015-01-01 00:07:42.920	0.0376	0.1323	1.0122	-1.1597	2.6855	3.0518	3.2794	-1.1481	59.6997	48.4500	584	290	-228	100842	0.40 
60.284	2015-01-01 00:07:42.960	0.0181	0.1479	1.0122	-3.4790	-2.6855	4.3945	3.3124	-1.1536	59.9139	48.4100	586	291	-227	100842	0.40 
60.315	2015-01-01 00:07:43.000	0.0303	0.1362	0.9722	-5.0659	-1.4648	2.1973	3.2355	-1.2799	60.0513	48.4100	586	289	-223	100842	0.40 
60.362	2015-01-01 00:07:43.040	0.0166	0.1753	1.0020	-7.6904	0.0000	3.1738	3.1311	-1.2964	60.1996	48.4100	585	287	-224	100842	0.40 
60.441	2015-01-01 00:07:43.080	0.0039	0.1621	0.9917	-13.5498	-6.8359	1.0376	2.8510	-1.4063	60.2930	48.3100	583	289	-224	100842	0.40 
60.455	2015-01-01 00:07:43.120	0.0273	0.1870	0.9512	-15.1367	2.8687	-0.2441	2.4500	-1.5106	60.3259	48.3100	584	291	-224	100842	0.40 
60.487	2015-01-01 00:07:43.160	-0.0415	0.1943	0.9595	-22.5220	4.2114	3.6011	1.9006	-1.2909	60.3809	48.3100	581	294	-222	100842	0.40 
60.518	2015-01-01 00:07:43.200	-0.0078	0.2075	0.9126	-28.3203	1.5869	4.8828	1.1371	-1.0767	60.5511	48.2600	580	296	-221	100842	0.40 
60.581	2015-01-01 00:07:43.240	0.0029	0.1475	0.8447	-34.3018	7.7515	3.2959	0.0769	-0.9009	60.6940	48.3100	581	296	-223	100841	0.40 
60.612	2015-01-01 00:07:43.280	-0.0313	0.2349	0.9385	-45.5933	12.8784	-1.2817	-1.1865	-0.4065	60.7928	48.3100	583	297	-226	100841	0.40 
60.659	2015-01-01 00:07:43.320	-0.0679	0.0459	0.8062	-49.4995	16.5405	-24.4751	-2.9059	0.1373	60.1941	48.3100	583	300	-227	100841	0.40 
60.690	2015-01-01 00:07:43.360	-0.0166	0.0576	0.6772	-47.8516	28.2593	-34.9121	-4.5758	1.0327	58.8867	48.1200	583	301	-228	100841	0.40 
60.737	2015-01-01 00:07:43.400	-0.0664	0.0220	0.5391	-46.4478	27.8320	-43.0298	-6.3831	2.1149	57.2552	48.1700	588	307	-226	100841	0.40 
60.815	2015-01-01 00:07:43.440	0.0269	0.1895	0.5601	-46.9971	24.9023	-18.1885	-7.8442	2.9773	55.9479	48.2600	595	315	-219	100841	0.40 
60.862	2015-01-01 00:07:43.480	-0.0498	0.2124	0.4556	-55.2368	25.5737	-34.6680	-9.2670	3.8672	54.8328	48.4500	596	321	-217	100841	0.40 
60.862	2015-01-01 00:07:43.520	0.0645	-0.1631	0.2915	-66.6504	35.7666	-32.8369	-11.4258	4.6967	53.6462	48.1700	596	324	-216	100841	0.40 
60.894	2015-01-01 00:07:43.560	-0.1929	-0.5098	0.5005	-69.5801	33.5083	-94.6045	-15.3094	5.5261	51.1414	48.5000	603	333	-211	100841	0.40 
60.956	2015-01-01 00:07:43.600	-0.1475	-0.6094	0.3062	-65.0024	-26.6113	-170.9595	-19.2700	3.3948	46.7853	48.2600	605	346	-205	100841	0.40 
60.987	2015-01-01 00:07:43.640	-0.8145	-2.7993	1.8896	-185.1807	-13.0615	-264.7705	-24.5325	-1.2579	40.4626	48.2600	601	361	-205	100841	0.40 
61.050	2015-01-01 00:07:43.680	0.8418	-0.3447	0.7593	-127.0142	-323.3643	-227.1729	-33.4918	-14.6338	35.9967	48.4500	588	386	-205	100841	0.40 
61.081	2015-01-01 00:07:43.720	0.0947	0.7017	-0.5259	-164.2456	-117.2485	-24.2920	-40.3967	-23.0823	38.3423	48.1200	559	418	-208	100841	0.40 
61.112	2015-01-01 00:07:43.760	0.2495	-1.0586	0.3892	-128.4790	-100.5249	-37.1094	-48.7628	-27.5592	41.5228	48.3100	539	440	-211	100841	0.40 
61.143	2015-01-01 00:07:43.800	0.6968	-0.2510	0.7686	-132.5684	-175.5981	-74.0356	-55.7776	-32.5909	46.0107	48.2600	530	450	-212	100841	0.40 
61.190	2015-01-01 00:07:43.840	2.5103	0.6045	-1.2227	-174.8047	-247.4976	-45.6543	-67.5220	-41.5887	55.2008	48.2600	511	463	-201	100841	0.40 
61.253	2015-01-01 00:07:43.880	-0.2593	-2.8135	0.5913	-86.1816	84.8999	10.3760	-73.8007	-40.6219	57.4200	48.3100	491	474	-188	100841	0.40 
61.268	2015-01-01 00:07:43.920	0.2251	-0.9937	-0.3794	-48.0957	22.2778	59.5703	-77.3932	-37.3700	59.1119	48.1700	483	478	-181	100842	0.40 
61.331	2015-01-01 00:07:43.960	0.3281	-1.0005	0.0854	-16.6626	3.9063	-19.1040	-78.5083	-36.4636	59.6393	48.2600	490	482	-170	100842	0.40 
61.377	2015-01-01 00:07:44.000	0.6035	-0.8232	-0.1870	5.0049	21.3623	-29.4189	-78.7939	-37.6117	60.1227	48.0700	496	484	-157	100842	0.40 
61.456	2015-01-01 00:07:44.040	0.7539	-0.5991	0.1318	25.2686	37.3535	-24.5361	-77.0197	-38.5840	59.1174	48.1700	495	487	-153	100843	0.40 
61.471	2015-01-01 00:07:44.080	0.7417	-0.4541	0.2046	18.6768	-6.0425	8.6670	-75.3387	-38.9795	58.9087	48.0700	495	489	-152	100843	0.40 
61.502	2015-01-01 00:07:44.120	0.5889	-0.8262	0.2080	20.3247	15.8081	10.1318	-74.3610	-38.6609	59.4525	48.1200	495	488	-153	100843	0.40 
61.549	2015-01-01 00:07:44.160	0.7188	-0.6680	0.2710	14.9536	-13.9160	34.4238	-73.8391	-37.7271	60.4358	48.1700	496	487	-153	100843	0.40 
61.581	2015-01-01 00:07:44.200	0.5254	-0.8481	0.0889	23.0713	-15.0146	39.3066	-74.0204	-36.3428	62.6166	47.9800	497	486	-154	100843	0.40 
61.628	2015-01-01 00:07:44.240	0.5786	-0.7202	0.1309	27.9541	-11.4136	41.2598	-73.6963	-35.0299	64.3359	48.1700	500	484	-156	100844	0.40 
61.674	2015-01-01 00:07:44.280	0.4336	-0.8677	0.4160	30.1514	-0.7324	34.1797	-72.7185	-33.5852	65.5060	48.2600	504	482	-160	100844	0.40 
61.721	2015-01-01 00:07:44.320	0.6055	-0.8149	0.1348	14.2212	14.7095	29.8462	-72.2736	-32.2833	66.6650	48.1200	509	477	-161	100843	0.40 
61.753	2015-01-01 00:07:44.360	0.2261	-0.9243	0.3545	2.6855	8.1787	16.4795	-71.8561	-30.9155	66.9287	48.1200	512	475	-161	100844	0.40 
61.799	2015-01-01 00:07:44.400	0.3403	-0.9360	0.3042	-4.3945	4.6387	1.8311	-71.8451	-30.1190	67.3352	48.1700	519	473	-165	100844	0.40 
61.862	2015-01-01 00:07:44.440	0.4595	-0.9775	0.2407	-10.3149	6.1035	-8.0566	-72.1747	-30.0916	67.7637	48.1700	523	468	-166	100844	0.40 
61.894	2015-01-01 00:07:44.480	0.4790	-0.8716	0.2314	-10.1929	5.2490	-10.3760	-72.4933	-30.2728	68.0109	48.2600	525	466	-166	100844	0.40 
61.924	2015-01-01 00:07:44.520	0.4590	-0.7827	0.2246	-8.9111	-2.1973	-16.4795	-72.7515	-30.6958	68.2800	48.1700	523	466	-165	100844	0.40 
61.972	2015-01-01 00:07:44.560	0.4951	-0.7983	0.1909	-3.4790	-2.2583	-16.6016	-73.0261	-31.4264	68.7854	47.9300	520	472	-163	100844	0.40 
62.034	2015-01-01 00:07:44.600	0.5054	-0.8574	0.1855	-0.5493	-1.2207	-11.0474	-73.1854	-32.0251	69.3842	48.2600	516	474	-164	100845	0.40 
62.066	2015-01-01 00:07:44.640	0.5210	-0.8271	0.2163	2.3193	-1.5869	-8.2397	-73.1964	-32.3712	69.9115	48.2600	515	475	-164	100844	0.40 
62.128	2015-01-01 00:07:44.680	0.5693	-0.8062	0.1924	1.7700	-5.5542	-2.6245	-73.2349	-32.6294	70.6091	48.1200	513	476	-165	100844	0.40 
62.159	2015-01-01 00:07:44.720	0.5215	-0.8066	0.2588	0.4272	0.1221	7.7515	-73.2239	-32.5415	71.1584	48.1700	514	477	-165	100844	0.40 
62.190	2015-01-01 00:07:44.760	0.4829	-0.8262	0.2056	0.3052	-2.4414	7.1411	-73.4161	-32.2284	71.9275	48.2600	513	478	-167	100844	0.40 
62.237	2015-01-01 00:07:44.800	0.4604	-0.8716	0.2358	0.1831	-4.2725	4.2725	-73.5754	-31.9647	72.6416	48.2600	515	477	-167	100844	0.40 
62.300	2015-01-01 00:07:44.840	0.4990	-0.8486	0.2114	-2.0752	-1.1597	2.7466	-73.7787	-31.7999	73.3228	48.0700	513	478	-165	100844	0.40 
62.331	2015-01-01 00:07:44.880	0.4878	-0.8330	0.2344	-4.6387	1.7090	5.0659	-73.9380	-31.5912	73.7787	48.1200	514	472	-165	100844	0.40 
62.363	2015-01-01 00:07:44.920	0.4775	-0.8442	0.1978	-5.5542	0.1221	3.5400	-74.2291	-31.3550	74.2950	47.9800	515	469	-165	100844	0.40 
62.440	2015-01-01 00:07:44.960	0.4746	-0.8638	0.2075	-4.1504	-1.0986	2.5024	-74.4983	-31.1682	74.7949	48.1200	517	473	-162	100844	0.40 
62.487	2015-01-01 00:07:45.000	0.4575	-0.8618	0.2021	-2.8687	-2.0142	0.4883	-74.7235	-31.0364	75.2948	47.8800	517	475	-163	100844	0.40 
62.487	2015-01-01 00:07:45.040	0.4868	-0.8330	0.2104	-2.0142	-1.4648	0.4883	-74.9048	-31.0144	75.8167	48.0700	516	472	-161	100844	0.40 
62.534	2015-01-01 00:07:45.080	0.4888	-0.8286	0.1963	-2.5635	-1.2207	4.1504	-75.0861	-30.9265	76.3440	48.0700	516	471	-161	100844	0.40 
62.565	2015-01-01 00:07:45.120	0.4634	-0.8604	0.2007	-1.3428	-0.4272	3.6621	-75.2673	-30.7288	76.8604	48.1700	520	472	-161	100844	0.40 
62.613	2015-01-01 00:07:45.160	0.4653	-0.8657	0.1963	-0.3662	-1.0376	1.2207	-75.3937	-30.5914	77.3492	48.0700	520	473	-163	100844	0.40 
62.691	2015-01-01 00:07:45.200	0.4609	-0.8618	0.2031	-0.1831	-0.3662	2.0142	-75.4816	-30.4761	77.8107	48.2600	520	473	-165	100845	0.40 
62.722	2015-01-01 00:07:45.240	0.4536	-0.8706	0.1982	-0.3662	1.8311	0.2441	-75.5420	-30.3497	78.2007	48.1700	522	474	-164	100845	0.40 
62.753	2015-01-01 00:07:45.280	0.4673	-0.8618	0.1851	0.1221	-0.0610	-1.4038	-75.5859	-30.3113	78.5907	48.0700	520	473	-163	100845	0.40 
62.816	2015-01-01 00:07:45.320	0.4517	-0.8628	0.2080	0.3662	1.3428	-3.8452	-75.5530	-30.3333	78.8544	48.1200	523	474	-165	100845	0.40 
62.862	2015-01-01 00:07:45.360	0.4707	-0.8569	0.2046	0.0000	0.3052	-3.1738	-75.5475	-30.4156	79.1510	48.1200	521	475	-162	100845	0.40 
62.894	2015-01-01 00:07:45.400	0.4556	-0.8491	0.2046	0.6714	0.7324	-1.8921	-75.5420	-30.4596	79.4366	47.9300	523	475	-161	100845	0.40 
62.925	2015-01-01 00:07:45.440	0.4727	-0.8525	0.1982	0.5493	0.0610	-1.8311	-75.5420	-30.4926	79.7552	48.0700	525	476	-159	100845	0.40 
62.971	2015-01-01 00:07:45.480	0.4341	-0.8481	0.2363	0.3662	-0.1831	-0.8545	-75.4871	-30.4871	79.9585	48.2600	526	476	-159	100845	0.40 
63.003	2015-01-01 00:07:45.520	0.4941	-0.8511	0.1929	0.6104	1.8921	-2.6245	-75.5420	-30.5420	80.3485	48.0700	523	475	-161	100845	0.40 
63.065	2015-01-01 00:07:45.560	0.4780	-0.8579	0.2007	-0.0610	-0.7324	-0.0610	-75.5475	-30.5255	80.6506	47.9800	524	472	-159	100845	0.40 
63.112	2015-01-01 00:07:45.600	0.4487	-0.8628	0.2139	-0.6104	-0.4272	-1.0376	-75.5914	-30.4761	80.9528	48.1700	525	471	-157	100845	0.40 
63.143	2015-01-01 00:07:45.640	0.4761	-0.8584	0.1895	0.3052	-0.8545	-2.1362	-75.6628	-30.4980	81.3153	48.1700	524	472	-159	100845	0.40 
63.175	2015-01-01 00:07:45.680	0.4751	-0.8525	0.1978	-0.0610	0.0000	-2.2583	-75.6738	-30.5255	81.5845	48.1200	523	475	-162	100845	0.40 
63.221	2015-01-01 00:07:45.720	0.4624	-0.8481	0.2139	0.5493	2.0752	-1.3428	-75.6573	-30.5365	81.8207	48.0700	523	475	-165	100845	0.40 
63.300	2015-01-01 00:07:45.760	0.4673	-0.8564	0.2031	0.7324	1.4648	-3.1738	-75.6409	-30.5585	82.0514	48.1700	525	476	-164	100845	0.40 
63.315	2015-01-01 00:07:45.800	0.4751	-0.8486	0.1997	0.6104	2.7466	-2.8076	-75.6024	-30.6079	82.2491	48.1200	523	476	-161	100845	0.40 
63.362	2015-01-01 00:07:45.840	0.4756	-0.8579	0.2031	0.4272	2.3804	-2.9297	-75.5255	-30.6354	82.3810	48.0700	524	477	-162	100845	0.40 
63.393	2015-01-01 00:07:45.880	0.4785	-0.8418	0.2080	-0.3052	1.3428	-2.3193	-75.4761	-30.6738	82.5183	48.1700	525	477	-162	100845	0.40 
63.440	2015-01-01 00:07:45.920	0.4771	-0.8418	0.2114	-0.4272	-1.7700	-0.8545	-75.4871	-30.6958	82.7710	48.1200	524	478	-162	100845	0.40 
63.519	2015-01-01 00:07:45.960	0.4712	-0.8418	0.2041	-0.1831	-1.5869	0.1221	-75.5640	-30.6848	83.0896	48.3100	519	474	-159	100845	0.40 
63.534	2015-01-01 00:07:46.000	0.4585	-0.8540	0.2227	0.3662	2.1362	-0.6104	-75.5969	-30.6683	83.3313	48.1200	516	473	-157	100845	0.40 
63.565	2015-01-01 00:07:46.040	0.4971	-0.8594	0.1758	0.5493	-1.8921	-2.5024	-75.6958	-30.6628	83.7433	48.0700	517	475	-159	100845	0.40 
63.628	2015-01-01 00:07:46.080	0.4800	-0.8521	0.2134	-0.3052	-3.1738	-0.4883	-75.7178	-30.6738	84.0234	48.1700	521	480	-162	100845	0.40 
63.675	2015-01-01 00:07:46.120	0.4707	-0.8555	0.2061	-0.6714	-1.0986	-1.2817	-75.8057	-30.6683	84.3311	48.1700	524	482	-163	100845	0.40 
63.706	2015-01-01 00:07:46.160	0.4766	-0.8525	0.1938	-0.2441	-2.0752	-1.2207	-75.8881	-30.6738	84.6387	48.0700	522	480	-164	100845	0.40 
63.769	2015-01-01 00:07:46.200	0.4736	-0.8560	0.1953	0.0000	-1.1597	-0.9766	-75.9485	-30.6848	84.9188	48.0700	524	477	-161	100845	0.40 
63.800	2015-01-01 00:07:46.240	0.4785	-0.8555	0.2012	0.2441	-0.3052	-1.0376	-75.9760	-30.6738	85.1550	48.0700	523	476	-160	100845	0.40 
63.831	2015-01-01 00:07:46.280	0.4751	-0.8608	0.1973	0.4883	-0.7935	-1.8921	-76.0089	-30.6738	85.4077	48.1700	522	474	-159	100845	0.40 
63.925	2015-01-01 00:07:46.320	0.4819	-0.8535	0.2031	-0.0610	-1.5869	-2.1973	-76.0254	-30.7123	85.6494	47.9800	519	473	-162	100845	0.40 
63.925	2015-01-01 00:07:46.360	0.4678	-0.8496	0.2104	0.0610	-2.3193	-0.8545	-76.0529	-30.7343	85.8691	48.3100	519	474	-162	100845	0.40 
63.956	2015-01-01 00:07:46.400	0.4678	-0.8511	0.2036	0.2441	-1.8311	-2.3193	-76.0968	-30.7672	86.1218	48.3100	520	476	-162	100845	0.40 
