StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
788.268	2015-01-01 00:22:51.960	-0.0410	-0.0308	1.0229	-1.3428	3.7231	-2.6855	-2.9553	6.3611	59.6008	48.1200	532	247	-202	100792	0.44 
788.283	2015-01-01 00:22:52.000	-0.0420	-0.0317	1.0269	-1.4648	1.0986	-4.3945	-2.9938	6.3666	59.5898	48.0700	529	250	-201	100792	0.44 
788.283	2015-01-01 00:22:52.040	-0.0400	-0.0313	1.0146	-0.3052	1.5259	-3.1128	-3.0048	6.2952	59.5624	47.9800	526	253	-202	100792	0.44 
788.330	2015-01-01 00:22:52.080	-0.0493	-0.0264	1.0146	-0.2441	1.1597	-3.5400	-2.9938	6.2622	59.5459	47.9800	528	253	-201	100791	0.44 
788.409	2015-01-01 00:22:52.120	-0.0444	-0.0190	1.0327	-0.4272	2.0752	-2.9907	-2.9828	6.2292	59.5349	48.1200	531	253	-201	100791	0.44 
788.409	2015-01-01 00:22:52.160	-0.0391	-0.0654	1.0117	-0.7324	0.1831	-6.5918	-3.0103	6.1469	59.4855	47.9300	530	252	-202	100791	0.44 
788.455	2015-01-01 00:22:52.200	-0.0322	-0.0430	1.0083	-0.4883	3.4790	-11.6577	-3.0652	6.1194	59.2493	48.1200	531	252	-202	100791	0.44 
788.486	2015-01-01 00:22:52.240	-0.0425	-0.0381	0.9956	-0.6714	5.9814	-17.3950	-3.1311	6.1853	58.7769	48.0700	530	255	-202	100792	0.44 
788.533	2015-01-01 00:22:52.280	-0.0508	0.0215	1.0142	0.3662	7.9346	-15.5029	-3.1256	6.3611	58.2275	48.2600	531	257	-203	100792	0.44 
788.612	2015-01-01 00:22:52.320	-0.0469	0.0024	1.0151	-0.7935	7.0190	-13.1836	-3.0981	6.5424	57.7881	47.9800	532	258	-203	100792	0.44 
788.643	2015-01-01 00:22:52.360	-0.0474	0.0117	1.0244	-0.1221	8.1787	-11.9629	-3.0927	6.7346	57.4200	48.0700	534	255	-196	100792	0.44 
788.674	2015-01-01 00:22:52.400	-0.0537	0.0005	1.0239	-0.8545	6.2256	-11.2305	-3.0927	6.9049	57.1124	47.9800	534	253	-192	100792	0.44 
788.705	2015-01-01 00:22:52.440	-0.0479	0.0015	1.0239	-0.7935	6.1646	-11.1084	-3.0817	7.0313	56.8378	48.1200	537	256	-195	100792	0.44 
788.753	2015-01-01 00:22:52.480	-0.0518	0.0098	1.0225	-0.4272	7.9956	-11.3525	-3.0872	7.1851	56.5466	48.1200	537	258	-200	100792	0.44 
788.799	2015-01-01 00:22:52.520	-0.0366	0.0151	1.0044	-0.7935	7.3242	-10.8643	-3.0707	7.3553	56.2665	47.9300	539	260	-203	100792	0.44 
788.830	2015-01-01 00:22:52.560	-0.0513	0.0225	1.0024	-0.6714	9.7046	-8.7891	-3.0542	7.5641	56.0358	47.8800	541	261	-200	100792	0.44 
788.877	2015-01-01 00:22:52.600	-0.0679	0.0107	1.0317	-0.9155	9.6436	-9.2773	-3.0542	7.8387	55.8545	47.9300	542	261	-197	100793	0.44 
788.908	2015-01-01 00:22:52.640	-0.0625	0.0269	1.0015	-2.4414	7.4463	-7.4463	-3.0707	8.0310	55.6787	47.9800	541	263	-195	100793	0.44 
788.955	2015-01-01 00:22:52.680	-0.0742	0.0298	1.0171	-2.3193	10.0098	-6.1035	-3.0872	8.3002	55.5634	47.9300	541	261	-197	100793	0.44 
789.002	2015-01-01 00:22:52.720	-0.0815	0.0190	1.0015	-4.3945	9.0332	-5.7983	-3.1476	8.5638	55.5029	48.1200	538	261	-198	100793	0.44 
789.033	2015-01-01 00:22:52.760	-0.0894	0.0166	0.9844	-5.3711	11.4136	-5.6763	-3.2794	8.8660	55.4370	47.9800	539	262	-195	100793	0.44 
789.080	2015-01-01 00:22:52.800	-0.0840	-0.0029	0.9746	-5.6152	13.9160	-9.1553	-3.4387	9.2670	55.3107	48.0700	545	263	-190	100793	0.44 
789.112	2015-01-01 00:22:52.840	-0.1055	-0.0327	0.9937	-4.2114	16.0522	-15.5640	-3.6584	9.7668	54.9591	48.0700	549	264	-188	100792	0.44 
789.158	2015-01-01 00:22:52.880	-0.1279	-0.0225	1.0205	-3.7231	15.5029	-19.6533	-3.8782	10.3052	54.4043	47.9800	551	263	-188	100792	0.44 
