15+15 steps
StartTime: 2017-07-06 16:05:20.203
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
40.818	-0.6318	-0.1274	0.7285	-2.5635	22.4609	63.4155	-1.8787	17.6440	-173.6499	41.1100	-20	-251	130 
40.865	-1.0298	0.0259	2.6060	66.8335	1.3428	31.6162	0.9119	19.2371	-171.9360	41.1100	-30	-249	131 
41.068	0.0420	0.1401	0.3540	-41.8091	-7.3853	-15.6860	3.9716	14.2657	-168.7061	41.1100	-42	-259	136 
41.084	-0.6123	-0.1660	0.8555	-29.9072	43.5181	108.3374	3.0103	21.5662	-163.8940	41.1200	-42	-257	130 
41.224	-0.0581	-0.3096	1.3433	-2.2583	-0.7324	18.0054	2.1533	21.9177	-159.1534	41.1300	-51	-258	119 
41.303	-0.2817	0.0859	0.6011	-21.3623	-9.0332	33.6304	3.3728	20.4895	-157.0715	41.1200	-55	-256	121 
41.428	-1.5396	0.0557	2.9683	-43.2129	58.6548	9.5825	1.8182	21.9342	-154.2590	41.1400	-64	-258	114 
41.506	-0.3813	0.2446	0.9775	-11.7188	-33.0811	72.0825	0.0330	20.3741	-150.3534	41.1300	-76	-245	105 
41.678	-0.3247	-0.1436	0.7720	-5.0659	24.5361	58.7158	2.1423	22.0386	-142.8058	41.1300	-91	-241	96 
41.709	-0.3574	0.3506	0.8037	-30.8838	26.7944	65.0635	3.5760	24.6368	-138.9880	41.1300	-99	-238	89 
41.834	-0.3364	0.2056	0.9536	-45.2881	-4.8828	54.9316	3.0872	24.9829	-133.3850	41.1400	-108	-229	82 
41.896	-0.3906	0.0659	1.2998	-30.2734	9.0332	-18.0664	0.4724	24.8950	-132.5665	41.1400	-113	-215	76 
42.021	-0.6240	0.5049	1.2197	-21.5454	-17.0288	44.8608	-1.3678	21.6266	-133.2422	41.1500	-124	-205	70 
42.084	-0.8071	-0.0342	0.5176	-36.3770	-8.6670	160.2173	1.8073	21.9617	-123.8379	41.1500	-143	-197	65 
42.209	-0.5962	0.1538	0.9536	-78.7964	31.3721	98.7549	0.8899	22.3737	-112.5439	41.1500	-156	-169	58 
42.319	-0.4819	-0.0938	0.6523	-79.5288	-4.1504	124.9390	-1.9171	22.7747	-101.3324	41.1600	-163	-130	60 
42.444	-0.5425	-0.0737	0.8022	-78.3691	-9.2773	137.9395	-3.6365	23.5272	-89.2255	41.1700	-153	-86	63 
42.522	-0.2148	-0.2422	0.8003	-50.9033	-3.8452	84.2285	-6.4929	23.7305	-78.8654	41.1800	-140	-50	75 
42.663	-0.2188	0.0161	0.8755	-28.7476	-22.0337	72.9370	-6.9049	23.3954	-72.4713	41.1700	-123	-27	84 
42.804	-0.2700	-0.1133	1.1162	-10.9253	-16.9067	60.7910	-5.9766	22.4890	-66.7090	41.1800	-108	-15	93 
42.882	-0.9722	0.4067	0.7935	-18.0664	2.7466	24.1089	-6.1139	23.9667	-63.9624	41.1900	-96	-4	98 
42.882	-0.3887	-0.6338	0.8628	-29.2358	36.9873	94.0552	-2.6202	23.1482	-56.8158	41.1800	-79	0	103 
43.038	-0.3779	0.3682	0.6665	16.9067	-30.0903	18.1274	-1.8457	23.4283	-54.3988	41.1900	-60	0	106 
43.132	-0.5063	0.0044	1.0869	-7.0801	-2.6855	18.3105	-0.9119	23.2526	-55.7172	41.1700	-50	3	102 
43.257	0.0122	0.0894	0.3682	-6.6528	-58.5327	7.5684	-0.6207	18.2483	-56.2610	41.1700	-49	0	103 
43.429	-0.7383	-0.1851	0.8091	-20.6909	3.9063	10.2539	-2.3895	14.6667	-57.0630	41.1800	-58	0	113 
43.491	-0.7778	-0.0791	1.9751	20.2026	-11.1084	22.8882	-1.2415	14.6393	-53.7286	41.1800	-53	2	112 
43.522	-0.1411	0.0981	0.4805	-19.8364	33.1421	-27.2827	0.0769	12.2992	-54.1132	41.1800	-54	0	107 
43.616	-0.4009	0.0234	0.8623	-5.3711	15.8691	29.1138	-1.6919	17.0618	-57.7167	41.1900	-49	0	111 
43.726	-0.1401	-0.1582	0.3950	-0.6714	-8.3618	31.9214	-0.6482	15.5182	-52.6245	41.1700	-42	-4	112 
43.866	-0.5234	0.0146	0.8696	-14.4653	36.0107	-29.9683	-2.2083	15.4742	-49.2737	41.1800	-34	-3	114 
43.882	-0.6855	0.1577	1.6797	-4.2725	-48.8892	-23.1934	-4.4055	16.8146	-46.8622	41.1800	-41	-5	117 
44.022	-0.2134	0.2173	0.5796	12.5122	-9.2163	49.4995	-3.2904	13.6890	-51.1633	41.2000	-50	-3	122 
44.116	-0.2397	-0.1694	0.6699	-1.4648	-6.5918	-27.7100	-3.3893	14.5349	-49.8615	41.2100	-41	-5	119 
44.272	-0.2183	0.5356	0.8584	-6.4697	7.2632	-5.0659	-3.6310	10.5908	-52.1741	41.2100	-50	-6	123 
44.335	-0.7266	-0.3916	1.5439	26.9165	8.7280	19.3481	-3.3344	10.1019	-50.1801	41.2000	-54	-4	118 
44.460	0.0288	0.1753	1.0376	20.1416	-19.3481	35.6445	-0.0220	10.3271	-49.9933	41.2100	-49	-9	112 
44.554	-0.2241	-0.2622	0.7285	-29.7852	34.1187	-23.8647	-2.5983	11.9916	-53.6792	41.1800	-45	-14	115 
44.679	-0.2510	0.0718	0.9277	25.1465	1.0376	17.0898	-3.1805	13.3978	-55.7831	41.1900	-44	-9	120 
44.741	-0.0327	-0.2720	0.3545	14.4653	-28.3813	1.3428	-0.3296	10.9808	-55.3986	41.2000	-41	-16	117 
44.866	-1.1094	0.6064	1.7827	-8.3008	35.8887	-23.0713	-1.0162	11.0028	-59.8425	41.2200	-52	-18	117 
44.898	-0.3057	0.2373	1.4624	-12.7563	-29.2358	-28.9307	-2.5653	10.0360	-67.5879	41.2100	-57	-11	119 
45.038	-0.1348	0.1069	0.5015	23.3765	-16.6016	59.4482	-0.8185	8.4265	-69.2249	41.2100	-61	-10	120 
45.163	-0.3872	-0.0571	0.9175	-16.1743	-12.9395	-45.5322	-1.0767	10.5579	-71.6803	41.2100	-53	-14	115 
45.241	-0.1177	0.6792	0.3569	-7.8125	-18.0664	23.4985	-0.8295	6.3501	-76.7944	41.2100	-60	-10	121 
45.351	-0.7554	-0.5537	1.5889	26.8555	-7.2021	35.8887	-0.1208	6.0535	-72.3120	41.2200	-53	-10	122 
45.491	-0.5498	0.1338	1.4927	26.5503	-46.9360	38.5742	2.8070	6.6193	-74.7565	41.2200	-51	-12	123 
45.663	-0.1650	-0.2339	0.8296	-47.9126	24.8413	-30.7007	0.3625	6.4819	-75.6903	41.2300	-45	-15	122 
45.726	-0.3667	0.0688	0.9243	1.2207	6.0425	23.8037	-1.8896	9.2120	-77.5745	41.2300	-44	-6	123 
45.726	0.0293	-0.3096	0.4932	-3.7842	-28.5645	3.6621	-1.5601	6.4435	-75.8936	41.2400	-40	-9	127 
45.882	-0.5215	0.3408	0.8174	5.3711	41.7480	-19.1650	-2.0654	5.4382	-79.7443	41.2500	-47	-8	127 
45.976	-0.4839	0.0469	1.1426	12.5122	-8.3618	-18.1885	-0.3680	8.4430	-85.4626	41.2500	-44	-6	126 
46.054	-0.2485	0.3857	1.0664	2.7466	-37.7808	53.1006	-0.1758	7.9156	-88.7036	41.2500	-48	-4	133 
46.101	-0.1436	-0.0610	0.6938	-2.3193	48.4009	20.2026	0.1648	6.6797	-83.8531	41.2500	-38	-8	129 
46.288	-0.1704	0.1689	0.4165	-3.8452	-33.2031	-23.8037	0.7361	7.0367	-90.6317	41.2600	-29	-12	128 
46.335	-0.5059	-0.0269	1.2817	26.3062	46.0815	16.9678	3.6255	5.5811	-92.7576	41.2800	-27	-8	127 
46.382	-0.7803	0.1240	1.8252	34.3018	-20.5078	2.5024	5.6964	7.0313	-91.4337	41.2500	-18	-12	126 
46.523	-0.1548	-0.0596	0.7007	-37.4756	1.5259	-5.1880	5.4822	6.5753	-93.6255	41.2500	-17	-17	124 
46.585	-0.3091	-0.0127	0.8013	-5.1270	21.6675	2.1973	2.3895	8.7396	-92.5488	41.2500	-13	-13	131 
46.757	-0.1875	-0.1685	0.5049	-5.1270	-30.7617	26.1230	3.6365	7.5861	-93.7958	41.2600	-4	-12	134 
46.773	-0.3965	0.1235	0.6748	-2.6855	20.4468	-45.2271	1.6974	4.3726	-94.1803	41.2500	-11	-13	133 
46.929	-0.6636	-0.0361	1.5645	7.9956	-44.7998	-42.8467	1.7194	6.1963	-104.0625	41.2600	-21	-8	136 
47.117	-0.2832	0.1987	0.9951	0.0000	15.5640	0.9766	3.2355	4.7076	-110.4895	41.2600	-39	-4	139 
47.164	-0.1836	-0.0635	0.8335	1.0376	13.7939	-20.3247	4.2847	5.4218	-110.4730	41.2700	-38	-10	132 
47.195	-0.1167	0.3589	0.7051	-5.7373	-15.0757	-54.4434	4.0594	4.5758	-119.5203	41.2700	-47	-10	130 
47.382	-0.6987	-0.1885	1.1543	-1.8311	-2.8687	26.2451	6.5039	3.5211	-118.9929	41.2800	-53	-8	132 
47.476	-0.5142	-0.0918	1.4761	17.5171	-9.3384	-33.3862	6.5918	2.5378	-112.5055	41.2800	-50	-7	129 
47.507	-0.2461	0.1650	0.7842	-21.0571	36.0107	7.3242	7.6740	4.0485	-114.4666	41.2800	-50	-8	122 
47.570	-0.3638	-0.1846	0.7954	-18.9209	42.6636	13.6108	5.7129	9.2999	-117.2131	41.2800	-41	-11	129 
47.726	-0.2148	0.0249	0.8535	25.0854	-30.2734	-2.0752	5.8118	9.1626	-112.5934	41.3000	-31	-8	133 
47.820	0.0039	-0.2271	0.3433	3.6621	-14.4653	-5.9204	7.9321	6.4105	-112.4176	41.2800	-35	-12	127 
47.945	-0.8647	0.4370	1.6460	-2.0142	32.5317	-43.8843	6.9104	7.1356	-119.6796	41.3000	-46	-13	125 
47.976	-0.5479	0.0103	1.7974	-20.1416	-12.4512	-45.8984	6.0425	8.2343	-124.3488	41.3100	-57	-6	131 
48.101	-0.0977	0.0156	0.4634	16.1743	-19.8364	38.9404	5.8777	6.1688	-125.7550	41.3100	-66	-8	129 
48.211	-0.3911	0.0029	1.0537	2.9907	-9.9487	-32.9590	5.9546	7.6740	-123.7775	41.3000	-65	-9	127 
48.367	-0.2534	0.5957	0.4541	-1.8921	-7.3242	17.0288	6.5918	5.3284	-127.5732	41.3000	-75	-11	128 
48.508	-0.8223	-1.0566	1.9458	14.7095	33.8745	19.2871	7.3663	5.6909	-121.2506	41.3100	-72	-9	125 
48.586	-0.6479	0.3159	1.8784	21.0571	-23.0713	36.9263	8.9923	6.9049	-121.7725	41.3100	-73	-7	122 
48.617	-0.3320	-0.0518	0.6392	-46.1426	16.7847	17.7002	7.3828	6.8225	-116.3177	41.3300	-63	-5	117 
48.742	-0.3306	-0.1416	1.0029	10.1318	-15.0757	10.6201	4.6088	8.7726	-111.2256	41.3100	-53	-8	128 
48.789	-0.0830	-0.0757	0.3613	3.7231	-24.9023	38.0249	6.2018	5.5206	-108.0396	41.3300	-55	-9	123 
48.914	-0.8086	0.4966	1.2153	13.1226	40.1611	-51.9409	4.2133	3.8617	-109.1052	41.3300	-56	-9	118 
49.023	-0.8140	0.1313	1.6621	-3.7231	-25.2686	-1.8921	2.8345	6.6907	-114.8071	41.3300	-66	-8	125 
49.101	-0.2422	-0.0576	0.6953	11.7188	6.9580	38.3911	2.2083	6.6357	-113.1317	41.3200	-67	-6	129 
49.195	-0.2256	0.2441	0.8784	-9.0332	16.4795	-1.0376	3.4552	7.4872	-108.8470	41.3500	-59	-4	124 
49.351	-0.0034	0.0420	0.4106	-17.0898	-10.8032	-13.4277	1.2854	5.4657	-110.6873	41.3100	-61	-3	128 
49.429	-0.3745	-0.2290	0.7935	-6.1035	27.4048	36.1328	2.7631	5.6909	-107.8638	41.3400	-60	0	131 
49.554	-0.8276	-0.1245	2.1753	15.0146	35.1563	-16.0522	2.3785	7.6300	-100.8600	41.3100	-51	2	129 
49.586	-0.1650	-0.0229	0.6895	-22.5830	-11.0474	1.2817	3.2410	6.6962	-98.5583	41.3300	-48	-2	121 
49.679	-0.4614	0.0610	0.9087	-11.6577	73.7915	8.3618	0.7965	10.6293	-101.8652	41.3300	-49	0	129 
49.820	-0.1040	-0.2148	0.9136	-1.2207	-32.8979	17.8223	1.7358	11.0413	-95.7129	41.3400	-38	1	128 
49.945	-0.0513	-0.2070	0.1743	-11.3525	-21.4233	-7.8735	-0.2362	7.3389	-90.1978	41.3300	-37	3	124 
49.976	-0.7593	0.1045	1.6123	-30.7617	-5.6152	13.7939	-3.0157	9.5087	-92.4829	41.3200	-43	6	131 
50.164	-0.4639	0.2876	1.4365	-17.3340	8.9722	25.6958	-5.2679	8.1628	-91.6534	41.3300	-48	11	140 
50.242	-0.0322	-0.1113	0.5000	16.7236	33.5693	16.1743	-4.2517	7.6080	-85.4462	41.3200	-42	12	141 
50.368	-0.0708	0.2437	0.7622	-18.3716	1.9531	-36.7432	-3.6365	9.0967	-90.2417	41.3400	-38	8	136 
50.430	-0.3438	0.1987	1.0405	-8.6060	34.5459	-43.2739	-5.7788	10.5359	-91.9666	41.3400	-43	10	143 
50.586	-1.1733	0.1968	1.4697	109.0698	-55.1758	111.8774	-2.0325	9.6515	-94.4659	41.3400	-56	8	145 
50.649	-0.0220	0.3618	0.0078	-32.7759	-36.5601	69.7632	2.0380	5.3284	-83.8037	41.3200	-44	0	130 
50.758	-0.6006	-0.8105	1.3599	-71.3501	-44.8608	148.9868	-2.0490	9.8547	-73.6414	41.3200	-11	0	152 
50.821	-0.0889	0.1670	0.6631	-35.0952	39.8560	39.1846	-6.4545	6.2512	-64.7040	41.3300	21	0	168 
50.852	-0.1675	0.0200	1.0205	-21.3623	-44.1895	67.4438	-8.4869	8.4814	-52.4817	41.3200	50	-8	181 
51.024	-0.9429	0.0811	1.4048	-6.3477	6.8359	23.6816	-9.5691	8.3112	-41.4185	41.3300	69	-18	182 
51.196	-0.5161	0.4302	1.1421	-8.6060	-25.7568	23.8037	-14.5569	8.8989	-35.1617	41.3200	78	-25	192 
51.383	-0.2124	-0.3374	0.7075	20.1416	-17.4561	-10.0708	-13.7494	9.5691	-25.5542	41.3000	91	-30	191 
51.430	-0.1987	0.1807	0.7949	-1.5869	14.7705	-11.0474	-12.0465	11.0358	-21.1487	41.3100	93	-31	186 
51.430	-0.2813	0.0635	1.2813	7.0190	14.0381	-28.7476	-12.8815	13.0792	-17.6770	41.3300	92	-31	190 
51.649	-0.5977	0.9590	1.2212	16.9678	-4.4556	-17.5171	-12.6013	12.8540	-15.2216	41.3100	82	-23	188 
51.711	-0.5620	-0.4678	0.6953	4.7607	-1.0986	63.4155	-10.5798	15.4742	-4.5264	41.3200	87	-31	182 
51.868	-0.4248	0.6680	0.5444	-34.7900	15.5640	22.2168	-10.8105	17.1991	3.6804	41.3100	96	-41	178 
51.868	-0.2549	-0.2651	0.9136	-44.9829	-9.8267	61.8286	-13.5352	20.2643	14.6503	41.3300	105	-52	192 
51.946	-0.2134	0.0371	0.7720	-29.4189	18.9819	55.4810	-13.9526	21.9617	25.4224	41.3000	121	-57	197 
51.993	-0.1543	-0.1304	1.0532	-10.2539	-13.7329	31.4331	-13.3429	23.6920	34.2499	41.3300	130	-69	205 
52.055	-1.0586	-0.0352	1.5854	-1.1597	4.1504	-10.8032	-11.9531	24.7302	41.0229	41.3300	134	-79	209 
52.274	-0.2188	0.2344	0.6914	-4.9438	-26.5503	21.3623	-14.3317	23.7964	44.0002	41.3400	132	-79	210 
52.368	-0.3398	-0.4150	0.8530	22.3999	-11.1084	-29.4800	-12.9199	23.5822	49.1748	41.3200	131	-83	205 
52.399	-0.1924	0.2705	0.8345	9.8267	15.4419	-29.9072	-10.4315	22.6593	48.5596	41.3200	126	-79	200 
52.586	-0.1543	-0.0352	1.2085	8.3008	14.2822	-15.3198	-8.6682	24.1315	51.6852	41.3300	128	-75	197 
52.649	-0.9995	0.8262	1.4302	20.7520	-2.9297	5.0659	-8.9813	23.1647	51.1523	41.3300	118	-66	198 
52.680	-0.4092	-0.4761	0.6523	12.3291	-16.6016	40.0391	-4.9548	22.9724	59.7327	41.3100	115	-74	196 
52.852	-0.4927	0.5869	0.6880	-45.8374	3.2959	52.1851	-3.6639	24.3402	66.2366	41.3300	125	-81	194
