StartTime: 2017-07-06 15:36:55.209
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
62.396	-0.1318	-0.0356	1.0161	13.3667	-6.8970	-30.0293	-3.7738	11.2775	-40.7977	41.1900	-167	-26	75 
62.474	-0.4824	-0.0049	1.4043	17.3950	-16.9678	-23.4985	-2.5598	10.0415	-47.4664	41.2000	-178	-32	64 
62.646	-0.3027	-0.4336	0.5991	29.4189	-25.3906	15.1367	1.5051	8.9154	-48.3728	41.1900	-188	-41	67 
62.677	-0.3286	0.4258	0.9546	-22.8271	25.6958	-36.2549	-0.1099	10.3052	-55.1294	41.1700	-193	-49	67 
62.802	-0.2290	-0.0488	0.9253	-9.7046	27.7100	24.7192	-1.2030	11.7938	-56.9257	41.1700	-190	-51	65 
62.880	-0.0459	-0.1826	0.8218	0.9155	-6.4697	-15.9302	-1.7963	12.5958	-58.4747	41.1500	-184	-44	68 
63.052	-0.2925	0.1494	1.1025	13.4277	7.2632	28.9307	-0.8405	13.0902	-60.9467	41.1800	-184	-41	70 
63.068	-0.5024	-0.1157	1.3926	-9.5215	-12.2070	-35.5225	-1.4996	13.4802	-63.2813	41.1700	-179	-39	72 
63.193	-0.2900	0.2744	0.7817	-2.1362	0.4272	-28.7476	-2.0929	12.7826	-69.3512	41.1700	-189	-49	77 
63.255	-0.2881	-0.2803	0.8008	15.2588	-27.8931	-40.5273	-1.9006	12.3212	-73.7073	41.1800	-194	-49	80 
63.445	-0.2222	0.2852	1.0781	11.9629	21.1182	-60.4858	-0.7745	12.1783	-81.4142	41.1700	-203	-68	79 
63.476	0.0122	0.0195	0.8760	9.0332	-6.3477	-26.9775	-0.4395	10.9369	-87.5171	41.1600	-216	-81	81 
63.663	-0.3359	0.0493	1.3491	5.8594	-9.1553	-35.7056	0.0714	10.8600	-91.8677	41.1700	-218	-92	78 
63.695	-0.4033	-0.1450	0.6685	44.6167	-37.2925	21.6064	3.2190	9.3823	-92.9443	41.1700	-220	-99	89 
63.757	-0.3223	0.4604	0.9082	-14.4653	16.3574	-23.8037	2.1643	10.8820	-96.1194	41.1600	-226	-105	86 
63.991	-0.1660	-0.3135	0.8325	-22.7051	-1.0986	32.8369	1.0327	10.8984	-95.0812	41.1800	-223	-104	89 
64.163	-0.0825	-0.0176	0.9224	0.7324	4.5166	-10.3760	0.0769	11.6840	-95.3998	41.1900	-218	-96	90 
64.241	-0.1938	0.1152	0.8706	0.0000	-7.1411	22.7661	0.0385	11.5356	-96.2402	41.1600	-219	-98	86 
64.288	-0.5161	-0.0405	1.5425	-15.9912	-1.5259	-46.6919	-0.6812	12.0520	-97.0093	41.1600	-214	-97	94 
64.288	-0.3081	0.3843	0.7207	-1.5869	-11.9019	3.2349	-1.6205	11.4697	-101.0413	41.1700	-219	-98	97 
64.445	-0.2715	-0.1523	0.8096	8.9722	-12.6343	-8.7891	-1.4337	10.8435	-100.6018	41.1700	-218	-90	102 
64.476	-0.2261	0.1812	0.8975	11.9019	3.0518	-29.3579	-0.2252	10.3546	-104.1449	41.1600	-225	-100	103 
64.616	-0.0151	0.0859	0.9243	11.2305	-2.2583	-6.8359	0.2252	9.9481	-107.3474	41.1500	-222	-108	105 
64.679	-0.0938	0.1826	1.0781	4.3945	12.5122	-49.6216	0.1099	9.2010	-110.8685	41.1700	-224	-116	107 
64.726	-0.3633	0.3691	0.8462	24.9023	-13.3667	15.3198	1.8787	8.7067	-113.0438	41.1900	-229	-122	109 
64.976	-0.2437	-0.1338	1.1133	1.5259	20.0806	-25.5127	1.9116	9.3439	-113.6755	41.1700	-228	-130	108 
65.132	-0.1660	-0.0073	0.7251	-26.4893	-9.9487	39.7339	1.8182	8.7726	-114.5050	41.1600	-227	-133	112 
65.132	-0.1704	-0.0459	1.0942	-3.9063	12.2681	13.6108	0.1813	10.1184	-111.5387	41.1700	-220	-121	111 
65.241	-0.0283	-0.0264	0.9736	-4.3335	7.6294	4.0283	-0.4779	10.1129	-111.6705	41.1800	-217	-115	112 
65.273	-0.1870	-0.2466	1.1006	-0.9766	11.5356	39.7339	0.1208	10.0854	-109.2590	41.1900	-208	-109	111 
65.335	-0.4385	-0.0850	0.8682	-35.5225	-10.3149	-19.1040	-1.8457	10.0085	-109.4843	41.1900	-208	-106	112 
65.511	-0.2607	-0.0146	1.2598	-11.2305	15.7471	33.5083	-1.4996	10.3217	-109.4568	41.1900	-207	-103	116 
65.558	-0.1377	-0.0830	0.6406	13.3667	-13.4277	-15.9912	-1.2579	9.0033	-108.7537	41.1700	-203	-98	116 
65.683	-0.1841	0.2178	1.1362	3.1738	1.1597	-6.2866	-0.4944	10.3821	-111.7639	41.1700	-205	-106	109 
65.746	0.0181	-0.0601	0.9199	2.5635	0.4883	9.7046	0.6866	9.0582	-110.4895	41.1700	-205	-104	112 
65.949	-0.3267	0.2002	1.4619	2.7466	-2.9297	6.4087	0.5548	9.5306	-111.5277	41.1700	-203	-104	107 
66.043	-0.2427	-0.1147	0.6372	-5.4321	-8.6670	3.6011	2.1863	8.0090	-110.2258	41.1600	-205	-103	110 
66.105	-0.3286	0.2773	1.2661	-7.4463	12.6953	2.6245	1.4777	10.0415	-110.8081	41.1700	-198	-100	107 
66.152	-0.0786	-0.2300	0.5801	-19.0430	1.9531	21.4844	-0.1154	8.9209	-109.0778	41.1700	-197	-94	107 
66.340	-0.1504	0.0342	1.0811	4.3335	21.4844	18.7988	-0.7086	11.3708	-107.8473	41.1700	-194	-87	111 
66.496	-0.1089	0.1182	1.0977	-0.9155	7.5684	24.1089	-0.4120	12.6617	-106.7706	41.1900	-182	-86	101 
66.590	-0.1777	-0.1182	1.1177	0.3662	9.8877	34.8511	0.2966	12.0795	-103.8153	41.1700	-180	-80	98 
66.683	-0.3687	-0.2373	0.8579	-17.3340	-5.9814	-8.9111	-0.5603	11.9751	-102.7991	41.1800	-173	-73	99 
66.761	-0.1006	-0.0649	1.0518	-1.4648	5.5542	-6.5918	0.1703	11.4423	-103.6230	41.1800	-177	-71	97 
66.871	-0.1680	-0.0269	0.6665	28.0762	-17.8223	-49.0112	0.2032	10.5579	-107.5562	41.1700	-184	-77	95 
66.918	-0.1641	0.2261	1.1104	13.6108	-0.7935	-49.6216	1.6809	11.9092	-113.3624	41.1600	-189	-91	96 
66.949	0.0063	0.0947	0.9497	9.5215	9.3994	-23.9258	2.8125	10.9314	-116.0925	41.1500	-198	-106	89 
67.168	-0.5439	-0.0454	1.6221	-0.1831	5.0659	-17.7612	3.0872	11.8982	-118.2623	41.1600	-195	-112	89 
67.340	-0.1523	-0.1509	0.4067	3.6011	-22.0947	-8.9111	5.2350	10.0525	-117.2461	41.1600	-200	-115	85 
67.418	-0.4194	0.3730	1.2534	-10.9253	1.4648	6.5308	3.1476	12.7771	-119.7455	41.1600	-201	-118	87 
67.574	-0.1963	-0.1680	0.8203	-10.6201	16.3574	15.5029	1.8018	11.7169	-117.2516	41.1400	-196	-112	85 
67.668	-0.0591	-0.0684	0.9082	-1.1597	-6.3477	2.3193	1.3953	11.9421	-116.5649	41.1500	-196	-112	83 
67.761	-0.2007	0.2607	1.0498	6.3477	0.9766	47.5464	1.6205	11.8542	-115.1807	41.1400	-194	-110	76 
67.824	-0.4316	-0.0527	1.4302	-12.1460	-7.3242	-6.7749	2.1753	11.5302	-111.1926	41.1600	-190	-102	78 
67.902	-0.2222	0.4507	0.7095	-4.7607	-8.3618	21.3013	2.0050	11.5027	-111.8848	41.1400	-191	-101	80 
67.949	-0.2749	-0.1069	1.0195	13.2446	-28.9307	8.4839	1.9281	11.0468	-110.5389	41.1500	-187	-95	80 
67.980	-0.0020	0.1523	0.5933	7.8125	-6.3477	3.9673	4.0594	7.5806	-110.4730	41.1000	-198	-95	82 
68.136	-0.2964	0.1392	1.1489	15.4419	19.7754	-65.9180	3.3728	10.2448	-114.7137	41.0900	-203	-106	79 
68.152	-0.0337	0.1094	1.0024	14.8926	22.0337	-34.2407	4.2188	10.2557	-120.1135	41.1000	-203	-118	75 
68.340	-0.5146	0.1582	1.4233	19.5923	-9.2163	-53.4058	4.1473	11.0687	-125.2551	41.1000	-206	-131	67 
68.371	-0.1792	-0.1426	0.5049	1.5869	5.5542	-9.6436	7.0587	9.9756	-125.8813	41.1000	-217	-145	71 
68.481	-0.2173	0.2935	0.9277	-13.3667	-17.3340	-22.5220	4.5648	11.2280	-129.3311	41.0700	-216	-149	70 
68.559	-0.1475	-0.1509	0.8486	-9.5825	16.1743	-42.7246	1.7798	10.6293	-130.7373	41.0700	-222	-153	74 
68.699	-0.0146	-0.0146	0.8105	11.5356	-0.2441	-16.5405	1.8292	10.4865	-133.4509	41.0800	-219	-157	73 
68.793	-0.1294	0.0044	1.1177	10.5591	4.8218	15.0757	2.8070	10.8655	-133.1543	41.0600	-222	-164	73 
69.043	-0.4751	-0.2378	1.0908	-7.2632	-14.0991	-28.5645	2.7191	11.2610	-132.3523	41.0500	-222	-166	74 
69.043	-0.1138	-0.0693	0.8271	5.1270	-0.1221	-56.6406	0.9119	11.0138	-136.4008	41.0500	-226	-170	76 
69.168	-0.4297	-0.0938	0.8667	31.2500	-0.4272	-105.9570	0.8899	12.2552	-143.4540	41.0200	-222	-180	75 
69.246	-0.0996	0.1626	0.9639	17.7002	-10.4980	-78.1250	2.5488	12.8046	-152.4408	41.0100	-212	-208	80 
69.418	-0.1162	0.0591	0.9536	14.4043	-0.8545	-66.7725	2.5433	12.0026	-158.4174	41.0000	-205	-231	80 
69.512	-0.2461	-0.0645	1.2217	20.8130	-19.5923	-47.3633	3.3563	11.3873	-163.1799	40.9800	-198	-250	89 
69.559	-0.2603	-0.2026	0.7583	38.4521	-30.7617	-28.5034	5.1636	10.4095	-165.3058	40.9800	-190	-262	98 
69.590	-0.3584	0.2871	0.9937	-0.1831	16.6016	-66.5283	3.3893	12.7002	-171.2274	40.9800	-176	-275	105 
69.762	-0.1982	-0.0913	0.8164	-1.1597	33.6304	-50.3540	1.2689	13.9362	-175.4846	40.9700	-159	-278	104 
69.824	-0.0469	-0.1240	0.8647	6.8359	-10.2539	-51.9409	0.9503	14.4800	-177.8357	40.9800	-145	-284	103 
69.965	-0.1587	0.1494	1.2271	23.3765	-21.9727	-4.0894	1.9940	13.8373	-179.6979	40.9800	-135	-293	112 
69.996	-0.5049	-0.1372	0.9819	-5.4932	-23.4375	-56.3965	1.4392	12.4146	178.4290	40.9800	-132	-296	116 
70.168	-0.2246	0.0200	0.8628	4.9438	-4.9438	-40.5884	0.2582	11.5302	175.1385	40.9800	-122	-301	122 
70.231	-0.2573	-0.1079	0.9102	14.2822	-12.8784	-52.9785	0.4449	11.4697	172.0679	40.9800	-109	-304	130 
70.371	-0.0825	0.1704	0.8394	4.5166	3.7231	-31.7383	1.5271	10.9698	168.2117	40.9900	-96	-314	133 
70.371	-0.0151	-0.0181	0.9570	10.5591	-16.4185	-35.2783	1.8237	10.1129	166.9867	40.9800	-83	-313	136 
70.543	-0.2212	0.2759	1.3647	15.2588	-21.5454	2.0752	2.7081	9.5581	165.2179	40.9700	-71	-318	143 
70.574	-0.3398	-0.4785	0.6597	29.9072	-14.6484	13.4888	5.0153	8.1573	168.2721	40.9500	-79	-319	151 
70.762	-0.2314	0.4414	0.8813	-25.6348	6.0425	-38.8794	3.8068	9.6680	166.1517	40.9700	-72	-321	156 
70.824	-0.1372	-0.1670	0.8188	-13.0005	22.0947	4.7607	1.1591	10.2228	167.7063	40.9800	-67	-316	152 
70.965	-0.0249	-0.0781	0.8794	-11.1084	-0.3662	-9.5825	0.1648	10.4700	168.5962	40.9600	-66	-314	147 
70.996	-0.1851	-0.2070	1.2544	-11.7188	2.5024	40.3442	0.5219	12.1674	172.9358	40.9600	-69	-310	148 
71.090	-0.4688	-0.1201	0.8672	-24.0479	-23.2544	-22.7661	-2.3181	11.7169	173.3423	40.9800	-71	-304	142 
71.293	-0.2192	0.1006	1.2358	-11.8408	-2.3804	32.7148	-3.4717	12.6288	174.4189	40.9600	-71	-300	134 
71.373	-0.1958	-0.2661	0.7095	21.6064	-2.6245	-15.6250	-2.9059	12.3816	178.1818	40.9800	-79	-299	135 
71.420	-0.1191	0.1587	1.0244	8.7280	1.4648	-19.7144	-1.6699	13.1396	175.7428	40.9800	-74	-301	139 
71.545	-0.1094	-0.0752	1.0537	17.1509	10.8032	-21.1182	0.0275	12.6123	175.9241	40.9800	-68	-305	139 
71.639	-0.6543	0.3467	1.4092	24.9634	-8.5449	80.8105	2.0050	13.5736	176.4679	40.9800	-61	-305	143 
71.748	-0.0791	-0.3198	0.3135	-20.7520	3.4790	7.9956	2.1149	12.6892	-178.6981	40.9600	-77	-309	146 
71.810	-0.3374	-0.0703	1.0220	-11.3525	-10.5591	21.5454	0.7800	15.0183	-179.3134	40.9600	-73	-303	145 
71.826	-0.0952	-0.0161	0.8135	-0.3052	24.0479	1.2207	-0.0439	14.1339	-177.6050	40.9600	-78	-301	144 
72.045	-0.0542	0.1118	0.9775	1.8921	5.7983	18.3716	0.1593	14.9799	-176.8140	40.9500	-74	-303	142 
72.201	-0.3833	-0.2520	1.4287	2.9297	-16.9067	36.4990	1.6479	14.9084	-172.5568	40.9500	-83	-305	147 
72.264	-0.5317	0.1196	0.6069	-19.4092	-20.9351	-44.8608	-0.6866	14.5459	-175.0616	40.9500	-84	-300	147 
72.357	-0.3188	-0.2686	0.7100	28.3813	-15.1367	-14.8926	-0.8295	13.4253	-178.6377	40.9500	-80	-298	141 
72.420	-0.2832	0.5410	1.0083	23.1323	-2.5635	-84.2285	-0.4065	13.4967	174.5123	40.9500	-64	-309	143 
72.451	0.0361	0.0059	0.8613	8.1787	0.5493	-20.0195	0.7745	12.4200	171.4746	40.9300	-45	-314	152 
72.732	-0.1177	0.3853	1.3203	6.7749	2.4414	-36.0718	0.8240	12.9474	168.5907	40.9300	-29	-317	152 
72.732	-0.5278	0.0796	0.6714	39.5508	-28.2593	44.7998	3.5541	11.4478	170.5023	40.9500	-26	-316	158 
72.857	-0.2739	0.2588	0.8213	-18.1885	16.6016	-19.5923	3.9331	11.9971	171.6614	40.9200	-34	-318	158 
72.998	-0.2266	-0.2231	0.8735	-21.4233	-11.2305	36.3159	2.4719	13.2935	173.3752	40.9300	-34	-316	156 
