10 times
StartTime: 2017-07-06 16:14:19.405
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
38.545	0.0723	-0.0308	1.0039	-7.8735	-39.7949	1.0376	-0.8569	-4.4550	-111.9177	41.8400	-225	-101	127 
38.701	0.1016	-0.0112	1.0098	-6.8359	-47.8516	3.1738	-1.5326	-8.4650	-111.7474	41.8700	-234	-100	137 
38.763	0.2358	-0.0039	0.9585	-8.3008	-54.7485	6.0425	-2.2522	-13.4692	-111.2146	41.8600	-239	-101	151 
38.951	0.3149	-0.0542	1.0435	-9.5825	-64.0259	8.6060	-3.4058	-19.0009	-109.9786	41.8600	-246	-98	168 
39.185	0.3613	-0.1157	0.7495	-11.5967	-82.1533	7.0801	-5.1526	-26.6418	-108.3911	41.9000	-250	-92	190 
39.295	0.5386	-0.0342	0.8511	-9.6436	-70.4956	-0.7935	-6.2457	-33.3875	-107.7045	41.9000	-252	-94	217 
39.295	0.6387	-0.1396	0.7178	-5.6152	-79.2236	3.2349	-7.7948	-40.7867	-105.9467	41.8900	-249	-97	242 
39.295	0.7129	-0.1128	0.6206	-7.6294	-89.7827	-0.8545	-9.9371	-49.0814	-103.6121	41.9000	-247	-101	268 
39.373	0.8237	-0.0547	0.4360	-5.7983	-94.0552	-0.3052	-12.6727	-58.2605	-100.6897	41.9000	-233	-105	297 
39.654	1.0430	-0.1343	0.2407	-7.1411	-66.2842	-5.9814	-17.5232	-66.7749	-95.5481	41.9100	-217	-110	327 
39.654	1.1470	-0.0474	0.0703	-12.6953	-28.5645	2.6245	-20.2753	-71.7847	-93.5486	41.9000	-204	-117	344 
39.717	0.9590	-0.1377	0.3193	-3.1738	-6.7139	13.4277	-24.2029	-72.0978	-89.8846	41.9000	-195	-119	348 
40.013	0.9189	-0.1221	0.2715	0.6714	8.8501	-0.6714	-26.3892	-71.9275	-87.5171	41.8900	-197	-117	351 
40.029	0.9155	0.0176	0.2729	-7.4463	10.6201	29.1138	-25.1862	-70.8069	-88.4180	41.9200	-197	-116	352 
40.029	0.8965	-0.0781	0.4302	-6.2256	16.5405	-0.1221	-26.4990	-68.7140	-87.4072	41.9000	-202	-112	345 
40.295	0.8208	-0.1074	0.4688	-1.3428	9.4604	-1.4648	-24.8785	-66.7365	-88.6761	41.8900	-204	-112	340 
40.404	0.8843	-0.1060	0.3901	-1.2207	-10.3760	-5.1880	-23.7799	-66.6705	-89.5331	41.9000	-208	-110	340 
40.498	0.9780	-0.1387	0.2969	0.6714	-9.8877	-0.7935	-24.5050	-67.8461	-88.5718	41.8900	-202	-113	340 
40.685	0.9526	-0.1313	0.3125	0.3662	1.4038	-0.7324	-24.5215	-68.2965	-88.2587	41.9300	-204	-114	341 
40.936	0.9155	-0.1240	0.3848	0.6104	6.2256	0.6714	-23.8403	-67.8955	-88.6816	41.8900	-207	-115	341 
40.936	0.9067	-0.1338	0.3926	-0.9766	1.5259	0.6714	-23.3679	-67.4780	-88.9233	41.9000	-205	-113	341 
40.952	0.9224	-0.1416	0.3667	-1.1597	-3.4790	-0.3662	-23.5272	-67.5110	-88.5883	41.9200	-208	-110	340 
40.952	0.9453	-0.1392	0.3394	-0.3052	-2.1973	1.2207	-23.8074	-67.8406	-88.1158	41.9300	-206	-111	344 
40.952	0.9487	-0.1284	0.3560	0.1221	6.5918	3.6621	-24.0710	-67.6483	-87.6379	41.9100	-204	-111	346 
41.030	0.9180	-0.1289	0.3911	-4.7607	3.0518	-1.7700	-23.7854	-66.9891	-87.8577	41.9200	-204	-110	339 
41.202	0.9180	-0.1289	0.3911	-4.7607	3.0518	-1.7700	-23.9172	-67.0386	-87.7313	41.9000	-207	-111	339 
41.202	0.8174	-0.1772	0.5146	7.8735	-51.8188	-1.7700	-27.0264	-69.6918	-84.0839	41.9400	-203	-115	346 
41.202	0.8174	-0.1772	0.5146	4.2725	7.8735	23.8647	-40.0397	-72.5592	-69.8676	41.9300	-187	-110	359 
41.358	1.0601	-0.2393	0.1465	12.8174	40.7104	-15.9302	-34.1730	-69.7467	-75.3442	41.9200	-189	-106	355 
41.421	0.8853	-0.0630	0.3608	10.8643	80.5054	-13.3057	-22.0605	-65.7806	-87.1271	41.9200	-203	-107	340 
41.530	0.5747	-0.1025	0.4946	8.5449	75.0122	0.8545	-14.6118	-58.5791	-94.2352	41.9200	-221	-107	318 
41.608	0.5635	-0.0386	0.7158	6.8359	73.7915	-4.4556	-10.5304	-51.2183	-98.0859	41.9400	-235	-103	292 
41.764	0.5698	-0.1299	0.7700	11.5356	69.0918	2.6245	-8.1134	-44.4067	-99.7888	41.9300	-247	-100	269 
41.999	0.5728	-0.0679	0.7988	13.0005	81.9092	-6.5308	-5.6635	-37.4414	-101.7114	41.9200	-249	-98	244 
42.092	0.4932	0.0098	0.8652	10.3149	75.1343	-7.6904	-3.4497	-29.7620	-103.6230	41.9200	-250	-99	222 
42.249	0.4077	-0.0054	0.9043	8.4839	63.4155	-3.9063	-1.9391	-22.9175	-104.7052	41.9300	-248	-102	195 
42.342	0.2954	0.0381	0.9785	6.8970	54.5044	-5.0659	-0.7251	-16.9299	-105.8258	41.9400	-244	-106	178 
42.467	0.1528	-0.0049	0.9521	4.7607	58.8989	-9.7046	-0.1154	-11.5906	-106.7871	41.9400	-240	-107	155 
42.624	-0.0156	0.0776	1.0410	3.4790	55.4810	2.6245	0.7690	-5.6470	-107.9791	41.9800	-237	-113	137 
42.639	-0.0981	0.0737	1.0000	2.3804	43.5181	3.7842	1.0876	-0.3845	-108.1274	41.9600	-226	-111	122 
42.639	-0.0708	0.0420	1.0542	-1.5259	30.8228	-2.1362	1.3074	3.5870	-108.4790	41.9600	-220	-106	109 
42.702	-0.1357	0.0459	1.0186	1.7700	19.1650	3.4180	1.4996	5.9052	-108.7811	41.9600	-213	-105	102 
42.843	-0.1870	0.0298	0.9912	1.2817	7.4463	0.6714	1.6754	7.4048	-109.3085	41.9600	-207	-109	102 
43.093	-0.1577	0.0518	0.9985	1.2207	4.2725	-1.7090	1.9061	8.0914	-110.0336	41.9800	-204	-110	98 
43.171	-0.1328	0.0605	0.9971	-0.4883	-1.3428	-1.5259	1.9885	8.2068	-110.8356	41.9800	-204	-108	96 
43.296	-0.1309	0.0493	0.9976	-0.9766	-4.9438	-0.1221	1.9556	7.7399	-111.4673	41.9800	-202	-110	94 
43.296	-0.0898	0.0400	1.0083	-1.3428	-6.5918	1.1597	1.9116	7.0862	-111.9067	41.9800	-209	-110	98 
43.358	-0.0874	0.0356	0.9966	-1.5259	-11.6577	3.2959	1.7963	6.0535	-112.1869	42.0000	-210	-111	101 
43.468	-0.1465	0.0620	1.0151	-0.7324	-10.8032	4.1504	1.8896	5.3613	-112.2748	42.0300	-207	-111	102 
43.530	-0.1343	0.0532	1.0225	-3.0518	-31.3721	4.5166	1.8292	3.4607	-112.3572	42.0200	-213	-109	104 
43.608	-0.0781	0.0610	1.0508	-7.3853	-50.5371	4.3335	1.4172	-0.4230	-112.4341	42.0300	-220	-106	115 
43.655	0.0669	0.0361	1.0156	-15.0146	-67.6270	5.1880	0.3790	-6.4545	-112.2913	42.0200	-234	-106	126 
43.796	0.1719	-0.0146	0.9775	-13.3667	-72.0825	7.6904	-1.2524	-13.5352	-111.6980	42.0300	-240	-102	146 
43.890	0.2485	0.0386	0.9473	-18.0664	-89.7827	2.3193	-2.7576	-21.3904	-110.8026	42.0200	-249	-99	174 
44.046	0.4141	-0.0381	0.8672	-20.0806	-92.0410	7.8735	-5.1471	-30.3552	-109.2920	42.0500	-251	-94	204 
44.155	0.5298	-0.0791	0.7246	-21.9727	-108.5815	12.6343	-8.8165	-39.9957	-106.2762	42.0500	-251	-97	238 
44.640	0.7388	-0.1758	0.5518	-23.6206	-129.0283	12.8174	-14.7052	-51.3501	-100.6073	42.0400	-243	-98	274 
44.640	1.0151	-0.2266	0.1245	-23.4985	-124.0234	-5.7983	-25.7245	-63.7372	-90.5713	42.0200	-222	-102	315	1.0151	-0.2266	0.1245	-23.4985	-124.0234	-5.7983	-25.7245	-63.7372	-90.5713	42.0200	-194	-110	352 
44.718	1.0151	-0.2266	0.1245	12.6343	37.7808	-25.6348	-49.3945	-75.4980	-67.1924	42.0300	-174	-113	370 
44.796	0.8848	0.0059	0.3369	6.1646	38.2690	-7.3242	-28.3612	-73.1635	-87.7039	42.0100	-188	-116	361 
44.843	0.8599	-0.0532	0.4858	1.4038	24.3530	1.4038	-21.9617	-70.2356	-93.5925	42.0100	-199	-117	349 
44.843	0.8838	-0.1094	0.4302	-1.2817	-3.7842	-1.4038	-20.4016	-69.0930	-94.8615	42.0200	-201	-119	344 
45.061	0.9692	-0.0947	0.2871	-2.8076	-14.4653	-0.3052	-20.6708	-70.1971	-94.3396	42.0100	-202	-120	341 
45.233	0.9702	-0.1294	0.2490	-0.6714	-2.1362	-0.1831	-21.8024	-71.2024	-93.1091	42.0100	-199	-122	349 
45.343	0.9653	-0.1221	0.2871	-0.4883	7.3242	2.0142	-22.1649	-71.0870	-92.4939	42.0200	-198	-122	353 
45.343	0.9302	-0.0991	0.3501	1.0376	6.8970	0.1831	-21.4124	-70.3784	-92.9059	42.0400	-199	-119	350 
45.436	0.9209	-0.0889	0.3594	0.0610	-3.2349	-0.2441	-20.6323	-70.0488	-93.2849	42.0400	-201	-119	344 
45.718	0.9443	-0.0996	0.3135	-1.6479	-4.8828	-0.0610	-20.7971	-70.4883	-92.8894	42.0400	-204	-124	348 
45.718	0.9717	-0.1118	0.2798	-0.7935	-0.7324	0.6104	-21.3190	-70.9058	-92.2083	42.0400	-199	-120	348 
45.718	0.9497	-0.1069	0.3076	-0.1831	2.7466	0.9155	-21.3409	-70.7849	-91.9611	42.0400	-200	-120	352 
45.780	0.9263	-0.1011	0.3452	0.2441	0.3052	1.6479	-21.2036	-70.4608	-91.8457	42.0600	-203	-121	347 
46.046	0.9531	-0.1055	0.3223	-0.1831	-3.6621	2.5635	-21.7035	-70.5048	-91.0272	42.0500	-200	-120	346 
46.140	0.9570	-0.1143	0.2988	-0.4272	-1.7090	-0.9155	-22.2144	-70.7849	-90.3296	42.0500	-197	-117	349 
46.311	0.9590	-0.1069	0.2969	-0.0610	0.6714	0.4883	-22.2968	-70.8453	-90.0439	42.0500	-195	-119	348 
46.327	0.9370	-0.1055	0.3350	-0.0610	2.6855	0.4272	-22.1100	-70.5981	-90.0604	42.0500	-198	-120	349 
46.405	0.9512	-0.1060	0.3145	-0.6104	1.4038	1.4038	-22.1210	-70.4883	-89.8737	42.0700	-201	-118	348 
46.593	0.9536	-0.1167	0.3120	-0.1221	-0.4883	0.3662	-22.1210	-70.4059	-89.7418	42.0800	-203	-123	349 
46.686	0.9473	-0.1113	0.3247	1.8921	-4.0894	1.8921	-22.0111	-70.3729	-89.6320	42.0800	-202	-121	349 
46.785	0.9131	-0.1201	0.3511	0.4883	1.2207	-1.0986	-21.7749	-70.4938	-89.5276	42.0700	-197	-117	345 
46.801	1.0723	-0.0640	0.2959	-1.7090	-15.1978	13.9160	-19.3634	-72.1857	-91.9885	42.0800	-199	-121	350 
47.036 
47.051	1.1431	-0.1528	-0.0020	7.0190	44.6777	-6.2866	-31.3770	-70.9167	-78.2062	42.1100	-191	-113	354 
47.332	0.9102	-0.0562	0.3213	10.3149	76.7822	-9.3994	-21.2146	-66.4014	-88.0994	42.1100	-205	-109	344 
47.442	0.7720	-0.1406	0.4492	16.1133	83.8013	5.3101	-14.2383	-59.0680	-94.3121	42.0900	-220	-107	322 
47.520	0.5430	-0.1646	0.6499	10.7422	79.8950	-4.8218	-9.9316	-51.3281	-97.5586	42.1200	-235	-106	294 
47.707	0.6743	-0.0308	0.7295	8.0566	75.6226	-7.3853	-6.2622	-44.9396	-101.0907	42.1300	-245	-104	268 
48.067	0.6348	-0.0366	0.7520	7.1411	73.6694	-6.5308	-4.2462	-38.4906	-102.7057	42.1200	-250	-106	249 
48.067	0.4995	-0.0063	0.8379	5.4321	67.2607	-7.5684	-2.7411	-31.2341	-104.1504	42.1300	-253	-105	221 
48.067	0.4043	0.0264	0.9038	9.0332	58.7769	-5.7983	-1.2140	-24.6863	-105.4852	42.1300	-253	-106	201 
48.067	0.2910	-0.0083	0.9546	8.3618	61.1572	-6.6528	-0.1593	-18.5120	-106.3477	42.1300	-252	-108	182 
48.067	0.1631	0.0142	1.0146	8.1787	59.4482	-6.4087	0.7526	-12.4530	-107.3694	42.1400	-247	-110	161 
48.067	0.0732	0.0947	0.9863	6.2866	44.7998	-7.0801	1.7139	-7.2345	-108.1384	42.1500	-239	-112	140 
48.129	0.0020	0.0347	1.0278	3.7231	33.9966	3.4180	2.5214	-3.2355	-108.4076	42.1500	-232	-115	128 
48.129	-0.0557	0.0835	1.0132	0.3052	19.6533	4.0283	2.6642	-0.3900	-108.7921	42.1500	-224	-114	121 
48.332	-0.1265	0.0786	1.0190	1.1597	14.0381	0.2441	2.9663	1.6315	-109.2371	42.1400	-226	-116	115 
48.614	-0.0801	0.0654	1.0347	-0.1221	4.8218	-0.7324	2.9993	2.8015	-109.9896	42.1600	-218	-115	110 
48.739	-0.0352	0.0752	0.9985	-1.3428	-6.5308	-0.9766	2.9773	2.5708	-110.6543	42.1600	-216	-113	108 
48.739	-0.0371	0.0640	1.0034	-0.9766	-8.6670	0.3052	2.9224	1.8512	-111.1926	42.1500	-221	-115	110 
48.754	-0.0020	0.0771	1.0156	-0.3662	-10.7422	1.9531	2.8894	0.8624	-111.6046	42.1700	-224	-115	113 
48.817	0.0234	0.0557	1.0073	-3.2959	-21.2402	4.5776	2.7795	-0.7910	-111.7419	42.1700	-227	-114	113 
48.911	0.0029	0.0796	1.0210	-5.3711	-25.2075	4.3335	2.4170	-2.9773	-111.7035	42.1900	-229	-113	120 
48.911	0.0508	0.0522	1.0166	-8.3008	-40.5884	6.3477	1.8292	-6.0645	-111.6541	42.1900	-231	-112	129 
49.051	0.0957	0.0444	1.0293	-15.7471	-50.2319	2.8076	0.6152	-10.4645	-111.5717	42.1700	-238	-110	141 
49.114	0.2622	0.0151	0.9443	-11.6577	-63.7207	4.3335	-0.8405	-16.1774	-111.0883	42.1800	-246	-106	159 
49.270	0.3286	-0.0483	0.9663	-13.7939	-73.4863	5.4321	-2.0709	-22.3572	-110.3577	42.1900	-250	-102	176 
49.332	0.4194	-0.0439	0.9233	-12.3291	-82.8857	7.0801	-3.9496	-29.6741	-108.9459	42.1600	-256	-100	205 
49.489	0.5601	-0.0723	0.7192	-11.6577	-96.8018	6.8970	-6.1523	-38.6938	-107.0453	42.1900	-255	-100	233 
49.567	0.6958	-0.1377	0.6226	-14.8315	-101.6235	5.6152	-9.2780	-48.1915	-103.9197	42.1700	-244	-102	264 
49.676	0.8779	-0.0938	0.3535	-16.9678	-108.5815	9.8877	-14.7382	-58.4583	-98.8440	42.1900	-231	-103	295 
49.739	1.0400	-0.1724	0.2212	-21.4844	-83.1909	-6.2866	-24.2743	-68.0768	-89.8682	42.1800	-212	-110	335 
49.919	1.1523	-0.2056	-0.1118	0.4883	-31.1279	-2.8076	-37.0349	-74.7620	-77.8766	42.1900	-192	-114	354 
49.919	0.8335	-0.1035	0.3545	4.4556	4.0894	-11.5967	-36.4636	-74.9158	-77.7612	42.1900	-184	-116	366 
50.059	0.9893	-0.1646	0.1040	5.4321	40.7715	10.4980	-36.1176	-74.8993	-77.5635	42.1700	-184	-115	365 
50.122	0.8955	-0.1416	0.2983	2.5024	29.5410	-1.8311	-31.4978	-72.3340	-81.8042	42.1900	-191	-113	356 
50.325	0.9111	-0.1313	0.4087	2.3804	6.9580	7.8125	-27.8888	-70.2905	-84.8364	42.1900	-195	-110	349 
50.528	0.8979	-0.1270	0.3647	-2.3193	-4.2725	-2.6245	-27.5702	-69.9829	-84.9298	42.1700	-196	-110	347 
50.590	0.9971	-0.1528	0.2471	-2.3193	-5.3711	-1.6479	-28.0042	-70.7629	-84.4849	42.1600	-194	-109	349 
50.731	0.9609	-0.1436	0.2617	-1.2817	1.3428	-2.3804	-28.5425	-71.0706	-83.8916	42.1500	-198	-112	352 
50.809	0.9629	-0.1289	0.2871	0.0610	4.0283	0.0000	-27.8503	-70.9552	-84.4739	42.1700	-193	-114	349 
50.965	0.9326	-0.1104	0.3291	-0.4272	0.2441	0.0000	-27.1637	-70.5597	-84.8969	42.1600	-195	-111	349 
51.044	0.9341	-0.1313	0.3252	-0.6104	-2.2583	0.8545	-26.9824	-70.5322	-84.8804	42.1700	-199	-113	347 
51.184	0.9531	-0.1436	0.2900	-1.1597	-2.0752	0.6104	-27.4988	-70.7794	-84.2487	42.1700	-196	-118	350 
51.184	0.9531	-0.1426	0.2954	0.0000	-1.8921	2.5635	-28.0646	-70.8783	-83.5510	42.1800	-198	-113	350 
51.465	0.9351	-0.1401	0.3105	-1.0376	0.4272	-0.4272	-27.9822	-70.9003	-83.5400	42.1900	-192	-116	351 
51.481	0.9497	-0.1328	0.3081	-0.1221	-0.6714	0.3662	-27.9932	-70.8838	-83.3917	42.1800	-196	-114	350 
51.559	0.9604	-0.1304	0.2832	-0.2441	-2.9297	0.6714	-28.1030	-71.0431	-83.1445	42.1900	-196	-114	352 
51.747	0.9253	-0.1196	0.3027	0.9766	-9.0942	-2.3193	-28.3777	-71.4276	-82.5952	42.1900	-196	-113	352 
51.762	0.9063	-0.1353	0.2808	2.3804	-2.0752	-8.6060	-26.9385	-72.2516	-83.8806	42.2100	-194	-117	353 
51.984	0.9561	-0.3701	0.3516	4.8828	46.0205	13.8550	-37.2327	-74.5477	-73.3447	42.2000	-186	-117	361 
51.984	0.9912	-0.0405	0.2456	2.4414	60.7300	-9.4604	-26.5814	-70.8124	-83.7543	42.2000	-193	-114	352 
52.156	0.8848	-0.1812	0.4126	6.8970	82.5806	-7.9346	-19.0503	-64.8413	-91.2854	42.1900	-209	-110	335 
52.156	0.8652	-0.1724	0.4941	6.5308	80.2002	-12.0239	-12.6123	-57.4200	-97.8662	42.2200	-226	-110	312 
52.250	0.7358	0.0361	0.6948	3.5400	75.2563	-2.7466	-7.7179	-49.5648	-102.9529	42.2200	-243	-113	289 
52.328	0.7271	-0.0479	0.6758	1.2207	64.3921	0.0000	-6.2073	-42.6984	-104.3866	42.2300	-247	-113	263 
52.391	0.5259	-0.0820	0.8062	5.4321	77.4536	-1.3428	-5.3064	-35.3705	-105.2051	42.2300	-250	-108	240 
52.578	0.4067	-0.0308	0.8838	9.2773	72.0215	-1.9531	-3.9661	-27.8009	-106.2158	42.2200	-249	-108	216 
52.687	0.3433	-0.0483	0.9858	9.7656	60.5469	0.2441	-2.6642	-20.8301	-106.9135	42.2300	-249	-110	189 
52.984	0.2646	-0.0562	0.9272	9.7046	60.5469	-5.4932	-1.7413	-15.0458	-107.5671	42.2400	-243	-110	172 
53.062	0.1191	0.0415	0.9771	10.0098	59.6924	-2.8687	-0.4285	-8.8385	-108.6383	42.2300	-243	-112	150 
53.234	-0.0449	0.0229	1.0356	18.1274	54.0161	-6.4697	1.0107	-2.7466	-109.1492	42.2200	-235	-115	129 
53.234	-0.0854	0.1226	0.9971	12.3291	36.2549	-4.9438	2.8400	1.9336	-110.0720	42.2300	-225	-117	118 
53.234	-0.1714	0.0952	1.0083	4.5166	27.7100	3.8452	3.9716	5.2899	-110.5609	42.2200	-217	-123	108 
53.344	-0.2051	0.0591	0.9976	6.5918	25.3296	-4.8828	4.4550	8.0475	-111.2750	42.2300	-211	-123	95 
53.531	-0.2129	0.1138	0.9995	5.6152	9.5215	0.8545	5.0977	9.9756	-112.1045	42.2300	-207	-125	94 
53.609	-0.1777	0.1392	0.9902	2.1362	-4.8218	1.5259	5.6305	10.0580	-112.8790	42.2700	-205	-128	90 
53.609	-0.1704	0.1318	0.9995	-2.8687	-15.4419	3.9673	5.7568	9.0472	-113.4998	42.2500	-205	-129	89 
53.609	-0.1445	0.1201	0.9995	-6.4087	-25.0244	6.2256	5.4163	7.0532	-113.9557	42.2700	-211	-129	95 
53.703	-0.1118	0.1021	1.0044	-9.4604	-38.1470	10.6812	4.7791	4.0375	-114.1040	42.2700	-215	-125	104 
53.781	-0.0498	0.1011	1.0220	-13.4277	-41.3208	8.0566	3.7024	0.0439	-113.9063	42.2600	-225	-121	110 
53.781	0.0425	0.0791	1.0132	-17.0898	-55.2979	5.1270	2.3126	-4.9109	-113.7195	42.2800	-234	-114	120 
53.938	0.1104	-0.0083	1.0347	-15.8691	-70.6177	11.5967	0.4449	-10.8765	-113.2306	42.2800	-241	-110	135 
54.094	0.2197	0.0112	0.8730	-17.2119	-92.0410	17.3950	-1.6699	-18.8635	-111.6925	42.2900	-247	-102	161 
54.141	0.4082	-0.0581	0.7407	-18.8599	-96.7407	6.4087	-4.0210	-27.9987	-109.6326	42.3100	-253	-97	197 
54.172	0.5195	-0.0488	0.8564	-16.0522	-99.0601	1.0376	-6.5808	-36.6394	-107.7045	42.3000	-254	-96	228 
54.375	0.6772	-0.0581	0.5972	-13.4277	-116.6992	10.4370	-9.9316	-47.4829	-104.5679	42.3100	-246	-99	258 
54.469	0.9253	-0.1895	0.2754	-19.9585	-139.8926	19.4702	-17.7814	-59.8700	-96.5753	42.2800	-232	-99	303 
54.818	1.2212	-0.1577	-0.0527	1.0376	6.4697	-19.7754	-54.5306	-77.6349	-61.4301	42.2800	-176	-116	368 
54.943	0.9478	-0.1416	0.1631	6.5308	43.2739	-2.1973	-46.0052	-75.8881	-69.4336	42.2600	-175	-116	370 
55.224	0.9258	-0.1636	0.3345	6.3477	21.4233	0.7324	-35.5737	-73.7018	-79.0631	42.2700	-183	-116	365 
55.334	0.8799	-0.1060	0.4033	4.7607	9.5825	6.8970	-32.3877	-71.7078	-81.1780	42.2800	-187	-114	357 
55.334	0.9131	-0.1494	0.3359	-1.5869	-9.2163	0.4272	-32.6514	-71.4880	-80.5353	42.2500	-190	-111	352 
55.334	1.0039	-0.1611	0.1958	-4.2114	-9.2163	-2.8076	-34.2664	-72.5647	-78.9038	42.2500	-189	-109	357 
55.443	0.9868	-0.1758	0.1934	-3.7842	-0.7935	-3.1738	-34.8212	-73.2404	-78.5577	42.2500	-189	-113	359 
55.631	0.9688	-0.1445	0.2437	-0.1831	6.2866	-0.8545	-33.8708	-73.1635	-79.5135	42.2500	-186	-112	356 
55.631	0.9502	-0.1123	0.2813	1.2817	-1.3428	0.7324	-32.5854	-72.8174	-80.4474	42.2500	-191	-114	354 
55.631	0.9507	-0.1323	0.2769	-1.3428	-1.4648	2.9907	-32.6404	-72.7954	-80.1068	42.2500	-189	-118	356 
55.709	0.9712	-0.1494	0.2407	-0.4272	-2.3193	1.6479	-33.6786	-72.9382	-78.9093	42.2500	-187	-115	358 
56.052	0.9692	-0.1606	0.2349	-0.9155	0.5493	1.1597	-34.2554	-72.9987	-78.1512	42.2800	-189	-115	358 
56.162	0.9390	-0.1665	0.2490	-0.7935	0.6104	0.1831	-34.1455	-72.8339	-78.2336	42.2700	-192	-114	356 
56.349	0.9458	-0.0786	0.2930	-2.9297	-10.3760	-11.9019	-33.1512	-73.4766	-79.0961	42.2700	-187	-113	361 
56.349	-0.4966	0.7783	2.1514	46.8140	160.9497	-3.6011	-20.0940	-72.7734	-94.2517	42.2800	-184	-117	363 
56.568	1.0547	-0.1401	0.1221	5.1880	65.0024	-8.9722	-32.2833	-71.6968	-79.4971	42.2800	-184	-111	353 
56.568	0.9800	-0.1738	0.3164	15.6860	86.7310	-6.5918	-21.1212	-65.4895	-90.2417	42.2800	-201	-105	341 
56.803	0.7646	-0.0918	0.4888	13.4277	88.6841	-6.6528	-12.5079	-57.8485	-98.2837	42.2800	-223	-110	316 
56.912	0.6440	-0.1616	0.5850	9.0942	86.2427	-2.9297	-7.5586	-49.8175	-102.5079	42.3100	-236	-108	288 
57.147	0.6411	0.0420	0.7275	6.1646	78.0029	-6.6528	-4.3506	-42.6929	-105.7214	42.3100	-246	-107	264 
57.162	0.5854	0.0000	0.7573	12.5732	79.9561	2.1362	-2.5049	-35.4694	-106.6278	42.3100	-249	-108	237 
57.225	0.4048	-0.0015	0.8770	8.1177	76.2329	-2.0752	-1.2689	-27.0209	-107.2925	42.3100	-250	-104	208 
57.303	0.3457	0.0181	0.9092	9.5825	69.5190	1.4038	-0.1593	-19.6106	-107.6605	42.3300	-246	-109	186 
57.303	0.1841	0.0239	1.0005	13.4277	63.2324	1.2207	0.9119	-12.4805	-107.9572	42.3100	-242	-111	162 
57.350	0.0918	-0.0425	0.9907	8.3008	57.0679	0.4883	1.9446	-6.7126	-107.7594	42.3200	-239	-109	142 
57.459	-0.0376	0.1279	1.0083	5.4932	50.2930	-2.1362	2.6587	-0.9009	-108.2977	42.3000	-227	-114	124 
57.662	-0.1123	0.0376	1.0254	3.4790	33.5083	-7.9956	3.2410	3.3673	-109.1437	42.3400	-220	-113	113 
57.678	-0.2246	0.0986	0.9907	-3.3569	22.2778	-8.9111	3.3014	6.2183	-110.4950	42.3200	-214	-115	104 
57.912	-0.2393	0.0903	0.9819	-7.4463	9.2773	-4.6997	2.9883	8.3276	-111.8903	42.3400	-209	-113	95 
57.991	-0.1851	0.0459	1.0352	-7.5684	-1.0986	-2.6245	2.2577	9.1296	-112.8571	42.3300	-205	-115	92 
58.194	-0.1509	0.0415	0.9995	-7.3853	-10.0098	0.6104	1.5546	8.3716	-113.4888	42.3400	-208	-112	97 
58.303	-0.1206	0.0303	1.0015	-9.0942	-11.9629	1.0986	0.7471	7.1246	-113.8074	42.3400	-208	-108	100 
58.569	-0.1094	-0.0034	1.0146	-8.0566	-17.3340	6.4087	0.0000	5.6250	-113.7964	42.3400	-210	-109	101 
58.678	-0.0527	-0.0029	0.9932	-1.6479	-10.8643	2.2583	-0.5988	3.9880	-113.6151	42.3400	-219	-107	106 
58.850	-0.0024	-0.0127	1.0112	-0.1831	-11.9629	0.3052	-0.6702	2.6807	-113.5602	42.3700	-222	-105	109 
58.897	-0.0205	-0.0015	0.9976	2.1362	-8.8501	1.0986	-0.5548	1.5106	-113.5217	42.3600	-221	-107	115 
58.897	-0.0103	0.0005	0.9927	1.9531	-5.2490	-0.4883	-0.3241	0.7910	-113.5767	42.3700	-227	-104	115 
58.897	-0.0015	0.0088	0.9985	2.9907	0.5493	0.4272	-0.0494	0.6262	-113.7250	42.3800	-222	-105	115 
58.897	0.0112	0.0244	1.0049	3.9063	4.0283	1.2817	0.3076	0.7141	-113.7634	42.3800	-223	-107	113 
58.897	-0.0083	0.0186	0.9771	8.0566	7.9346	7.2021	1.0602	1.1371	-113.4998	42.3800	-223	-108	114 
58.897	-0.0596	0.0757	1.0122	5.7983	9.1553	4.3945	1.7468	2.0380	-113.1097	42.3900	-221	-108	112 
58.991	-0.0205	0.0020	1.0063	-0.6714	-0.4272	5.9814	2.0490	2.3895	-112.7087	42.4000	-218	-109	109 
59.037	-0.0649	0.0571	0.9893	0.1221	2.9297	-0.7324	2.2632	2.6257	-112.8076	42.4100	-215	-106	113 
59.100	-0.0596	0.0327	0.9917	-0.3052	5.5542	-2.6855	2.1588	3.0597	-113.2581	42.4200	-215	-105	112 
59.256	-0.0649	0.0591	0.9912	0.4272	-0.1221	-0.7935	2.2687	3.3014	-113.6481	42.4300	-217	-104	105 
59.319	-0.0630	0.0625	1.0044	-1.0376	0.4883	-0.3662	2.3016	3.3948	-113.9886	42.4200	-217	-109	106 
59.412	-0.0459	0.0542	1.0029	-1.9531	-0.9155	0.4883	2.1808	3.2574	-114.2358	42.4300	-216	-107	107 
59.491	-0.0552	0.0415	0.9956	-1.4648	-1.5869	1.1597	2.0435	3.0872	-114.3567	42.4200	-218	-109	108 
