10 times
StartTime: 2017-07-06 15:41:07.564
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz 
36.817	-0.0176	-0.0327	0.9810	5.1880	32.0435	0.6104	-0.1978	3.5101	-174.8254	41.7900	-137	-304	73 
36.988	-0.0620	0.0327	0.9727	2.9907	49.1943	-0.6104	0.1318	7.4103	-173.7817	41.7800	-124	-309	72 
36.988	-0.1465	0.0181	0.9014	-0.7935	78.7354	5.5542	0.3351	13.5187	-172.6941	41.7700	-110	-311	73 
37.160	-0.3760	0.0215	0.8755	-5.3711	128.4180	10.4370	0.4010	23.7799	-171.6229	41.7800	-78	-310	70 
37.353	-0.6221	-0.0337	0.8555	-5.3101	118.7134	5.1880	0.1868	37.0074	-170.9747	41.7900	-41	-313	77 
37.462	-1.3052	-0.0513	1.0059	3.7231	133.6060	0.0610	0.3680	49.5264	-171.3812	41.8000	2	-317	84 
37.525	-1.0327	-0.0107	0.8271	7.8735	-3.9673	-6.1035	-0.3406	55.6128	-174.3201	41.7800	37	-316	99 
37.697	-0.8716	-0.0884	0.6426	5.9814	-66.0400	-14.3433	-0.1978	50.1031	-176.5833	41.7700	36	-319	110 
37.697	-0.7339	-0.0601	0.6558	4.8828	-17.3340	-1.1597	-1.2964	46.9611	-179.7308	41.7700	24	-313	106 
37.791	-0.6108	-0.0425	0.6304	6.7139	-53.2837	-0.1221	-0.9448	43.6707	178.7695	41.7800	19	-310	110 
37.884	-0.5117	-0.0361	0.5864	3.8452	-69.9463	-5.7373	-0.6097	37.6831	177.7478	41.7600	6	-310	109 
38.041	-0.4512	0.0254	0.5469	0.0610	-64.3311	10.2539	-0.2637	31.3000	177.4402	41.7500	-12	-309	107 
38.134	-0.3848	-0.0278	0.5405	-3.4180	-30.8228	9.2163	-0.1813	26.8176	177.6819	41.7500	-30	-306	104 
38.244	-0.5303	-0.0728	0.8418	1.2207	-14.5264	-4.6387	-0.2911	25.3015	177.8961	41.7400	-42	-307	101 
38.244	-0.4229	-0.0068	0.8677	4.6387	-12.6953	-12.6953	-0.6427	24.0656	176.5668	41.7500	-42	-307	103 
38.244	-0.4658	-0.0132	0.8472	1.8311	-1.0986	-4.8218	-0.6647	23.6536	175.7483	41.7500	-41	-302	104 
38.306	-0.5156	0.0073	0.8208	1.3428	6.5308	-3.0518	-0.6757	24.3842	175.2594	41.7500	-39	-304	105 
38.462	-0.4033	0.0576	0.7236	-2.8687	7.2021	12.2681	-0.4504	25.3290	175.5286	41.7600	-39	-307	105 
38.556	-0.5093	-0.0215	0.6709	-3.7842	48.4009	18.0664	0.3406	29.2291	177.6819	41.7600	-35	-307	106 
38.728	-0.4824	0.0889	0.5518	-3.4790	68.7256	14.8926	0.6207	35.3320	178.3685	41.7900	-26	-309	107 
38.853	-0.6172	-0.2271	0.6753	-6.7139	54.5044	-1.3428	1.2360	41.4954	179.6155	41.7900	-13	-308	112 
38.853	-0.6167	0.0405	0.6064	-3.8452	52.8564	13.0005	0.2032	46.7688	178.2642	41.7800	4	-314	111 
38.853	-0.7866	-0.0796	0.7036	-2.6855	28.5645	2.5635	0.6976	50.9601	178.6816	41.7800	16	-315	113 
39.009	-0.7935	0.0581	0.6855	-3.1738	-5.4932	24.2310	1.7194	51.4380	179.2914	41.7900	21	-318	108 
39.103	-0.9380	0.0454	0.8403	-6.5308	-19.2261	10.9863	2.9773	50.0043	-179.4617	41.7900	15	-321	102 
39.291	-0.9038	0.0317	0.9863	-10.1318	-50.1099	-0.3662	2.4994	46.0822	-179.7089	41.7800	1	-321	92 
39.478	-0.8213	0.0303	1.0713	-1.2817	-113.4033	-10.9863	0.5933	37.6282	178.2367	41.7900	-17	-312	81 
39.478	-0.2988	0.0093	0.8096	0.5493	-89.1113	-5.3101	0.1978	26.8066	177.2919	41.8000	-48	-311	73 
39.587	-0.3081	-0.0845	0.9966	0.9155	-88.8062	-7.3242	-0.1483	18.4900	177.3853	41.7700	-79	-310	67 
39.587	-0.0674	0.0596	1.0083	1.0986	-82.3975	-13.9771	-0.4285	9.3713	176.8854	41.7500	-105	-308	66 
39.650	0.1084	-0.0337	0.9424	2.0752	-40.4053	-5.6152	-0.3680	3.0212	177.8522	41.7500	-128	-306	73 
39.791	0.1436	-0.0107	0.9038	0.1221	-7.0801	0.9766	0.0000	0.1318	179.2639	41.7600	-138	-307	78 
39.916	0.0244	-0.0190	0.9922	0.8545	11.9629	0.9766	0.0055	0.7251	-179.1541	41.7500	-141	-304	80 
39.978	0.0166	-0.0137	0.9473	0.0000	35.0952	3.7231	0.0055	2.6312	-177.4841	41.7200	-136	-308	77 
39.978	0.0010	0.0161	0.9502	-0.3662	71.7163	5.9204	0.1648	7.6410	-176.0834	41.7100	-120	-308	75 
40.119	-0.2329	0.0195	0.8833	-4.2114	96.4355	13.1226	0.1428	16.3422	-174.3530	41.7100	-100	-309	73 
40.150	-0.4390	-0.0347	0.8623	-6.8970	138.0615	15.0146	0.2362	28.2733	-172.4579	41.7100	-69	-311	70 
40.316	-0.7275	0.0615	0.9067	-7.9956	108.2153	0.1221	0.3241	40.8527	-171.8866	41.7000	-25	-312	75 
40.348	-1.2256	0.0156	0.9473	10.5591	115.0513	3.8452	1.3788	52.5092	-171.7163	41.7300	13	-313	87 
40.488	-0.8911	-0.0459	0.6123	4.5166	4.0283	-5.9204	2.2028	56.1511	-173.1226	41.6900	38	-319	105 
40.582	-1.0605	0.0361	0.6812	5.7373	-19.1650	-11.3525	1.6809	55.5634	-175.9845	41.6900	43	-318	112 
40.785	-0.8174	0.0039	0.5405	6.7749	-27.9541	-15.1978	-1.1865	52.1796	178.4509	41.6800	44	-317	113 
40.848	-0.8408	-0.0220	0.7852	7.2632	-12.0239	-0.9155	-1.3348	51.4874	176.2592	41.6600	40	-314	119 
41.004	-0.5854	0.0103	0.5537	4.8828	-50.7813	5.1270	-0.3735	46.8732	175.6219	41.6800	37	-315	117 
41.004	-0.5845	-0.1235	0.6514	-1.2817	-71.8994	-12.0850	-0.7361	40.9955	174.3475	41.6600	16	-314	118 
41.208	-0.5356	0.0132	0.5991	-5.8594	-67.3218	-11.0474	-2.1259	34.1510	172.1558	41.6600	5	-308	115 
41.215	-0.4995	-0.0874	0.6729	-6.7139	-41.0156	-10.4370	-3.2959	29.4159	170.9473	41.6600	-11	-304	104 
41.308	-0.4585	-0.2769	0.7036	-0.3052	-19.0430	-34.7900	-5.3119	26.6748	168.2611	41.6700	-16	-303	104 
41.449	-0.3501	-0.1216	0.8618	8.4229	-8.1787	-30.1514	-6.7456	24.8621	164.2017	41.6700	-10	-299	105 
41.527	-0.3169	-0.1123	0.8452	3.9673	1.7700	-11.2915	-6.9543	24.2688	162.7679	41.6800	-7	-296	110 
41.605	-0.3418	-0.0371	0.8804	-9.1553	18.9819	19.8364	-6.9818	25.2191	163.4766	41.6800	0	-296	105 
41.746	-0.3677	-0.1450	0.9072	-11.1084	1.8921	53.4058	-6.1908	26.6199	167.9919	41.7000	-4	-296	106 
41.840	-0.5029	-0.3130	1.1118	-6.2256	4.0283	68.1152	-4.1638	26.5594	174.6991	41.7200	-18	-299	108 
42.011	-0.4888	0.0356	0.7598	5.0659	-5.4932	15.5029	-3.2465	27.0978	176.8579	41.7200	-31	-302	102 
42.090	-0.4976	0.0269	0.7305	-8.6060	7.3242	44.3115	-0.5438	28.0042	-177.7258	41.7000	-40	-299	104 
42.105	-0.5010	0.0425	0.8623	-3.8452	-19.8975	20.2026	-0.1099	27.9602	-177.1106	41.7100	-49	-300	103 
42.308	-0.4346	-0.0439	0.8877	13.6719	28.6865	-16.4185	0.1648	28.5425	-176.7096	41.7100	-52	-300	99 
42.449
