StartTime: 2017-08-15 14:07:20.448
39
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
120.048	-0.2109	0.2524	0.8398	-13.9771	17.9443	-12.0239	4.7461	4.0045	8.7177	48.6000 
120.048	-0.1694	0.1675	1.0146	-12.8174	32.7759	-4.8828	4.6582	4.3451	8.6078	48.6000 
120.048	-0.1538	0.0728	1.1831	-11.3525	32.4707	-4.4556	4.5428	4.6967	8.5254	48.6000 
120.048	-0.2095	0.0117	1.2300	-11.6577	23.0713	-5.4932	4.4055	4.9823	8.4210	48.6000 
120.080	-0.2842	-0.0308	1.1855	-12.6953	12.5732	-5.0659	4.2517	5.1855	8.2837	48.4500 
120.080	-0.3267	-0.0894	1.1118	-13.0005	4.6997	-7.3853	4.0814	5.3284	8.1079	48.5000 
120.080	-0.2998	-0.1338	1.0972	-13.6719	-1.3428	-16.5405	3.8837	5.4108	7.8497	48.5000 
120.095	-0.2305	-0.1519	1.0693	-15.8691	-7.8735	-26.5503	3.6530	5.4163	7.4982	48.5000 
120.095	-0.1709	-0.1392	1.0078	-18.6768	-12.0850	-35.9497	3.3728	5.3613	7.0697	48.6000 
120.127	-0.1460	-0.0776	0.9604	-21.3623	-11.1084	-38.2690	3.0817	5.2954	6.6193	48.5000 
120.205	-0.1494	-0.0244	0.9146	-23.3765	-8.6060	-34.1797	2.7905	5.2460	6.1908	48.4500 
120.205	-0.1567	0.0029	0.8813	-24.1089	-4.5166	-28.1982	2.5104	5.2350	5.8337	48.6500 
120.252	-0.1548	0.0371	0.8613	-24.8413	-0.8545	-23.6816	2.2357	5.2570	5.5206	48.2600 
120.298	-0.1431	0.0840	0.8335	-24.2310	1.1597	-19.8975	1.9940	5.2954	5.2570	48.3100 
120.298	-0.1260	0.1157	0.8081	-23.9868	3.2349	-14.2212	1.7743	5.3503	5.0537	48.6000 
120.298	-0.1177	0.1250	0.7803	-23.8647	4.7607	-6.8970	1.5765	5.4108	4.9219	48.4100 
120.298	-0.1143	0.1245	0.7627	-23.8647	6.5308	-0.5493	1.3843	5.4822	4.8615	48.6000 
120.298	-0.1182	0.1143	0.7642	-23.3154	7.9956	4.3335	1.1975	5.5756	4.8560	48.6000 
120.298	-0.1211	0.0981	0.7769	-22.0337	9.7656	8.1787	1.0217	5.6854	4.8834	48.4500 
120.298	-0.1074	0.0771	0.8066	-21.3013	9.3994	12.3901	0.8514	5.7898	4.9603	48.6500 
120.298	-0.0771	0.0474	0.8428	-20.6299	8.2397	15.2588	0.6812	5.8722	5.0702	48.6000 
120.298	-0.0571	0.0054	0.8887	-20.8130	5.6152	17.5781	0.4944	5.9216	5.2185	48.5000 
120.298	-0.0591	-0.0244	0.9043	-21.1792	0.9155	19.9585	0.2911	5.9271	5.3833	48.5000 
120.330	-0.0830	-0.0513	0.8843	-21.1792	-2.3804	21.7285	0.0824	5.9052	5.5701	48.5000 
120.330	-0.0977	-0.0693	0.8667	-19.9585	-3.9673	22.8271	-0.1208	5.8722	5.7513	48.6900 
120.330	-0.0903	-0.0806	0.8994	-18.1885	-2.2583	24.4751	-0.3076	5.8502	5.9491	48.7900 
120.330	-0.0718	-0.1152	0.9229	-16.7236	-4.6387	23.8037	-0.4889	5.8063	6.1523	48.7900 
120.330	-0.0503	-0.1475	0.9438	-14.8926	-6.7139	21.1182	-0.6702	5.7349	6.3501	48.6500 
120.330	-0.0229	-0.1313	0.9644	-14.0991	-8.4229	20.6909	-0.8350	5.6360	6.5369	48.4500 
120.330	-0.0117	-0.1216	0.9746	-13.0615	-10.1318	23.0103	-0.9833	5.5096	6.7511	48.4500 
120.330	-0.0181	-0.1318	0.9741	-10.7422	-9.3384	24.8413	-1.1151	5.3888	6.9818	48.5000 
120.345	-0.0317	-0.1528	1.0049	-7.8735	-7.5073	23.8647	-1.2250	5.2899	7.2070	48.4500 
120.345	-0.0269	-0.1768	1.0518	-5.9814	-4.7607	19.7754	-1.3184	5.2240	7.3993	48.6000 
120.345	-0.0088	-0.1846	1.1196	-5.0659	-4.0894	15.5029	-1.4008	5.1636	7.5531	48.5000 
120.361	-0.0015	-0.1685	1.1704	-4.9438	-3.9063	13.4277	-1.4832	5.0977	7.6794	48.4500 
120.423	0.0083	-0.1465	1.2051	-5.9204	-6.7139	12.2681	-1.5656	5.0098	7.7948	48.5000 
120.423	0.0151	-0.1182	1.1685	-7.9346	-12.4512	12.1460	-1.6534	4.8724	7.9156	48.4500 
120.423	0.0239	-0.0986	1.0835	-10.1318	-14.0381	9.9487	-1.7633	4.6967	8.0200	48.6500 
120.423	0.0317	-0.0938	1.0249	-12.5732	-10.6201	6.4697	-1.8951	4.5483	8.0914	48.6500 
120.423	0.0488	-0.1230	1.0156	-14.0381	-4.6997	3.1128	-2.0544	4.4440	8.1354	48.6000 
120.423	0.0635	-0.1455	1.0469	-13.7939	1.4038	1.4648	-2.2247	4.3945	8.1573	48.5000 
120.439	0.0693	-0.1470	1.0806	-12.0850	5.9814	2.5635	-2.3785	4.4000	8.1903	48.4500 
120.439	0.0703	-0.1372	1.1099	-10.0708	10.1318	5.1270	-2.5104	4.4385	8.2397	48.6500 
120.455	0.0591	-0.1245	1.1621	-7.2632	12.8174	6.9580	-2.6093	4.5154	8.3002	48.5000 
120.470	0.0444	-0.1211	1.2036	-4.6387	14.0991	7.3242	-2.6752	4.6198	8.3661	48.4500 
120.502	0.0298	-0.0928	1.2104	-2.7466	14.5264	10.1318	-2.7136	4.7296	8.4430	48.6500 
120.517	0.0059	-0.0562	1.2104	-0.7935	14.8315	14.0991	-2.7246	4.8505	8.5529	48.4100 
120.517	-0.0127	-0.0205	1.1758	2.4414	15.5640	19.3481	-2.6862	4.9823	8.7122	48.6500 
120.517	-0.1094	-0.0874	1.1201	8.7891	14.5874	16.9678	-2.5928	5.1416	8.8385	48.6500 
120.517	-0.1611	-0.1475	1.0693	11.9019	22.8882	17.5171	-2.4994	5.3613	8.9264	48.4500 
120.517	-0.1313	-0.0620	1.1973	15.1367	20.7520	26.9165	-2.3401	5.6085	9.1077	48.5000 
120.533	0.0112	0.0693	1.2227	9.5825	17.7002	38.0859	-2.1643	5.7678	9.4318	48.5000 
120.564	-0.0225	-0.0889	1.2666	2.3804	10.1318	37.4146	-2.0819	5.8832	9.7943	48.6500 
120.564	-0.1768	-0.1636	1.2041	0.6104	-0.4883	25.8789	-2.0874	5.9161	10.0250	48.5000 
120.564	-0.3184	-0.0928	1.1123	1.5869	-7.2021	20.9961	-2.0544	5.9161	10.1404	48.4500 
120.595	-0.3735	-0.1982	1.0098	0.6714	-7.4463	17.7612	-2.0544	5.9326	10.1953	48.4500 
120.642	-0.3281	-0.2559	0.9775	-0.7935	-4.6997	12.6343	-2.0929	5.9766	10.1898	48.4500 
120.642	-0.2402	-0.3110	1.0083	-0.3052	-8.2397	-0.9766	-2.1698	5.9711	10.1019	48.6000 
120.642	-0.1875	-0.2500	0.9800	2.9907	-13.7939	-16.3574	-2.2412	5.8777	9.8877	48.5000 
120.642	-0.1616	-0.1543	0.9385	7.5684	-13.9771	-20.7520	-2.2412	5.7568	9.6130	48.6000 
120.642	-0.1528	-0.1069	0.9102	11.9019	-11.9629	-19.2871	-2.1808	5.6470	9.3494	48.6000 
120.642	-0.1353	-0.0537	0.9009	16.4795	-6.8359	-15.0757	-2.0544	5.5811	9.1351	48.6900 
120.642	-0.1226	-0.0063	0.9072	19.6533	-1.2817	-15.1367	-1.8732	5.5591	8.9374	48.7900 
120.673	-0.1348	0.0283	0.9409	20.6909	4.4556	-10.9863	-1.6589	5.6030	8.7671	48.6000 
120.673	-0.1860	0.0444	0.9854	20.1416	7.5073	-3.4180	-1.4392	5.6909	8.6517	48.6500 
120.673	-0.2358	0.0396	1.0405	19.1040	7.6904	1.2817	-1.2195	5.8063	8.5858	48.4500 
120.705	-0.2563	0.0479	1.0986	17.5171	3.6621	1.4648	-1.0162	5.9052	8.5364	48.6000 
120.736	-0.2383	0.0811	1.1172	15.9912	-4.2114	2.9907	-0.8185	5.9161	8.4979	48.6000 
120.736	-0.2085	0.0933	1.1099	15.9302	-13.0615	5.4321	-0.6152	5.8337	8.4924	48.5000 
120.752	-0.1753	0.0620	1.0610	15.7471	-21.2402	7.0190	-0.4230	5.6635	8.5089	48.7900 
120.752	-0.1606	0.0171	0.9922	16.1133	-25.7568	8.0566	-0.2417	5.4382	8.5364	48.6000 
120.752	-0.1392	-0.0195	0.9287	16.2964	-26.0620	8.1177	-0.0714	5.1965	8.5748	48.5000 
120.752	-0.1025	-0.0571	0.8809	15.9302	-23.3154	7.4463	0.0714	4.9658	8.6078	48.6500 
120.767	-0.0737	-0.0776	0.8281	16.6626	-19.7144	4.9438	0.2087	4.7681	8.6353	48.4500 
120.767	-0.0615	-0.0630	0.7949	17.3340	-14.8315	2.3193	0.3571	4.6033	8.6407	48.5000 
120.767	-0.0469	-0.0405	0.7690	17.9443	-9.0942	-0.4883	0.5109	4.4934	8.6188	48.5000 
120.830	-0.0327	-0.0024	0.8066	17.8833	-3.8452	-0.4272	0.6812	4.4330	8.5968	48.5000 
120.830	-0.0293	0.0205	0.8589	18.5547	-1.7700	1.5259	0.8679	4.3945	8.5968	48.6500 
120.861	-0.0254	0.0269	0.8862	19.5313	-3.1128	1.2207	1.0657	4.3506	8.6023	48.7900 
120.861	-0.0244	0.0215	0.8965	20.0806	-4.3335	0.1831	1.2634	4.2957	8.5968	48.7900 
120.861	-0.0352	0.0107	0.8882	20.5688	-4.9438	-1.0986	1.4667	4.2352	8.5693	48.6500 
120.861	-0.0547	0.0039	0.8862	20.5078	-3.6011	-3.1738	1.6644	4.1913	8.5254	48.5000 
120.861	-0.0659	0.0015	0.8818	20.0806	-2.6855	-4.0894	1.8512	4.1638	8.4595	48.4500 
120.861	-0.0479	0.0039	0.8794	20.2026	-2.8687	-5.3101	2.0380	4.1309	8.3881	48.5000 
120.877	-0.0269	-0.0034	0.8892	20.4468	-4.9438	-7.0801	2.2192	4.0814	8.3112	48.5000 
120.877	-0.0103	0.0020	0.8760	19.8975	-6.5308	-9.9487	2.4005	4.0045	8.2068	48.6500 
120.892	-0.0146	0.0000	0.8613	18.7988	-8.6060	-11.5356	2.5653	3.9056	8.0914	48.5000 
120.892	-0.0225	0.0039	0.8301	17.7612	-8.9722	-13.1226	2.7246	3.8068	7.9486	48.5000 
120.939	-0.0332	0.0161	0.8193	16.1743	-7.3853	-15.5029	2.8674	3.7299	7.7893	48.3100 
120.955	-0.0308	0.0273	0.8325	14.5264	-4.7607	-15.5640	2.9993	3.6749	7.6190	48.5000 
120.955	-0.0190	0.0332	0.8638	13.7329	-3.5400	-15.3809	3.1256	3.6310	7.4597	48.6500 
120.955	-0.0029	0.0562	0.8965	11.9019	-2.8076	-15.8081	3.2410	3.5925	7.3059	48.6500 
120.970	0.0068	0.0869	0.9146	11.0474	-2.5635	-13.6108	3.3508	3.5541	7.1631	48.5000 
120.970	-0.0088	0.1143	0.9258	10.9863	-2.6245	-9.1553	3.4772	3.5101	7.0587	48.6500 
120.970	-0.0220	0.1309	0.9370	10.6201	-0.5493	-3.1128	3.6035	3.4882	7.0148	48.4500 
121.002	-0.0176	0.1211	0.9678	10.8032	1.7700	2.1973	3.7354	3.4882	7.0203	48.6500 
121.002	0.0015	0.0957	1.0166	9.5215	0.9766	6.5308	3.8507	3.4827	7.0807	48.6500 
121.002	0.0195	0.0581	1.0732	6.1646	-4.7607	6.8970	3.9221	3.4167	7.1576	48.6500 
121.033	0.0298	0.0605	1.0620	1.5869	-11.1694	4.3945	3.9441	3.2904	7.2070	48.5000 
121.033	0.0303	0.1079	1.0464	-2.3193	-14.0991	3.5400	3.9386	3.1201	7.2400	48.4500 
121.033	0.0513	0.1519	1.0264	-5.4932	-12.6343	7.6294	3.9221	2.9498	7.3059	48.4500 
121.033	0.0825	0.1411	1.0361	-7.6294	-10.5591	10.8032	3.8782	2.7905	7.4213	48.6500 
121.033	0.1177	0.1074	1.0645	-8.4839	-6.6528	12.2681	3.8177	2.6532	7.5586	48.4500 
121.064	0.1470	0.0718	1.1016	-8.2397	-0.8545	11.7188	3.7463	2.5653	7.7014	48.5000 
121.095	0.1411	0.0615	1.1616	-7.5073	3.0518	12.9395	3.6749	2.5214	7.8607	48.6500 
121.127	0.1206	0.0317	1.1924	-6.2866	2.9907	15.3198	3.6035	2.4884	8.0310	48.6000 
121.127	0.0776	-0.0024	1.1826	-4.7607	2.5024	16.8457	3.5431	2.4664	8.2123	48.6000 
121.127	0.0537	-0.0322	1.1646	-3.6621	2.8076	16.7847	3.4827	2.4500	8.3936	48.4500 
121.127	0.0483	-0.0811	1.1792	-3.7231	4.8828	15.8081	3.4167	2.4554	8.5638	48.5000 
121.127	0.0098	-0.0991	1.1753	-5.3711	9.2163	13.6108	3.3234	2.5049	8.7177	48.5000 
121.142	-0.0083	-0.0146	1.2236	-5.6763	14.9536	11.2915	3.2410	2.6202	8.8330	48.6500 
121.142	0.0610	-0.0166	1.3472	-5.4321	15.3198	3.4790	3.1696	2.7466	8.9044	48.4500 
121.142	0.1157	-0.0405	1.4351	-4.0283	17.2119	-5.4932	3.0981	2.8674	8.8934	48.4500 
121.158	0.0381	-0.0347	1.5020	1.8921	25.7568	-4.0894	3.0652	3.0707	8.8660	48.5000 
121.158	-0.1060	0.0410	1.6323	12.5732	32.7759	9.5215	3.1531	3.3783	8.9264	48.5000 
121.205	-0.1968	0.0068	1.7192	21.8506	23.6816	13.6719	3.3508	3.6584	9.0472	48.6500 
121.205	-0.2114	-0.0493	1.6318	25.4517	4.3335	-0.4883	3.5706	3.7683	9.0472	48.5000 
121.205	-0.1860	0.0073	1.3906	24.6582	-12.2070	-10.9863	3.7903	3.7134	8.9099	48.6500 
121.236	-0.1885	0.1016	1.1206	20.3247	-19.1040	-9.4604	4.0045	3.5706	8.7561	48.6500 
121.236	-0.2192	0.1533	0.8926	14.7095	-16.4795	-10.1929	4.1913	3.4552	8.5913	48.6500 
121.236	-0.2163	0.1689	0.7383	9.1553	-8.3008	-16.2964	4.3396	3.4277	8.3771	48.4500 
121.236	-0.1743	0.1797	0.6563	6.9580	3.9063	-18.3105	4.4659	3.5156	8.1409	48.6000 
121.236	-0.1357	0.2051	0.6362	5.9814	20.7520	-14.1602	4.5978	3.7408	7.9596	48.5000 
121.283	-0.1377	0.2778	0.6782	6.5918	36.1328	-7.8125	4.7571	4.1089	7.8552	48.4500 
121.283	-0.1680	0.3647	0.7886	5.4932	46.0205	-0.8545	4.9329	4.5813	7.8387	48.6500 
121.283	-0.1963	0.4282	0.9429	2.6855	48.6450	7.9346	5.0977	5.0922	7.9102	48.5000 
121.299	-0.2061	0.4067	1.1323	-3.2349	44.7998	15.0146	5.1965	5.5646	8.0585	48.6900 
121.299	-0.1987	0.2886	1.2886	-10.1318	31.8604	17.1509	5.1855	5.9161	8.2343	48.5000 
121.299	-0.2065	0.1348	1.3716	-15.9912	10.2539	17.2729	5.0702	6.0754	8.3936	48.6000 
121.314	-0.2075	0.0117	1.3042	-19.7754	-13.6108	17.5781	4.8834	5.9985	8.5254	48.6500 
121.330	-0.2075	-0.1055	1.1606	-21.3013	-27.8931	15.3198	4.6417	5.7623	8.6188	48.5000 
121.361	-0.1592	-0.1641	1.0156	-21.9727	-30.8838	8.7891	4.3561	5.4767	8.6572	48.7900 
121.361	-0.1152	-0.2129	0.9087	-22.8882	-25.4517	1.0986	4.0320	5.2185	8.6407	48.5000 
121.361	-0.0986	-0.2437	0.8774	-22.7661	-20.0806	-7.9346	3.6859	5.0208	8.5474	48.6900 
121.361	-0.0913	-0.2383	0.8252	-22.5830	-18.4326	-15.9912	3.3289	4.8560	8.3771	48.6000 
121.377	-0.0742	-0.1987	0.7417	-22.7051	-14.7705	-22.8271	2.9773	4.7186	8.1409	48.6000 
121.377	-0.0630	-0.1577	0.6909	-23.6816	-7.2632	-24.8413	2.6257	4.6417	7.8827	48.6000 
121.377	-0.0537	-0.1226	0.6694	-23.6206	1.4648	-23.9868	2.2852	4.6417	7.6355	48.8400 
121.424	-0.0630	-0.0986	0.6904	-23.3765	10.3760	-24.1089	1.9666	4.7351	7.3938	48.5000 
121.470	-0.0815	-0.0703	0.7271	-22.7661	15.9912	-25.0244	1.6754	4.8999	7.1411	48.5000 
121.470	-0.1167	-0.0415	0.7827	-22.8271	18.4326	-26.6113	1.3898	5.1031	6.8610	48.6900 
121.470	-0.1411	-0.0215	0.8389	-22.7051	17.2119	-24.8413	1.1206	5.3064	6.5863	48.4500 
121.470	-0.1626	-0.0205	0.8809	-22.5220	13.3057	-21.1182	0.8624	5.4822	6.3446	48.4500 
121.470	-0.1763	-0.0303	0.9033	-21.0571	8.4229	-16.2354	0.6207	5.6140	6.1414	48.4500 
121.486	-0.1699	-0.0386	0.9170	-19.2871	2.0142	-13.4277	0.3955	5.6854	5.9766	48.6000 
121.486	-0.1421	-0.0049	0.9248	-19.1040	-2.5635	-10.4980	0.1868	5.6909	5.8502	48.4500 
121.486	-0.1138	0.0229	0.9258	-18.0054	-5.1880	-5.4932	0.0000	5.6580	5.7678	48.6000 
121.502	-0.0864	0.0493	0.9175	-17.0288	-8.8501	-0.7324	-0.1483	5.5756	5.7513	48.5000 
121.502	-0.0713	0.0522	0.9204	-17.3950	-11.5967	1.5869	-0.3021	5.4602	5.7623	48.2600 
121.502	-0.0557	0.0220	0.9072	-16.7847	-14.0381	3.2349	-0.4559	5.3174	5.8008	48.5000 
121.549	-0.0396	-0.0376	0.9048	-16.2354	-15.2588	4.3945	-0.6152	5.1526	5.8557	48.5000 
121.564	-0.0317	-0.1133	0.8896	-15.7471	-16.7236	0.4883	-0.8020	4.9658	5.8942	48.3100 
121.564	-0.0146	-0.1929	0.8818	-15.8081	-17.0288	-4.5776	-1.0272	4.7736	5.8887	48.4500 
121.564	0.0215	-0.2593	0.8848	-14.4043	-15.8691	-7.5073	-1.2634	4.5703	5.8667	48.6900 
121.580	0.0527	-0.2900	0.8740	-12.6953	-11.4746	-9.2773	-1.4941	4.3835	5.8557	48.5000 
121.580	0.0571	-0.2798	0.8628	-11.0474	-3.0518	-13.5498	-1.7139	4.2682	5.8118	48.6000 
121.580	0.0293	-0.2363	0.9038	-8.3008	7.6294	-20.8130	-1.8951	4.2627	5.6744	48.7900 
121.611	-0.0225	-0.1958	1.0215	-4.6387	13.7939	-23.4375	-2.0325	4.3561	5.4767	48.6000 
121.642	-0.0640	-0.1328	1.1426	-1.4648	12.5122	-22.7051	-2.1039	4.4714	5.2570	48.6000 
121.642	-0.0728	-0.0669	1.2368	-1.4648	2.1973	-19.9585	-2.1423	4.5099	5.0647	48.4100 
121.642	-0.0439	-0.0166	1.2573	-4.1504	-11.8408	-15.2588	-2.1808	4.4055	4.9219	48.4500 
121.642	-0.0054	0.0166	1.2031	-6.5918	-22.8271	-11.1694	-2.2302	4.1803	4.8395	48.6000 
121.658	0.0415	0.0298	1.1069	-8.7280	-25.0854	-7.2021	-2.2961	3.8892	4.8120	48.5000 
121.697	0.1104	0.0117	1.0698	-8.9722	-17.3340	-4.0283	-2.3676	3.6475	4.8285	48.6000 
121.697	0.1733	-0.0308	1.0972	-7.0801	-6.1646	1.7090	-2.4280	3.4882	4.9164	48.4500 
121.731	0.2202	-0.0649	1.1328	-4.8218	5.7373	6.1646	-2.4664	3.4332	5.0592	48.4500 
121.732	0.2207	-0.0688	1.1670	-2.3193	14.9536	12.1460	-2.4829	3.4772	5.2570	48.6500 
121.732	0.1704	-0.0615	1.1548	-0.3662	22.2778	18.3716	-2.4719	3.6145	5.5042	48.5000 
121.732	0.0908	-0.0483	1.1187	0.6104	29.8462	22.0337	-2.4554	3.8452	5.7733	48.5000 
121.732	0.0347	-0.0396	1.1372	1.5259	38.4521	25.8179	-2.4170	4.1858	6.0590	48.5000 
121.735	-0.0103	-0.0483	1.2012	4.6387	43.7012	27.2827	-2.3621	4.5923	6.3501	48.5000 
121.752	-0.0625	-0.1626	1.2295	8.6670	42.7246	25.7568	-2.2906	5.0208	6.6193	48.6000 
121.752	-0.0967	-0.2368	1.2900	9.5215	43.1519	27.0996	-2.2192	5.4547	6.8829	48.4500 
121.768	-0.0220	-0.1670	1.4302	7.2021	35.7666	33.6304	-2.1423	5.8228	7.2125	48.6500 
121.768	0.0542	-0.1138	1.4995	-2.1973	31.0059	45.1050	-2.1094	6.1084	7.6685	48.6900 
121.846	-0.0420	-0.2563	1.5532	-14.4653	24.7803	41.7480	-2.2083	6.3556	8.1354	48.6500 
121.846	-0.2900	-0.2104	1.4663	-22.0337	9.6436	27.0996	-2.4225	6.5204	8.4210	48.6500 
121.877	-0.4663	-0.1504	1.2368	-25.1465	-11.5967	24.5361	-2.6532	6.5369	8.5913	48.5000 
121.924	-0.4453	-0.2627	0.9561	-24.9023	-16.4795	23.0713	-2.9114	6.4984	8.7177	48.5000 
121.924	-0.3677	-0.2646	0.7998	-19.2871	-9.1553	13.7939	-3.1641	6.5149	8.7396	48.6500 
121.924	-0.2935	-0.1816	0.7627	-10.6812	-0.7324	4.2725	-3.3344	6.5918	8.6957	48.6500 
121.924	-0.1948	-0.0371	0.8159	-0.3662	8.1177	2.7466	-3.3673	6.7072	8.6572	48.6500 
121.924	-0.1265	0.0146	0.9131	8.7891	12.5732	9.2773	-3.2684	6.8390	8.7122	48.6000 
121.924	-0.1558	-0.0029	0.9521	14.9536	14.2212	14.7705	-3.0981	6.9928	8.8275	48.5000 
121.924	-0.2271	-0.0229	0.9722	19.1040	14.0991	18.1885	-2.8839	7.1741	8.9648	48.5000 
121.924	-0.2676	-0.0132	0.9844	22.5220	11.9629	18.5547	-2.6312	7.3553	9.1022	48.6500 
121.955	-0.2612	-0.0054	0.9810	24.2920	8.3618	17.3950	-2.3511	7.4982	9.2340	48.8400 
121.955	-0.2168	0.0024	0.9653	25.2075	7.1411	13.9771	-2.0709	7.6135	9.3439	48.6500 
121.955	-0.1709	0.0093	0.9771	25.6348	7.2632	12.0850	-1.7798	7.7069	9.4427	48.5000 
121.955	-0.1611	-0.0054	0.9751	24.6582	5.7373	12.5732	-1.5051	7.7838	9.5471	48.6500 
121.955	-0.1748	-0.0293	0.9746	25.1465	4.6387	12.2070	-1.2360	7.8497	9.6515	48.5000 
121.955	-0.1860	-0.0503	0.9683	26.0620	3.6621	9.2773	-0.9723	7.9047	9.7284	48.4500 
121.955	-0.1904	-0.0684	0.9526	26.4893	-0.2441	7.1411	-0.7141	7.9376	9.7778	48.5000 
121.955	-0.1968	-0.0718	0.8994	26.3672	-4.4556	4.0283	-0.4669	7.9266	9.7943	48.6500 
121.987	-0.1885	-0.0737	0.8564	25.9399	-7.6904	1.4038	-0.2307	7.8882	9.7833	48.4500 
122.018	-0.1738	-0.0615	0.8267	24.5972	-10.5591	-3.0518	-0.0055	7.8113	9.7394	48.5000 
122.033	-0.1450	-0.0103	0.8105	23.0103	-13.2446	-7.2021	0.2032	7.7069	9.6570	48.5000 
122.049	-0.1143	0.0708	0.7808	20.6909	-15.9912	-8.4839	0.4230	7.5586	9.5636	48.6500 
122.049	-0.0815	0.1470	0.7500	18.6157	-16.3574	-7.2632	0.6537	7.3883	9.4922	48.2600 
122.049	-0.0415	0.1738	0.7236	16.6626	-12.9395	-4.4556	0.8954	7.2290	9.4537	48.6500 
122.049	-0.0210	0.1733	0.7305	15.9912	-8.7280	-0.9155	1.1261	7.1027	9.4592	48.5000 
122.049	-0.0229	0.1406	0.7485	16.0522	-3.1738	2.5635	1.3513	7.0258	9.5032	48.6000 
122.049	-0.0464	0.0796	0.8076	15.8691	2.5024	5.9204	1.5491	7.0093	9.5801	48.6500 
122.049	-0.0786	0.0186	0.8896	15.9912	3.3569	8.6060	1.7249	7.0313	9.6790	48.6500 
122.096	-0.1138	-0.0161	0.9160	15.4419	-0.9766	6.5308	1.8732	7.0258	9.7614	48.6500 
122.112	-0.1143	0.0054	0.9292	15.3809	-5.2490	3.1128	2.0215	6.9873	9.7998	48.5000 
122.112	-0.1001	0.0381	0.9385	15.1367	-9.3384	1.6479	2.1698	6.8939	9.8273	48.4500 
122.127	-0.0723	0.0659	0.9175	15.1978	-12.5122	2.5024	2.3291	6.7676	9.8602	48.6000 
122.127	-0.0630	0.0933	0.8999	15.5640	-12.5122	2.6855	2.5049	6.6248	9.8932	48.5000 
122.127	-0.0547	0.1167	0.9067	15.8691	-10.7422	3.7842	2.6917	6.4929	9.9426	48.6000 
122.127	-0.0498	0.1191	0.9072	16.3574	-7.7515	6.8970	2.8949	6.3831	10.0195	48.6500 
122.127	-0.0498	0.1460	0.9180	16.7236	-4.6387	8.7280	3.1036	6.3062	10.1184	48.5000 
122.143	-0.0469	0.1865	0.9531	15.9912	-1.9531	11.1694	3.3234	6.2567	10.2448	48.6000 
122.174	-0.0415	0.1953	0.9697	14.8926	-0.2441	14.2822	3.5376	6.2183	10.4041	48.4500 
122.174	-0.0303	0.1865	1.0132	13.8550	0.1831	16.7236	3.7408	6.1853	10.5908	48.5000 
122.190	-0.0186	0.1499	1.0654	13.0615	0.3052	19.1040	3.9221	6.1469	10.8051	48.5000 
122.190	0.0034	0.1157	1.1001	12.8784	-0.3662	20.3247	4.0924	6.0974	11.0413	48.6900 
122.190	0.0146	0.0684	1.1304	12.5732	-1.2817	18.5547	4.2407	6.0315	11.2665	48.6000 
122.221	0.0210	0.0522	1.1240	12.3291	-1.8311	17.2729	4.3726	5.9601	11.4807	48.5000 
122.268	0.0215	0.0654	1.1304	11.8408	-1.6479	15.6860	4.5044	5.8887	11.6785	48.4500 
122.268	0.0449	0.0962	1.1318	11.4746	-0.6714	15.2588	4.6362	5.8228	11.8652	48.5000 
122.268	0.0791	0.0903	1.1475	11.2915	1.4038	14.1602	4.7681	5.7623	12.0520	48.7900 
122.268	0.1328	0.0596	1.1836	12.3291	5.0659	11.8408	4.8944	5.7184	12.2333	48.6000 
122.268	0.1855	-0.0122	1.2476	15.4419	11.8408	9.8267	5.0317	5.7294	12.4091	48.7900 
122.268	0.2061	-0.1064	1.3706	21.2402	16.6626	7.3853	5.2020	5.7843	12.5793	48.6500 
122.283	0.1763	-0.1851	1.4751	27.7100	13.7329	-0.7324	5.3998	5.8447	12.6892	48.4500 
122.283	0.0713	-0.2119	1.4800	30.0293	4.8218	-9.6436	5.6140	5.8612	12.6892	48.6000 
122.283	-0.0864	-0.1016	1.3369	31.2500	-1.0376	-18.0664	5.8447	5.8502	12.5464	48.6000 
122.299	-0.1245	0.0327	1.2290	27.0996	-0.8545	-20.6299	6.0754	5.8612	12.3486	48.4500 
122.315	-0.0098	0.0703	1.2100	21.1792	8.9111	-18.9209	6.2622	5.9161	12.1783	48.6500 
122.315	-0.1919	0.2388	1.2573	22.8882	27.4048	-10.9863	6.4764	6.1469	12.0795	48.8400 
122.315	-0.4473	0.4478	1.4009	28.9917	43.3960	-5.3101	6.8170	6.6083	12.0245	48.4500 
122.346	-0.4917	0.2607	1.4927	29.6021	35.2783	-2.2583	7.1466	7.0532	12.0081	48.6900 
122.424	-0.4399	0.0435	1.4917	27.8931	14.5264	-6.1035	7.4048	7.3169	11.9366	48.6900 
122.424	-0.4482	0.0542	1.3848	22.5220	-14.0381	-12.2681	7.6025	7.3224	11.7719	48.6900 
122.440	-0.4634	0.0386	1.1665	9.7046	-34.6680	-16.6016	7.6849	7.1246	11.5137	48.5000 
122.440	-0.4004	-0.0215	0.9360	-1.8921	-39.7339	-22.4609	7.6245	6.8610	11.1786	48.6000 
122.440	-0.2798	-0.0049	0.7949	-10.3149	-30.7007	-27.4658	7.4652	6.6522	10.8051	48.4500 
