StartTime: 2017-08-15 14:07:20.448
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
343.709	-0.0840	-0.0801	1.0220	2.7466	0.7935	-0.5493	-2.1423	4.1199	14.4196	49.8900 
343.725	-0.0776	-0.0718	1.0195	2.8687	0.9766	-0.8545	-2.1259	4.1309	14.3866	49.8900 
343.756	-0.0630	-0.0796	1.0249	3.1128	1.2817	-1.4648	-2.1094	4.1418	14.3536	49.7500 
343.756	-0.0586	-0.0820	1.0332	3.1738	0.5493	-2.6245	-2.0984	4.1418	14.3152	49.6500 
343.756	-0.0640	-0.0723	1.0327	3.4180	-0.7324	-3.7842	-2.0819	4.1309	14.2657	49.6500 
343.772	-0.0693	-0.0742	1.0308	3.2959	-2.0142	-4.1504	-2.0654	4.1144	14.2108	49.9900 
343.772	-0.0830	-0.0737	1.0303	3.7231	-3.1738	-3.8452	-2.0435	4.0869	14.1504	49.8400 
343.772	-0.0840	-0.0776	1.0210	3.4790	-3.1128	-3.8452	-2.0270	4.0540	14.0900	49.5600 
343.788	-0.0879	-0.0732	1.0122	3.4180	-2.8687	-4.4556	-2.0105	4.0320	14.0240	49.5600 
343.819	-0.0864	-0.0679	1.0142	3.1738	-2.2583	-4.8218	-1.9885	4.0100	13.9581	49.9900 
343.819	-0.0864	-0.0601	1.0186	3.1128	-2.2583	-4.6997	-1.9720	3.9935	13.8867	49.8900 
343.819	-0.0830	-0.0596	1.0044	3.1128	-2.3193	-4.3335	-1.9556	3.9716	13.8153	49.8900 
343.866	-0.0742	-0.0625	1.0088	2.9907	-2.3804	-3.9063	-1.9336	3.9496	13.7604	49.9900 
343.866	-0.0713	-0.0669	1.0024	2.8076	-2.9297	-3.9063	-1.9171	3.9221	13.7000	49.7000 
343.866	-0.0723	-0.0713	1.0000	2.9907	-3.1738	-4.3335	-1.9061	3.8892	13.6395	49.8900 
343.897	-0.0723	-0.0669	1.0034	2.6855	-3.4790	-5.1880	-1.8896	3.8562	13.5736	49.6500 
343.897	-0.0718	-0.0688	1.0010	2.6855	-3.1128	-4.7607	-1.8842	3.8232	13.5077	49.8900 
343.897	-0.0693	-0.0728	1.0049	2.3804	-2.8076	-4.6997	-1.8787	3.7958	13.4418	49.7000 
343.897	-0.0732	-0.0703	1.0029	1.6479	-2.9907	-4.8218	-1.8732	3.7683	13.3759	49.7500 
343.928	-0.0693	-0.0640	0.9985	1.2207	-2.5024	-5.1270	-1.8732	3.7463	13.3099	49.8400 
343.928	-0.0679	-0.0552	0.9985	1.0986	-1.7700	-5.0049	-1.8732	3.7244	13.2440	49.7500 
343.928	-0.0596	-0.0459	0.9976	0.9766	-0.6104	-4.2725	-1.8732	3.7134	13.1891	49.8900 
343.928	-0.0522	-0.0537	1.0083	1.3428	0.0610	-3.6011	-1.8677	3.7079	13.1451	49.5600 
343.975	-0.0522	-0.0693	1.0210	0.8545	-0.2441	-4.2114	-1.8732	3.7024	13.1012	50.0400 
343.975	-0.0537	-0.0703	1.0249	0.6714	-1.8921	-3.7231	-1.8842	3.6804	13.0573	49.8400 
343.975	-0.0659	-0.0703	1.0063	0.1221	-3.4180	-3.1738	-1.8951	3.6475	13.0133	49.7500 
343.975	-0.0796	-0.0645	0.9863	0.3052	-3.0518	-3.4180	-1.9006	3.6145	12.9584	49.8900 
343.991	-0.0845	-0.0518	0.9683	-0.1831	-0.9766	-4.7607	-1.9116	3.6035	12.8925	49.8900 
343.991	-0.0811	-0.0410	0.9575	-0.4272	2.0752	-5.4321	-1.9226	3.6255	12.8101	49.5600 
344.006	-0.0771	-0.0322	0.9531	-0.3052	5.4321	-4.9438	-1.9281	3.6749	12.7332	49.8900 
344.022	-0.0601	-0.0278	0.9746	-0.5493	7.8735	-4.6387	-1.9336	3.7463	12.6727	49.7000 
344.022	-0.0337	-0.0508	0.9917	0.1221	9.1553	-4.0894	-1.9446	3.8232	12.6178	49.8400 
344.038	-0.0249	-0.0674	1.0122	-0.0610	10.3149	-3.7231	-1.9611	3.9111	12.5793	49.7500 
344.038	-0.0215	-0.0864	1.0220	0.3052	9.3994	-4.1504	-1.9775	3.9880	12.5409	49.8900 
344.069	-0.0361	-0.0874	1.0093	0.5493	9.3994	-5.9204	-1.9940	4.0649	12.4860	49.7500 
344.069	-0.0386	-0.0601	1.0068	1.0376	11.0474	-8.3008	-2.0050	4.1583	12.4036	49.8400 
344.100	-0.0313	-0.0234	1.0186	2.1362	14.1602	-8.3618	-1.9885	4.2737	12.3102	49.8900 
344.100	-0.0220	-0.0005	1.0537	3.2349	16.7236	-7.4463	-1.9556	4.4165	12.2278	49.8400 
344.116	-0.0151	0.0098	1.0898	4.5166	15.4419	-5.7983	-1.9006	4.5538	12.1619	49.7500 
344.116	-0.0239	0.0117	1.1128	5.0659	10.8032	-5.0659	-1.8457	4.6472	12.1069	49.7500 
344.116	-0.0356	-0.0010	1.0972	5.0659	4.6387	-4.2725	-1.7853	4.6912	12.0630	49.5600 
344.147	-0.0508	-0.0200	1.0703	5.1880	-0.5493	-3.8452	-1.7303	4.6802	12.0190	49.7000 
344.147	-0.0615	-0.0513	1.0376	4.7607	-3.5400	-3.8452	-1.6919	4.6417	11.9696	49.7000 
344.147	-0.0649	-0.0791	0.9888	4.2114	-4.5166	-4.5166	-1.6644	4.5923	11.9202	49.8400 
344.163	-0.0620	-0.1011	0.9653	3.4180	-4.5166	-5.8594	-1.6589	4.5428	11.8597	49.5600 
344.178	-0.0571	-0.1084	0.9390	1.8921	-2.9297	-6.8359	-1.6699	4.4989	11.7883	49.7500 
344.178	-0.0620	-0.1177	0.9282	0.1221	-1.5259	-7.5073	-1.7029	4.4714	11.7114	49.7000 
344.178	-0.0688	-0.1299	0.9316	-2.3193	0.3662	-9.0942	-1.7633	4.4659	11.6180	49.8900 
344.194	-0.0791	-0.1323	0.9507	-4.5166	2.1973	-12.0850	-1.8512	4.4769	11.4972	49.8400 
344.209	-0.0820	-0.1123	0.9805	-7.3853	3.5400	-14.8315	-1.9556	4.5099	11.3434	49.8900 
344.209	-0.0801	-0.1113	0.9995	-9.8877	3.6011	-15.1978	-2.0874	4.5374	11.1786	49.3700 
344.225	-0.0854	-0.0723	1.0396	-11.1084	4.1504	-17.1509	-2.2247	4.5758	10.9973	49.8900 
344.241	-0.0938	-0.0352	1.0752	-11.4746	2.6855	-16.5405	-2.3511	4.6033	10.8105	49.7500 
344.272	-0.0918	-0.0190	1.0962	-10.1929	-0.9155	-13.7329	-2.4609	4.5923	10.6458	49.6500 
344.272	-0.0776	-0.0215	1.1001	-8.4839	-3.2959	-10.5591	-2.5488	4.5648	10.5194	49.8400 
344.272	-0.0679	-0.0327	1.0791	-6.8970	-6.1035	-8.7280	-2.6257	4.4989	10.4260	49.8400 
344.303	-0.0547	-0.0493	1.0630	-5.2490	-7.0190	-7.9346	-2.6862	4.4220	10.3491	49.7500 
344.303	-0.0610	-0.0532	1.0425	-3.5400	-7.8125	-8.3008	-2.7301	4.3341	10.2667	49.8900 
344.303	-0.0757	-0.0420	1.0229	-2.2583	-7.1411	-8.4229	-2.7631	4.2517	10.1843	49.7500 
344.319	-0.0762	-0.0376	1.0098	-1.3428	-5.7373	-6.8359	-2.7795	4.1858	10.1019	49.6500 
344.319	-0.0874	-0.0430	1.0151	-0.2441	-4.6997	-5.0659	-2.7850	4.1418	10.0360	49.7000 
344.319	-0.0933	-0.0420	1.0088	0.2441	-4.3335	-3.4790	-2.7795	4.1034	9.9866	49.5600 
344.350	-0.0894	-0.0410	1.0171	0.4272	-5.0049	-2.6245	-2.7795	4.0594	9.9481	49.7000 
344.366	-0.0869	-0.0381	1.0200	0.3052	-6.0425	-1.0376	-2.7740	4.0045	9.9261	49.8400 
344.366	-0.0762	-0.0474	1.0078	0.1831	-6.4087	1.0376	-2.7686	3.9441	9.9316	49.9900 
344.366	-0.0796	-0.0479	1.0171	0.1221	-6.6528	1.7700	-2.7631	3.8837	9.9426	49.8400 
344.366	-0.0737	-0.0547	1.0068	0.3052	-8.3618	3.4180	-2.7576	3.8068	9.9701	49.8900 
344.366	-0.0713	-0.0732	0.9956	0.6104	-9.2773	5.1270	-2.7576	3.7244	10.0195	49.7000 
344.381	-0.0659	-0.1016	0.9619	0.2441	-9.3384	7.8735	-2.7686	3.6365	10.0964	49.8900 
344.413	-0.0674	-0.1240	0.9561	-1.1597	-7.2021	6.9580	-2.7960	3.5651	10.1733	49.7000 
344.428	-0.0742	-0.1270	0.9487	-3.0518	-2.9297	4.2114	-2.8510	3.5321	10.2228	49.7500 
344.428	-0.0835	-0.1167	0.9697	-5.5542	0.3052	4.0283	-2.9224	3.5321	10.2557	49.7500 
344.428	-0.0796	-0.0952	0.9790	-7.6294	4.8218	4.0283	-3.0103	3.5760	10.2887	49.7500 
344.444	-0.0776	-0.0718	1.0151	-8.9111	8.6670	4.0283	-3.1036	3.6639	10.3217	49.6500 
344.475	-0.0596	-0.0562	1.0615	-8.9111	9.1553	5.3101	-3.1915	3.7573	10.3601	49.7500 
344.475	-0.0439	-0.0459	1.0835	-8.3008	7.1411	6.2866	-3.2684	3.8287	10.4205	49.5600 
344.475	-0.0400	-0.0356	1.0923	-7.0190	4.1504	5.6763	-3.3289	3.8727	10.4865	49.9900 
344.506	-0.0400	-0.0298	1.0776	-5.3101	0.4883	6.5308	-3.3673	3.8782	10.5524	49.8400 
344.506	-0.0566	-0.0366	1.0420	-3.9063	-1.4038	9.0332	-3.4003	3.8672	10.6348	49.7000 
344.506	-0.0771	-0.0547	1.0078	-2.6245	-0.6104	9.9487	-3.4167	3.8672	10.7227	49.7500 
344.522	-0.0742	-0.0698	0.9790	-2.1973	0.6714	8.8501	-3.4332	3.8782	10.8051	49.7000 
344.522	-0.0713	-0.0776	0.9761	-2.2583	3.5400	6.2866	-3.4607	3.9111	10.8600	49.7000 
344.522	-0.0723	-0.0693	0.9956	-2.3804	4.5776	4.2114	-3.4827	3.9606	10.8984	49.7000 
344.538	-0.0728	-0.0576	1.0122	-2.5635	3.4790	2.1973	-3.5101	3.9990	10.9149	49.8900 
344.538	-0.0640	-0.0459	1.0225	-2.4414	1.7700	1.7700	-3.5266	4.0210	10.9259	49.8900 
344.553	-0.0693	-0.0396	1.0229	-1.8311	0.7324	4.0283	-3.5376	4.0320	10.9479	49.7000 
344.584	-0.0767	-0.0405	1.0137	-0.9766	-0.0610	6.8359	-3.5321	4.0375	11.0028	49.8900 
344.584	-0.0884	-0.0425	1.0044	-0.1831	0.6104	8.5449	-3.5266	4.0485	11.0687	49.8400 
344.600	-0.0869	-0.0454	1.0039	0.0610	2.0752	10.1929	-3.5156	4.0759	11.1456	49.6500 
344.600	-0.0776	-0.0527	1.0161	0.3052	3.4790	11.2915	-3.5046	4.1199	11.2390	49.9900 
344.600	-0.0635	-0.0557	1.0396	0.6714	3.1738	11.2915	-3.4882	4.1583	11.3434	49.8900 
344.631	-0.0557	-0.0630	1.0454	1.0376	1.1597	10.0708	-3.4717	4.1748	11.4423	49.6500 
344.631	-0.0674	-0.0615	1.0571	1.7700	-1.3428	9.1553	-3.4442	4.1693	11.5302	49.8400 
344.631	-0.0884	-0.0698	1.0469	2.3193	-3.3569	9.8877	-3.4167	4.1473	11.6125	49.7000 
344.647	-0.1016	-0.0752	1.0249	3.1738	-4.7607	11.1694	-3.3838	4.1199	11.6949	49.7000 
344.694	-0.1079	-0.0898	0.9917	3.6621	-5.2490	13.1836	-3.3453	4.0869	11.7993	49.6500 
344.694	-0.1128	-0.1064	0.9727	3.0518	-3.3569	13.8550	-3.3234	4.0704	11.9092	49.7500 
344.694	-0.1079	-0.1240	0.9507	2.0752	-1.5259	13.2446	-3.3124	4.0704	12.0135	49.6500 
344.725	-0.1079	-0.1255	0.9619	0.8545	1.1597	11.3525	-3.3179	4.0979	12.1014	49.7000 
344.725	-0.1108	-0.1152	0.9736	0.0610	2.1362	10.3149	-3.3289	4.1418	12.1783	49.7500 
344.725	-0.1001	-0.1157	0.9932	-0.0610	2.8687	10.4980	-3.3398	4.1803	12.2552	49.7000 
344.741	-0.0962	-0.1152	1.0063	-0.6714	1.2817	11.1694	-3.3563	4.2133	12.3431	49.7000 
344.741	-0.0889	-0.1162	1.0039	-1.2207	0.6104	11.8408	-3.3783	4.2352	12.4420	49.5600 
344.741	-0.0757	-0.1221	1.0000	-1.7700	0.0000	13.2446	-3.4058	4.2462	12.5574	49.5600 
344.756	-0.0791	-0.1328	0.9995	-2.8076	-0.0610	13.6108	-3.4442	4.2572	12.6782	49.5600 
344.772	-0.0850	-0.1401	0.9971	-3.2959	-0.0610	13.3057	-3.4937	4.2627	12.7936	49.7500 
344.772	-0.0859	-0.1396	1.0034	-4.3945	1.0986	11.6577	-3.5541	4.2847	12.8979	49.5600 
344.788	-0.0864	-0.1284	1.0161	-4.3945	2.1362	10.3760	-3.6145	4.3121	12.9858	49.8400 
344.788	-0.0723	-0.1128	1.0308	-4.0894	1.9531	10.7422	-3.6639	4.3396	13.0737	49.8400 
344.813	-0.0640	-0.1025	1.0518	-2.9907	0.9155	11.4136	-3.7024	4.3561	13.1781	49.8400 
344.813	-0.0596	-0.0996	1.0488	-2.4414	-1.5869	11.8408	-3.7299	4.3506	13.2880	49.5600 
344.813	-0.0581	-0.0908	1.0488	-0.8545	-3.4180	11.4136	-3.7408	4.3176	13.3923	49.7000 
344.844	-0.0615	-0.0903	1.0293	0.1831	-4.5166	12.1460	-3.7408	4.2792	13.5022	49.6500 
344.860	-0.0635	-0.0864	1.0107	0.8545	-5.1270	12.5732	-3.7299	4.2297	13.6121	49.5600 
344.860	-0.0684	-0.0894	1.0156	0.9155	-4.6997	12.8784	-3.7189	4.1913	13.7219	49.6500 
344.891	-0.0679	-0.0933	1.0044	1.6479	-4.6387	12.7563	-3.7079	4.1528	13.8263	49.7500 
344.891	-0.0640	-0.0933	0.9990	1.3428	-5.0659	12.1460	-3.6914	4.1034	13.9252	49.8900 
344.891	-0.0693	-0.0903	1.0039	1.0376	-5.0049	11.4746	-3.6859	4.0594	14.0186	49.6500 
344.922	-0.0640	-0.0908	1.0063	0.7935	-4.8218	11.4746	-3.6749	4.0210	14.1119	49.8900 
344.922	-0.0640	-0.0933	1.0132	0.6714	-4.7607	11.3525	-3.6694	3.9771	14.1998	49.8900 
344.922	-0.0605	-0.0962	1.0117	0.4883	-4.3945	10.7422	-3.6694	3.9331	14.2877	49.7500 
344.922	-0.0576	-0.0962	1.0269	0.4272	-3.7231	10.0098	-3.6639	3.9001	14.3646	49.7500 
344.954	-0.0557	-0.0967	1.0322	0.7935	-3.6011	9.7046	-3.6639	3.8672	14.4415	49.6500 
344.954	-0.0522	-0.1035	1.0332	1.5259	-3.4790	9.8267	-3.6530	3.8342	14.5184	49.5600 
344.954	-0.0488	-0.1045	1.0356	1.8921	-4.0283	9.0332	-3.6420	3.7958	14.5898	49.7500 
344.969	-0.0449	-0.1069	1.0396	1.6479	-4.2114	7.6294	-3.6365	3.7518	14.6558	49.8400 
344.969	-0.0454	-0.1030	1.0347	1.5259	-4.8218	6.0425	-3.6310	3.7024	14.7052	49.8400 
344.969	-0.0425	-0.0991	1.0278	1.8311	-4.7607	4.9438	-3.6200	3.6475	14.7437	49.8900 
344.985	-0.0498	-0.0938	1.0156	2.4414	-4.7607	3.6621	-3.6035	3.5980	14.7711	49.5600 
345.001	-0.0479	-0.0938	1.0122	2.6855	-3.9673	2.5024	-3.5870	3.5541	14.7821	49.7500 
345.001	-0.0586	-0.1011	1.0098	3.1738	-3.7231	2.0142	-3.5651	3.5156	14.7876	49.7000 
345.001	-0.0659	-0.1035	0.9995	3.7231	-2.9297	1.4648	-3.5431	3.4882	14.7876	49.7500 
345.047	-0.0718	-0.0972	0.9985	3.5400	-1.8921	-0.1221	-3.5156	3.4717	14.7711	49.7500 
345.047	-0.0791	-0.0811	0.9893	3.4790	-1.5259	-1.8921	-3.4937	3.4552	14.7272	49.7500 
345.094	-0.0815	-0.0747	0.9751	3.6011	-0.4883	-2.5024	-3.4607	3.4552	14.6777	49.8400 
345.094	-0.0854	-0.0747	0.9688	3.4790	0.6714	-2.5024	-3.4332	3.4662	14.6283	49.7000 
345.094	-0.0854	-0.0791	0.9780	3.5400	1.2817	-4.2725	-3.4058	3.4827	14.5624	49.7000 
345.094	-0.0728	-0.0820	0.9814	3.1128	1.7090	-4.8828	-3.3838	3.5046	14.4910	49.8900 
345.126	-0.0669	-0.0825	0.9893	3.1128	1.9531	-3.4790	-3.3673	3.5266	14.4305	49.7000 
345.126	-0.0723	-0.0835	0.9868	2.6855	1.6479	-1.4038	-3.3453	3.5431	14.3921	49.8400 
345.126	-0.0835	-0.0913	0.9873	2.5024	0.9155	-0.0610	-3.3289	3.5651	14.3701	49.8900 
345.141	-0.0791	-0.0894	0.9893	1.7090	1.5259	0.3662	-3.3234	3.5815	14.3536	49.7500 
345.141	-0.0586	-0.0869	1.0005	1.2817	2.5024	1.3428	-3.3179	3.6090	14.3481	49.7500 
345.172	-0.0435	-0.0942	1.0254	0.4883	1.4648	1.7090	-3.3234	3.6200	14.3591	49.8400 
345.172	-0.0449	-0.0942	1.0396	0.1221	-0.2441	1.2817	-3.3289	3.6200	14.3701	49.7500 
345.172	-0.0562	-0.0879	1.0483	0.4272	-1.5869	0.5493	-3.3344	3.6035	14.3646	49.5100 
345.172	-0.0723	-0.0796	1.0464	0.7324	-3.1128	1.0376	-3.3344	3.5760	14.3536	49.8400 
345.188	-0.0698	-0.0825	1.0366	1.1597	-2.9297	1.8921	-3.3344	3.5541	14.3536	49.5600 
345.188	-0.0625	-0.0815	1.0210	1.3428	-1.9531	2.3804	-3.3289	3.5321	14.3591	49.7000 
345.188	-0.0420	-0.0825	1.0249	1.7090	-1.5869	1.5259	-3.3179	3.5101	14.3701	49.6500 
345.219	-0.0405	-0.0786	1.0166	1.7090	-1.6479	0.9766	-3.3069	3.4882	14.3811	49.8400 
345.219	-0.0420	-0.0820	1.0098	1.8921	-2.0752	1.1597	-3.2959	3.4662	14.3866	49.6500 
345.219	-0.0532	-0.0869	1.0088	2.3804	-2.0142	1.5259	-3.2794	3.4442	14.3866	49.8400 
345.235	-0.0635	-0.0933	0.9795	2.3193	-1.7090	1.6479	-3.2684	3.4222	14.3921	49.5600 
345.251	-0.0620	-0.0981	0.9814	2.3804	-0.9766	0.8545	-3.2574	3.4113	14.3866	49.7500 
345.266	-0.0659	-0.0933	0.9888	2.5024	0.5493	-0.2441	-3.2520	3.4167	14.3701	49.7000 
345.266	-0.0635	-0.0942	0.9854	2.6245	1.2817	-0.4883	-3.2355	3.4277	14.3481	49.5100 
345.298	-0.0576	-0.0903	0.9985	2.3193	2.0752	-0.6714	-3.2245	3.4497	14.3317	49.5600 
345.298	-0.0557	-0.0942	1.0044	2.2583	2.3193	-0.3052	-3.2190	3.4717	14.3097	49.7500 
345.329	-0.0493	-0.0933	1.0127	1.9531	2.2583	-0.6714	-3.2080	3.4882	14.2932	49.7000 
345.329	-0.0493	-0.0854	1.0020	1.7700	2.5024	-1.2207	-3.2025	3.5046	14.2712	49.6500 
345.344	-0.0386	-0.0903	1.0063	1.6479	3.2349	-0.7935	-3.1970	3.5321	14.2548	49.8900 
345.344	-0.0352	-0.0908	1.0225	1.2817	2.8687	-0.7324	-3.1915	3.5486	14.2438	49.8400 
345.344	-0.0317	-0.0908	1.0234	1.0376	2.4414	-0.9155	-3.1970	3.5651	14.2328	49.7500 
345.360	-0.0342	-0.0923	1.0347	0.9155	1.5259	-0.9155	-3.1970	3.5760	14.2163	49.8400 
345.360	-0.0425	-0.0869	1.0298	1.0376	0.6104	-0.4272	-3.1970	3.5760	14.2053	49.6500 
345.360	-0.0400	-0.0796	1.0313	0.7935	0.1831	0.1221	-3.1970	3.5651	14.1998	49.8400 
345.391	-0.0396	-0.0786	1.0225	0.6104	-0.2441	0.7324	-3.1970	3.5596	14.1998	49.8400 
345.391	-0.0386	-0.0806	1.0181	0.3662	-0.1831	1.3428	-3.2025	3.5431	14.2053	49.7500 
345.407	-0.0405	-0.0806	1.0205	0.4883	-0.2441	1.7700	-3.2025	3.5321	14.2163	49.8400 
345.423	-0.0420	-0.0854	1.0210	0.7935	-0.1831	2.3804	-3.2025	3.5266	14.2328	50.0400 
345.438	-0.0459	-0.0913	1.0156	0.8545	-0.4883	2.3193	-3.2025	3.5156	14.2493	49.8900 
345.438	-0.0430	-0.0981	1.0098	1.0376	0.1221	2.2583	-3.2025	3.5101	14.2657	49.7000 
345.438	-0.0464	-0.0967	1.0078	1.0376	0.4883	2.1973	-3.2080	3.5101	14.2767	49.8900 
345.454	-0.0449	-0.1025	1.0098	1.1597	1.0376	2.3804	-3.2080	3.5156	14.2932	49.7000 
345.454	-0.0469	-0.1030	1.0059	0.9766	1.0376	2.6245	-3.2135	3.5266	14.3097	49.8900 
345.516	-0.0483	-0.1045	1.0054	1.2207	1.4648	2.8076	-3.2190	3.5321	14.3262	49.8400 
345.516	-0.0459	-0.1069	1.0010	0.8545	1.8921	2.4414	-3.2245	3.5486	14.3427	49.6500 
345.516	-0.0498	-0.1104	1.0088	0.1221	2.5024	2.0752	-3.2355	3.5706	14.3536	49.7500 
345.516	-0.0444	-0.1206	1.0024	0.6104	3.1128	1.5869	-3.2520	3.5925	14.3646	49.7500 
345.516	-0.0449	-0.1328	1.0044	0.3052	3.4790	0.7935	-3.2739	3.6200	14.3646	49.6500 
345.516	-0.0439	-0.1367	1.0078	0.3052	2.9297	-0.1831	-3.2959	3.6475	14.3646	49.7000 
345.532	-0.0498	-0.1353	1.0068	0.0610	2.8687	-0.7324	-3.3234	3.6694	14.3481	49.9900 
345.548	-0.0659	-0.1377	0.9883	-0.7935	3.1128	-0.3052	-3.3563	3.6969	14.3262	49.7000 
345.563	-0.0708	-0.1348	0.9819	-1.1597	5.0049	0.1221	-3.3893	3.7463	14.3097	49.6500 
345.563	-0.0693	-0.1279	0.9780	-0.7935	6.9580	-0.1831	-3.4277	3.8123	14.2877	49.6500 
345.594	-0.0630	-0.1167	0.9805	-0.9155	7.9956	-1.5259	-3.4607	3.8837	14.2548	49.6500 
345.594	-0.0566	-0.1152	0.9937	-0.7935	8.3618	-2.0752	-3.4882	3.9661	14.2163	49.8400 
345.594	-0.0581	-0.1245	1.0107	-0.5493	7.5073	-2.5635	-3.5156	4.0375	14.1779	49.5600 
345.626	-0.0552	-0.1284	1.0225	0.0000	6.3477	-3.9673	-3.5431	4.0924	14.1339	49.6500 
345.626	-0.0454	-0.1460	1.0288	0.5493	4.6387	-4.7607	-3.5651	4.1309	14.0790	49.8400 
345.626	-0.0469	-0.1411	1.0317	1.0376	2.8076	-3.7231	-3.5870	4.1528	14.0350	49.6500 
345.641	-0.0576	-0.1421	1.0278	0.9155	1.4038	-1.8311	-3.6035	4.1583	14.0076	49.8900 
345.641	-0.0664	-0.1494	1.0181	0.8545	0.4272	-1.4038	-3.6255	4.1638	13.9856	49.7500 
345.657	-0.0679	-0.1372	1.0137	0.7935	0.6104	-1.3428	-3.6420	4.1638	13.9581	49.7000 
345.673	-0.0581	-0.1235	1.0015	0.9155	1.2817	-0.4883	-3.6530	4.1693	13.9417	49.8900 
345.673	-0.0498	-0.1191	1.0088	1.0986	1.3428	0.4883	-3.6639	4.1748	13.9417	49.5600 
345.704	-0.0459	-0.1211	1.0205	1.8311	1.3428	0.6104	-3.6639	4.1803	13.9417	49.7000 
345.719	-0.0454	-0.1289	1.0137	2.4414	0.6714	0.4272	-3.6639	4.1748	13.9471	49.7000 
345.751	-0.0420	-0.1343	1.0186	3.1128	-0.1831	-0.2441	-3.6584	4.1638	13.9526	49.8400 
345.751	-0.0435	-0.1333	1.0103	3.5400	-0.7935	-0.9766	-3.6475	4.1473	13.9471	49.6500 
345.751	-0.0479	-0.1255	0.9976	3.7842	-1.0376	-1.5259	-3.6365	4.1309	13.9307	49.8400 
345.751	-0.0527	-0.1162	0.9863	4.1504	-0.2441	-1.4648	-3.6145	4.1144	13.9142	49.7000 
345.766	-0.0571	-0.1074	0.9678	4.8218	0.7935	-0.5493	-3.5815	4.1144	13.8977	49.8400 
345.766	-0.0552	-0.1016	0.9487	4.8828	3.0518	0.8545	-3.5486	4.1364	13.8867	49.8400 
345.766	-0.0459	-0.1035	0.9453	4.8218	5.7983	1.4648	-3.5156	4.1803	13.8867	49.7000 
345.766	-0.0278	-0.1133	0.9658	5.2490	7.9956	1.5869	-3.4827	4.2462	13.8977	49.8400 
345.782	-0.0181	-0.1162	0.9888	5.3101	9.3384	0.8545	-3.4497	4.3176	13.9142	49.7500 
345.813	-0.0122	-0.1128	1.0093	5.6152	8.7280	0.1831	-3.4113	4.3835	13.9197	49.5600 
345.813	-0.0103	-0.1089	1.0449	6.3477	7.5073	0.1221	-3.3618	4.4385	13.9307	49.7500 
345.813	-0.0181	-0.0986	1.0420	6.3477	5.8594	0.4883	-3.3124	4.4769	13.9417	49.8900 
345.844	-0.0352	-0.0918	1.0347	6.6528	4.1504	0.4272	-3.2574	4.5044	13.9417	49.8400 
345.844	-0.0566	-0.0776	1.0034	6.8359	4.6387	0.1831	-3.1970	4.5428	13.9252	49.8900 
345.844	-0.0576	-0.0645	0.9844	6.9580	7.0190	1.0376	-3.1311	4.5978	13.9142	49.8900 
345.860	-0.0522	-0.0576	0.9688	6.7139	9.5215	2.3804	-3.0652	4.6802	13.9087	49.5600 
345.860	-0.0435	-0.0522	0.9678	6.7139	11.8408	3.4790	-2.9938	4.7791	13.9252	49.7000 
345.860	-0.0444	-0.0552	0.9766	6.6528	13.4277	3.9063	-2.9224	4.8999	13.9417	49.8900 
345.876	-0.0498	-0.0469	0.9893	6.1035	13.8550	4.0283	-2.8619	5.0262	13.9526	49.8900 
345.876	-0.0562	-0.0483	0.9917	5.7373	14.3433	5.0049	-2.7960	5.1581	13.9691	49.8900 
345.907	-0.0488	-0.0303	0.9893	5.1270	14.9536	5.3101	-2.7356	5.2954	13.9966	49.6500 
345.938	-0.0264	-0.0088	0.9878	4.3945	15.8081	5.7983	-2.6752	5.4327	14.0350	49.6500 
345.938	-0.0054	0.0234	0.9707	3.7842	14.9536	6.8970	-2.6093	5.5591	14.0845	49.8900 
345.938	0.0098	0.0552	0.9458	2.6245	13.6719	8.6670	-2.5433	5.6635	14.1559	49.7000 
345.969	0.0039	0.0898	0.9282	2.5024	12.2070	10.8032	-2.4609	5.7568	14.2493	49.8400 
345.969	-0.0244	0.1216	0.9121	1.9531	10.9863	13.1226	-2.3730	5.8447	14.3536	49.8900 
345.985	-0.0669	0.1411	0.8931	1.5259	11.4746	16.4185	-2.2742	5.9436	14.4745	49.8400 
345.985	-0.1113	0.1470	0.9146	1.6479	14.2212	19.7144	-2.1698	6.0809	14.6118	49.8900 
345.985	-0.1411	0.1313	0.9526	2.3193	19.1650	23.4375	-2.0654	6.2732	14.7711	49.7000 
346.001	-0.1353	0.0820	1.0293	3.6011	24.8413	26.0010	-1.9611	6.5204	14.9634	49.8400 
346.016	-0.1030	0.0293	1.1108	4.7607	28.2593	27.4658	-1.8622	6.8005	15.1831	49.7000 
346.016	-0.0386	-0.0068	1.1401	8.0566	24.6582	26.2451	-1.7523	7.0422	15.4248	49.7000 
346.016	0.0054	-0.0601	1.1914	6.0425	28.5645	26.2451	-1.6589	7.2894	15.6830	49.8400 
346.032	0.0244	-0.0786	1.2290	4.7607	23.3765	22.7051	-1.5930	7.4927	15.9247	49.8900 
346.032	0.0342	-0.0845	1.2568	3.8452	18.7378	20.6299	-1.5326	7.6410	16.1554	49.7000 
346.032	0.0327	-0.0845	1.2686	2.8687	12.3901	18.6157	-1.4886	7.7289	16.3641	49.7000 
