StartTime: 2017-08-15 14:07:20.448
5-14-4-14-3
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
512.349	-0.1274	-0.0112	1.0752	-8.6060	-10.6201	-5.9204	-0.4230	7.9761	18.7482	50.8000 
512.381	-0.1099	-0.0083	1.0527	-9.0942	-11.9629	-5.0659	-0.5164	7.8552	18.6768	50.7100 
512.381	-0.0928	0.0015	1.0264	-7.7515	-11.4136	-2.5024	-0.5988	7.7234	18.6328	50.7600 
512.381	-0.0762	-0.0151	1.0117	-6.9580	-8.8501	0.4883	-0.6702	7.6080	18.6273	50.5600 
512.381	-0.0781	-0.0254	1.0205	-5.4932	-6.6528	1.9531	-0.7306	7.5201	18.6328	50.7600 
512.381	-0.0991	-0.0522	1.0176	-3.6621	-6.9580	1.4038	-0.7855	7.4377	18.6383	50.5600 
512.396	-0.1138	-0.0278	1.0093	-3.0518	-6.9580	2.4414	-0.8185	7.3663	18.6438	50.7100 
512.443	-0.1382	-0.0225	1.0024	-4.2114	-8.3618	4.0283	-0.8569	7.2839	18.6493	50.7100 
512.443	-0.1616	0.0020	0.9785	-5.7983	-8.1177	3.9063	-0.9009	7.2125	18.6438	50.6100 
512.443	-0.1572	-0.0347	0.9961	-5.0659	-4.6387	4.2114	-0.9503	7.1741	18.6438	50.7100 
512.459	-0.1333	-0.0493	1.0303	-2.4414	-1.4038	4.4556	-0.9888	7.1576	18.6438	50.8000 
512.459	-0.1025	-0.0820	1.0752	-0.0610	-1.7090	2.0752	-1.0107	7.1411	18.6493	50.7100 
512.459	-0.0830	-0.0571	1.0669	0.8545	-4.3945	0.4883	-1.0217	7.0862	18.6438	50.7600 
512.459	-0.0859	-0.0327	1.0381	0.4272	-5.7983	2.0142	-1.0217	7.0203	18.6383	50.7600 
512.474	-0.0933	-0.0542	1.0044	0.1221	-5.4321	4.9438	-1.0272	6.9489	18.6658	51.0400 
512.474	-0.0962	-0.0659	0.9849	0.7935	-3.4180	5.2490	-1.0327	6.9049	18.6987	50.7100 
512.506	-0.0938	-0.0562	0.9800	0.3052	-1.5259	4.7607	-1.0382	6.8774	18.7262	50.7100 
512.506	-0.0938	-0.0371	0.9849	0.7935	0.6714	4.2725	-1.0327	6.8719	18.7537	50.8000 
512.506	-0.1069	-0.0342	0.9824	-0.0610	2.5024	4.8218	-1.0327	6.8939	18.7756	50.5600 
512.600	-0.1177	-0.0322	0.9971	-0.2441	3.5400	3.9063	-1.0382	6.9214	18.7866	50.8000 
512.600	-0.1304	-0.0181	1.0117	0.0000	2.4414	4.3335	-1.0327	6.9543	18.7921	50.8000 
512.600	-0.1396	-0.0142	1.0293	-0.1831	1.4648	5.0049	-1.0272	6.9763	18.7976	50.5600 
512.646	-0.1431	-0.0469	1.0210	-0.3052	-0.9155	5.0659	-1.0327	6.9818	18.8086	50.5200 
512.646	-0.1343	-0.0435	1.0225	0.2441	-1.5869	3.9673	-1.0327	6.9708	18.8086	50.6100 
512.646	-0.1304	-0.0425	1.0293	0.4272	-2.5024	4.6387	-1.0272	6.9489	18.8086	50.8000 
512.646	-0.1211	-0.0371	1.0190	0.2441	-3.1128	6.5308	-1.0272	6.9214	18.8306	50.7600 
512.646	-0.1206	-0.0464	1.0020	-0.0610	-2.9297	6.4697	-1.0272	6.8939	18.8525	50.7100 
512.646	-0.1221	-0.0342	0.9995	-0.0610	-2.1973	6.7749	-1.0217	6.8719	18.8745	50.7600 
512.646	-0.1226	-0.0342	0.9932	-0.0610	-1.5259	6.7749	-1.0217	6.8555	18.9020	50.7600 
512.646	-0.1221	-0.0386	1.0024	0.1831	-1.1597	6.7139	-1.0162	6.8500	18.9240	50.9500 
512.662	-0.1226	-0.0405	1.0122	0.9155	-1.7090	6.8970	-1.0052	6.8390	18.9459	50.7600 
512.662	-0.1245	-0.0439	1.0220	1.3428	-3.1128	7.0801	-0.9943	6.8115	18.9734	50.8000 
512.662	-0.1294	-0.0444	1.0205	1.8921	-4.5776	7.2632	-0.9778	6.7731	19.0009	50.7100 
512.662	-0.1382	-0.0454	1.0146	1.2817	-5.4321	7.5073	-0.9613	6.7291	19.0283	50.9000 
512.678	-0.1421	-0.0454	1.0161	1.0986	-5.8594	7.3853	-0.9503	6.6797	19.0448	50.8000 
512.678	-0.1392	-0.0405	1.0107	0.1831	-5.7373	6.1646	-0.9448	6.6302	19.0613	50.7100 
512.678	-0.1299	-0.0435	1.0142	-0.3052	-5.3711	5.0049	-0.9503	6.5808	19.0613	50.5600 
512.693	-0.1172	-0.0400	0.9990	-0.3662	-5.3711	3.7231	-0.9558	6.5314	19.0613	50.7100 
512.756	-0.1084	-0.0479	1.0176	-0.2441	-5.3711	3.2349	-0.9668	6.4764	19.0558	50.6100 
512.771	-0.1147	-0.0469	1.0107	0.3662	-5.2490	3.4790	-0.9723	6.4270	19.0503	50.7600 
512.771	-0.1211	-0.0430	1.0117	0.7324	-5.4321	3.8452	-0.9723	6.3721	19.0448	50.7600 
512.771	-0.1279	-0.0386	1.0073	0.8545	-5.4932	4.7607	-0.9668	6.3281	19.0393	50.5600 
512.803	-0.1323	-0.0356	1.0059	0.7324	-5.1880	5.5542	-0.9613	6.2842	19.0448	50.8000 
512.803	-0.1230	-0.0352	0.9927	0.3052	-5.0049	5.5542	-0.9558	6.2402	19.0558	50.6100 
512.803	-0.1113	-0.0361	0.9922	0.3052	-4.3335	5.0049	-0.9558	6.1963	19.0668	50.7100 
512.803	-0.1016	-0.0381	1.0020	0.3052	-4.2725	4.4556	-0.9558	6.1523	19.0723	50.7600 
512.803	-0.0947	-0.0396	1.0117	0.7324	-3.9673	4.4556	-0.9503	6.1084	19.0833	50.5600 
512.803	-0.0942	-0.0439	1.0063	0.4272	-4.0894	4.0894	-0.9503	6.0645	19.0942	50.9000 
512.834	-0.0977	-0.0444	1.0078	0.4272	-3.8452	4.3335	-0.9503	6.0205	19.0997	50.5200 
512.834	-0.1084	-0.0498	1.0029	0.1221	-3.1128	3.9063	-0.9558	5.9875	19.1052	50.5600 
512.834	-0.1069	-0.0420	1.0083	-0.2441	-2.5635	3.2959	-0.9613	5.9656	19.0997	50.9000 
512.834	-0.1030	-0.0522	0.9990	0.4272	-2.1362	2.5635	-0.9668	5.9436	19.0887	50.7100 
512.834	-0.0991	-0.0601	1.0039	0.5493	-2.2583	1.5869	-0.9723	5.9216	19.0778	50.7100 
512.881	-0.0903	-0.0684	1.0054	1.3428	-2.3193	0.7935	-0.9833	5.8942	19.0558	50.9000 
512.896	-0.0854	-0.0791	1.0068	1.7700	-2.3804	-0.3662	-0.9833	5.8667	19.0283	51.0900 
512.896	-0.0928	-0.0801	1.0186	1.7700	-2.5635	-1.5869	-0.9888	5.8392	18.9954	50.7600 
512.912	-0.1050	-0.0830	1.0161	1.9531	-2.3193	-2.9297	-0.9943	5.8118	18.9404	50.7100 
512.912	-0.1074	-0.0747	0.9946	2.0142	-1.5869	-4.2114	-0.9943	5.7953	18.8690	50.7600 
512.912	-0.1069	-0.0630	1.0020	1.7700	-0.5493	-5.1270	-0.9998	5.7898	18.7866	50.5200 
512.912	-0.1021	-0.0493	1.0015	1.8311	0.5493	-5.3101	-1.0052	5.7953	18.7042	50.5200 
512.928	-0.0986	-0.0356	1.0083	1.7090	1.4038	-5.3711	-0.9998	5.8063	18.6218	50.7100 
512.928	-0.0933	-0.0259	1.0171	1.4648	1.2207	-4.6387	-0.9888	5.8173	18.5504	50.6100 
512.928	-0.0996	-0.0244	1.0190	1.4038	0.3662	-4.0894	-0.9833	5.8173	18.4790	50.9500 
512.959	-0.1001	-0.0210	1.0264	1.2817	-0.8545	-3.6621	-0.9778	5.8118	18.4131	50.8000 
512.959	-0.1045	-0.0181	1.0171	1.3428	-2.1362	-3.4180	-0.9668	5.7953	18.3527	50.6100 
512.990	-0.1147	-0.0205	1.0142	1.3428	-2.7466	-3.6621	-0.9558	5.7733	18.2867	50.5600 
512.990	-0.1133	-0.0156	1.0054	1.1597	-2.9907	-3.6011	-0.9503	5.7458	18.2263	50.9000 
513.021	-0.1050	-0.0146	0.9995	1.0376	-2.1973	-3.2349	-0.9448	5.7239	18.1659	50.6100 
513.021	-0.0889	-0.0210	1.0073	0.3662	-1.6479	-3.6621	-0.9393	5.7074	18.1110	50.9000 
513.021	-0.0674	-0.0264	1.0181	0.9155	-1.4038	-3.9063	-0.9393	5.6799	18.0615	50.9000 
513.037	-0.0718	-0.0303	1.0093	0.6714	-1.4038	-3.8452	-0.9448	5.6525	18.0066	50.8000 
513.037	-0.0771	-0.0400	1.0024	0.9766	-1.1597	-3.9063	-0.9448	5.6360	17.9572	50.9500 
513.037	-0.0811	-0.0444	1.0044	0.7324	-0.7935	-4.5776	-0.9503	5.6195	17.8967	50.7100 
513.053	-0.0762	-0.0479	1.0107	0.5493	-0.7935	-5.1880	-0.9558	5.6030	17.8363	50.8000 
513.068	-0.0654	-0.0454	1.0161	0.4883	-0.6104	-6.1646	-0.9668	5.5865	17.7704	50.7100 
513.068	-0.0542	-0.0415	1.0117	0.7935	-0.5493	-7.2021	-0.9778	5.5646	17.6990	50.9000 
513.068	-0.0396	-0.0381	1.0054	0.2441	-0.7935	-7.6294	-0.9888	5.5371	17.6276	50.6100 
513.100	-0.0298	-0.0283	1.0059	0.4272	0.3052	-8.0566	-0.9943	5.5151	17.5562	50.7100 
513.131	-0.0347	-0.0220	0.9980	0.7935	1.7700	-7.4463	-0.9998	5.5042	17.4902	50.7100 
513.131	-0.0396	-0.0151	0.9937	0.9766	4.0283	-7.3242	-0.9998	5.5151	17.4188	50.7600 
513.131	-0.0503	-0.0117	1.0015	0.9155	5.1880	-6.4087	-0.9943	5.5481	17.3529	50.6100 
513.162	-0.0596	-0.0088	1.0063	1.2207	6.2256	-6.2256	-0.9888	5.5975	17.2870	50.7100 
513.162	-0.0649	-0.0039	1.0166	1.1597	6.4087	-5.3711	-0.9778	5.6470	17.2266	50.7100 
513.162	-0.0635	0.0005	1.0273	1.4648	5.4932	-4.8218	-0.9668	5.6909	17.1716	50.5600 
513.193	-0.0693	0.0034	1.0176	0.8545	4.6387	-4.4556	-0.9503	5.7294	17.1167	50.5200 
513.193	-0.0708	0.0078	1.0151	0.6714	3.6011	-3.8452	-0.9393	5.7568	17.0728	50.8000 
513.193	-0.0786	0.0005	1.0034	0.3662	3.1128	-3.8452	-0.9338	5.7788	17.0233	50.5600 
513.209	-0.0776	0.0029	0.9897	0.0000	3.4790	-3.4790	-0.9283	5.8008	16.9794	50.7600 
513.209	-0.0713	-0.0034	0.9917	-0.1221	4.0283	-3.2349	-0.9283	5.8282	16.9409	50.8000 
513.240	-0.0645	-0.0073	0.9951	0.0000	4.4556	-2.7466	-0.9283	5.8612	16.9080	50.7100 
513.240	-0.0659	-0.0034	1.0015	-0.8545	5.0659	-2.3804	-0.9338	5.8942	16.8805	50.6100 
513.240	-0.0728	0.0034	1.0117	-1.2207	4.7607	-1.5869	-0.9448	5.9326	16.8585	50.9500 
513.256	-0.0728	0.0063	1.0098	-1.4648	3.7842	-0.3662	-0.9503	5.9601	16.8420	50.8000 
513.256	-0.0752	0.0068	1.0088	-1.4038	3.8452	0.3052	-0.9503	5.9930	16.8365	50.7600 
513.271	-0.0781	0.0098	1.0078	-1.1597	3.6621	0.9155	-0.9558	6.0205	16.8365	50.7100 
513.287	-0.0801	0.0000	0.9927	-1.5869	3.2959	1.0376	-0.9613	6.0425	16.8365	50.7600 
513.287	-0.0830	-0.0117	0.9849	-1.7700	3.8452	1.0376	-0.9778	6.0699	16.8365	50.7600 
513.303	-0.0845	-0.0381	0.9590	-1.7700	4.8828	0.0000	-0.9998	6.1139	16.8311	50.7100 
513.318	-0.0835	-0.0693	0.9409	-1.6479	6.6528	-1.8311	-1.0327	6.1688	16.8091	50.7600 
513.318	-0.0825	-0.1021	0.9277	-0.9766	8.6060	-4.1504	-1.0767	6.2402	16.7706	50.7600 
513.318	-0.0820	-0.1255	0.9243	0.1831	10.3149	-7.0190	-1.1206	6.3336	16.7047	50.7600 
513.365	-0.0786	-0.1548	0.9160	1.2207	11.2305	-10.1929	-1.1755	6.4325	16.6168	50.7100 
513.365	-0.0786	-0.1763	0.9170	2.2583	12.0239	-13.4888	-1.2195	6.5369	16.4960	50.7100 
513.365	-0.0757	-0.1855	0.9170	4.1504	12.5122	-16.2964	-1.2634	6.6412	16.3531	50.9000 
513.397	-0.0596	-0.1890	0.9360	5.9814	12.7563	-18.4937	-1.2909	6.7456	16.1938	50.6100 
513.397	-0.0488	-0.1729	0.9629	7.9346	12.3291	-19.8364	-1.2909	6.8390	16.0181	50.8000 
513.397	-0.0415	-0.1362	1.0137	8.9722	10.8032	-19.1040	-1.2689	6.9214	15.8478	50.5600 
513.397	-0.0352	-0.1240	1.0693	9.1553	9.5825	-17.4561	-1.2305	6.9818	15.6940	50.5600 
513.397	-0.0288	-0.0889	1.1211	8.0566	6.6528	-15.2588	-1.1865	7.0203	15.5621	50.7100 
513.459	-0.0151	-0.0630	1.1641	5.6763	3.6011	-13.3057	-1.1536	7.0258	15.4523	50.7600 
513.459	-0.0181	-0.0205	1.1763	2.7466	0.6104	-10.5591	-1.1316	6.9983	15.3644	50.7100 
513.490	-0.0205	-0.0039	1.1519	0.0610	-1.2207	-8.4839	-1.1316	6.9489	15.2985	50.7100 
513.490	-0.0117	0.0156	1.1147	-2.0752	-1.0986	-6.7749	-1.1426	6.8994	15.2490	50.5600 
513.490	-0.0039	0.0215	1.0620	-3.7231	0.4883	-5.9204	-1.1646	6.8610	15.2161	50.6100 
513.490	0.0078	0.0273	1.0288	-5.3101	4.3945	-5.3101	-1.2030	6.8445	15.1831	50.8000 
513.490	0.0137	0.0386	1.0210	-6.8970	7.8735	-3.7231	-1.2524	6.8719	15.1666	50.6100 
513.506	0.0098	0.0327	1.0078	-7.9346	10.9863	-0.6714	-1.3074	6.9269	15.1776	50.5600 
513.506	0.0005	0.0190	1.0005	-8.8501	13.0005	2.3804	-1.3733	7.0148	15.2161	50.8000 
513.506	-0.0010	0.0059	0.9976	-9.5215	14.2212	5.5542	-1.4502	7.1136	15.2875	50.7100 
513.537	-0.0015	-0.0337	0.9893	-9.7656	15.2588	7.6294	-1.5436	7.2235	15.3809	50.6100 
513.537	-0.0005	-0.0654	0.9810	-9.9487	15.8081	8.3618	-1.6370	7.3389	15.4962	50.7100 
513.537	-0.0005	-0.0898	0.9644	-9.6436	15.9302	8.9111	-1.7413	7.4542	15.6171	50.7100 
513.568	-0.0195	-0.0996	0.9541	-9.1553	15.1978	10.1318	-1.8457	7.5696	15.7434	50.7600 
513.568	-0.0386	-0.1147	0.9502	-9.1553	14.5874	10.3149	-1.9501	7.6849	15.8698	50.8000 
513.600	-0.0542	-0.1133	0.9395	-9.1553	13.7329	10.4370	-2.0544	7.8003	15.9851	50.7100 
513.600	-0.0625	-0.1118	0.9385	-8.7280	13.1836	10.6812	-2.1588	7.9102	16.1005	50.7100 
513.600	-0.0581	-0.1162	0.9536	-8.4229	12.5732	10.4980	-2.2577	8.0145	16.2158	50.5600 
513.600	-0.0454	-0.1113	0.9692	-7.4463	11.5356	10.3149	-2.3456	8.1024	16.3312	50.7100 
513.631	-0.0293	-0.1045	0.9741	-6.3477	10.0708	10.8032	-2.4170	8.1738	16.4575	50.7100 
513.631	-0.0103	-0.0996	0.9951	-5.2490	7.3242	11.5356	-2.4774	8.2123	16.6058	50.7600 
513.631	0.0039	-0.1016	1.0112	-4.2114	4.6387	11.7188	-2.5214	8.2233	16.7596	50.9000 
513.646	0.0151	-0.0957	1.0059	-2.9907	1.1597	12.2681	-2.5543	8.1903	16.9244	50.7100 
513.678	0.0200	-0.0918	1.0015	-2.0142	-0.8545	12.3901	-2.5708	8.1354	17.0892	50.9500 
513.678	0.0234	-0.0957	0.9780	-1.3428	-1.2817	12.3901	-2.5818	8.0750	17.2540	50.6100 
513.678	0.0337	-0.0947	0.9722	-0.3052	0.5493	12.6953	-2.5818	8.0200	17.4298	50.7100 
513.678	0.0488	-0.0884	0.9814	0.2441	3.2959	14.2212	-2.5708	7.9871	17.6166	50.7100 
513.678	0.0542	-0.0923	0.9961	1.2207	3.9673	15.8081	-2.5543	7.9651	17.8253	50.7100 
513.693	0.0508	-0.0913	1.0151	2.1973	3.9673	17.5781	-2.5214	7.9486	18.0450	50.6100 
513.709	0.0464	-0.0918	1.0186	2.9907	3.2349	19.0430	-2.4774	7.9266	18.2758	50.7100 
513.709	0.0410	-0.0967	1.0098	2.3193	2.5024	20.8130	-2.4335	7.8992	18.5284	50.7100 
513.709	0.0391	-0.0967	1.0015	2.3193	2.6855	22.0337	-2.3950	7.8717	18.7866	50.7100 
513.740	0.0356	-0.0938	1.0000	1.4648	2.8076	21.9116	-2.3676	7.8497	19.0503	50.7600 
513.740	0.0317	-0.0928	0.9912	0.2441	3.4180	22.1558	-2.3456	7.8278	19.3085	50.5600 
513.772	0.0249	-0.1050	0.9917	-0.8545	3.5400	22.0337	-2.3401	7.8168	19.5721	50.5600 
513.803	0.0127	-0.1045	0.9800	-1.4648	3.7231	20.3857	-2.3456	7.8058	19.8138	50.7100 
513.803	0.0103	-0.0938	0.9839	-2.8687	4.5166	20.2637	-2.3566	7.8058	20.0446	50.7100 
513.803	0.0034	-0.0801	0.9819	-3.8452	5.3101	20.5078	-2.3785	7.8168	20.2698	50.7100 
513.803	-0.0117	-0.0947	0.9688	-4.2725	6.1646	21.1182	-2.4115	7.8387	20.4950	50.5200 
513.803	-0.0098	-0.0908	0.9751	-5.0049	7.1411	22.3999	-2.4445	7.8772	20.7312	50.5600 
513.803	-0.0078	-0.1001	0.9814	-5.0659	9.2773	23.1323	-2.4829	7.9266	20.9729	50.7100 
513.818	0.0024	-0.1216	1.0039	-5.2490	10.9253	24.0479	-2.5269	7.9926	21.2311	50.7600 
513.865	0.0044	-0.1392	1.0376	-5.8594	11.7798	24.1699	-2.5763	8.0695	21.4948	50.7100 
513.865	0.0151	-0.1704	1.0571	-6.8359	12.6343	23.3765	-2.6477	8.1464	21.7529	50.7600 
513.865	0.0322	-0.2075	1.0898	-7.9956	14.2822	21.2402	-2.7356	8.2343	22.0056	50.7100 
513.865	0.0371	-0.2300	1.1343	-9.7046	15.5640	17.6392	-2.8455	8.3331	22.2253	50.7100 
513.881	0.0430	-0.2480	1.2036	-10.7422	13.9160	14.0991	-2.9773	8.4210	22.4121	50.4200 
513.897	0.0703	-0.2720	1.2471	-11.7798	11.6577	11.4136	-3.1256	8.4760	22.5824	50.5600 
513.897	0.0820	-0.2832	1.2822	-12.8174	7.4463	10.6812	-3.2849	8.4924	22.7417	50.7100 
513.912	0.0825	-0.2935	1.2935	-13.2446	3.2959	10.0098	-3.4497	8.4650	22.9010	50.7100 
513.912	0.0815	-0.2808	1.2832	-13.1836	-2.0752	9.4604	-3.6145	8.3881	23.0548	50.5200 
513.928	0.0811	-0.2603	1.2344	-12.8174	-4.2114	8.0566	-3.7793	8.2782	23.1921	50.5600 
513.928	0.0737	-0.1978	1.1899	-12.0850	-3.1738	7.0801	-3.9221	8.1738	23.3185	50.8000 
513.928	0.0430	-0.1401	1.1523	-11.4136	0.7935	6.3477	-4.0485	8.1079	23.4119	50.5600 
513.975	0.0024	-0.1528	1.1611	-12.5732	7.3242	6.7749	-4.1803	8.1189	23.4888	50.5600 
513.975	-0.0566	-0.2207	1.2305	-15.3809	12.9395	3.9673	-4.3506	8.2013	23.5327	50.5600 
514.006	-0.1592	-0.2539	1.2637	-14.9536	15.1978	-0.9766	-4.5483	8.3386	23.4998	50.5600 
514.006	-0.2969	-0.2764	1.2339	-12.6343	16.2354	-6.4087	-4.7296	8.5144	23.3569	50.7100 
514.022	-0.4155	-0.3027	1.1724	-9.1553	15.5029	-11.4746	-4.8944	8.7286	23.0988	50.7100 
514.022	-0.4805	-0.2583	1.1108	-5.1270	14.0381	-15.8691	-5.0043	8.9484	22.7527	50.5600 
514.022	-0.5161	-0.1699	1.0596	-0.7935	11.4746	-18.4937	-5.0537	9.1571	22.3627	50.8000 
514.037	-0.5376	-0.0840	1.0068	2.8687	6.5308	-19.7754	-5.0372	9.3219	21.9562	50.5600 
514.037	-0.5337	-0.0005	0.9380	5.3101	0.0000	-18.7378	-4.9603	9.4318	21.5662	50.7100 
514.037	-0.5000	0.0615	0.8643	4.2725	-4.6387	-16.7847	-4.8669	9.4867	21.2036	50.5600 
514.053	-0.4609	0.1133	0.8057	1.5259	-6.5308	-14.4043	-4.7736	9.5087	20.8905	50.6100 
514.053	-0.4121	0.1572	0.7715	-1.6479	-3.6621	-12.7563	-4.6912	9.5416	20.6049	50.4200 
514.084	-0.3691	0.1821	0.7788	-4.2114	2.3193	-10.1318	-4.6307	9.6130	20.3577	50.7100 
514.084	-0.3198	0.1924	0.8521	-4.2114	9.9487	-6.5918	-4.5758	9.7394	20.1599	50.3700 
514.084	-0.2827	0.1929	0.9658	-1.9531	13.5498	0.0610	-4.5044	9.8932	20.0391	50.5200 
514.115	-0.2637	0.1680	1.1206	1.7700	11.2915	7.9346	-4.4055	10.0415	20.0171	50.5600 
514.115	-0.2656	0.1123	1.1992	5.4321	1.8311	15.9912	-4.2737	10.1019	20.0885	50.5200 
514.115	-0.2773	0.0542	1.2109	8.1787	-9.5215	22.0337	-4.1144	10.0635	20.2313	50.7100 
514.147	-0.2861	-0.0234	1.1548	10.6812	-18.2495	23.7427	-3.9441	9.9371	20.4016	50.7100 
514.147	-0.2773	-0.0645	1.0811	11.7188	-24.2920	21.1182	-3.7738	9.7504	20.5499	50.7100 
514.147	-0.2417	-0.1377	1.0020	12.6953	-24.0479	17.8833	-3.6310	9.5416	20.6763	50.7100 
514.178	-0.2085	-0.1543	0.9253	14.2212	-20.3247	13.9160	-3.4937	9.3604	20.7587	50.5600 
514.178	-0.1763	-0.1846	0.9097	16.1743	-15.9302	9.7046	-3.3618	9.2175	20.8191	50.5600 
514.178	-0.1494	-0.1870	0.8828	16.5405	-15.0146	5.6763	-3.2410	9.0802	20.8466	50.7600 
514.209	-0.1357	-0.1870	0.8560	17.7002	-13.7329	2.9907	-3.1146	8.9429	20.8575	50.4200 
514.225	-0.1240	-0.1626	0.8647	20.3247	-11.5356	2.6245	-2.9553	8.8220	20.8575	50.4200 
514.225	-0.1118	-0.1509	0.8745	23.4985	-11.0474	1.1597	-2.7740	8.7067	20.8521	50.7100 
514.225	-0.0986	-0.1338	0.8623	26.7334	-12.1460	-1.0986	-2.5488	8.5748	20.8301	50.5600 
514.256	-0.0898	-0.0942	0.8633	27.4658	-12.7563	-3.8452	-2.3071	8.4375	20.7861	50.6100 
514.256	-0.0757	-0.0586	0.8550	27.4048	-12.6953	-6.2256	-2.0544	8.2892	20.7147	50.5200 
514.256	-0.0493	-0.0190	0.8545	25.8789	-14.0991	-8.3618	-1.8018	8.1189	20.6268	50.4200 
514.272	-0.0234	0.0186	0.8472	24.1699	-15.2588	-9.7046	-1.5546	7.9321	20.5334	50.5200 
514.272	-0.0210	0.0356	0.8184	22.2168	-15.6250	-9.0942	-1.3184	7.7344	20.4401	50.5200 
514.303	-0.0166	0.0625	0.8091	20.2637	-14.7095	-7.6294	-1.0876	7.5421	20.3577	50.5600 
514.303	-0.0181	0.0781	0.8042	18.6768	-13.4277	-4.3945	-0.8679	7.3718	20.2972	50.5200 
514.318	-0.0205	0.0752	0.8032	17.2729	-13.0615	-0.3052	-0.6592	7.2015	20.2753	50.7100 
514.318	-0.0264	0.0703	0.7949	15.7471	-12.2070	2.9297	-0.4614	7.0477	20.2808	50.7100 
514.318	-0.0283	0.0571	0.8076	14.8315	-9.8877	4.8218	-0.2802	6.9104	20.3137	50.6100 
514.334	-0.0103	0.0332	0.8345	13.3667	-8.5449	5.6763	-0.1208	6.7841	20.3632	50.7100 
514.334	-0.0176	0.0308	0.8818	12.1460	-7.1411	5.9814	0.0165	6.6797	20.4181	50.7600 
514.381	-0.0146	0.0122	0.9316	10.3760	-7.6904	5.7983	0.1373	6.5698	20.4730	50.5600 
514.381	-0.0054	-0.0098	0.9868	8.0566	-9.5215	4.5776	0.2252	6.4435	20.5170	50.5200 
514.381	0.0034	-0.0146	1.0396	6.1035	-13.9771	2.9297	0.2911	6.2787	20.5554	50.5600 
514.412	0.0239	-0.0078	1.0610	4.6997	-20.2026	1.9531	0.3351	6.0480	20.5774	50.7100 
514.412	0.0601	-0.0122	1.0562	3.2349	-25.7568	0.7324	0.3680	5.7513	20.6049	50.6100 
514.412	0.1133	0.0000	1.0337	1.8311	-28.6865	-2.1973	0.3845	5.4053	20.6158	50.5600 
514.412	0.1699	0.0068	0.9946	0.8545	-28.8696	-6.9580	0.4010	5.0317	20.6104	50.6100 
514.412	0.2119	0.0303	0.9458	0.1221	-24.7192	-12.3291	0.4065	4.6747	20.5554	50.6100 
514.428	0.2305	0.0342	0.9272	-1.7090	-15.7471	-17.7612	0.4010	4.3835	20.4510	50.7100 
514.459	0.2134	0.0044	0.9517	-3.2959	-3.3569	-23.9258	0.3680	4.2188	20.2917	50.5200 
514.459	0.1548	-0.0327	1.0347	-5.3711	9.4604	-29.1748	0.2966	4.1968	20.0720	50.5200 
514.490	0.0947	-0.0483	1.1484	-5.2490	20.2026	-32.3486	0.2032	4.3121	19.7919	50.5600 
514.490	0.0288	-0.0200	1.2900	-2.3193	26.4282	-30.7007	0.1373	4.5319	19.4952	50.7600 
514.506	-0.0244	0.0459	1.4336	2.4414	24.4141	-25.6958	0.1318	4.7571	19.2261	50.5200 
514.506	-0.0396	0.1382	1.5391	6.8970	13.4888	-17.7002	0.2032	4.9054	19.0118	50.5600 
514.522	0.0137	0.2007	1.5586	9.1553	-1.9531	-9.2163	0.3186	4.8889	18.8910	50.6100 
514.522	0.0728	0.2368	1.5327	8.7280	-15.8691	-5.1880	0.4504	4.7241	18.8361	50.6100 
514.522	0.0801	0.2080	1.4492	6.3477	-28.6255	-0.6104	0.5713	4.4220	18.8196	50.5200 
514.537	0.0205	0.1260	1.3013	4.3335	-26.6724	3.1128	0.6537	4.1034	18.8416	50.5600 
514.553	-0.1572	0.0474	1.2329	5.9204	-13.1226	6.0425	0.7196	3.9386	18.8580	50.7600 
514.568	-0.3477	0.0366	1.2310	10.9863	4.3335	13.7939	0.8405	3.9935	18.8855	50.5600 
514.584	-0.5479	-0.0151	1.2461	18.0054	12.5122	20.9351	1.0327	4.2133	18.9404	50.5600 
514.615	-0.7051	-0.0615	1.2246	25.3906	4.5776	25.7568	1.3074	4.4275	19.0009	50.5200 
514.615	-0.7705	-0.0425	1.1323	28.5034	-8.2397	27.5269	1.6479	4.5374	19.0613	50.5200 
514.615	-0.7524	-0.0527	1.0215	27.2827	-18.9819	26.5503	1.9940	4.5428	19.0942	50.5600 
514.615	-0.6230	-0.1265	0.9521	23.6816	-27.0386	21.4844	2.2742	4.4659	19.0833	50.5200 
514.631	-0.4409	-0.1694	0.8740	18.9209	-27.2217	13.1226	2.4664	4.3396	19.0118	50.5600 
514.631	-0.2681	-0.2114	0.8525	15.3198	-20.2637	5.1880	2.5653	4.2188	18.9294	50.4200 
514.631	-0.1611	-0.2432	0.8643	12.2070	-14.5264	-1.5869	2.5928	4.1144	18.8525	50.4200 
514.647	-0.1255	-0.2437	0.8999	7.4463	-10.0098	-8.4229	2.5708	4.0375	18.7537	50.5200 
514.647	-0.1177	-0.2402	0.9155	3.4790	-9.3994	-14.2822	2.5049	3.9716	18.6053	50.5200 
514.647	-0.1274	-0.2188	0.9014	1.7700	-9.5825	-21.6675	2.4115	3.9111	18.3746	50.4200 
514.678	-0.1406	-0.1636	0.8838	-0.9766	-8.6670	-27.5269	2.3126	3.8672	18.0725	50.3700 
