
StartTime: 2017-08-15 14:07:20.448
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
797.512	0.1001	0.0508	0.9126	1.7090	-20.4468	-16.2964	0.9229	-4.4550	83.6829	53.5300 
797.512	0.0928	0.0249	0.8389	0.6714	-17.4561	-18.3716	0.9503	-4.6417	83.4686	53.2500 
797.512	0.1069	0.0181	0.7759	-0.6714	-15.5029	-18.7988	0.9613	-4.8120	83.2544	53.3400 
797.512	0.1304	0.0200	0.7197	-2.5635	-15.3198	-17.7612	0.9613	-4.9933	83.0457	53.0600 
797.512	0.1299	0.0254	0.6738	-3.6621	-17.8833	-15.6860	0.9503	-5.1965	82.8589	53.1500 
797.558	0.1157	0.0264	0.6240	-4.8218	-21.9727	-14.5264	0.9229	-5.4327	82.6831	53.2000 
797.558	0.1147	0.0313	0.5601	-5.3101	-24.5361	-13.8550	0.8954	-5.7074	82.5128	53.2000 
797.558	0.1260	0.0117	0.5259	-5.1270	-22.8882	-14.3433	0.8624	-5.9821	82.3480	53.1500 
797.558	0.1631	-0.0137	0.5269	-4.2725	-19.4092	-16.9678	0.8295	-6.2457	82.1832	53.2500 
797.558	0.1934	-0.0200	0.5938	-3.2959	-15.2588	-17.2729	0.7965	-6.4764	82.0074	53.2500 
797.590	0.1948	-0.0303	0.7002	-2.7466	-13.1836	-16.4795	0.7690	-6.6632	81.8481	53.2500 
797.605	0.1680	-0.0034	0.7925	-2.1973	-15.7471	-13.7939	0.7526	-6.8500	81.6943	53.2500 
797.605	0.0928	0.0283	0.8296	-2.5635	-21.3013	-11.3525	0.7471	-7.0532	81.5570	53.2000 
797.621	0.0435	0.0581	0.7646	-2.9907	-24.9634	-9.8877	0.7471	-7.2729	81.4197	53.1500 
797.621	0.0107	0.1016	0.6899	-3.2959	-24.0479	-8.1177	0.7690	-7.4872	81.2714	53.2000 
797.636	-0.0054	0.1167	0.6274	-2.7466	-20.6909	-8.1787	0.8130	-7.6630	81.1066	53.2000 
797.636	0.0112	0.1108	0.5811	-1.7700	-13.3057	-10.7422	0.8734	-7.7728	80.9253	53.0600 
797.636	0.0713	0.1240	0.5645	-0.1831	-2.3193	-14.7705	0.9503	-7.8168	80.7111	53.2500 
797.684	0.0654	0.1445	0.6323	1.8921	5.5542	-9.8267	1.0547	-7.7838	80.5243	53.1500 
797.684	-0.0313	0.0254	0.7715	4.8828	5.7983	-4.9438	1.1316	-7.6740	80.4309	53.1500 
797.684	0.0615	-0.0132	0.8926	7.2632	15.8081	-13.1226	1.1975	-7.5146	80.3156	53.0100 
797.715	0.1445	-0.0410	1.0928	9.1553	31.1279	-13.6108	1.2854	-7.2400	80.1947	53.2000 
797.715	0.1353	-0.0400	1.4907	9.7656	41.0156	-9.5215	1.3788	-6.8280	80.1068	53.2500 
797.715	0.0479	-0.0728	1.8062	9.0332	28.8696	-6.5308	1.4557	-6.4709	80.0574	53.2000 
797.730	-0.0142	-0.0903	1.7515	7.2021	7.6294	-8.8501	1.5106	-6.3062	79.9915	53.3400 
797.730	-0.0068	-0.0645	1.4463	5.9814	0.4272	-10.0708	1.5601	-6.2567	79.8981	53.3400 
797.730	0.0313	-0.0273	1.2808	5.5542	9.8267	-4.6387	1.6040	-6.1469	79.8431	53.1500 
797.746	0.0259	-0.0498	1.2808	4.3335	19.4092	0.9155	1.6315	-5.9491	79.8486	53.3900 
797.762	0.0176	-0.1055	1.2910	2.2583	25.8179	-0.3052	1.6205	-5.6744	79.8871	53.2000 
797.762	0.0547	-0.1133	1.3003	0.9155	30.0903	-3.6011	1.5930	-5.3613	79.8926	53.0600 
797.762	0.0977	-0.0830	1.3115	0.0000	31.3110	-3.5400	1.5656	-5.0427	79.8871	53.3400 
797.777	0.0991	-0.0557	1.3511	0.4883	31.4941	0.4272	1.5436	-4.7241	79.9036	53.2000 
797.793	0.0537	-0.0908	1.4512	1.8921	27.4658	3.5400	1.5271	-4.4275	79.9640	53.2000 
797.808	0.0518	-0.1206	1.4897	3.3569	23.0103	1.4038	1.5216	-4.1803	80.0189	53.3900 
797.808	0.0962	-0.1172	1.4551	4.8828	21.1182	-2.6855	1.5271	-3.9606	80.0299	53.2000 
797.840	0.1353	-0.0786	1.3550	6.3477	17.0898	-2.5635	1.5601	-3.7848	80.0299	53.1500 
797.871	0.1313	-0.0513	1.1987	6.5308	16.5405	0.9155	1.5985	-3.6420	80.0519	53.0600 
797.871	0.1006	-0.0547	1.1191	6.7749	21.1792	2.6245	1.6370	-3.4552	80.1013	53.3900 
797.902	0.0820	-0.0552	1.0820	6.5308	22.5220	1.4038	1.6754	-3.2355	80.1453	53.0600 
797.902	0.1016	-0.0337	1.0420	5.9204	20.0806	-1.7090	1.7139	-3.0377	80.1563	53.3900 
797.902	0.1382	-0.0005	0.9902	5.9814	15.8691	-3.2959	1.7633	-2.8949	80.1343	53.3400 
797.902	0.1660	0.0356	0.9526	6.6528	10.8643	-3.1738	1.8237	-2.8125	80.1068	53.0100 
797.902	0.1626	0.0562	0.9077	7.7515	3.9673	-0.8545	1.9061	-2.8015	80.0793	53.2500 
797.902	0.1313	0.0508	0.8516	9.5825	-2.5024	1.5869	2.0105	-2.8510	80.0739	53.3400 
797.934	0.0864	0.0396	0.7900	11.0474	-5.7983	3.6621	2.1204	-2.9333	80.0848	53.1500 
797.934	0.0513	0.0156	0.7241	12.6343	-5.6152	3.4790	2.2357	-2.9993	80.1123	53.0100 
797.934	0.0430	0.0112	0.6909	13.6108	-3.4180	2.4414	2.3566	-3.0432	80.1288	53.3900 
797.965	0.0630	0.0298	0.6885	14.2822	-0.6714	3.7842	2.4939	-3.0707	80.1508	53.0600 
797.965	0.0732	0.0366	0.7002	13.8550	2.0752	8.5449	2.6312	-3.0707	80.2057	53.2000 
797.965	0.0591	0.0449	0.7148	13.6108	2.6855	15.0757	2.7631	-3.0652	80.3210	53.2500 
797.965	0.0249	0.0459	0.6963	11.9629	0.6714	21.1182	2.8784	-3.0597	80.4913	53.0600 
797.997	-0.0420	0.0474	0.6758	10.1929	-2.1973	27.2217	2.9828	-3.0542	80.7166	53.3900 
798.028	-0.0552	0.0386	0.5898	8.2397	-2.7466	26.7334	3.0597	-3.0487	80.9473	53.2000 
798.043	-0.0166	0.0474	0.5337	6.5308	0.6104	25.5737	3.1256	-3.0322	81.1670	53.1500 
798.043	0.0166	0.0454	0.5381	4.4556	3.4180	27.6489	3.1750	-3.0103	81.4032	53.3900 
798.043	0.0425	0.0093	0.5947	3.0518	5.4932	29.1748	3.1860	-2.9773	81.6724	53.3400 
798.043	0.0371	-0.0381	0.6753	1.9531	4.5166	28.8086	3.1586	-2.9498	81.9690	53.0600 
798.074	0.0366	-0.0820	0.7446	1.5259	2.3193	28.5645	3.1036	-2.9333	82.2766	53.0600 
798.106	0.0459	-0.1191	0.7974	1.4038	1.4038	27.4048	3.0377	-2.9388	82.5897	53.2000 
798.106	0.0679	-0.1255	0.8252	1.4038	2.1362	25.9399	2.9718	-2.9498	82.8864	53.1500 
798.106	0.0811	-0.1162	0.8789	1.6479	2.1362	25.1465	2.9114	-2.9498	83.1720	53.0100 
798.106	0.0713	-0.0679	0.9126	1.4648	-0.8545	25.7568	2.8619	-2.9773	83.4412	53.2500 
798.106	0.0220	0.0107	0.9131	1.0986	-3.3569	26.0010	2.8400	-3.0157	83.6829	53.1500 
798.106	-0.0981	0.0918	0.9546	0.5493	-4.3945	29.2969	2.8455	-3.0322	83.9136	53.2000 
798.137	-0.1094	0.1240	1.0513	0.4272	4.1504	25.5127	2.8619	-2.9828	84.1058	53.1500 
798.137	-0.0029	0.1855	1.2988	1.4038	20.9351	24.8413	2.8949	-2.8015	84.2871	53.3900 
798.137	0.0415	0.1245	1.6255	3.7231	25.6348	28.9917	2.9279	-2.5543	84.5288	53.2000 
798.137	0.0273	-0.0298	1.7764	6.3477	12.5122	25.3296	2.9553	-2.3895	84.7760	53.1500 
798.168	-0.0283	-0.1128	1.6069	7.3853	-6.1035	14.6484	2.9828	-2.4005	84.9463	52.9100 
798.168	-0.0542	-0.0352	1.3320	6.5918	-10.4980	8.4229	3.0157	-2.4884	85.0122	53.3400 
798.168	-0.0059	0.0396	1.2314	3.9063	-1.5259	10.0098	3.0432	-2.5104	85.0726	53.0600 
798.200	0.0288	0.0757	1.2495	0.0610	5.8594	9.7656	3.0542	-2.4609	85.1276	53.2500 
798.231	0.0259	0.0757	1.2920	-2.8076	8.4229	5.5542	3.0322	-2.3840	85.1550	53.1500 
798.231	0.0273	0.0664	1.3247	-4.1504	10.6812	-1.1597	2.9938	-2.2742	85.1166	53.2000 
798.231	0.0522	0.0454	1.3696	-4.9438	11.1084	-5.9204	2.9388	-2.1533	85.0287	53.0600 
798.231	0.0771	0.0254	1.3716	-4.3945	7.3242	-8.6670	2.8894	-2.0709	84.9188	53.2500 
798.277	0.0908	0.0181	1.3154	-3.7842	1.6479	-8.9111	2.8400	-2.0435	84.8035	53.2000 
798.277	0.0820	0.0181	1.2280	-3.2959	-2.7466	-7.6294	2.7960	-2.0709	84.6936	53.3400 
798.309	0.0601	0.0581	1.1450	-2.9907	-3.9063	-7.1411	2.7631	-2.1149	84.5837	53.2000 
798.309	0.0347	0.0889	1.1123	-3.0518	-4.7607	-4.0894	2.7466	-2.1588	84.4794	53.3400 
798.309	0.0278	0.0903	1.1094	-3.2959	-5.3101	-2.2583	2.7246	-2.2028	84.4025	53.2000 
798.309	0.0396	0.0947	1.1240	-4.1504	-6.8970	-2.3193	2.7026	-2.2632	84.3256	53.2000 
798.309	0.0659	0.0874	1.1201	-4.6997	-8.1177	-6.4087	2.6697	-2.3456	84.2212	53.0600 
798.309	0.1143	0.0908	1.1133	-4.5166	-7.6294	-11.7188	2.6367	-2.4335	84.0674	53.1500 
798.309	0.1509	0.0864	1.1064	-3.7231	-7.7515	-15.6250	2.6147	-2.5323	83.8751	53.3400 
798.340	0.1548	0.0713	1.0747	-3.1128	-11.4746	-17.2119	2.5928	-2.6642	83.6664	53.2000 
798.372	0.1333	0.0469	1.0068	-2.9297	-16.0522	-18.1885	2.5763	-2.8400	83.4467	53.2000 
798.372	0.1055	0.0425	0.9272	-2.5024	-20.4468	-17.8833	2.5598	-3.0487	83.2324	53.2000 
798.372	0.0791	0.0322	0.8384	-3.8452	-24.4751	-17.4561	2.5323	-3.2904	83.0182	53.3400 
798.372	0.0737	0.0220	0.7485	-5.0659	-26.4282	-19.1040	2.4939	-3.5541	82.7985	53.1500 
798.402	0.0830	0.0391	0.6826	-6.4697	-28.1982	-19.9585	2.4445	-3.8397	82.5623	53.1500 
798.402	0.0835	0.0635	0.6089	-7.5073	-28.6865	-20.2026	2.4060	-4.1364	82.3151	53.0600 
798.434	0.0703	0.0728	0.5522	-8.9111	-28.1372	-20.5078	2.3621	-4.4330	82.0569	53.0600 
798.434	0.0488	0.0659	0.4814	-9.0942	-25.9399	-22.5830	2.3236	-4.7021	81.7822	53.3400 
798.434	0.0322	0.0737	0.4287	-8.6670	-22.3999	-25.6348	2.2961	-4.9274	81.4691	53.0600 
798.434	0.0068	0.0737	0.4043	-8.1177	-17.9443	-25.5127	2.2852	-5.0922	81.1395	53.0600 
798.449	-0.0054	0.0610	0.3975	-5.4321	-12.7563	-25.2075	2.2906	-5.1910	80.8209	53.0600 
798.449	0.0093	0.0508	0.4443	-3.1128	-5.6152	-23.3765	2.3071	-5.2240	80.5298	53.0600 
798.480	0.0200	0.0518	0.5337	-1.5869	-1.0986	-19.5313	2.3346	-5.2185	80.2881	53.2500 
798.480	0.0371	0.0571	0.6519	-0.4883	-0.9155	-16.1743	2.3621	-5.2020	80.0903	53.0100 
798.512	0.0532	0.0718	0.7427	-0.6104	-4.4556	-12.9395	2.3895	-5.2240	79.9255	53.0600 
798.512	0.0977	0.0981	0.8076	-1.5259	-6.6528	-11.2305	2.4115	-5.2844	79.7827	53.0600 
798.512	0.1426	0.1606	0.8530	-2.6245	-8.4839	-8.6670	2.4390	-5.3833	79.6454	53.0100 
798.512	0.0767	0.1665	0.8877	-2.6245	-9.8877	-2.8687	2.4664	-5.4932	79.5465	53.2500 
798.543	-0.0171	0.0044	0.9429	0.0610	-6.2866	-8.6060	2.4719	-5.5371	79.4751	53.2500 
798.543	0.1230	0.0068	1.1021	0.9766	11.5356	-16.0522	2.4829	-5.4492	79.3268	53.1500 
798.543	0.1016	-0.0244	1.3374	2.6245	22.3389	-14.4653	2.4939	-5.2460	79.2004	53.0100 
798.543	-0.0044	-0.0020	1.5850	2.9297	18.6768	-4.8828	2.5159	-5.0098	79.1400	53.2000 
798.575	-0.0723	-0.0503	1.6890	1.4038	9.3994	-2.5635	2.5104	-4.8560	79.1290	53.1500 
798.575	-0.0410	-0.0010	1.6392	-0.1831	3.4180	-3.3569	2.4994	-4.7626	79.1016	53.2500 
798.575	0.0190	0.0303	1.5220	-0.6104	-1.9531	1.7090	2.4829	-4.7406	79.0961	53.3400 
798.605	0.0381	0.0215	1.4180	-1.2207	-2.8076	10.1318	2.4609	-4.7571	79.1730	53.0600 
798.605	0.0063	-0.0449	1.3369	-2.0752	2.7466	13.2446	2.4115	-4.7296	79.3048	53.0600 
798.605	-0.0249	-0.0957	1.3208	-3.1738	14.5874	11.1084	2.3346	-4.5868	79.4476	53.2000 
798.621	-0.0264	-0.1357	1.3784	-3.1738	25.6348	5.9204	2.2467	-4.3231	79.5575	53.2000 
798.621	0.0063	-0.1201	1.4116	-2.3193	29.8462	2.5024	2.1753	-4.0100	79.6289	53.2000 
798.653	0.0283	-0.0635	1.4185	-1.5259	29.6021	4.8218	2.1204	-3.6969	79.6948	53.1500 
798.653	0.0332	-0.0674	1.4155	-0.5493	24.3530	9.8267	2.0764	-3.4277	79.8047	53.2000 
798.683	0.0815	-0.0527	1.3633	0.9155	21.0571	9.7656	2.0490	-3.2135	79.9200	53.0600 
798.683	0.1563	-0.0239	1.3237	2.4414	18.9209	5.7373	2.0435	-3.0377	79.9969	53.0600 
798.715	0.1304	-0.0093	1.3027	4.6387	11.2915	8.2397	2.0709	-2.9279	80.0739	53.0600 
798.715	0.0952	-0.0591	1.2266	6.1646	4.9438	4.5776	2.0984	-2.8729	80.1398	53.0600 
798.715	0.0928	-0.0762	1.1201	6.8359	2.5024	-0.2441	2.1313	-2.8619	80.1672	53.3900 
798.715	0.0815	-0.0825	1.0522	6.7139	3.7231	-3.1738	2.1643	-2.8345	80.1563	53.2500 
798.746	0.1060	-0.0728	1.0137	6.4087	4.2725	-4.7607	2.1918	-2.8070	80.1288	52.8600 
798.762	0.1079	-0.0781	0.9648	6.3477	3.6621	-5.7373	2.2192	-2.7905	80.0958	53.0600 
798.762	0.1094	-0.0718	0.9302	6.0425	2.0752	-5.9814	2.2412	-2.7850	80.0519	53.0600 
798.762	0.1123	-0.0527	0.8975	5.3711	0.4272	-5.2490	2.2632	-2.8015	80.0134	53.1500 
798.762	0.1021	-0.0288	0.8354	4.8828	-2.3193	-4.0283	2.2906	-2.8455	79.9750	53.2000 
798.778	0.0830	0.0073	0.7666	3.9673	-3.6621	-1.1597	2.3181	-2.9004	79.9475	53.0100 
798.778	0.0391	0.0278	0.6978	3.7842	-4.2114	1.8921	2.3566	-2.9443	79.9420	53.2000 
798.809	-0.0039	0.0547	0.6289	3.1738	-3.8452	5.9204	2.4005	-2.9773	79.9530	53.0100 
798.809	-0.0342	0.0752	0.5718	3.0518	-2.0142	9.1553	2.4500	-2.9718	79.9805	53.1500 
798.840	-0.0337	0.0840	0.5332	3.1738	0.4272	12.3291	2.5159	-2.9443	80.0299	53.0600 
798.840	-0.0229	0.0840	0.5269	3.3569	2.6855	15.2588	2.5818	-2.9004	80.1123	53.0600 
798.840	0.0039	0.0864	0.5356	3.4180	5.2490	17.7002	2.6532	-2.8455	80.2167	53.1500 
798.840	0.0322	0.0752	0.5742	3.5400	6.8359	20.1416	2.7081	-2.7905	80.3650	53.3400 
798.840	0.0698	0.0649	0.6255	3.4790	7.0801	21.0571	2.7521	-2.7521	80.5353	53.0600 
798.887	0.0874	0.0410	0.6802	3.4180	5.7373	21.9727	2.7850	-2.7246	80.7275	53.2500 
798.919	0.0854	-0.0049	0.7188	2.9297	2.8076	21.3623	2.7905	-2.7246	80.9363	53.1500 
798.919	0.0850	-0.0391	0.7437	2.6855	0.9766	19.8364	2.7740	-2.7466	81.1395	53.1500 
798.919	0.0771	-0.0801	0.7764	2.3804	-0.1221	19.1040	2.7466	-2.7686	81.3428	53.2500 
798.919	0.0630	-0.1060	0.7866	2.5635	-2.1973	18.3716	2.7026	-2.8125	81.5515	53.2000 
798.919	0.0220	-0.1279	0.7847	2.6245	-4.7607	16.4185	2.6532	-2.8564	81.7493	53.2500 
798.919	0.0034	-0.1328	0.7671	2.8687	-6.7749	15.7471	2.5983	-2.9169	81.9415	53.0100 
798.950	-0.0049	-0.1094	0.7471	2.5024	-6.9580	16.9067	2.5488	-2.9773	82.1283	53.2500 
798.950	-0.0576	-0.0371	0.7505	1.4038	-5.3101	17.8223	2.5104	-3.0103	82.3041	53.0600 
798.950	-0.1675	0.0195	0.8394	-0.3052	-2.8687	21.1792	2.4994	-2.9773	82.4634	53.0100 
798.981	-0.0767	-0.0210	0.9707	-0.7324	8.9111	13.9160	2.4664	-2.8729	82.5952	53.1500 
798.981	0.1279	0.0288	1.2197	-0.6104	23.6816	10.5591	2.4445	-2.6807	82.6831	53.0600 
799.012	0.1587	0.0137	1.6406	0.0000	31.5552	16.2964	2.4225	-2.4005	82.8149	53.0100 
799.012	0.0493	-0.0728	2.0566	0.6714	23.2544	15.9912	2.3950	-2.1478	82.9742	53.0600 
799.012	-0.0444	-0.1211	2.0103	0.9155	-0.5493	4.0894	2.3676	-2.0709	83.0402	53.2000 
799.012	-0.0229	-0.0381	1.5684	0.7935	-15.1978	-6.5918	2.3511	-2.1808	82.9742	53.2000 
799.012	0.0684	0.1001	1.2813	0.8545	-6.6528	-2.3193	2.3676	-2.2742	82.8809	53.2000 
799.044	0.0630	0.1152	1.2485	0.3662	3.1738	4.7607	2.3895	-2.2687	82.8589	53.0600 
799.044	-0.0337	0.0962	1.2207	-0.4272	4.5776	3.8452	2.4005	-2.2137	82.8534	53.2000 
799.044	-0.0488	0.0815	1.1665	-0.9155	7.2021	-2.0142	2.4005	-2.1259	82.7930	53.0600 
799.090	0.0386	0.1133	1.1572	-1.8921	12.2681	-4.2114	2.4060	-2.0050	82.6996	53.1500 
799.090	0.1030	0.1333	1.2246	-2.1973	13.4888	0.9155	2.4060	-1.8842	82.6447	53.0600 
799.090	0.1001	0.0918	1.3198	-2.3804	9.1553	5.5542	2.3895	-1.7963	82.6501	53.0600 
799.121	0.0947	0.0371	1.3770	-2.0752	2.1973	4.3335	2.3621	-1.7743	82.6721	53.2000 
799.121	0.1030	0.0059	1.3486	-2.3804	-3.1738	0.5493	2.3291	-1.8073	82.6611	53.1500 
799.121	0.1274	0.0303	1.2778	-2.8687	-7.3853	-1.7090	2.2906	-1.8896	82.6172	53.0600 
799.121	0.1255	0.0747	1.2051	-3.7842	-9.1553	0.0000	2.2577	-2.0050	82.5732	53.0100 
799.121	0.0928	0.1147	1.1582	-5.1880	-10.8643	3.2349	2.2302	-2.1313	82.5403	53.1500 
799.152	0.0630	0.1138	1.1182	-6.9580	-12.4512	4.3945	2.1863	-2.2632	82.5238	53.2000 
799.152	0.0718	0.0977	1.0938	-7.0190	-11.3525	1.4038	2.1313	-2.3895	82.4908	53.2500 
799.152	0.1108	0.0923	1.0879	-5.6152	-10.8643	-3.8452	2.0874	-2.5104	82.4139	53.1500 
799.168	0.1357	0.0913	1.0410	-4.5166	-13.8550	-6.4697	2.0544	-2.6697	82.3041	53.1500 
799.184	0.1338	0.0786	0.9736	-2.8687	-18.1274	-7.3853	2.0380	-2.8619	82.1832	52.9100 
799.184	0.0967	0.0908	0.8618	-1.0376	-21.3623	-7.2021	2.0490	-3.0927	82.0569	53.2000 
799.184	0.0415	0.0762	0.7432	0.1831	-23.2544	-6.5308	2.0709	-3.3289	81.9305	53.0100 
799.215	-0.0073	0.0425	0.6025	1.1597	-20.7520	-8.5449	2.1039	-3.5211	81.7932	52.8600 
799.230	-0.0313	0.0171	0.4863	0.5493	-15.0146	-11.0474	2.1204	-3.6420	81.6394	53.2000 
799.230	-0.0308	0.0078	0.4141	0.0610	-8.1177	-12.5122	2.1313	-3.6914	81.4746	53.0600 
799.230	-0.0215	0.0156	0.3662	-1.0376	-3.1128	-11.9019	2.1313	-3.6859	81.3098	53.0100 
799.262	0.0005	0.0249	0.3545	-2.2583	0.4272	-11.5967	2.1313	-3.6584	81.1505	53.3400 
799.262	0.0215	0.0342	0.3628	-2.8076	3.4790	-11.6577	2.1259	-3.6200	80.9912	53.1500 
799.293	0.0679	0.0391	0.4004	-2.9297	7.1411	-12.4512	2.1259	-3.5870	80.8319	53.0100 
799.293	0.1177	0.0430	0.4634	-3.1738	9.1553	-11.7188	2.1204	-3.5596	80.6836	53.3900 
799.293	0.1182	0.0645	0.5723	-3.1738	8.4229	-9.5825	2.1204	-3.5156	80.5463	53.1500 
799.324	0.1523	0.0879	0.6567	-3.2349	9.5825	-10.2539	2.1204	-3.4772	80.4144	53.3400 
799.324	0.1616	0.1040	0.7778	-2.5024	8.1177	-8.8501	2.1313	-3.4387	80.2826	53.5300 
799.340	0.1499	0.1162	0.8799	-1.5869	3.4790	-7.8125	2.1478	-3.4277	80.1672	53.2000 
799.340	0.1270	0.1284	0.9512	-0.5493	-2.0752	-6.8359	2.1753	-3.4662	80.0519	53.1500 
799.340	0.1094	0.1221	0.9761	0.8545	-5.4321	-6.1035	2.2137	-3.5321	79.9420	53.0100 
799.340	0.1226	0.1201	0.9683	1.7700	-5.7983	-6.8970	2.2632	-3.6090	79.8267	53.0600 
799.372	0.1484	0.1440	0.9565	2.1973	-6.2866	-5.1270	2.3236	-3.6914	79.7223	53.2000 
799.372	0.1338	0.1582	0.9175	3.1738	-8.6670	-0.1221	2.3895	-3.8068	79.6564	53.3900 
799.372	0.0015	0.0918	0.9048	4.6387	-12.0239	8.8501	2.4609	-3.9111	79.6729	53.0600 
799.403	0.0200	0.0415	0.9141	5.3101	-6.7139	1.5869	2.5104	-3.9771	79.6783	53.0600 
799.403	0.0874	0.0884	0.9937	6.4087	-1.7700	6.4087	2.5818	-4.0100	79.6893	53.0600 
799.434	0.1035	0.0996	1.1216	7.9346	6.8359	12.0850	2.6642	-3.9771	79.7662	53.0600 
799.434	0.0640	0.0786	1.3062	8.5449	15.8081	18.7988	2.7466	-3.8507	79.9146	53.0100 
799.434	0.0234	-0.0083	1.5469	9.2163	25.6958	19.5313	2.8070	-3.6090	80.1013	53.0600 
799.434	0.0366	-0.0801	1.8115	8.4839	28.0151	15.8691	2.8564	-3.3234	80.2881	53.2000 
799.465	0.0903	-0.1025	1.8818	7.0801	20.4468	9.3384	2.8894	-3.0927	80.4089	53.3400 
799.480	0.0415	-0.1147	1.7056	5.1880	9.7046	9.5215	2.9004	-2.9773	80.5078	53.0600 
799.480	-0.0596	-0.1958	1.6040	1.4038	16.2964	12.5122	2.8674	-2.8180	80.6561	53.2500 
799.512	-0.0649	-0.2837	1.6177	-2.0142	25.2075	9.7656	2.7740	-2.5708	80.8099	53.1500 
799.512	0.0034	-0.3008	1.6118	-4.0283	30.8838	4.3945	2.6532	-2.2577	80.9253	53.0600 
799.512	0.0571	-0.2554	1.5522	-5.6763	30.8228	2.8687	2.5269	-1.9501	81.0077	53.0100 
799.544	0.0889	-0.1943	1.4180	-7.0801	26.4282	4.3945	2.3950	-1.6919	81.0846	53.1500 
799.544	0.1108	-0.1377	1.2837	-8.3618	23.9868	6.0425	2.2632	-1.4667	81.1670	53.2000 
799.544	0.1206	-0.0581	1.2124	-8.2397	20.0195	6.1646	2.1423	-1.2799	81.2384	53.1500 
799.544	0.1392	-0.0034	1.1514	-7.1411	15.9302	6.5308	2.0490	-1.1481	81.2988	53.0600 
799.574	0.1694	0.0142	1.0947	-5.9204	13.1226	4.6387	1.9720	-1.0602	81.3373	53.3400 
799.574	0.1909	0.0132	1.0713	-3.7842	10.8643	1.2207	1.9226	-0.9943	81.3483	53.0600 
799.574	0.2021	-0.0073	1.0591	-0.4883	5.1270	-1.8311	1.8951	-0.9888	81.3263	53.0600 
799.606	0.1704	0.0005	1.0146	2.0752	-1.8921	-3.2959	1.8951	-1.0382	81.2823	53.0100 
799.606	0.0928	-0.0190	0.9648	4.8828	-8.3008	-4.3335	1.9226	-1.1426	81.2274	53.2500 
799.606	0.0664	-0.0317	0.8809	7.0801	-10.8032	-8.0566	1.9666	-1.2634	81.1450	53.0600 
799.637	0.0679	-0.0234	0.8027	9.3384	-7.6904	-10.5591	2.0325	-1.3678	81.0352	53.0600 
799.637	0.0806	0.0015	0.7842	10.7422	-3.7231	-9.5825	2.1259	-1.4337	80.9198	53.0600 
799.637	0.0806	0.0176	0.7700	11.5967	-0.1221	-6.8359	2.2302	-1.4722	80.8264	53.0600 
799.668	0.0830	0.0303	0.7729	11.7188	1.2207	-3.7842	2.3456	-1.4832	80.7550	53.2000 
799.668	0.0903	0.0356	0.7646	11.4746	2.8687	-0.8545	2.4664	-1.4886	80.7166	53.2000 
799.668	0.1074	0.0391	0.7461	11.1084	3.6011	3.0518	2.5763	-1.4941	80.7111	53.0600 
799.668	0.1182	0.0317	0.7271	9.8267	2.8687	7.3853	2.6752	-1.5106	80.7495	53.0600 
799.684	0.1074	0.0210	0.6978	8.7891	1.4648	13.0005	2.7576	-1.5436	80.8484	53.2000 
799.699	0.0903	0.0029	0.6675	8.0566	0.3052	17.4561	2.8235	-1.5820	80.9967	53.3400 
799.730	0.0752	-0.0112	0.6489	6.8970	0.0000	22.2778	2.8674	-1.6205	81.1945	53.2500 
799.746	0.0884	-0.0361	0.6587	5.3101	2.0142	26.0010	2.8839	-1.6589	81.4417	53.1500 
799.746	0.1094	-0.0635	0.7065	4.3945	4.8828	28.1372	2.8784	-1.6699	81.7273	53.0600 
799.746	0.1436	-0.0854	0.7920	3.4180	6.5308	28.8696	2.8564	-1.6754	82.0294	53.2000 
799.746	0.1567	-0.0864	0.8613	2.5024	3.9063	29.2358	2.8235	-1.6919	82.3315	53.0100 
799.762	0.1611	-0.0923	0.8936	1.6479	0.4883	29.8462	2.7795	-1.7413	82.6337	53.3400 
799.762	0.1626	-0.1006	0.9102	1.3428	-3.4790	28.7476	2.7356	-1.8347	82.9303	53.0100 
799.777	0.1689	-0.1074	0.9258	0.8545	-5.5542	27.4048	2.6807	-1.9501	83.2104	53.2500 
799.777	0.1831	-0.1079	0.9453	0.9155	-6.6528	26.0620	2.6257	-2.0819	83.4741	53.1500 
799.777	0.1875	-0.1055	0.9639	1.5259	-8.1177	25.0244	2.5763	-2.2192	83.7268	53.2500 
799.793	0.1851	-0.1050	0.9731	2.7466	-9.0942	22.2168	2.5433	-2.3676	83.9520	53.0600 
799.825	0.1934	-0.1045	0.9888	4.3335	-10.0098	18.8599	2.5159	-2.5269	84.1443	53.0600 
799.825	0.1953	-0.1104	1.0020	5.6763	-11.9019	16.7847	2.5104	-2.6971	84.3091	53.1500 
799.825	0.2075	-0.1362	1.0107	6.8359	-15.3198	15.1978	2.5104	-2.9004	84.4629	53.0100 
799.856	0.2202	-0.1572	1.0181	6.9580	-18.4937	14.9536	2.5049	-3.1366	84.6112	53.0100 
799.856	0.2373	-0.1689	1.0190	6.1646	-21.1792	15.0146	2.4939	-3.4058	84.7650	53.0100 
799.887	0.2534	-0.1699	1.0469	5.0659	-23.3765	14.2212	2.4719	-3.6969	84.9078	53.1500 
