3 5 3
StartTime: 2017-08-15 14:07:20.448
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
953.098	-0.0293	-0.0288	0.9971	1.0376	0.6104	2.7466	-0.5548	1.9666	83.8037	50.0800 
953.098	-0.0352	-0.0283	1.0059	0.8545	0.7324	2.5635	-0.5493	1.9720	83.8202	50.0400 
953.129	-0.0396	-0.0317	1.0098	0.7935	1.0986	2.5635	-0.5493	1.9830	83.8367	49.9900 
953.129	-0.0356	-0.0356	1.0151	0.7324	1.2817	2.3193	-0.5493	1.9995	83.8531	49.8900 
953.129	-0.0415	-0.0347	0.9976	0.9766	0.9155	1.9531	-0.5493	2.0105	83.8641	49.8900 
953.145	-0.0381	-0.0352	1.0010	0.5493	1.3428	2.0752	-0.5493	2.0215	83.8806	50.0400 
953.145	-0.0415	-0.0293	1.0103	0.5493	1.5259	1.7090	-0.5493	2.0380	83.8916	50.1800 
953.160	-0.0361	-0.0308	1.0127	0.4272	1.6479	1.7700	-0.5493	2.0544	83.9026	50.0400 
953.176	-0.0420	-0.0269	1.0127	1.0376	1.8311	2.0142	-0.5438	2.0764	83.9081	50.0400 
953.192	-0.0308	-0.0234	1.0117	0.6714	1.7700	2.4414	-0.5383	2.0874	83.9246	50.1800 
953.192	-0.0269	-0.0181	1.0044	0.9766	1.0376	1.9531	-0.5328	2.0984	83.9301	50.0400 
953.192	-0.0352	-0.0249	0.9888	1.0986	1.2817	2.4414	-0.5273	2.1094	83.9465	50.0400 
953.238	-0.0308	-0.0327	0.9888	1.0986	2.6245	2.6245	-0.5219	2.1313	83.9630	50.0800 
953.238	-0.0298	-0.0371	0.9951	0.4883	3.5400	2.6245	-0.5219	2.1588	83.9795	49.9900 
953.238	-0.0283	-0.0420	1.0146	0.4272	3.9673	1.5259	-0.5273	2.1973	83.9960	49.9900 
953.270	-0.0298	-0.0391	1.0156	0.7935	3.4790	0.5493	-0.5328	2.2247	83.9960	49.8900 
953.270	-0.0313	-0.0366	1.0015	0.4272	3.6621	-0.0610	-0.5383	2.2577	83.9960	50.0400 
953.270	-0.0391	-0.0376	1.0112	0.7324	4.3945	-0.3052	-0.5438	2.3016	83.9850	49.8900 
953.285	-0.0464	-0.0474	1.0107	0.8545	4.7607	-0.7324	-0.5493	2.3511	83.9740	50.1800 
953.285	-0.0488	-0.0527	1.0264	0.9155	4.2725	-1.2207	-0.5548	2.3950	83.9575	50.0400 
953.285	-0.0513	-0.0557	1.0229	1.6479	3.7842	-1.4648	-0.5548	2.4390	83.9465	50.1800 
953.317	-0.0547	-0.0620	1.0220	1.5869	3.9063	-1.8311	-0.5548	2.4829	83.9301	49.8400 
953.317	-0.0562	-0.0620	1.0225	1.5869	3.7231	-2.9297	-0.5603	2.5214	83.9026	50.0800 
953.332	-0.0547	-0.0586	1.0234	1.8311	3.1128	-4.2725	-0.5603	2.5598	83.8641	49.8900 
953.332	-0.0439	-0.0591	1.0288	1.7700	2.4414	-5.2490	-0.5603	2.5818	83.8202	50.0400 
953.332	-0.0391	-0.0566	1.0293	1.7700	1.5259	-5.7983	-0.5603	2.5983	83.7708	49.8900 
953.348	-0.0425	-0.0537	1.0234	1.7090	0.7935	-6.6528	-0.5658	2.6093	83.7048	50.0400 
953.348	-0.0464	-0.0459	1.0259	1.5869	0.2441	-7.2021	-0.5603	2.6093	83.6334	50.0800 
953.379	-0.0415	-0.0474	1.0273	2.1362	-0.5493	-7.1411	-0.5603	2.6038	83.5620	50.0400 
953.379	-0.0464	-0.0483	1.0190	1.8311	-0.7935	-7.8125	-0.5548	2.5983	83.4851	49.9900 
953.395	-0.0474	-0.0430	1.0127	2.1362	-0.8545	-8.6670	-0.5493	2.5873	83.3972	49.8900 
953.410	-0.0508	-0.0381	1.0078	2.5024	-0.8545	-8.8501	-0.5383	2.5818	83.3093	50.0400 
953.457	-0.0527	-0.0298	1.0146	2.1362	-0.6104	-8.4839	-0.5328	2.5763	83.2159	49.8900 
953.457	-0.0522	-0.0244	1.0166	2.1362	-0.9155	-8.5449	-0.5219	2.5708	83.1281	50.0800 
953.457	-0.0571	-0.0249	1.0234	2.3804	-1.4038	-8.9722	-0.5054	2.5598	83.0347	50.2300 
953.457	-0.0635	-0.0181	1.0283	2.3193	-2.5635	-8.4839	-0.4889	2.5378	82.9358	49.9900 
953.457	-0.0591	-0.0151	1.0107	2.6245	-2.6855	-7.8735	-0.4724	2.5159	82.8424	49.8900 
953.488	-0.0581	-0.0078	1.0020	2.6245	-2.3193	-7.2021	-0.4504	2.4939	82.7600	49.9900 
953.488	-0.0527	-0.0034	1.0093	2.6855	-1.7700	-5.9814	-0.4230	2.4774	82.6776	50.0400 
953.488	-0.0415	-0.0034	1.0195	2.6855	-1.9531	-4.3945	-0.3955	2.4609	82.6172	49.8900 
953.488	-0.0342	0.0059	1.0181	2.8076	-2.6245	-3.0518	-0.3680	2.4335	82.5677	49.9900 
953.520	-0.0200	0.0195	1.0088	2.9297	-2.8687	-1.0376	-0.3351	2.3950	82.5348	49.8400 
953.551	-0.0132	0.0259	1.0049	3.0518	-2.1362	1.2817	-0.2966	2.3621	82.5183	50.0400 
953.551	-0.0186	0.0376	1.0117	2.8076	-1.7700	4.5166	-0.2527	2.3346	82.5293	50.0400 
953.551	-0.0278	0.0376	1.0273	2.3804	-1.7700	6.9580	-0.2087	2.3126	82.5677	49.9900 
953.551	-0.0410	0.0161	1.0269	1.3428	-1.8921	7.9956	-0.1813	2.2906	82.6227	50.0400 
953.551	-0.0415	0.0015	1.0132	0.1831	-2.3193	7.6904	-0.1703	2.2687	82.6831	50.0800 
953.567	-0.0425	-0.0127	1.0083	-0.8545	-2.3804	6.6528	-0.1758	2.2467	82.7380	49.8900 
953.567	-0.0376	-0.0288	1.0010	-1.4038	-2.3804	6.1035	-0.1923	2.2247	82.7985	50.0800 
953.582	-0.0396	-0.0415	1.0063	-1.2817	-2.3804	6.0425	-0.2142	2.1973	82.8644	50.0800 
953.598	-0.0376	-0.0562	1.0078	-0.7935	-2.1973	6.2866	-0.2362	2.1753	82.9358	49.9900 
953.598	-0.0430	-0.0674	1.0132	-0.5493	-2.5024	7.1411	-0.2637	2.1533	83.0182	50.0800 
953.598	-0.0415	-0.0781	1.0093	-0.3662	-3.2349	7.1411	-0.2856	2.1259	83.1116	50.0400 
953.645	-0.0420	-0.0820	1.0088	-0.2441	-3.1738	6.5918	-0.3131	2.0929	83.2050	49.8900 
953.660	-0.0356	-0.0796	1.0122	-0.4272	-3.1738	5.4321	-0.3406	2.0599	83.2819	49.8900 
953.660	-0.0278	-0.0776	1.0132	-0.0610	-2.8076	3.4180	-0.3625	2.0270	83.3423	49.8900 
953.692	-0.0195	-0.0728	1.0137	-0.4272	-3.0518	1.4038	-0.3900	1.9940	83.3862	49.8900 
953.692	-0.0190	-0.0674	1.0112	-0.3052	-2.8687	-0.4272	-0.4120	1.9611	83.4027	50.0400 
953.692	-0.0166	-0.0659	1.0073	-0.3662	-3.0518	-2.7466	-0.4340	1.9226	83.3972	50.0800 
953.692	-0.0190	-0.0576	0.9932	-0.7935	-1.9531	-4.8218	-0.4614	1.8951	83.3643	50.0400 
953.707	-0.0273	-0.0493	0.9961	-0.6714	-1.1597	-5.8594	-0.4834	1.8787	83.3203	50.0400 
953.707	-0.0298	-0.0439	0.9971	-0.3052	-0.1221	-6.1646	-0.5054	1.8732	83.2654	50.0800 
953.723	-0.0371	-0.0366	0.9946	-0.1221	0.7324	-6.2866	-0.5164	1.8787	83.2050	50.0400 
953.723	-0.0425	-0.0376	1.0063	0.0610	0.9766	-6.9580	-0.5273	1.8896	83.1390	49.8900 
953.723	-0.0488	-0.0308	1.0142	0.3662	0.6714	-7.0801	-0.5383	1.9006	83.0621	49.7500 
953.738	-0.0532	-0.0205	1.0166	1.2817	0.4883	-6.5918	-0.5328	1.9116	82.9907	50.0800 
953.770	-0.0586	-0.0215	1.0190	1.5259	0.0000	-5.1880	-0.5273	1.9226	82.9248	49.8400 
953.770	-0.0586	-0.0303	1.0269	1.8311	-0.2441	-4.0894	-0.5164	1.9281	82.8754	50.0400 
953.770	-0.0586	-0.0342	1.0264	2.1362	-0.8545	-3.9673	-0.5054	1.9281	82.8314	49.9900 
953.802	-0.0581	-0.0371	1.0137	2.1362	-1.2207	-4.5776	-0.4944	1.9226	82.7820	49.7500 
953.802	-0.0508	-0.0313	1.0044	2.0752	-1.2817	-5.2490	-0.4834	1.9171	82.7271	50.0400 
953.802	-0.0518	-0.0220	0.9956	2.0142	-1.2817	-5.1270	-0.4724	1.9061	82.6611	49.8900 
953.848	-0.0435	-0.0254	0.9858	2.1362	-0.5493	-4.6387	-0.4614	1.9061	82.6007	49.7500 
953.848	-0.0488	-0.0210	0.9961	1.6479	0.2441	-4.0894	-0.4504	1.9116	82.5458	49.8900 
953.848	-0.0391	-0.0186	0.9961	1.0986	0.7324	-3.6621	-0.4395	1.9171	82.4963	49.8400 
953.880	-0.0376	-0.0117	0.9976	0.6104	0.4272	-3.3569	-0.4395	1.9281	82.4469	49.7500 
953.880	-0.0361	-0.0127	0.9995	0.4272	1.1597	-3.2959	-0.4340	1.9391	82.3975	49.8400 
953.880	-0.0493	-0.0132	0.9927	0.4272	1.7700	-2.8076	-0.4340	1.9611	82.3480	49.8900 
953.910	-0.0527	-0.0112	0.9956	0.6104	2.2583	-2.1362	-0.4285	1.9885	82.3041	49.8900 
953.910	-0.0493	-0.0234	0.9990	0.8545	2.1362	-1.9531	-0.4285	2.0160	82.2711	49.8900 
953.910	-0.0493	-0.0288	1.0068	0.6104	2.0142	-2.0752	-0.4285	2.0380	82.2382	49.8900 
953.910	-0.0396	-0.0264	1.0044	0.4272	1.7700	-2.0752	-0.4285	2.0599	82.2052	49.8900 
953.910	-0.0361	-0.0220	1.0098	0.4272	1.9531	-1.3428	-0.4340	2.0764	82.1832	49.8900 
953.942	-0.0317	-0.0200	1.0181	0.2441	1.8921	-0.7324	-0.4340	2.0929	82.1613	50.0400 
953.942	-0.0396	-0.0195	1.0107	0.0000	1.5259	-0.2441	-0.4340	2.1094	82.1503	50.0800 
953.942	-0.0474	-0.0229	1.0220	0.3662	1.2207	0.5493	-0.4395	2.1259	82.1448	49.8400 
953.957	-0.0488	-0.0249	1.0103	0.2441	0.7935	0.4883	-0.4395	2.1368	82.1393	49.8400 
953.957	-0.0527	-0.0264	1.0137	0.1831	0.5493	0.9766	-0.4449	2.1478	82.1448	49.7500 
953.957	-0.0532	-0.0264	1.0156	0.4272	0.6104	1.5259	-0.4504	2.1643	82.1503	49.8900 
953.973	-0.0508	-0.0342	1.0146	0.6104	0.7324	1.8921	-0.4504	2.1753	82.1667	49.8900 
954.020	-0.0474	-0.0288	1.0137	0.5493	0.2441	2.0142	-0.4559	2.1808	82.1832	49.8900 
954.035	-0.0493	-0.0288	1.0234	1.4648	-0.1831	2.4414	-0.4504	2.1808	82.2052	49.8900 
954.051	-0.0581	-0.0225	1.0049	1.5869	-0.1221	3.4790	-0.4395	2.1863	82.2272	50.0400 
954.051	-0.0532	-0.0161	1.0151	1.5259	0.6104	4.3945	-0.4230	2.1918	82.2601	49.8900 
954.082	-0.0405	-0.0273	1.0259	1.4038	0.1831	5.2490	-0.4120	2.1973	82.3096	49.8400 
954.082	-0.0454	-0.0278	1.0332	1.5259	-0.5493	4.6997	-0.4010	2.1973	82.3535	49.8900 
954.082	-0.0630	-0.0376	1.0234	1.4038	-1.4038	4.5166	-0.3955	2.1918	82.3975	49.9900 
954.082	-0.0596	-0.0405	1.0337	0.6104	-0.9766	4.3335	-0.3955	2.1863	82.4414	49.8900 
954.082	-0.0586	-0.0459	1.0391	-0.3662	-0.9766	3.6011	-0.4065	2.1863	82.4799	49.8900 
954.098	-0.0488	-0.0425	1.0386	-0.7324	-1.7700	2.4414	-0.4285	2.1698	82.5128	49.8900 
954.098	-0.0410	-0.0459	1.0303	-1.4648	-2.2583	0.7324	-0.4559	2.1478	82.5293	49.8900 
954.098	-0.0283	-0.0425	1.0264	-1.7700	-2.4414	-1.0376	-0.4834	2.1204	82.5293	49.8400 
954.145	-0.0215	-0.0322	1.0317	-1.8921	-1.9531	-1.5259	-0.5164	2.0984	82.5128	49.8400 
954.160	-0.0112	-0.0210	1.0117	-0.7935	-2.0752	-1.2207	-0.5328	2.0709	82.4963	49.8900 
954.160	-0.0083	-0.0322	1.0010	0.0610	-2.0752	-0.6714	-0.5383	2.0380	82.4854	49.8900 
954.160	-0.0171	-0.0396	0.9858	0.9766	-1.2817	-1.1597	-0.5438	2.0160	82.4799	49.8400 
954.176	-0.0396	-0.0308	0.9609	1.8921	0.0000	-1.2817	-0.5383	2.0105	82.4634	50.1800 
954.176	-0.0439	-0.0293	0.9697	1.7090	2.3193	-0.3052	-0.5273	2.0325	82.4579	49.8400 
954.176	-0.0352	-0.0225	1.0049	2.1362	3.7231	1.2817	-0.5109	2.0709	82.4579	49.8400 
954.176	-0.0205	-0.0200	1.0366	3.1128	3.3569	2.8076	-0.4834	2.1039	82.4799	49.9900 
954.192	-0.0142	-0.0132	1.0557	3.7231	1.7090	3.9673	-0.4504	2.1149	82.5073	49.7000 
954.192	-0.0073	-0.0083	1.0610	4.1504	-0.9155	5.0049	-0.4120	2.1039	82.5458	50.0400 
954.192	-0.0083	-0.0083	1.0620	4.2725	-3.6011	5.1270	-0.3680	2.0654	82.5897	49.8400 
954.254	-0.0034	-0.0024	1.0386	3.8452	-5.0049	4.2114	-0.3241	2.0105	82.6227	49.8900 
954.254	0.0029	0.0073	1.0146	3.9673	-5.9814	3.7842	-0.2802	1.9391	82.6501	49.8400 
954.254	0.0083	0.0068	1.0024	3.4790	-6.6528	3.6011	-0.2362	1.8567	82.6666	49.8400 
954.254	0.0122	0.0000	0.9849	3.1738	-5.6763	3.6011	-0.2032	1.7853	82.6941	49.8400 
954.254	0.0146	0.0010	0.9697	2.8076	-3.9673	3.9063	-0.1703	1.7249	82.7161	50.0400 
954.285	0.0200	-0.0068	0.9761	2.8687	-2.0752	4.8218	-0.1428	1.6864	82.7545	50.1800 
954.301	0.0229	-0.0181	0.9839	2.6855	-0.7324	4.5776	-0.1208	1.6589	82.7985	50.2300 
954.301	0.0205	-0.0332	0.9932	2.9907	0.3052	4.3945	-0.0989	1.6425	82.8424	49.9900 
954.301	0.0190	-0.0405	1.0010	2.8687	1.0986	3.7231	-0.0879	1.6315	82.8864	49.8400 
954.317	0.0132	-0.0464	1.0024	2.6855	0.9766	4.0283	-0.0714	1.6315	82.9248	49.8900 
954.332	0.0171	-0.0552	0.9941	2.5024	1.2207	3.2959	-0.0659	1.6260	82.9688	49.8400 
954.332	0.0215	-0.0513	0.9849	2.1362	1.5259	3.1128	-0.0604	1.6205	83.0127	49.8900 
954.348	0.0210	-0.0508	0.9785	2.5024	2.5635	2.9907	-0.0494	1.6315	83.0511	49.7500 
954.348	0.0254	-0.0513	0.9717	2.0752	3.9063	2.2583	-0.0439	1.6479	83.0841	50.0400 
954.348	0.0254	-0.0435	0.9756	1.5259	5.0659	0.6104	-0.0439	1.6754	83.1006	49.8900 
954.364	0.0327	-0.0415	0.9907	1.1597	5.6763	-0.3662	-0.0439	1.7139	83.1006	49.8900 
954.395	0.0391	-0.0366	0.9912	0.7935	6.5918	-1.0986	-0.0494	1.7523	83.0951	49.9900 
954.395	0.0327	-0.0386	0.9790	0.6104	7.8735	-1.3428	-0.0549	1.8018	83.0841	50.0400 
954.395	0.0200	-0.0269	0.9814	1.0376	9.8877	-1.5259	-0.0549	1.8787	83.0676	50.0400 
954.410	0.0059	-0.0200	0.9722	1.5869	12.6343	-1.4038	-0.0494	1.9830	83.0511	49.8900 
954.426	0.0005	-0.0117	0.9697	2.3804	15.0146	-1.4038	-0.0330	2.1094	83.0292	49.8900 
954.457	-0.0103	0.0088	0.9927	2.8076	16.4795	-1.9531	-0.0055	2.2632	82.9962	49.8900 
954.457	-0.0229	0.0244	1.0112	2.6245	17.0288	-1.8311	0.0220	2.4225	82.9523	49.8900 
954.489	-0.0352	0.0474	1.0083	3.5400	16.1743	0.1221	0.0659	2.5873	82.9138	49.8400 
954.489	-0.0361	0.0562	1.0264	4.2725	14.6484	2.0142	0.1263	2.7301	82.8918	49.7000 
954.489	-0.0391	0.0581	1.0264	4.0283	12.4512	2.8076	0.1868	2.8564	82.8809	49.8400 
954.489	-0.0352	0.0605	1.0371	3.7842	9.7046	3.1128	0.2472	2.9553	82.8754	49.8900 
954.489	-0.0313	0.0649	1.0449	3.2959	6.7139	3.6011	0.3021	3.0212	82.8699	49.8400 
954.520	-0.0195	0.0557	1.0342	2.6855	3.7842	4.5166	0.3516	3.0542	82.8754	49.8900 
954.520	-0.0029	0.0420	1.0210	2.3804	1.8311	3.9063	0.3900	3.0597	82.8864	49.8400 
954.535	0.0098	0.0273	1.0166	1.6479	1.1597	2.6855	0.4175	3.0487	82.8918	49.8900 
954.535	0.0073	0.0229	1.0049	0.8545	1.3428	1.2817	0.4340	3.0432	82.8864	49.9900 
954.551	0.0093	0.0239	0.9980	-0.9155	2.6245	0.0000	0.4340	3.0432	82.8699	49.8400 
954.551	0.0225	0.0327	0.9951	-1.9531	3.9063	-1.3428	0.4230	3.0542	82.8369	49.8900 
954.567	0.0127	0.0459	1.0117	-3.0518	4.4556	-0.5493	0.4065	3.0707	82.8040	50.0800 
954.567	0.0068	0.0640	1.0034	-3.6011	4.9438	1.8921	0.3900	3.0981	82.7820	50.1800 
954.614	-0.0039	0.0708	1.0083	-4.3335	5.0659	3.4790	0.3680	3.1256	82.7765	49.8400 
954.629	-0.0200	0.0806	1.0054	-5.0049	5.0049	5.0049	0.3461	3.1641	82.7820	49.9900 
954.629	-0.0303	0.0884	1.0171	-5.5542	4.4556	6.7749	0.3241	3.1970	82.8040	49.9900 
954.660	-0.0522	0.0898	1.0166	-5.8594	3.1738	8.5449	0.2966	3.2245	82.8369	50.0800 
954.660	-0.0659	0.0688	1.0225	-5.3101	0.9766	10.2539	0.2692	3.2410	82.8864	49.7500 
954.660	-0.0688	0.0493	0.9980	-5.3711	-0.7935	11.8408	0.2362	3.2410	82.9633	49.9900 
954.660	-0.0737	0.0254	0.9619	-4.8828	-1.0986	12.8784	0.2032	3.2355	83.0566	49.7000 
954.660	-0.0796	-0.0010	0.9595	-3.7842	-0.3662	14.3433	0.1758	3.2355	83.1665	49.8900 
954.660	-0.0850	-0.0332	0.9624	-2.3804	0.5493	14.6484	0.1428	3.2465	83.3038	49.9900 
954.692	-0.0933	-0.0488	0.9629	-1.2817	0.5493	14.0381	0.1208	3.2629	83.4357	50.1800 
954.692	-0.0825	-0.0815	0.9727	0.1221	0.4883	13.4888	0.1044	3.2739	83.5785	49.7000 
954.692	-0.0742	-0.1309	0.9731	0.9766	0.6714	11.7798	0.0769	3.2849	83.7268	49.7000 
954.692	-0.0728	-0.1748	0.9800	0.5493	1.2207	8.4229	0.0330	3.2959	83.8586	49.8900 
954.739	-0.0815	-0.1855	0.9844	-0.3052	1.8921	3.4180	-0.0275	3.3124	83.9520	50.0400 
954.739	-0.0962	-0.1904	0.9951	-1.4038	5.2490	1.4038	-0.1044	3.3618	84.0234	49.9900 
954.739	-0.0874	-0.1948	0.9971	-2.2583	8.4839	0.3662	-0.1868	3.4442	84.0784	50.0800 
954.739	-0.0762	-0.1943	1.0195	-2.9297	12.7563	-1.1597	-0.2802	3.5596	84.1223	50.1800 
954.770	-0.0659	-0.1797	1.0620	-3.4790	15.9912	-4.1504	-0.3735	3.7134	84.1278	49.9900 
954.770	-0.0566	-0.1748	1.0801	-4.2725	16.2354	-7.3853	-0.4724	3.8672	84.1003	49.9900 
954.770	-0.0444	-0.1636	1.0718	-5.9204	15.0146	-12.2681	-0.5768	4.0100	84.0234	49.8900 
954.801	-0.0381	-0.1392	1.0513	-7.7515	13.1836	-15.7471	-0.7086	4.1309	83.9026	49.8400 
954.801	-0.0210	-0.1001	1.0171	-9.2773	10.8032	-17.2119	-0.8405	4.2188	83.7488	50.0400 
954.801	-0.0083	-0.0640	0.9814	-9.6436	8.3618	-17.1509	-0.9668	4.2847	83.5840	49.7500 
954.817	0.0220	-0.0298	0.9580	-10.4980	6.2256	-16.5405	-1.0931	4.3176	83.4082	49.8900 
954.832	0.0498	-0.0137	0.9575	-10.8032	5.8594	-14.2212	-1.2085	4.3341	83.2544	49.6500 
954.832	0.0859	0.0029	0.9502	-9.8877	5.3711	-9.5215	-1.3129	4.3286	83.1335	50.0400 
954.832	0.1064	0.0005	0.9795	-8.9722	3.7231	-5.7373	-1.4008	4.3066	83.0566	49.8900 
954.864	0.1113	0.0103	0.9932	-7.2632	2.2583	-0.8545	-1.4722	4.2682	83.0237	49.7500 
954.895	0.1060	-0.0127	0.9951	-4.2114	2.1973	6.2256	-1.5106	4.2297	83.0566	49.7500 
954.895	0.0913	-0.0513	1.0024	-1.5259	3.2959	13.0005	-1.5271	4.2023	83.1720	49.8900 
954.895	0.0874	-0.0986	1.0200	1.1597	4.5776	16.9678	-1.5271	4.1968	83.3478	49.8400 
954.895	0.0728	-0.1440	1.0029	2.6245	7.2021	18.7988	-1.5271	4.2133	83.5620	50.0400 
954.927	0.0566	-0.1675	0.9961	2.6855	10.6812	19.4092	-1.5271	4.2627	83.7927	49.8900 
954.927	0.0674	-0.1758	0.9927	2.5024	12.3291	19.8364	-1.5381	4.3396	84.0289	49.7500 
954.927	0.0757	-0.1831	0.9932	1.8311	12.8784	18.1274	-1.5491	4.4165	84.2596	49.7000 
954.958	0.0781	-0.1870	1.0005	0.1221	11.9629	13.7939	-1.5875	4.4824	84.4464	49.9900 
954.958	0.0645	-0.1714	0.9834	-1.1597	10.0708	6.7749	-1.6315	4.5374	84.5728	49.9900 
954.958	0.0566	-0.1489	0.9614	-2.5635	9.0332	0.2441	-1.6974	4.5813	84.6222	49.8400 
954.958	0.0547	-0.1289	0.9600	-3.2349	8.1177	-4.5776	-1.7688	4.6198	84.6112	49.8900 
954.989	0.0659	-0.1113	0.9600	-3.7231	6.8359	-7.5684	-1.8402	4.6362	84.5563	50.1800 
954.989	0.0825	-0.1094	0.9478	-4.2114	5.0049	-9.2163	-1.9171	4.6307	84.4849	49.6500 
955.020	0.0845	-0.1128	0.9390	-4.0894	3.5400	-10.0708	-1.9940	4.6033	84.4080	49.8900 
955.020	0.0869	-0.1162	0.9531	-4.5776	2.8687	-8.6670	-2.0709	4.5703	84.3365	49.8400 
955.067	0.0957	-0.1123	0.9688	-4.6997	3.1738	-6.4087	-2.1478	4.5374	84.2816	49.8900 
955.067	0.1084	-0.1138	0.9683	-4.2114	3.4180	-2.6855	-2.2192	4.5044	84.2651	49.8900 
955.067	0.1138	-0.1138	0.9922	-4.1504	3.6621	0.4883	-2.2906	4.4769	84.2816	49.8400 
955.067	0.1221	-0.1123	1.0078	-2.9297	3.4180	3.2349	-2.3401	4.4440	84.3201	49.8900 
955.067	0.1099	-0.1162	1.0117	-0.9766	1.9531	4.5166	-2.3730	4.4055	84.3750	49.8900 
955.067	0.0884	-0.1157	1.0098	0.9766	1.3428	5.4932	-2.3895	4.3616	84.4464	49.7000 
955.099	0.0669	-0.1133	0.9937	2.8687	2.0142	7.2021	-2.3785	4.3286	84.5288	49.8900 
955.099	0.0586	-0.1187	0.9966	4.3945	4.3335	9.5825	-2.3566	4.3231	84.6332	49.8400 
955.099	0.0752	-0.1455	1.0132	5.1880	6.2256	10.1929	-2.3346	4.3341	84.7540	49.8400 
955.099	0.0918	-0.1753	1.0615	5.2490	6.5918	8.3618	-2.3126	4.3506	84.8694	49.8400 
955.130	0.0962	-0.1997	1.0898	3.5400	4.7607	6.0425	-2.3126	4.3451	84.9683	49.8900 
955.130	0.0913	-0.2100	1.0967	2.0142	1.6479	4.2114	-2.3291	4.3121	85.0507	49.8900 
955.130	0.0654	-0.2041	1.0688	0.1221	0.3662	3.4790	-2.3676	4.2682	85.1276	49.8900 
955.161	0.0405	-0.2114	1.0576	-1.7090	1.2817	4.6997	-2.4280	4.2352	85.2100	49.8400 
955.161	0.0156	-0.2153	1.0645	-3.1128	3.7842	5.0049	-2.5049	4.2352	85.3033	49.7500 
955.192	0.0103	-0.2466	1.1172	-3.9673	6.1646	4.5166	-2.5983	4.2572	85.3912	49.8400 
955.192	-0.0059	-0.2788	1.1641	-5.1880	7.9956	2.4414	-2.7081	4.3066	85.4736	49.6500 
955.192	-0.0063	-0.3062	1.2236	-6.3477	9.3994	0.3052	-2.8290	4.3671	85.5341	49.7500 
955.192	-0.0044	-0.3276	1.2603	-7.3242	8.8501	-0.1221	-2.9663	4.4220	85.5890	49.8400 
955.223	0.0220	-0.3486	1.2861	-8.4839	6.7139	-2.1973	-3.1201	4.4604	85.6329	49.8400 
955.223	0.0522	-0.3389	1.2925	-8.3618	2.6245	-5.3101	-3.2739	4.4495	85.6439	49.5600 
955.223	0.0884	-0.2964	1.2769	-7.6294	-2.0142	-6.1035	-3.4167	4.3835	85.6329	49.8400 
955.270	0.1240	-0.2388	1.2476	-5.4932	-5.8594	-1.8921	-3.5211	4.2737	85.6439	49.5600 
955.270	0.1318	-0.1841	1.2295	-2.4414	-8.5449	5.4321	-3.5815	4.1309	85.7098	49.7500 
955.301	0.1133	-0.1172	1.2251	1.0986	-10.0708	13.1226	-3.5870	3.9825	85.8362	49.8900 
955.301	0.0547	-0.0332	1.2505	5.1270	-9.3994	25.4517	-3.5266	3.8562	86.0449	49.7500 
955.301	-0.0068	-0.0298	1.3115	9.7046	-8.1177	44.6777	-3.4003	3.7683	86.4185	49.8900 
955.301	-0.0630	-0.1377	1.3662	12.5122	-9.3994	55.1758	-3.2520	3.7079	86.9513	49.7500 
955.301	-0.1470	-0.2334	1.3555	12.6343	-17.8223	47.3633	-3.1256	3.5870	87.4841	49.7500 
955.301	-0.2319	-0.2192	1.2363	9.2773	-26.4282	35.4004	-3.0432	3.3948	87.9071	49.8900 
955.317	-0.2974	-0.1738	1.0640	4.0283	-27.7100	30.9448	-3.0103	3.1970	88.2587	49.6500 
955.332	-0.3101	-0.1362	0.9106	-1.4038	-23.6816	26.8555	-3.0322	3.0542	88.5663	49.9900 
955.332	-0.3003	-0.1045	0.7891	-6.4087	-18.1274	18.8599	-3.0981	2.9773	88.7860	49.8900 
955.332	-0.2861	-0.0249	0.7026	-9.5825	-14.9536	12.2681	-3.1750	2.9443	88.8739	50.0400 
955.380	-0.2808	0.0630	0.6299	-11.7798	-12.4512	9.1553	-3.2135	2.9333	88.8245	49.5600 
955.380	-0.2861	0.1401	0.5942	-14.4043	-10.2539	8.6670	-3.2190	2.9224	88.6761	49.7000 
955.380	-0.2793	0.1895	0.6064	-16.6626	-6.8359	6.9580	-3.2245	2.9224	88.4949	49.7500 
955.380	-0.2534	0.2290	0.6768	-18.2495	-3.7842	6.2866	-3.2465	2.9333	88.3081	49.8900 
955.411	-0.2256	0.2236	0.7969	-18.2495	-3.1128	5.3711	-3.2904	2.9498	88.1543	49.9900 
955.411	-0.1797	0.2188	0.9116	-17.0288	-4.8218	3.5400	-3.3508	2.9333	88.0225	49.8900 
955.411	-0.1519	0.1982	1.0137	-13.6108	-7.0190	2.8687	-3.4003	2.8894	87.9071	49.5600 
955.426	-0.1328	0.1411	1.0986	-9.3384	-7.0801	5.9204	-3.4277	2.8345	87.8467	49.7500 
955.426	-0.0952	0.0317	1.1777	-5.1270	-6.2866	6.8970	-3.4442	2.7850	87.8467	49.6500 
955.426	-0.0664	-0.0796	1.2202	-0.3052	-7.1411	2.2583	-3.4497	2.7191	87.8577	49.5600 
955.473	-0.0762	-0.1587	1.2310	3.6011	-7.9956	-2.9907	-3.4442	2.6422	87.8412	49.6500 
