StartTime: 2017-08-15 14:07:20.448
40
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
256.349	0.0610	-0.0742	1.0127	0.9766	-2.1362	-2.1362	-3.4332	-2.3126	79.1840	50.0400 
256.364	0.0420	-0.0796	1.0020	1.2817	-2.1362	-0.3052	-3.4277	-2.3346	79.1675	49.8400 
256.364	0.0278	-0.0791	0.9941	0.7324	-0.9155	0.0000	-3.4222	-2.3401	79.1620	49.8900 
256.411	0.0381	-0.0762	1.0015	0.7935	1.4648	1.3428	-3.4222	-2.3291	79.1620	49.8900 
256.427	0.0591	-0.0781	1.0171	0.2441	2.3193	2.7466	-3.4222	-2.3126	79.1785	49.8400 
256.427	0.0723	-0.0854	1.0254	0.7324	2.0752	2.8076	-3.4277	-2.2961	79.2004	49.8900 
256.427	0.0742	-0.0825	1.0444	0.9155	-0.3052	1.4648	-3.4222	-2.3016	79.2114	49.8900 
256.427	0.0649	-0.0820	1.0269	0.7324	-2.0752	1.4038	-3.4222	-2.3291	79.2169	49.8900 
256.458	0.0562	-0.0815	1.0249	0.9155	-2.3193	1.4038	-3.4222	-2.3566	79.2224	49.8400 
256.458	0.0522	-0.0879	1.0107	0.8545	-2.3804	0.6714	-3.4222	-2.3840	79.2279	49.8900 
256.458	0.0483	-0.0908	1.0039	1.1597	-1.3428	0.1831	-3.4222	-2.4005	79.2279	49.8900 
256.458	0.0474	-0.0850	0.9985	1.1597	-0.5493	0.0000	-3.4222	-2.4115	79.2224	50.0400 
256.489	0.0474	-0.0869	1.0015	1.2207	0.0000	0.1831	-3.4167	-2.4115	79.2224	49.9900 
256.489	0.0488	-0.0850	1.0049	0.9766	0.1831	0.4272	-3.4167	-2.4115	79.2224	49.7500 
256.489	0.0459	-0.0879	1.0112	0.8545	0.1831	0.4883	-3.4167	-2.4115	79.2224	50.0800 
256.520	0.0488	-0.0830	1.0088	0.9766	0.4272	0.5493	-3.4167	-2.4115	79.2224	49.8900 
256.520	0.0444	-0.0840	1.0103	1.2817	0.6104	0.4272	-3.4167	-2.4060	79.2169	49.8400 
256.520	0.0483	-0.0830	1.0088	1.1597	0.6714	-0.1221	-3.4113	-2.4005	79.2114	50.0400 
256.552	0.0684	-0.0869	1.0068	0.8545	1.2817	0.3052	-3.4113	-2.4005	79.2114	49.8900 
256.552	0.0615	-0.0859	1.0122	1.0376	0.4883	0.7935	-3.4113	-2.4005	79.2114	49.9900 
256.552	0.0444	-0.0830	1.0015	0.8545	-0.2441	1.2207	-3.4058	-2.4005	79.2114	50.0400 
256.567	0.0371	-0.0820	0.9873	0.4883	1.2817	0.5493	-3.4058	-2.3895	79.2114	50.0800 
256.583	0.0493	-0.0752	0.9849	0.6104	3.7231	0.9155	-3.4058	-2.3621	79.2114	49.8900 
256.583	0.0620	-0.0732	0.9917	0.7935	4.8218	1.8311	-3.4058	-2.3236	79.2169	49.8900 
256.583	0.0669	-0.0806	1.0034	0.7324	5.1880	1.9531	-3.4058	-2.2797	79.2279	49.8900 
256.614	0.0679	-0.0820	1.0132	0.4883	4.9438	1.4648	-3.4058	-2.2357	79.2389	49.8900 
256.614	0.0713	-0.0840	1.0225	0.7324	5.1270	1.5869	-3.4058	-2.1918	79.2499	49.7500 
256.646	0.0747	-0.0903	1.0249	0.7324	4.4556	1.5869	-3.4113	-2.1588	79.2609	49.8900 
256.646	0.0757	-0.0962	1.0229	0.7324	3.4790	1.0986	-3.4167	-2.1313	79.2719	49.8900 
256.677	0.0752	-0.1016	1.0039	0.5493	2.9907	0.3052	-3.4277	-2.1149	79.2828	50.0800 
256.677	0.0811	-0.0972	0.9961	-0.1831	3.9063	0.0610	-3.4387	-2.0929	79.2828	50.0400 
256.677	0.0791	-0.0977	1.0044	0.4883	5.3101	0.0610	-3.4442	-2.0599	79.2883	49.8900 
256.677	0.0806	-0.0977	1.0298	0.1221	5.7983	0.3052	-3.4552	-2.0160	79.2883	50.0800 
256.677	0.0918	-0.1055	1.0518	0.3052	5.2490	-0.1221	-3.4662	-1.9775	79.2883	50.0400 
256.708	0.0981	-0.1143	1.0684	0.5493	4.0894	-0.4883	-3.4772	-1.9556	79.2938	49.8400 
256.708	0.0942	-0.1206	1.0669	0.3052	2.6855	-0.8545	-3.4882	-1.9446	79.2938	50.0400 
256.724	0.0859	-0.1333	1.0601	-0.0610	1.3428	-1.4648	-3.5101	-1.9446	79.2938	49.8900 
256.724	0.0693	-0.1338	1.0313	-0.2441	0.4883	-2.4414	-3.5376	-1.9556	79.2883	49.8900 
256.739	0.0527	-0.1274	1.0054	-0.5493	1.0986	-2.6855	-3.5651	-1.9556	79.2773	50.0400 
256.739	0.0366	-0.1294	0.9839	-0.9766	4.2725	-2.6855	-3.5925	-1.9281	79.2664	49.8400 
256.739	0.0278	-0.1250	0.9717	-1.2817	7.7515	-2.3193	-3.6255	-1.8567	79.2499	49.8900 
256.786	0.0391	-0.1304	0.9761	-1.7700	10.6201	-2.3193	-3.6639	-1.7633	79.2389	50.0800 
256.786	0.0537	-0.1367	0.9795	-1.7090	12.0850	-2.4414	-3.7024	-1.6534	79.2279	49.8900 
256.786	0.0674	-0.1426	0.9780	-1.8921	11.9019	-3.4180	-3.7463	-1.5491	79.2114	49.8900 
256.817	0.0718	-0.1445	0.9756	-2.1973	11.7798	-3.6621	-3.7958	-1.4502	79.1895	49.9900 
256.817	0.0747	-0.1382	0.9658	-2.3804	11.4746	-3.7842	-3.8452	-1.3568	79.1675	49.9900 
256.817	0.0688	-0.1343	0.9614	-2.5635	11.2305	-2.6855	-3.8947	-1.2634	79.1510	50.0400 
256.849	0.0591	-0.1357	0.9722	-2.3193	11.3525	-1.7700	-3.9386	-1.1646	79.1455	49.8900 
256.849	0.0542	-0.1313	0.9800	-1.5869	10.2539	-2.4414	-3.9771	-1.0767	79.1400	49.8900 
256.849	0.0693	-0.1382	0.9854	-1.2817	11.1084	-3.5400	-4.0155	-0.9833	79.1180	49.9900 
256.849	0.0620	-0.1348	1.0156	-0.9155	9.4604	-4.6387	-4.0485	-0.9064	79.0851	49.8900 
256.849	0.0630	-0.1426	1.0117	-0.5493	7.1411	-5.7983	-4.0759	-0.8514	79.0466	49.7000 
256.864	0.0786	-0.1450	1.0010	0.0000	7.2632	-8.0566	-4.0979	-0.8075	78.9917	49.8400 
256.912	0.0723	-0.1362	1.0015	0.8545	6.1646	-7.8735	-4.1144	-0.7690	78.9258	49.8900 
256.912	0.0645	-0.1445	0.9893	1.2207	5.7983	-6.7749	-4.1254	-0.7361	78.8708	49.8400 
256.912	0.0435	-0.1465	0.9849	1.2817	6.5308	-6.5918	-4.1364	-0.6921	78.8214	49.9900 
256.943	0.0508	-0.1470	0.9766	1.7090	7.6294	-6.0425	-4.1473	-0.6372	78.7830	49.8900 
256.943	0.0615	-0.1597	0.9761	1.6479	9.3384	-5.6152	-4.1583	-0.5658	78.7445	49.8400 
256.943	0.0674	-0.1636	0.9790	2.0142	10.0708	-5.9204	-4.1693	-0.4944	78.7115	49.8400 
256.943	0.0713	-0.1724	1.0034	2.3193	9.1553	-7.7515	-4.1803	-0.4285	78.6676	49.8900 
256.974	0.0679	-0.1812	1.0117	2.6245	7.3242	-9.3994	-4.1913	-0.3790	78.6072	50.1800 
256.974	0.0693	-0.1899	1.0171	2.7466	5.7983	-11.2915	-4.2023	-0.3516	78.5303	50.0800 
256.974	0.0718	-0.1948	1.0200	2.6855	4.6997	-12.6953	-4.2133	-0.3351	78.4424	49.8900 
256.989	0.0684	-0.1978	1.0166	2.5635	3.3569	-14.8315	-4.2242	-0.3296	78.3380	50.0800 
256.989	0.0635	-0.1904	1.0176	2.0752	2.9907	-15.9302	-4.2407	-0.3296	78.2172	50.0400 
257.020	0.0493	-0.1812	1.0278	2.1362	1.9531	-16.4795	-4.2517	-0.3406	78.0853	49.8900 
257.036	0.0430	-0.1680	1.0273	1.7090	2.3804	-16.6626	-4.2627	-0.3406	77.9535	50.0400 
257.036	0.0366	-0.1631	1.0210	1.4648	2.2583	-16.7847	-4.2737	-0.3461	77.8162	49.9900 
257.068	0.0386	-0.1577	1.0107	1.2817	2.3804	-16.9067	-4.2847	-0.3461	77.6733	50.0400 
257.068	0.0352	-0.1401	0.9990	1.4648	3.0518	-17.0898	-4.2957	-0.3406	77.5250	49.8900 
257.068	0.0352	-0.1270	0.9849	1.4648	3.2349	-17.0898	-4.2957	-0.3351	77.3767	49.8900 
257.068	0.0415	-0.1040	0.9746	1.4648	4.4556	-16.1743	-4.2957	-0.3186	77.2229	50.0400 
257.099	0.0303	-0.0850	0.9722	1.4648	4.8828	-14.6484	-4.2847	-0.2911	77.0746	49.8900 
257.099	0.0146	-0.0640	0.9697	1.8921	4.6997	-13.2446	-4.2627	-0.2582	76.9373	50.1800 
257.099	0.0093	-0.0366	0.9590	2.3804	5.2490	-12.5732	-4.2297	-0.2197	76.7999	49.8900 
257.099	0.0161	-0.0127	0.9448	2.9297	7.8735	-11.5356	-4.1858	-0.1648	76.6571	49.9900 
257.130	0.0273	0.0073	0.9692	4.2114	10.9253	-9.2163	-4.1199	-0.0769	76.5308	50.0400 
257.130	0.0234	0.0063	1.0156	4.7607	12.0850	-7.1411	-4.0485	0.0220	76.4209	50.0400 
257.145	0.0137	0.0083	1.0669	5.6763	11.2915	-6.0425	-3.9661	0.1263	76.3275	49.8900 
257.161	0.0151	0.0054	1.0952	6.0425	9.7046	-5.0659	-3.8837	0.2142	76.2451	49.9900 
257.161	0.0273	0.0122	1.1040	6.2256	9.4604	-3.4180	-3.7958	0.2966	76.1792	50.1800 
257.161	0.0381	0.0278	1.0942	6.1035	8.8501	-1.2207	-3.7079	0.3735	76.1353	50.0400 
257.192	0.0400	0.0376	1.0767	5.7373	9.0332	0.7324	-3.6145	0.4449	76.1078	50.0800 
257.192	0.0396	0.0625	1.0591	5.6152	10.4980	2.6245	-3.5211	0.5273	76.0858	49.8900 
257.192	0.0571	0.0737	1.0562	5.4932	12.8174	5.4321	-3.4222	0.6262	76.0913	49.8900 
257.224	0.0801	0.0767	1.0635	6.1646	14.8315	7.7515	-3.3179	0.7471	76.1243	50.1800 
257.224	0.1113	0.0757	1.0815	7.0190	13.4277	9.4604	-3.2080	0.8514	76.1737	50.0800 
257.224	0.1279	0.0757	1.0952	8.4229	9.3994	10.5591	-3.0817	0.9174	76.2451	50.0800 
257.255	0.1240	0.0630	1.1025	9.2163	4.9438	11.4746	-2.9553	0.9338	76.3275	49.9900 
257.255	0.1016	0.0537	1.0938	10.0098	2.0142	12.8784	-2.8235	0.9283	76.4264	50.0400 
257.255	0.0830	0.0371	1.0786	10.1318	1.5259	14.1602	-2.6917	0.9119	76.5417	50.0400 
257.255	0.0732	0.0181	1.0605	10.0098	2.1362	14.8315	-2.5653	0.9064	76.6681	50.2300 
257.255	0.0801	0.0205	1.0381	10.0708	3.4180	15.5640	-2.4390	0.9174	76.7999	49.8400 
257.302	0.0728	0.0127	1.0049	9.9487	4.8218	16.1133	-2.3236	0.9338	76.9373	49.7500 
257.302	0.0640	0.0063	0.9810	9.8877	6.2256	16.2964	-2.2028	0.9723	77.0856	49.7500 
257.302	0.0464	0.0020	0.9624	9.9487	7.3242	16.6626	-2.0929	1.0272	77.2284	49.8900 
257.333	0.0371	-0.0117	0.9272	8.7280	9.2163	16.7847	-1.9885	1.0986	77.3822	49.9900 
257.333	0.0342	-0.0186	0.8975	8.1787	12.0850	16.5405	-1.8951	1.1975	77.5305	50.0400 
257.333	0.0381	-0.0190	0.8809	6.4697	15.4419	15.9912	-1.8182	1.3239	77.6733	50.0800 
257.333	0.0415	-0.0156	0.8716	5.3711	18.7378	17.2119	-1.7523	1.4832	77.8217	49.8400 
257.349	0.0356	-0.0112	0.8867	4.0894	22.0337	18.1274	-1.6974	1.6809	77.9810	49.9900 
257.380	0.0313	-0.0054	0.9126	3.4790	23.1323	17.8833	-1.6479	1.8896	78.1348	49.8900 
257.380	0.0376	0.0093	0.9346	2.7466	24.3530	17.1509	-1.6040	2.1149	78.2776	50.1800 
257.427	0.0415	0.0181	0.9648	1.8921	23.5596	16.7847	-1.5601	2.3291	78.4149	49.9900 
257.427	0.0420	0.0269	0.9702	2.0142	22.9492	15.6250	-1.5161	2.5323	78.5413	50.0400 
257.427	0.0635	0.0361	0.9736	2.4414	24.2920	13.6108	-1.4722	2.7356	78.6456	49.8400 
257.458	0.0845	0.0474	0.9863	3.1738	25.5737	14.5874	-1.4117	2.9498	78.7445	49.9900 
257.458	0.0898	0.0469	0.9980	4.0894	24.4751	16.7236	-1.3458	3.1531	78.8654	50.0400 
257.458	0.1016	0.0376	1.0132	4.5166	21.8506	18.1274	-1.2744	3.3289	79.0082	50.0400 
257.458	0.1094	0.0391	1.0205	4.2114	18.9819	18.8599	-1.1975	3.4717	79.1565	49.8900 
257.458	0.1182	0.0347	1.0215	4.0894	15.9912	18.8599	-1.1316	3.5815	79.3158	49.8900 
257.474	0.1191	0.0137	1.0181	4.3945	13.0005	18.1885	-1.0657	3.6639	79.4696	49.9900 
257.474	0.1201	-0.0093	1.0103	4.5166	10.1929	16.1133	-1.0107	3.7134	79.6179	49.7500 
257.474	0.1025	-0.0410	1.0059	4.3335	7.7515	12.6953	-0.9668	3.7408	79.7388	49.8900 
257.489	0.0640	-0.0576	1.0015	2.9907	6.3477	8.9111	-0.9393	3.7628	79.8322	49.9900 
257.489	0.0342	-0.0703	0.9800	1.7090	6.4697	6.1646	-0.9338	3.7903	79.8926	49.9900 
257.521	0.0049	-0.0688	0.9722	0.1831	7.7515	3.2959	-0.9448	3.8342	79.9255	49.8900 
257.521	-0.0278	-0.0483	0.9780	-2.1973	10.9863	0.6714	-0.9723	3.9221	79.9255	49.8900 
257.521	-0.0605	-0.0278	0.9893	-4.1504	16.0522	-1.9531	-1.0162	4.0594	79.8871	49.8900 
257.567	-0.0698	0.0103	1.0425	-6.1646	21.9116	-3.3569	-1.0712	4.2627	79.8157	49.9900 
257.567	-0.0469	0.0303	1.0972	-7.1411	26.3672	-3.6011	-1.1261	4.5099	79.7333	49.9900 
257.567	-0.0049	0.0288	1.1680	-7.8125	27.4658	-3.3569	-1.1920	4.7571	79.6564	50.0400 
257.567	0.0371	0.0127	1.2178	-9.3384	23.9258	-4.6997	-1.2744	4.9658	79.5795	49.8900 
257.583	0.0664	-0.0093	1.2554	-11.2915	16.6016	-7.0801	-1.3843	5.1031	79.4861	49.8400 
257.583	0.0854	-0.0195	1.2705	-12.5122	9.3994	-8.9722	-1.5106	5.1581	79.3762	49.6500 
257.583	0.1060	-0.0464	1.2842	-14.2822	3.8452	-7.9956	-1.6589	5.1471	79.2828	50.0400 
257.630	0.0859	-0.1074	1.3545	-15.1978	-1.9531	-7.9346	-1.8292	5.0922	79.2004	49.8900 
257.630	0.0190	-0.1670	1.4380	-16.1743	-14.1602	-11.9629	-2.0215	4.9384	79.1071	49.8900 
257.677	-0.0034	-0.1792	1.3896	-18.8599	-22.8882	-15.1978	-2.2412	4.6912	78.9917	50.0400 
257.677	0.0029	-0.1548	1.2964	-21.7896	-23.3765	-13.9771	-2.4939	4.4220	78.8708	49.9900 
257.677	-0.0264	-0.1245	1.2593	-24.8413	-22.0947	-12.2070	-2.7631	4.1693	78.7665	50.1800 
257.677	-0.0737	-0.0879	1.2456	-26.3062	-20.5078	-13.0615	-3.0377	3.9496	78.6511	49.8400 
257.677	-0.1147	-0.0747	1.2310	-25.8179	-19.2871	-14.6484	-3.3124	3.7518	78.5138	49.8900 
257.692	-0.1455	-0.0601	1.1797	-24.4141	-20.5688	-13.8550	-3.5651	3.5596	78.3655	50.0400 
257.692	-0.1753	-0.0654	1.1050	-23.1323	-21.7285	-12.3291	-3.8013	3.3673	78.2391	49.8900 
257.739	-0.2070	-0.0708	1.0200	-21.7896	-21.1182	-11.1084	-4.0265	3.1915	78.1183	50.0400 
257.739	-0.2388	-0.0767	0.9448	-21.0571	-20.3247	-10.1929	-4.2462	3.0377	78.0139	49.9900 
257.739	-0.2461	-0.0874	0.8521	-19.8364	-16.7847	-9.0332	-4.4550	2.9279	77.9150	50.1800 
257.771	-0.2368	-0.1094	0.7627	-17.7612	-10.4980	-7.6294	-4.6637	2.8839	77.8436	49.8400 
257.771	-0.2319	-0.1455	0.7085	-15.5640	-3.5400	-6.4087	-4.8669	2.9114	77.8107	49.8400 
257.771	-0.2456	-0.1968	0.7046	-13.7939	1.9531	-6.2256	-5.0812	2.9993	77.8217	49.8900 
257.771	-0.2583	-0.2266	0.7168	-11.7188	8.4229	-8.3008	-5.2899	3.1421	77.8381	50.1800 
257.771	-0.2510	-0.2407	0.7935	-10.0098	15.5640	-10.0098	-5.4822	3.3453	77.8271	49.8400 
257.771	-0.2241	-0.2407	0.8882	-8.3008	18.4326	-11.1084	-5.6415	3.5706	77.7777	49.8900 
257.833	-0.1836	-0.2354	0.9712	-7.2021	17.6392	-12.8174	-5.7733	3.7793	77.7063	49.9900 
257.833	-0.1387	-0.2202	1.0420	-6.3477	13.8550	-15.6860	-5.8942	3.9331	77.5909	49.9900 
257.833	-0.1157	-0.1841	1.0889	-6.5308	6.8970	-17.1509	-5.9985	4.0155	77.4481	49.8900 
257.849	-0.1113	-0.1538	1.0864	-6.5918	0.0000	-16.3574	-6.0919	4.0265	77.2998	50.0800 
257.864	-0.1128	-0.1196	1.0542	-6.4087	-4.4556	-15.7471	-6.1688	3.9880	77.1515	50.0400 
257.864	-0.1240	-0.1021	1.0156	-5.8594	-5.7983	-14.6484	-6.2347	3.9331	77.0032	49.9900 
257.864	-0.1226	-0.0806	0.9692	-4.8218	-4.8218	-13.1836	-6.2842	3.8837	76.8658	49.8900 
257.880	-0.1177	-0.0791	0.9600	-4.0894	-1.8311	-10.8032	-6.3281	3.8617	76.7450	49.8900 
257.880	-0.1074	-0.0933	0.9570	-2.9907	0.8545	-7.9956	-6.3611	3.8672	76.6516	49.9900 
257.880	-0.0918	-0.1147	0.9600	-1.8311	2.8687	-5.4932	-6.3831	3.9001	76.5967	49.8900 
257.880	-0.0781	-0.1289	0.9746	0.1221	3.0518	-5.2490	-6.3940	3.9276	76.5527	49.8900 
257.896	-0.0596	-0.1147	0.9717	2.4414	3.2959	-5.9814	-6.3831	3.9551	76.4978	50.0400 
257.943	-0.0425	-0.1143	0.9761	4.1504	2.8076	-4.7607	-6.3501	3.9716	76.4594	50.0400 
257.943	-0.0322	-0.1294	0.9702	5.7983	2.3193	-4.3945	-6.3062	3.9771	76.4264	50.1800 
257.943	-0.0132	-0.1445	0.9609	7.3242	0.9766	-5.7983	-6.2512	3.9661	76.3934	49.7000 
257.943	0.0000	-0.1621	0.9639	7.8125	-0.5493	-6.5308	-6.1963	3.9331	76.3605	50.0800 
257.943	0.0024	-0.1719	0.9512	8.3618	-2.5635	-4.3945	-6.1414	3.8837	76.3440	49.8900 
257.990	-0.0112	-0.1855	0.9385	8.1177	-4.8828	-2.3804	-6.0864	3.8177	76.3660	49.8900 
257.990	-0.0337	-0.1831	0.9136	7.6294	-5.8594	-1.5869	-6.0425	3.7408	76.3934	50.0800 
257.990	-0.0439	-0.1714	0.8965	7.0190	-5.0049	-1.8311	-6.0040	3.6749	76.4209	50.0400 
258.036	-0.0381	-0.1523	0.8799	7.2021	-2.5024	0.2441	-5.9546	3.6365	76.4539	49.8900 
258.036	-0.0317	-0.1543	0.8726	7.5073	0.2441	1.2817	-5.9052	3.6255	76.4978	50.1800 
258.036	-0.0288	-0.1548	0.8833	7.6294	2.0752	1.5869	-5.8502	3.6310	76.5472	50.0400 
258.036	-0.0137	-0.1538	0.8994	8.1787	2.9907	0.9155	-5.7953	3.6420	76.5857	50.1800 
258.068	0.0024	-0.1582	0.9136	8.9111	2.3193	0.9155	-5.7294	3.6475	76.6241	50.1800 
258.068	0.0146	-0.1611	0.9243	9.5825	0.9766	0.4272	-5.6580	3.6310	76.6626	50.0400 
258.068	0.0234	-0.1626	0.9375	10.1318	-1.3428	-0.1221	-5.5811	3.5925	76.7010	49.8400 
258.068	0.0229	-0.1543	0.9360	10.1929	-3.6621	-0.4272	-5.5042	3.5321	76.7285	49.8400 
258.068	0.0229	-0.1484	0.9316	10.6201	-4.8828	-0.1221	-5.4218	3.4552	76.7615	49.9900 
258.099	0.0205	-0.1450	0.9238	11.0474	-6.5308	-0.4272	-5.3339	3.3618	76.7944	49.9900 
258.114	0.0024	-0.1514	0.9277	11.5967	-7.9346	-2.3804	-5.2405	3.2629	76.8109	49.8400 
258.130	-0.0088	-0.1504	0.9204	12.0239	-9.7656	-3.2959	-5.1471	3.1531	76.8219	50.0400 
258.130	-0.0308	-0.1514	0.9185	11.7798	-10.2539	-4.4556	-5.0592	3.0377	76.8164	49.8900 
258.130	-0.0205	-0.1426	0.9009	12.8174	-8.8501	-4.5776	-4.9603	2.9279	76.8054	50.0400 
258.146	-0.0093	-0.1299	0.9131	13.6719	-6.7749	-3.4180	-4.8450	2.8400	76.7999	50.0400 
258.146	-0.0229	-0.1240	0.9517	14.2822	-6.7139	-0.8545	-4.7186	2.7576	76.8054	49.9900 
258.161	-0.0435	-0.1255	1.0068	14.9536	-5.4932	1.3428	-4.5868	2.6971	76.8329	50.0400 
258.161	-0.0376	-0.1118	1.0659	14.8926	-4.4556	3.2349	-4.4495	2.6532	76.8768	49.8400 
258.192	-0.0059	-0.0957	1.1416	15.3809	-4.3335	5.1880	-4.3011	2.6038	76.9263	50.2300 
258.192	0.0571	-0.0811	1.2090	16.1133	-5.9204	7.5073	-4.1364	2.5269	76.9977	49.9900 
258.192	0.1133	-0.0952	1.2642	17.9443	-10.8643	9.7656	-3.9551	2.3950	77.1021	49.9900 
258.208	0.1455	-0.1182	1.3003	19.5313	-18.8599	10.3149	-3.7683	2.1863	77.2229	49.8900 
258.208	0.1572	-0.1260	1.2988	20.5688	-26.7944	9.9487	-3.5706	1.8896	77.3492	50.0400 
258.239	0.1421	-0.1348	1.2925	21.0571	-31.9214	8.3008	-3.3728	1.5436	77.4701	49.9900 
258.239	0.0664	-0.1196	1.3516	21.3013	-36.4990	7.0801	-3.1696	1.1591	77.5745	49.8900 
258.239	-0.0376	-0.0703	1.4419	21.2402	-39.0015	9.0332	-2.9553	0.7745	77.6624	50.0400 
258.271	-0.0938	-0.0532	1.4897	21.8506	-38.2080	10.3760	-2.7356	0.4120	77.7612	50.0400 
258.271	-0.0767	-0.0483	1.4365	22.8882	-34.3628	10.9863	-2.5049	0.0824	77.8601	50.0400 
258.286	-0.0562	-0.0684	1.3481	22.8882	-28.3813	12.3291	-2.2742	-0.1923	77.9700	49.8900 
258.302	-0.0571	-0.1011	1.2178	22.5830	-22.5830	14.0381	-2.0599	-0.4065	78.1073	49.8900 
258.302	-0.0913	-0.1558	1.1143	20.0195	-15.3198	14.3433	-1.8896	-0.5438	78.2666	50.1800 
258.302	-0.1074	-0.1792	1.0249	16.5405	-7.8735	11.4746	-1.7633	-0.6042	78.4149	49.8400 
258.317	-0.0845	-0.1655	0.9438	12.8784	-2.8076	7.7515	-1.6809	-0.6042	78.5303	49.8900 
258.349	-0.0352	-0.1196	0.8696	10.3149	-2.6855	7.3242	-1.6150	-0.6042	78.6237	49.8900 
258.349	-0.0078	-0.0859	0.8018	7.8735	-7.3853	9.5825	-1.5601	-0.6537	78.7225	49.8400 
258.349	-0.0171	-0.0615	0.7417	4.8828	-12.8784	11.9629	-1.5271	-0.7581	78.8379	49.9900 
258.349	-0.0654	-0.0264	0.6943	2.2583	-17.2119	12.8784	-1.5051	-0.8844	78.9478	50.0400 
258.380	-0.1279	0.0142	0.6655	0.5493	-18.4937	12.1460	-1.4832	-0.9998	79.0137	49.8900 
258.380	-0.1924	0.0552	0.6670	-0.3662	-14.0991	11.9629	-1.4392	-1.0602	79.0192	49.9900 
258.396	-0.2344	0.0825	0.7383	-0.1831	-4.9438	15.1367	-1.3788	-1.0382	79.0192	50.0400 
258.396	-0.2393	0.0757	0.8267	-0.1831	7.5684	19.6533	-1.3184	-0.8954	79.0686	50.0800 
258.396	-0.2134	0.0571	0.9570	0.1831	21.7285	24.0479	-1.2799	-0.6262	79.1895	49.9900 
258.442	-0.1797	0.0249	1.1299	0.7935	30.8228	24.4751	-1.2524	-0.2747	79.3542	50.0400 
258.442	-0.1387	-0.0034	1.2612	1.5259	30.2124	23.3154	-1.2250	0.0769	79.5300	49.8900 
258.442	-0.0825	-0.0225	1.2686	1.8921	22.9492	18.4937	-1.2030	0.3571	79.6838	49.8900 
258.490	-0.0293	-0.0278	1.1968	1.2817	12.6953	13.1836	-1.1810	0.5164	79.7882	49.9900 
258.490	-0.0239	-0.0293	1.1064	1.3428	4.5166	9.8877	-1.1700	0.5878	79.8651	49.8900 
258.490	-0.0391	-0.0317	1.0103	0.2441	2.6245	9.3994	-1.1646	0.6262	79.9310	50.1800 
258.490	-0.0532	-0.0400	0.9536	-0.6104	2.7466	9.9487	-1.1755	0.6647	80.0024	50.0400 
258.490	-0.0449	-0.0464	0.9165	-1.7700	4.6387	9.1553	-1.1975	0.7251	80.0684	50.0400 
258.490	-0.0273	-0.0322	0.8887	-2.3804	6.4697	7.8125	-1.2250	0.7965	80.1233	49.8900 
258.505	0.0068	-0.0107	0.8867	-3.5400	8.1177	8.2397	-1.2579	0.8679	80.1672	50.1800 
258.521	0.0303	0.0015	0.9019	-4.2114	7.5073	9.1553	-1.2909	0.9338	80.2222	50.0800 
258.521	0.0400	0.0049	0.9126	-4.6997	5.1270	9.1553	-1.3239	0.9723	80.2771	50.0400 
258.521	0.0356	-0.0073	0.9243	-4.8218	1.9531	8.3618	-1.3678	0.9833	80.3265	50.0400 
258.568	0.0186	-0.0176	0.9268	-4.6387	0.5493	6.5308	-1.4117	0.9833	80.3650	50.0400 
258.568	-0.0015	-0.0347	0.9194	-4.8828	0.9155	4.6997	-1.4612	0.9833	80.3925	50.0400 
258.568	-0.0103	-0.0420	0.9170	-4.9438	2.3193	2.4414	-1.5106	0.9998	80.3979	50.0400 
258.568	-0.0039	-0.0479	0.9204	-5.4321	4.3335	0.9155	-1.5765	1.0327	80.3870	50.1800 
258.599	0.0005	-0.0493	0.9229	-6.5308	6.5918	-0.3662	-1.6479	1.0876	80.3650	49.8400 
258.599	0.0049	-0.0527	0.9106	-7.5073	8.4229	-2.3804	-1.7303	1.1591	80.3265	49.9900 
258.599	0.0234	-0.0415	0.9175	-8.8501	9.8877	-4.6997	-1.8237	1.2360	80.2606	50.1800 
258.646	0.0430	-0.0317	0.9263	-10.1929	10.8032	-6.5918	-1.9226	1.3184	80.1727	50.0400 
258.646	0.0474	-0.0220	0.9429	-10.3760	9.9487	-9.2163	-2.0270	1.3898	80.0574	49.8900 
258.646	0.0415	-0.0176	0.9512	-10.1929	6.6528	-12.5732	-2.1313	1.4392	79.9091	49.8900 
258.677	0.0400	-0.0127	0.9424	-10.4980	4.5166	-14.5874	-2.2302	1.4557	79.7388	49.9900 
258.677	0.0229	-0.0132	0.9409	-11.5356	3.2959	-15.6860	-2.3401	1.4667	79.5520	50.1800 
258.677	0.0015	-0.0078	0.9292	-12.3901	1.8921	-16.2964	-2.4554	1.4722	79.3542	50.0400 
258.677	-0.0029	-0.0020	0.9131	-14.0381	1.5869	-18.0054	-2.5818	1.4722	79.1455	50.0400 
258.709	-0.0054	0.0132	0.9048	-15.3809	1.4648	-18.8599	-2.7136	1.4722	78.9148	50.1800 
258.709	-0.0269	-0.0024	0.9102	-15.5029	-1.1597	-18.6157	-2.8564	1.4557	78.6951	50.0400 
258.709	-0.0527	-0.0269	0.9082	-15.6860	-2.1973	-19.8975	-3.0103	1.4282	78.4753	50.0400 
