StartTime: 2017-08-15 14:07:20.448
4-4-3
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
662.186	0.3975	-0.0073	0.9346	0.8545	-0.3052	1.2817	0.2527	-23.4888	28.9490	51.1400 
662.186	0.3984	0.0039	0.9199	0.9766	-0.8545	0.9766	0.2582	-23.4998	28.9545	51.1400 
662.217	0.4141	0.0103	0.9087	0.3662	-0.5493	-0.0610	0.2637	-23.5107	28.9490	51.0900 
662.217	0.4136	0.0112	0.9165	0.4883	0.6104	0.9155	0.2692	-23.5107	28.9545	50.9500 
662.217	0.4150	0.0068	0.9331	0.6104	0.7935	0.4883	0.2747	-23.5052	28.9545	51.2300 
662.248	0.4126	0.0020	0.9365	0.6714	0.4272	1.2817	0.2747	-23.5052	28.9600	51.1400 
662.248	0.3936	-0.0107	0.9380	0.8545	0.1831	1.9531	0.2692	-23.4998	28.9709	51.0900 
662.248	0.3872	-0.0112	0.9341	0.9155	-0.0610	1.7700	0.2637	-23.4943	28.9819	51.0900 
662.263	0.3877	-0.0195	0.9321	1.1597	-1.2817	0.7935	0.2637	-23.4998	28.9874	51.0900 
662.279	0.3970	-0.0103	0.9224	1.4648	-1.7700	0.3052	0.2747	-23.5107	28.9819	51.0400 
662.279	0.4155	-0.0078	0.9141	1.2817	-1.2207	0.0000	0.2802	-23.5327	28.9819	51.2300 
662.294	0.4238	-0.0049	0.9180	1.2817	-0.6714	-0.1221	0.2911	-23.5437	28.9764	51.0400 
662.294	0.4263	0.0010	0.9248	1.0376	-0.7324	-0.3052	0.3021	-23.5602	28.9709	51.1400 
662.294	0.4253	-0.0015	0.9150	0.7935	-0.4883	0.1221	0.3076	-23.5712	28.9709	50.9500 
662.357	0.4092	0.0044	0.9141	0.4883	0.0610	0.7935	0.3076	-23.5767	28.9709	51.1400 
662.357	0.4019	0.0000	0.9229	0.6714	0.7324	1.1597	0.3076	-23.5712	28.9709	51.1400 
662.373	0.3970	-0.0010	0.9360	1.0376	0.6714	1.1597	0.3131	-23.5602	28.9709	51.1400 
662.404	0.3916	-0.0029	0.9414	1.0376	0.0000	1.4038	0.3131	-23.5547	28.9764	51.0400 
662.404	0.3896	-0.0054	0.9370	0.8545	-0.9155	1.1597	0.3131	-23.5547	28.9819	51.1400 
662.404	0.3984	-0.0005	0.9238	1.2817	-1.2207	0.6104	0.3186	-23.5602	28.9764	51.0400 
662.404	0.4004	0.0000	0.9175	0.9766	-1.0376	0.6714	0.3186	-23.5712	28.9764	51.0400 
662.404	0.4048	0.0010	0.9097	1.0986	-0.7935	0.6104	0.3296	-23.5876	28.9764	51.2800 
662.404	0.4053	-0.0034	0.9067	0.9155	0.0000	0.9766	0.3296	-23.5876	28.9764	51.1400 
662.404	0.4067	-0.0020	0.9219	1.0376	0.6104	0.9766	0.3351	-23.5822	28.9819	51.2800 
662.404	0.4082	0.0000	0.9238	0.6714	0.6714	0.7324	0.3351	-23.5767	28.9819	51.0900 
662.435	0.4019	-0.0107	0.9326	1.0986	0.4272	1.1597	0.3351	-23.5712	28.9874	51.2800 
662.451	0.4053	-0.0117	0.9375	0.9155	-0.0610	1.4038	0.3351	-23.5712	28.9929	51.1400 
662.451	0.4023	-0.0117	0.9414	0.9766	-0.4272	0.9155	0.3296	-23.5712	28.9984	51.0400 
662.466	0.4014	-0.0054	0.9380	0.6104	-1.4038	0.4883	0.3296	-23.5822	28.9929	51.2300 
662.466	0.4033	-0.0059	0.9238	0.9155	-2.0142	0.7324	0.3351	-23.5986	28.9929	51.1400 
662.466	0.4043	-0.0107	0.9194	1.2207	-1.3428	1.0986	0.3351	-23.6151	28.9929	51.1400 
662.498	0.4087	-0.0068	0.9155	1.2817	-0.5493	0.6714	0.3406	-23.6261	28.9984	50.9500 
662.498	0.4038	-0.0024	0.9204	1.0376	-0.5493	0.5493	0.3461	-23.6316	28.9929	51.1400 
662.498	0.4072	-0.0029	0.9141	0.7324	-0.4272	0.7935	0.3461	-23.6371	28.9929	51.1400 
662.513	0.4087	0.0015	0.9194	0.8545	-0.0610	0.8545	0.3516	-23.6426	28.9929	51.3300 
662.513	0.4077	0.0015	0.9043	0.9766	0.1221	1.4038	0.3516	-23.6426	28.9984	51.2800 
662.560	0.4053	0.0029	0.9224	0.4883	0.3052	1.5259	0.3516	-23.6426	29.0039	51.2300 
662.560	0.4004	-0.0063	0.9189	0.6104	0.6714	1.5869	0.3516	-23.6316	29.0094	51.0900 
662.560	0.4009	-0.0029	0.9243	0.9766	0.4883	1.7090	0.3461	-23.6261	29.0204	51.0900 
662.591	0.3970	-0.0049	0.9321	0.8545	0.4883	1.5869	0.3461	-23.6151	29.0314	51.1400 
662.591	0.3970	-0.0122	0.9312	0.9155	0.4272	1.1597	0.3406	-23.6096	29.0369	51.1400 
662.591	0.3999	-0.0078	0.9321	0.6104	0.4272	1.0986	0.3351	-23.6041	29.0424	51.0400 
662.591	0.3999	-0.0044	0.9214	0.8545	0.1221	1.0376	0.3406	-23.6041	29.0479	51.4700 
662.591	0.4019	-0.0034	0.9204	1.0986	-0.0610	1.0376	0.3406	-23.5986	29.0479	51.1400 
662.623	0.4009	-0.0044	0.9272	0.7935	0.3662	1.0376	0.3406	-23.5931	29.0533	51.2300 
662.623	0.4014	-0.0049	0.9253	0.7324	0.5493	1.4038	0.3406	-23.5931	29.0588	51.0900 
662.623	0.3979	-0.0029	0.9243	0.7324	0.6104	1.6479	0.3406	-23.5822	29.0643	51.2300 
662.638	0.3999	-0.0015	0.9214	1.0376	0.4272	1.5869	0.3406	-23.5767	29.0753	51.0900 
662.654	0.4004	-0.0054	0.9331	0.9766	0.9155	1.5259	0.3406	-23.5657	29.0863	50.9500 
662.670	0.4004	-0.0029	0.9248	0.8545	0.6104	1.6479	0.3406	-23.5602	29.0973	51.0900 
662.670	0.4009	-0.0044	0.9233	0.6104	0.4883	1.3428	0.3351	-23.5547	29.1028	51.0400 
662.717	0.4053	-0.0054	0.9287	0.6104	0.4272	1.5259	0.3296	-23.5492	29.1138	51.0900 
662.717	0.4033	-0.0039	0.9360	0.7324	0.4883	1.4038	0.3296	-23.5437	29.1248	51.0900 
662.717	0.4043	-0.0088	0.9253	0.6714	0.3052	1.5259	0.3241	-23.5437	29.1357	50.9500 
662.763	0.3960	-0.0059	0.9287	0.7935	0.1831	1.7090	0.3241	-23.5382	29.1412	51.1400 
662.763	0.4048	-0.0054	0.9326	0.9155	-0.1831	1.4648	0.3241	-23.5382	29.1522	51.1400 
662.763	0.4014	-0.0024	0.9292	0.8545	-0.2441	1.2817	0.3241	-23.5382	29.1577	51.0900 
662.763	0.3999	-0.0088	0.9253	0.6714	-0.3052	1.2817	0.3241	-23.5437	29.1632	51.2300 
662.795	0.3989	-0.0068	0.9224	0.9155	-0.3052	0.9155	0.3241	-23.5437	29.1687	51.0900 
662.795	0.4063	-0.0005	0.9209	0.8545	-0.3052	1.2207	0.3241	-23.5492	29.1742	50.8000 
662.795	0.4004	-0.0063	0.9199	1.0376	0.0000	2.0142	0.3241	-23.5492	29.1907	51.2300 
662.795	0.4019	-0.0034	0.9238	0.6714	0.9766	1.7090	0.3186	-23.5382	29.2017	50.9500 
662.795	0.3896	-0.0107	0.9292	1.2207	0.9766	2.4414	0.3131	-23.5272	29.2236	51.0400 
662.795	0.4023	-0.0034	0.9302	1.0376	-0.3052	1.5259	0.3131	-23.5217	29.2346	51.0400 
662.826	0.4092	-0.0039	0.9219	0.7324	-0.4272	0.9766	0.3131	-23.5272	29.2401	51.0400 
662.857	0.4146	0.0059	0.9077	0.4272	0.2441	1.0986	0.3131	-23.5327	29.2456	51.2300 
662.857	0.4146	-0.0039	0.9287	0.6714	0.7935	0.4883	0.3131	-23.5272	29.2456	51.2300 
662.857	0.4106	0.0044	0.9321	0.4883	0.1831	0.4883	0.3186	-23.5272	29.2401	51.0400 
662.873	0.3965	-0.0068	0.9258	0.6104	0.3052	1.7700	0.3131	-23.5217	29.2511	51.2300 
662.873	0.3813	-0.0181	0.9321	1.0376	0.5493	1.9531	0.3076	-23.5107	29.2621	51.2800 
662.873	0.3774	-0.0186	0.9365	1.1597	-0.1831	1.0376	0.3021	-23.4998	29.2676	51.2300 
662.888	0.3853	-0.0103	0.9292	1.4038	-1.0986	0.3052	0.3076	-23.5052	29.2621	51.0400 
662.904	0.4014	-0.0098	0.9194	1.4648	-0.6104	-0.3662	0.3186	-23.5107	29.2511	51.0900 
662.904	0.4194	-0.0054	0.9160	0.9766	-0.6104	-0.2441	0.3296	-23.5217	29.2456	51.2300 
662.904	0.4248	0.0000	0.9263	1.0376	-0.4883	-0.0610	0.3351	-23.5382	29.2456	51.2800 
662.920	0.4297	0.0039	0.9272	1.1597	-0.5493	-0.0610	0.3461	-23.5492	29.2401	51.2800 
662.935	0.4185	0.0029	0.9321	1.0986	-0.6714	0.2441	0.3571	-23.5602	29.2346	51.1400 
662.951	0.4116	0.0039	0.9258	0.9155	-0.1831	0.6104	0.3625	-23.5657	29.2346	51.2800 
662.966	0.3989	-0.0044	0.9331	1.1597	-0.3052	0.7935	0.3680	-23.5657	29.2346	51.2300 
662.998	0.3950	-0.0073	0.9443	1.6479	-1.2207	1.0376	0.3735	-23.5712	29.2346	51.0400 
662.998	0.3960	-0.0078	0.9414	1.7700	-2.0142	0.7324	0.3790	-23.5822	29.2401	51.0900 
662.998	0.3989	-0.0059	0.9272	1.6479	-2.3804	0.4272	0.3900	-23.6041	29.2346	51.0900 
663.013	0.3994	-0.0059	0.9194	1.7090	-2.9297	0.3662	0.4010	-23.6316	29.2346	51.0900 
663.013	0.4028	-0.0063	0.9082	1.3428	-2.4414	0.0000	0.4120	-23.6591	29.2291	51.0900 
663.013	0.4043	-0.0039	0.9077	1.0986	-1.1597	0.4883	0.4175	-23.6755	29.2236	51.2800 
663.029	0.4087	-0.0020	0.9121	0.9766	0.3052	0.2441	0.4230	-23.6810	29.2181	51.2300 
663.045	0.4082	-0.0029	0.9194	0.8545	0.4272	-0.1221	0.4340	-23.6755	29.2181	51.0900 
663.045	0.4063	0.0000	0.9297	0.7935	0.1831	0.3052	0.4395	-23.6755	29.2126	50.9000 
663.045	0.4072	-0.0024	0.9409	0.9766	-0.2441	0.8545	0.4395	-23.6755	29.2072	51.2800 
663.076	0.3994	-0.0049	0.9365	0.7935	-0.7324	1.0986	0.4395	-23.6810	29.2126	51.0400 
663.076	0.3970	-0.0054	0.9409	0.7324	-1.3428	0.1831	0.4395	-23.6865	29.2017	51.0400 
663.076	0.4028	0.0020	0.9316	0.4272	-1.7700	0.0610	0.4449	-23.7030	29.1907	51.0400 
663.091	0.4038	-0.0005	0.9258	0.9155	-1.5869	0.3662	0.4504	-23.7195	29.1852	51.1400 
663.107	0.4053	0.0020	0.9170	1.2207	-0.8545	0.6104	0.4559	-23.7305	29.1797	51.0900 
663.107	0.4111	0.0005	0.9243	1.4648	-0.3052	0.5493	0.4614	-23.7360	29.1742	51.1400 
663.107	0.4150	0.0063	0.9180	1.2817	-0.0610	0.7935	0.4724	-23.7360	29.1742	51.0400 
663.123	0.4160	0.0073	0.9243	1.0376	-0.3052	0.6714	0.4779	-23.7415	29.1687	51.0400 
663.170	0.4116	0.0063	0.9146	1.0986	-0.2441	1.0986	0.4834	-23.7469	29.1687	51.1400 
663.201	0.4082	0.0039	0.9209	1.1597	-0.0610	1.1597	0.4889	-23.7524	29.1742	51.0400 
663.216	0.4097	0.0044	0.9258	1.1597	-0.0610	1.4648	0.4944	-23.7524	29.1797	51.2800 
663.216	0.4058	0.0015	0.9263	1.2207	-0.1221	1.7090	0.4944	-23.7524	29.1907	51.2300 
663.216	0.3999	-0.0078	0.9272	1.1597	-0.0610	1.3428	0.4999	-23.7524	29.1962	51.0400 
663.216	0.4014	-0.0039	0.9316	1.2817	-0.1831	1.3428	0.4999	-23.7469	29.1962	51.0400 
663.216	0.3975	-0.0078	0.9263	1.0376	-0.1831	0.7935	0.4999	-23.7469	29.2017	51.2800 
663.216	0.3994	-0.0059	0.9180	1.1597	-0.3052	0.9766	0.5054	-23.7469	29.2017	51.2300 
663.232	0.4053	-0.0034	0.9214	1.0986	0.0000	0.7324	0.5109	-23.7469	29.2017	50.9500 
663.232	0.4077	-0.0029	0.9185	1.3428	0.2441	0.5493	0.5164	-23.7469	29.2017	51.2800 
663.232	0.4087	-0.0029	0.9224	1.2207	0.1831	0.6714	0.5219	-23.7469	29.2017	50.9500 
663.263	0.4106	-0.0044	0.9229	1.2817	0.3662	0.8545	0.5273	-23.7415	29.2072	51.2300 
663.263	0.4121	-0.0024	0.9204	1.0376	0.5493	1.0376	0.5273	-23.7360	29.2126	51.0400 
663.279	0.4087	-0.0015	0.9233	1.4648	0.4883	0.9766	0.5328	-23.7360	29.2181	51.0400 
663.295	0.4092	-0.0034	0.9229	1.0986	0.3662	0.9155	0.5328	-23.7305	29.2181	51.0400 
663.310	0.4102	0.0029	0.9214	1.0376	0.4883	1.2207	0.5328	-23.7305	29.2291	51.2300 
663.310	0.4053	0.0024	0.9238	1.1597	0.4272	1.4038	0.5383	-23.7250	29.2346	51.1400 
663.326	0.4053	0.0005	0.9229	0.9766	0.5493	1.2817	0.5383	-23.7195	29.2401	51.2800 
663.326	0.4087	-0.0010	0.9248	1.2817	0.4272	1.3428	0.5438	-23.7195	29.2456	51.0900 
663.326	0.4048	-0.0020	0.9277	1.0376	0.1221	1.2207	0.5438	-23.7140	29.2511	51.0900 
663.341	0.4043	-0.0024	0.9312	0.4883	-0.1831	1.2207	0.5383	-23.7140	29.2566	51.2300 
663.341	0.4048	-0.0024	0.9316	0.9766	-0.4272	1.0376	0.5383	-23.7195	29.2621	51.2300 
663.341	0.4043	0.0054	0.9277	0.6104	-0.5493	0.6104	0.5438	-23.7195	29.2566	51.2300 
663.373	0.4102	0.0015	0.9263	0.6104	-0.7324	0.7935	0.5438	-23.7305	29.2566	51.0900 
663.373	0.4067	0.0000	0.9263	0.7324	-1.0376	1.2817	0.5438	-23.7360	29.2621	51.2300 
663.404	0.4082	0.0015	0.9282	0.9155	-1.2817	1.5869	0.5383	-23.7469	29.2621	51.0400 
663.420	0.4067	0.0005	0.9243	1.2207	-0.9766	2.0752	0.5383	-23.7579	29.2786	51.2300 
663.435	0.4170	0.0005	0.9189	1.0376	-0.3662	2.0752	0.5383	-23.7689	29.2896	51.0900 
663.435	0.4072	0.0044	0.9272	0.9766	0.1221	2.9297	0.5328	-23.7689	29.3115	51.1400 
663.435	0.4067	0.0132	0.9248	0.8545	-0.7935	3.1128	0.5328	-23.7744	29.3280	51.0900 
663.451	0.4014	0.0054	0.9180	1.0376	-0.5493	2.7466	0.5273	-23.7799	29.3500	51.2800 
663.451	0.3955	0.0083	0.9238	0.7324	-0.8545	2.3804	0.5219	-23.7799	29.3665	51.2300 
663.466	0.4097	0.0010	0.9287	0.7324	-1.0986	0.6104	0.5273	-23.7909	29.3665	51.2300 
663.482	0.4063	0.0093	0.9263	0.4272	-1.4648	0.3052	0.5328	-23.8019	29.3555	50.9000 
663.482	0.4004	-0.0015	0.9209	0.3662	-1.1597	1.2817	0.5273	-23.8184	29.3500	51.0900 
663.482	0.3901	-0.0078	0.9229	0.4883	-0.3662	1.5259	0.5219	-23.8184	29.3555	51.0900 
663.529	0.3872	-0.0117	0.9150	0.4272	-0.1831	0.8545	0.5164	-23.8129	29.3500	51.0400 
663.529	0.3979	-0.0068	0.9102	0.8545	0.0610	0.5493	0.5164	-23.8129	29.3445	51.0900 
663.576	0.4121	-0.0020	0.9131	0.7324	0.9766	0.6104	0.5164	-23.8019	29.3445	51.2800 
663.576	0.4214	0.0029	0.9229	0.7935	0.9766	0.9766	0.5164	-23.7964	29.3445	51.2800 
663.576	0.4282	0.0107	0.9429	0.4883	0.0000	1.0986	0.5164	-23.7964	29.3445	51.0400 
663.576	0.4204	0.0068	0.9565	0.7935	-2.1973	1.2817	0.5164	-23.8129	29.3445	51.1400 
663.608	0.4146	0.0024	0.9375	0.7324	-3.4790	1.2207	0.5164	-23.8458	29.3500	51.0900 
663.608	0.4082	0.0044	0.9287	1.2207	-3.4180	1.3428	0.5219	-23.8843	29.3500	51.2300 
663.608	0.4063	0.0024	0.9238	1.0376	-2.8076	1.7700	0.5164	-23.9117	29.3555	51.2300 
663.608	0.4019	0.0020	0.9189	0.5493	-1.8921	1.8311	0.5164	-23.9337	29.3610	51.0400 
663.639	0.4009	0.0039	0.9165	0.6104	-1.8921	1.6479	0.5164	-23.9502	29.3665	51.1400 
663.639	0.4082	0.0000	0.9170	0.9155	-2.0752	1.6479	0.5109	-23.9722	29.3774	51.0900 
663.639	0.4082	0.0010	0.9106	0.6104	-1.8921	1.8311	0.5054	-23.9886	29.3829	51.2300 
663.639	0.4141	0.0015	0.9116	0.1831	-1.2207	1.7700	0.4999	-24.0051	29.3939	51.0400 
663.670	0.4131	0.0049	0.9150	0.1221	-0.8545	2.4414	0.4889	-24.0161	29.4104	51.1400 
663.670	0.4121	-0.0005	0.9214	0.3662	-0.0610	2.8687	0.4779	-24.0216	29.4324	51.0400 
663.670	0.4097	-0.0024	0.9209	0.4272	-0.4272	2.6245	0.4669	-24.0216	29.4489	51.0400 
663.670	0.4170	0.0000	0.9292	0.2441	-1.1597	1.9531	0.4614	-24.0381	29.4653	51.1400 
663.701	0.4224	0.0015	0.9287	0.4883	-1.0986	2.1362	0.4504	-24.0491	29.4763	51.0400 
663.701	0.4146	-0.0039	0.9307	0.6714	-1.4038	2.6245	0.4395	-24.0601	29.4983	51.1400 
663.701	0.4077	-0.0029	0.9263	0.3662	-1.7090	2.0752	0.4285	-24.0765	29.5148	51.0400 
663.717	0.4063	0.0000	0.9204	0.1831	-1.7700	1.8921	0.4230	-24.0930	29.5203	51.2300 
663.717	0.4072	-0.0049	0.9165	0.4883	-1.4648	1.7700	0.4175	-24.1040	29.5258	51.0400 
663.717	0.4111	0.0024	0.9180	0.3662	-0.9155	1.8921	0.4065	-24.1150	29.5367	51.1400 
663.748	0.4204	0.0010	0.9053	0.1221	-0.4883	1.7700	0.4010	-24.1260	29.5477	51.1400 
663.763	0.4243	0.0015	0.9087	0.3052	0.1831	2.1973	0.3900	-24.1315	29.5587	51.3300 
663.779	0.4258	0.0083	0.9136	0.2441	0.1831	2.6245	0.3790	-24.1370	29.5807	51.0400 
663.811	0.4204	0.0015	0.9136	0.0000	0.2441	2.6855	0.3680	-24.1370	29.5972	51.1400 
663.842	0.4121	-0.0044	0.9185	0.3662	0.0000	2.9907	0.3516	-24.1370	29.6191	51.2300 
663.842	0.4111	-0.0044	0.9160	0.1221	0.1831	2.8687	0.3351	-24.1370	29.6411	51.2300 
663.842	0.4131	-0.0068	0.9189	0.0000	0.1831	2.8076	0.3186	-24.1370	29.6631	51.2800 
663.842	0.4092	-0.0063	0.9170	-0.0610	0.3052	2.5024	0.3021	-24.1315	29.6851	51.2800 
663.842	0.4087	-0.0093	0.9209	-0.0610	0.1221	2.3193	0.2856	-24.1315	29.7070	51.2300 
663.857	0.4058	-0.0068	0.9131	-0.2441	0.4883	2.6245	0.2692	-24.1260	29.7235	51.3300 
663.857	0.4038	-0.0029	0.9116	0.1221	0.8545	2.1362	0.2582	-24.1205	29.7345	51.2300 
663.857	0.4048	-0.0107	0.9116	0.3052	1.3428	2.0752	0.2472	-24.1040	29.7455	51.2800 
663.857	0.4043	-0.0063	0.9121	0.1221	1.5869	1.7090	0.2362	-24.0930	29.7620	51.0900 
663.888	0.4102	-0.0020	0.9209	0.0610	1.8311	1.7090	0.2252	-24.0710	29.7729	51.2300 
663.888	0.4146	-0.0059	0.9175	-0.0610	1.6479	1.5869	0.2142	-24.0601	29.7839	51.3300 
663.888	0.4146	-0.0049	0.9263	-0.1831	1.3428	1.2817	0.2032	-24.0436	29.7949	51.4300 
663.904	0.4175	-0.0059	0.9312	0.0610	1.4038	1.5259	0.1923	-24.0271	29.8114	51.1400 
663.904	0.4165	-0.0073	0.9268	-0.0610	1.4648	1.3428	0.1813	-24.0161	29.8224	51.3300 
663.920	0.4185	-0.0093	0.9268	0.0610	1.2817	1.5869	0.1703	-24.0051	29.8389	51.0400 
663.920	0.4189	-0.0093	0.9224	0.0000	1.2207	1.5869	0.1593	-23.9941	29.8553	51.3300 
663.935	0.4150	-0.0117	0.9297	-0.0610	0.5493	1.2817	0.1483	-23.9886	29.8718	51.3300 
663.951	0.4141	-0.0083	0.9292	0.1221	0.3052	1.0376	0.1428	-23.9832	29.8883	51.1400 
663.982	0.4185	-0.0156	0.9312	-0.0610	0.2441	0.7324	0.1318	-23.9832	29.8938	51.1400 
664.014	0.4253	-0.0156	0.9219	0.1221	0.1221	0.8545	0.1208	-23.9832	29.9103	51.2800 
664.014	0.4214	-0.0117	0.9253	0.1831	-0.0610	0.8545	0.1154	-23.9886	29.9213	51.0900 
664.014	0.4170	-0.0088	0.9219	0.4272	-0.3662	1.4648	0.1099	-23.9941	29.9377	51.0900 
664.014	0.4243	-0.0132	0.9072	0.3662	0.3662	0.9155	0.1044	-23.9996	29.9542	51.3300 
664.014	0.4331	-0.0073	0.9023	0.6714	1.7090	1.4648	0.0989	-23.9941	29.9707	51.2800 
664.014	0.4189	-0.0054	0.9072	0.7324	1.8311	2.4414	0.0934	-23.9777	29.9982	51.2800 
664.029	0.4146	-0.0117	0.9063	0.9766	1.1597	2.7466	0.0879	-23.9722	30.0311	50.9000 
664.076	0.4067	-0.0151	0.9121	0.4272	1.0376	1.4038	0.0824	-23.9612	30.0476	51.1400 
664.076	0.4136	-0.0117	0.9238	0.9155	1.0986	0.3662	0.0824	-23.9502	30.0586	51.2300 
664.076	0.4268	-0.0117	0.9170	0.1221	0.4883	-1.0376	0.0824	-23.9447	30.0531	51.2300 
664.076	0.4175	-0.0137	0.9253	0.3052	0.3662	-0.1221	0.0879	-23.9447	30.0476	51.2300 
664.076	0.4043	-0.0215	0.9141	0.8545	0.5493	0.8545	0.0824	-23.9447	30.0586	51.1400 
664.123	0.3921	-0.0288	0.9116	1.0376	1.4648	0.5493	0.0769	-23.9282	30.0696	51.2800 
664.123	0.3921	-0.0264	0.9023	1.2207	1.9531	0.1831	0.0769	-23.9063	30.0751	50.9500 
664.123	0.4019	-0.0151	0.8721	1.4038	2.9297	1.0376	0.0769	-23.8788	30.0861	51.0900 
664.123	0.4199	-0.0171	0.8657	1.0986	4.6387	0.9766	0.0769	-23.8513	30.1025	51.1400 
664.155	0.4297	-0.0239	0.8618	1.0986	7.2021	2.3193	0.0714	-23.8019	30.1355	51.2300 
664.155	0.4146	-0.0283	0.8867	2.0142	9.1553	3.6621	0.0604	-23.7250	30.1740	51.2800 
664.155	0.4014	-0.0269	0.9087	2.9297	9.9487	4.3945	0.0604	-23.6261	30.2179	51.4300 
664.201	0.3735	0.0000	0.9214	3.6011	10.5591	5.2490	0.0659	-23.5162	30.2618	51.2800 
664.201	0.3638	0.0244	0.9238	3.4790	10.7422	4.9438	0.0879	-23.4009	30.2893	51.2800 
664.201	0.3784	0.0454	0.9336	3.1738	12.5732	4.2114	0.1154	-23.2745	30.3058	51.2800 
664.201	0.4121	0.0586	0.9395	2.8076	13.4888	4.8218	0.1483	-23.1427	30.3278	51.2300 
664.232	0.4395	0.0386	0.9434	3.4180	12.8784	5.8594	0.1703	-23.0164	30.3662	51.0400 
664.232	0.4355	0.0210	0.9497	3.7231	11.6577	6.9580	0.1868	-22.9065	30.4211	51.2300 
664.264	0.4365	-0.0020	0.9326	3.9673	10.4980	7.5073	0.1923	-22.8131	30.4926	51.1400 
664.264	0.4419	-0.0220	0.9053	3.5400	11.1084	6.2256	0.1923	-22.7252	30.5640	51.2800 
664.264	0.4541	-0.0337	0.8872	3.4180	13.4277	5.9204	0.1868	-22.6208	30.6354	51.2300 
664.264	0.4541	-0.0479	0.9185	2.8076	15.0146	6.0425	0.1758	-22.5000	30.7123	51.1400 
664.295	0.4448	-0.0601	0.9585	2.3193	13.3057	5.0049	0.1538	-22.3792	30.7782	51.1400 
664.295	0.4385	-0.0620	0.9614	1.7700	11.1084	3.5400	0.1373	-22.2748	30.8221	51.0900 
664.295	0.4429	-0.0479	0.9653	1.7700	8.5449	3.2349	0.1208	-22.1979	30.8551	51.1400 
664.295	0.4277	-0.0391	0.9453	1.6479	6.5308	3.2349	0.1099	-22.1429	30.8826	51.0900 
664.295	0.4175	-0.0347	0.9243	1.2207	5.8594	2.8687	0.0989	-22.0935	30.9100	51.2300 
664.326	0.4053	-0.0283	0.8999	0.9766	6.1646	2.0142	0.0879	-22.0441	30.9265	51.0400 
664.326	0.4004	-0.0303	0.8848	1.3428	7.5684	1.3428	0.0824	-21.9891	30.9375	51.2800 
664.326	0.3975	-0.0332	0.8838	1.2207	9.6436	0.3052	0.0824	-21.9122	30.9375	51.2300 
664.357	0.4053	-0.0234	0.8774	1.4038	11.4136	-0.3052	0.0879	-21.8188	30.9320	51.1400 
664.357	0.4189	-0.0112	0.8853	1.4648	12.8174	-0.4272	0.0934	-21.7145	30.9155	51.2300 
664.357	0.4307	-0.0078	0.8911	1.3428	14.6484	0.1221	0.1044	-21.5991	30.9100	51.1400 
664.404	0.4438	-0.0146	0.9102	0.5493	15.3809	0.7324	0.1044	-21.4728	30.9100	51.0900 
664.436	0.4478	-0.0254	0.9185	0.2441	15.6860	1.0986	0.0934	-21.3409	30.9155	51.2300 
664.436	0.4409	-0.0332	0.9385	0.4883	15.8691	2.3193	0.0769	-21.2091	30.9320	51.1400 
664.436	0.4307	-0.0356	0.9316	0.7935	15.4419	2.4414	0.0659	-21.0718	30.9485	51.2800 
664.436	0.4170	-0.0303	0.9248	0.4272	15.7471	2.7466	0.0494	-20.9399	30.9650	51.3300 
664.436	0.3965	-0.0327	0.9102	0.1831	15.9912	3.3569	0.0275	-20.7971	30.9869	51.1400 
664.467	0.3799	-0.0425	0.8975	0.0610	16.9067	3.6011	0.0000	-20.6488	31.0144	51.2800 
664.467	0.3672	-0.0522	0.8794	-0.6104	17.2729	3.0518	-0.0275	-20.4895	31.0364	51.1400 
664.467	0.3540	-0.0640	0.8755	-1.2817	18.0054	1.8311	-0.0714	-20.3192	31.0474	51.2800 
664.467	0.3530	-0.0703	0.8857	-1.6479	18.1885	-0.2441	-0.1154	-20.1489	31.0364	51.1400 
664.498	0.3579	-0.0674	0.9063	-2.1973	18.6157	-2.1973	-0.1538	-19.9677	31.0034	51.2800 
664.498	0.3721	-0.0684	0.9185	-2.8076	17.3340	-4.3945	-0.1868	-19.8083	30.9485	51.0400 
664.498	0.3970	-0.0576	0.9429	-3.1738	16.1133	-5.4932	-0.2197	-19.6600	30.8826	51.1400 
664.530	0.4087	-0.0596	0.9653	-3.1738	14.6484	-5.3711	-0.2527	-19.5282	30.8167	51.2300 
664.530	0.4248	-0.0571	0.9829	-2.8076	13.6108	-4.8218	-0.2802	-19.4128	30.7507	51.0400 
664.530	0.4209	-0.0532	1.0054	-2.6245	11.5967	-4.5776	-0.3076	-19.3140	30.6903	51.2300 
664.561	0.4092	-0.0571	1.0137	-2.4414	9.2773	-3.9063	-0.3351	-19.2371	30.6299	51.1400 
664.561	0.3916	-0.0645	1.0015	-2.5024	7.0190	-3.9673	-0.3680	-19.1766	30.5750	51.0900 
664.561	0.3730	-0.0718	0.9839	-2.8076	5.0659	-4.2725	-0.4010	-19.1327	30.5145	51.3300 
664.607	0.3682	-0.0840	0.9575	-3.5400	3.2349	-4.9438	-0.4449	-19.1052	30.4541	51.3300 
664.623	0.3691	-0.0806	0.9282	-3.6621	2.9297	-5.8594	-0.4889	-19.0887	30.3882	51.1400 
664.655	0.3706	-0.0698	0.9082	-4.5166	3.1738	-6.1035	-0.5383	-19.0778	30.3168	51.0400 
