39+14+14+9
StartTime: 2017-07-31 15:03:29.279
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
13.072	2015-01-01 00:07:24.640	-0.1641	0.0293	1.0044	0.7324	-0.6104	15.8081	5.0317	9.2999	50.8887	45.2900	571	466	-384	99946	1.15 
13.072	2015-01-01 00:07:24.660	-0.1699	0.0059	1.0117	0.8545	0.0000	14.0381	5.0372	9.2725	51.1359	45.4800	572	468	-384	99946	1.15 
13.072	2015-01-01 00:07:24.680	-0.1694	-0.0083	1.0190	1.5259	-0.1221	12.3901	5.0372	9.2505	51.3501	45.3400	574	469	-386	99946	1.15 
13.103	2015-01-01 00:07:24.700	-0.1641	-0.0068	1.0083	2.1973	-0.9155	10.4980	5.0482	9.2175	51.5259	45.6300	575	470	-387	99946	1.15 
13.135	2015-01-01 00:07:24.720	-0.1680	0.0039	1.0093	2.3193	-0.8545	8.6670	5.0647	9.1901	51.6577	45.5300	577	469	-387	99946	1.15 
13.135	2015-01-01 00:07:24.740	-0.1689	0.0215	1.0229	2.1362	-0.3052	7.0801	5.0757	9.1736	51.7566	45.3400	579	468	-387	99946	1.15 
13.166	2015-01-01 00:07:24.760	-0.1733	0.0278	1.0171	2.5024	-0.4883	5.9204	5.1031	9.1571	51.8225	45.3400	577	467	-386	99946	1.15 
13.181	2015-01-01 00:07:24.780	-0.1831	0.0313	1.0151	2.5635	-0.8545	4.7607	5.1251	9.1516	51.8610	45.5300	576	468	-385	99946	1.15 
13.181	2015-01-01 00:07:24.800	-0.1797	0.0386	1.0190	2.3804	-1.0376	3.7231	5.1526	9.1461	51.8719	45.4400	576	469	-384	99946	1.15 
13.244	2015-01-01 00:07:24.820	-0.1777	0.0503	1.0132	2.6245	-0.6714	2.4414	5.1855	9.1351	51.8610	45.4400	577	470	-384	99946	1.15 
13.291	2015-01-01 00:07:24.840	-0.1729	0.0425	1.0078	2.2583	-0.5493	1.8921	5.2075	9.1351	51.8335	45.4400	579	469	-385	99946	1.15 
13.291	2015-01-01 00:07:24.860	-0.1665	0.0464	1.0107	2.3193	0.0000	1.5259	5.2240	9.1351	51.8005	45.5300	579	468	-384	99945	1.15 
13.291	2015-01-01 00:07:24.880	-0.1724	0.0376	0.9927	2.6855	0.6714	0.8545	5.2460	9.1461	51.7676	45.5300	579	467	-383	99945	1.15 
13.291	2015-01-01 00:07:24.900	-0.1709	0.0420	1.0020	2.3193	0.7324	0.0000	5.2625	9.1681	51.7126	45.4800	580	466	-382	99945	1.15 
13.322	2015-01-01 00:07:24.920	-0.1729	0.0498	1.0098	2.3804	0.9155	-0.7935	5.2789	9.1956	51.6412	45.4400	578	467	-384	99945	1.15 
13.338	2015-01-01 00:07:24.940	-0.1665	0.0508	1.0166	2.1362	1.2817	-1.5869	5.2899	9.2285	51.5588	45.5300	582	466	-386	99946	1.15 
13.369	2015-01-01 00:07:24.960	-0.1719	0.0581	1.0054	1.8921	1.3428	-1.8311	5.3009	9.2670	51.4655	45.3400	583	464	-388	99946	1.15 
13.385	2015-01-01 00:07:24.980	-0.1743	0.0625	1.0093	2.1973	1.4038	-1.8311	5.3174	9.2999	51.3721	45.4800	584	463	-390	99945	1.15 
13.463	2015-01-01 00:07:25.000	-0.1782	0.0635	1.0073	2.3804	1.2207	-1.6479	5.3394	9.3384	51.2842	45.8200	586	463	-390	99945	1.15 
13.463	2015-01-01 00:07:25.020	-0.1719	0.0659	1.0127	2.4414	0.9766	-1.5259	5.3613	9.3713	51.1963	45.5300	582	466	-388	99945	1.15 
13.494	2015-01-01 00:07:25.040	-0.1709	0.0703	1.0063	2.3804	1.0376	-1.4648	5.3833	9.3988	51.1084	45.6300	581	468	-387	99945	1.15 
13.494	2015-01-01 00:07:25.060	-0.1602	0.0674	1.0024	2.4414	1.2817	-1.7700	5.4108	9.4263	51.0205	45.5300	581	467	-388	99945	1.15 
13.494	2015-01-01 00:07:25.080	-0.1699	0.0659	1.0034	2.2583	1.2817	-1.3428	5.4327	9.4482	50.9381	45.5300	582	467	-387	99946	1.15 
13.510	2015-01-01 00:07:25.100	-0.1738	0.0669	1.0107	1.7700	1.4648	-1.2817	5.4492	9.4867	50.8612	45.4400	580	468	-388	99946	1.15 
13.557	2015-01-01 00:07:25.120	-0.1699	0.0581	1.0083	2.1362	1.9531	-1.1597	5.4657	9.5197	50.7843	45.2900	580	467	-385	99946	1.15 
13.557	2015-01-01 00:07:25.140	-0.1758	0.0654	1.0024	2.0752	1.2817	-0.5493	5.4822	9.5526	50.7184	45.4800	581	467	-383	99946	1.15 
13.588	2015-01-01 00:07:25.160	-0.1792	0.0625	1.0005	2.2583	1.7090	-0.0610	5.5096	9.5911	50.6689	45.4800	581	466	-382	99945	1.15 
13.588	2015-01-01 00:07:25.180	-0.1748	0.0610	1.0000	2.0752	1.4648	0.7324	5.5316	9.6240	50.6305	45.4400	581	466	-386	99945	1.15 
13.650	2015-01-01 00:07:25.200	-0.1772	0.0566	1.0083	1.4648	1.8311	1.2207	5.5481	9.6625	50.6085	45.4800	580	466	-386	99946	1.15 
13.682	2015-01-01 00:07:25.220	-0.1660	0.0601	1.0029	1.7700	2.1973	1.4038	5.5646	9.6954	50.5811	45.4800	579	467	-386	99946	1.15 
13.682	2015-01-01 00:07:25.240	-0.1807	0.0591	1.0020	2.4414	2.9907	2.7466	5.5865	9.7449	50.5756	45.5300	579	468	-387	99946	1.15 
13.682	2015-01-01 00:07:25.260	-0.1860	0.0630	1.0112	2.7466	3.7842	4.6387	5.6305	9.8163	50.6085	45.5300	582	468	-387	99946	1.15 
