StartTime: 2017-07-21 14:47:47.248
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
92.850	2015-01-01 00:02:32.120	-0.1509	0.0610	1.0049	-0.4883	2.1362	-4.8828	1.8347	13.6560	33.5413	46.8700	426	480	-238	100798	0.44 
92.866	2015-01-01 00:02:32.160	-0.1641	0.0605	1.0029	-0.0610	3.9673	-3.7842	1.8402	13.6615	33.5083	46.8700	424	482	-236	100798	0.44 
92.913	2015-01-01 00:02:32.200	-0.1655	0.0381	0.9941	0.3052	1.8311	-5.0659	1.8237	13.6780	33.4369	46.8700	421	480	-237	100798	0.44 
92.960	2015-01-01 00:02:32.240	-0.1675	0.0488	1.0195	-0.9155	3.6621	-6.3477	1.7743	13.7274	33.3051	46.8300	418	478	-237	100798	0.44 
93.006	2015-01-01 00:02:32.280	-0.1650	0.0791	1.0103	-1.5869	3.7842	-4.8218	1.7084	13.7878	33.1677	47.1100	420	477	-238	100798	0.44 
93.053	2015-01-01 00:02:32.320	-0.1567	0.0859	0.9727	-0.2441	5.3711	-1.2817	1.7413	13.8538	33.1842	46.9200	420	477	-236	100798	0.44 
93.100	2015-01-01 00:02:32.360	-0.1665	0.0586	0.9976	-1.3428	5.1270	-1.2207	1.7578	13.9581	33.2556	47.0200	420	477	-234	100798	0.44 
93.131	2015-01-01 00:02:32.400	-0.1807	0.0483	0.9878	-0.4272	5.3711	0.3052	1.7413	14.0625	33.3600	46.7300	421	475	-236	100798	0.44 
93.178	2015-01-01 00:02:32.440	-0.1631	0.0723	0.9717	0.2441	10.3760	0.7935	1.8073	14.2767	33.5028	46.9200	422	472	-240	100798	0.44 
93.241	2015-01-01 00:02:32.480	-0.1904	0.0771	0.9878	-0.6104	13.3667	0.9155	1.8787	14.6832	33.6676	46.8700	422	474	-240	100798	0.44 
93.272	2015-01-01 00:02:32.520	-0.1885	0.0596	0.9941	-1.2207	14.0381	1.7090	1.9006	15.1227	33.8269	46.8300	424	476	-235	100798	0.44 
93.288	2015-01-01 00:02:32.560	-0.2090	0.0571	0.9839	-0.5493	16.1743	3.9063	1.9391	15.6335	34.0466	46.6800	425	477	-233	100798	0.44 
93.335	2015-01-01 00:02:32.600	-0.2334	0.0576	0.9863	-0.7324	16.9067	4.8218	2.0050	16.2158	34.3378	47.0200	428	478	-232	100798	0.44 
93.366	2015-01-01 00:02:32.640	-0.2466	0.0547	0.9878	-0.8545	18.9209	5.5542	2.0764	16.8585	34.6399	46.8700	432	477	-235	100798	0.44 
93.460	2015-01-01 00:02:32.680	-0.3232	0.0420	1.0566	-0.8545	12.6343	7.6294	2.1533	17.4902	34.9750	46.9200	433	476	-237	100798	0.44 
93.460	2015-01-01 00:02:32.720	-0.2817	0.0464	0.9507	-0.1221	2.2583	-1.4648	2.1643	17.6495	35.1508	46.8300	434	473	-236	100798	0.44 
93.491	2015-01-01 00:02:32.760	-0.2012	0.0928	0.8706	2.0142	15.0146	-7.1411	2.2083	17.9297	34.9750	46.7300	437	476	-234	100798	0.44 
93.538	2015-01-01 00:02:32.800	-0.2026	0.1157	0.8931	2.4414	30.3955	-3.4790	2.3511	18.7482	34.8541	47.0200	435	477	-232	100798	0.44 
93.569	2015-01-01 00:02:32.840	-0.2388	0.0913	0.8882	3.6011	46.2036	8.0566	2.6587	20.1489	35.1123	46.8300	436	479	-234	100798	0.44 
93.647	2015-01-01 00:02:32.880	-0.2813	0.0967	0.9312	5.6763	58.2275	15.1367	3.1366	22.1594	35.7935	46.8700	436	482	-236	100798	0.44 
93.694	2015-01-01 00:02:32.920	-0.3828	0.0908	0.9692	5.7373	53.5889	18.5547	3.8013	24.2468	36.6669	46.9200	446	479	-232	100798	0.44 
93.725	2015-01-01 00:02:32.960	-0.4014	0.0903	1.0103	2.2583	39.8560	25.7568	4.4330	26.0046	37.7325	46.8700	454	474	-227	100798	0.44 
93.741	2015-01-01 00:02:33.000	-0.3569	0.1294	0.8442	6.7749	42.2363	27.4048	5.2240	27.2900	39.0125	46.8300	458	472	-224	100798	0.44 
93.788	2015-01-01 00:02:33.040	-0.3667	0.0854	0.7227	10.6812	69.0918	19.7754	6.3226	29.3939	40.2814	46.8700	468	471	-220	100798	0.44 
93.850	2015-01-01 00:02:33.080	-0.4712	0.0112	0.7871	9.2773	88.5010	5.3711	7.1246	32.5140	41.0944	46.9200	479	463	-219	100798	0.44 
93.866	2015-01-01 00:02:33.120	-0.5474	0.0688	0.8857	7.9956	96.6797	-5.1880	7.6190	36.2000	41.4185	47.0200	487	461	-216	100798	0.44 
93.913	2015-01-01 00:02:33.160	-0.5840	0.1533	0.8228	11.1084	86.3037	-10.4980	8.1244	39.7375	41.4679	46.7300	502	460	-211	100798	0.44 
