StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
267.827	2015-01-01 00:01:18.440	0.0366	-0.0200	1.0166	-0.0610	1.7090	-3.6011	-0.9503	-2.9443	40.4187	45.1500	419	475	-230	100819	0.42 
267.874	2015-01-01 00:01:18.480	0.0488	-0.0229	1.0005	0.0000	1.7700	-4.8218	-0.9613	-2.9114	40.2979	45.2900	420	478	-232	100819	0.42 
267.905	2015-01-01 00:01:18.520	0.0210	-0.0210	1.0098	0.0000	1.7700	-4.7607	-0.9558	-2.7686	40.1276	45.4400	420	479	-232	100819	0.42 
267.969	2015-01-01 00:01:18.560	0.0146	-0.0166	1.0166	0.8545	7.0801	-7.2632	-0.9338	-2.5159	39.9243	45.2400	420	476	-231	100819	0.42 
268.000	2015-01-01 00:01:18.600	0.0171	-0.0229	1.0093	0.3052	6.2256	-6.8359	-0.9119	-2.2357	39.6881	45.2400	420	476	-231	100819	0.42 
268.031	2015-01-01 00:01:18.640	0.0181	-0.0171	1.0010	1.7090	10.1929	-5.3711	-0.8679	-1.8842	39.5068	45.4800	422	477	-231	100819	0.42 
268.077	2015-01-01 00:01:18.680	-0.0020	-0.0063	1.0161	2.5635	13.9771	-5.6763	-0.7855	-1.3568	39.3420	45.4400	423	478	-229	100819	0.42 
268.109	2015-01-01 00:01:18.720	-0.0269	-0.0146	0.9980	4.2725	17.2119	-4.2114	-0.6482	-0.7031	39.1882	45.2900	425	479	-226	100819	0.42 
268.171	2015-01-01 00:01:18.760	-0.0405	-0.0137	0.9946	8.5449	23.2544	-2.5635	-0.3955	0.1703	39.0948	45.2900	424	479	-227	100819	0.42 
268.187	2015-01-01 00:01:18.800	-0.0518	-0.0117	1.0073	12.2681	26.9775	-2.1362	0.0055	1.2415	39.0399	45.3400	420	479	-229	100819	0.42 
268.249	2015-01-01 00:01:18.840	-0.0688	-0.0112	0.9844	15.9912	28.9917	-2.8687	0.5658	2.3950	38.9850	44.9600	418	478	-230	100819	0.42 
