StartTime: 2017-07-12 15:39:00.902
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
4.903	-1.2700	0.0195	1.8486	-0.1831	-0.2441	2.3193	0.8295	33.8104	73.3997	43.6900	-35	33	199	100732	0.49 
5.056	-1.2612	0.0186	1.8418	-0.1221	-0.1221	3.2959	0.9888	33.8159	73.5645	43.7000	-35	31	198	100732	0.49 
5.117	-1.2759	0.0171	1.8462	0.1221	0.6104	2.7466	1.1481	33.8873	73.7128	43.7000	-33	32	200	100732	0.49 
5.272	-1.2861	0.0288	1.8232	0.4883	3.2959	5.1880	1.3623	34.1125	73.9435	43.7000	-32	34	198	100732	0.49 
5.319	-1.3618	0.0498	1.7617	5.3101	9.3384	3.9673	1.9556	34.9036	74.4818	43.7000	-30	27	199	100732	0.49 
5.557	-1.1025	-0.0337	1.2813	7.2632	35.2783	-9.0332	2.4939	37.0789	74.6576	43.7000	-28	29	195	100732	0.49 
5.557	-1.3438	0.0806	1.5366	6.1035	57.9834	2.0752	2.7576	42.4402	73.6578	43.7200	-25	26	197	100732	0.49 
5.704	-1.2622	0.0039	1.4829	11.7798	72.6929	2.6245	4.2023	47.7191	74.8279	43.7000	-10	25	196	100732	0.49 
5.740	-1.5967	0.1011	1.7427	5.0049	63.4155	10.3760	6.6193	53.9154	77.5745	43.6900	5	21	209	100732	0.49 
5.889	-1.7612	0.0850	1.8760	-1.0986	28.5034	6.1646	9.2615	57.7222	81.3263	43.7000	23	16	211	100733	0.49 
5.958	-2.0161	0.0938	1.9766	-6.8359	6.8359	1.7090	10.0690	57.8760	83.3368	43.7000	31	13	215	100733	0.49 
6.073	-2.3345	0.3760	2.2788	2.6245	-1.7700	-2.7466	9.9756	57.5574	83.8092	43.6700	32	12	217	100734	0.49 
6.142	-2.1406	0.1440	2.0356	3.2349	15.4419	6.2256	10.6128	57.4530	85.2155	43.6900	32	16	216	100735	0.49 
6.320	-1.8540	0.0962	1.9956	-3.4180	-30.7007	-23.3154	8.2178	56.4587	82.8973	43.6300	29	16	218	100735	0.49 
6.389	-1.7231	0.1528	2.1299	-15.6860	-90.8203	-10.0098	3.8342	49.3231	79.1675	43.6500	19	19	213	100735	0.49 
6.489	-1.4360	-0.1079	1.0786	-4.8218	-133.4229	-17.8833	0.4065	37.3865	76.7230	43.6200	-5	25	205	100735	0.49 
6.574	-0.4146	0.0913	-0.1396	-1.7090	-71.1670	3.9673	-0.2527	30.3827	75.3058	43.5800	-35	29	195	100734	0.49 
6.747	-1.0513	-0.0420	1.2065	-5.1270	-9.4604	16.7236	-0.5383	33.1512	76.0419	43.5600	-44	32	192	100733	0.49 
6.785	-0.8428	-0.0327	0.5425	-0.9155	2.6855	6.4697	-0.3955	31.0968	76.4594	43.5500	-47	34	193	100733	0.49 
6.899	-2.4150	-0.0786	3.9600	1.0376	-91.3086	46.8140	1.8567	42.7753	80.9857	43.5500	-25	29	204	100732	0.49 
7.115	-1.3457	-0.0200	1.8887	7.6294	14.8926	-21.7285	0.8569	36.8756	78.0798	43.5300	-23	30	202	100732	0.49 
7.147	-1.0176	-0.0259	1.3281	6.2866	25.5737	-11.7798	1.2964	35.4034	77.3438	43.5200	-31	31	197	100732	0.49 
7.207	-1.4077	0.0361	2.0620	-3.2349	-44.6777	7.8125	2.0544	37.6007	78.6786	43.5100	-27	31	194	100732	0.49 
7.358	-1.4092	0.0205	1.8618	-3.9673	30.0903	13.6719	2.2577	36.7328	78.9258	43.5000	-30	29	196	100732	0.49 
7.475	-1.1602	0.0269	1.6333	1.0376	-9.4604	-2.6855	2.1423	36.3428	78.5687	43.5300	-25	29	198	100731	0.49 
7.559	-1.3281	0.0576	1.8301	1.7090	-6.5308	-1.7090	2.0874	36.9031	78.1073	43.5100	-26	29	193	100731	0.50 
7.722	-1.3496	0.0278	1.8208	3.1128	8.9111	0.0000	2.2467	37.2272	77.9865	43.5000	-26	29	193	100731	0.50 
7.744	-1.3887	0.0557	1.6152	5.1270	20.6909	4.5166	2.7246	38.5730	78.1952	43.5200	-22	26	195	100731	0.50 
7.875	-1.1636	-0.0601	1.2705	6.9580	46.5698	9.5825	4.1528	41.8909	79.6564	43.5100	-16	27	198	100731	0.50 
7.939	-1.3242	0.1191	1.4116	17.7002	68.3594	-7.9346	4.6307	47.3895	78.1238	43.5400	-9	25	202	100731	0.50 
8.104	-1.5127	0.0811	1.6011	10.3149	60.5469	1.4038	6.9873	53.9648	80.3870	43.5600	7	17	200	100731	0.49 
8.160	-1.7075	0.1353	1.7163	5.0049	42.9688	7.8735	9.8602	58.5736	83.6554	43.5500	25	12	209	100732	0.49 
8.307	-1.8521	0.2056	1.6045	2.4414	10.6812	13.9160	12.7716	59.7272	87.6874	43.5300	34	10	214	100732	0.49 
8.360	-2.0781	0.2754	1.9009	3.9673	11.2305	17.2119	15.2545	60.7599	90.5988	43.5500	40	4	219	100733	0.49 
8.523	-2.1069	0.3887	2.0059	13.6108	-7.4463	-9.0942	16.5948	60.2325	91.7029	43.5300	40	2	220	100734	0.49 
8.576	-2.3091	0.2920	1.9541	-13.7939	9.3994	0.3662	16.0126	59.7491	92.4664	43.5500	41	3	216	100734	0.49 
8.760	-1.9199	0.2939	1.9009	-0.7935	-23.6206	-6.8970	13.7604	58.8153	91.5271	43.5300	42	6	219	100734	0.49 
8.807	-1.8667	0.0894	1.9644	-6.2866	-59.2041	-11.5356	10.6842	53.5309	88.7915	43.5000	36	8	211	100734	0.49 
8.923	-1.9302	0.2305	1.9912	-9.5215	-134.9487	-26.8555	4.5923	44.1321	83.0566	43.4800	16	13	202	100734	0.49 
9.008	-1.2778	0.0654	0.5283	-3.6621	-113.9526	-20.3857	2.9169	32.5525	81.6669	43.4500	-19	25	187	100734	0.49 
