StartTime: 2017-07-21 14:45:15.173
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
4.110	2015-01-01 00:02:48.040	-0.1733	0.0664	1.0020	-0.9766	3.1738	-1.8921	2.4225	14.0570	31.1133	48.9800	431	471	-226	100802	0.44 
4.142	2015-01-01 00:02:48.080	-0.1753	0.0703	1.0020	-1.2817	2.3193	-2.9297	2.3950	14.0790	31.2067	49.0300	430	472	-226	100802	0.44 
4.173	2015-01-01 00:02:48.120	-0.1758	0.0708	0.9951	-1.6479	3.9063	-4.2725	2.3401	14.1010	31.2451	48.9800	433	471	-226	100802	0.44 
4.235	2015-01-01 00:02:48.160	-0.1650	0.0776	1.0205	-2.1973	3.6621	-3.4790	2.2906	14.1614	31.2946	48.8400	435	468	-225	100802	0.44 
4.250	2015-01-01 00:02:48.200	-0.1641	0.0781	1.0107	-2.1973	5.9204	-6.6528	2.2192	14.2383	31.2946	48.8400	434	467	-224	100802	0.44 
4.313	2015-01-01 00:02:48.240	-0.1567	0.0933	0.9946	-1.0376	7.2632	-7.3853	2.1533	14.3866	31.2012	48.9800	436	468	-224	100802	0.44 
4.345	2015-01-01 00:02:48.280	-0.1812	0.1387	1.0205	0.7935	7.3242	-3.1128	2.2302	14.5953	31.2341	49.0300	437	466	-224	100802	0.44 
4.376	2015-01-01 00:02:48.320	-0.1563	0.0981	0.9897	1.5869	7.3853	-11.9629	2.3236	14.7601	31.1572	49.1300	436	468	-225	100802	0.44 
4.422	2015-01-01 00:02:48.360	-0.1445	-0.0020	0.9697	0.7935	9.6436	-16.4185	2.2247	14.9799	30.7672	48.9800	435	469	-228	100802	0.44 
4.454	2015-01-01 00:02:48.400	-0.1816	0.0146	1.0327	2.3804	-0.3052	-18.9209	2.0490	15.0623	30.2838	49.0300	434	469	-229	100802	0.44 
4.516	2015-01-01 00:02:48.440	-0.1270	0.1367	0.9941	3.7842	-8.1177	-19.1650	2.0654	14.6997	29.6906	49.0300	433	469	-230	100802	0.44 
4.548	2015-01-01 00:02:48.480	-0.1470	0.1919	0.9521	3.2959	0.0610	-8.5449	2.2687	14.4141	29.3719	48.9800	432	468	-229	100801	0.44 
4.579	2015-01-01 00:02:48.520	-0.1885	0.1606	0.9512	2.4414	7.1411	-2.0752	2.5708	14.5569	29.4214	48.7900	429	469	-227	100802	0.44 
