StartTime: 2017-07-21 14:03:38.842
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
3.828	2015-01-01 00:07:33.960	-0.0166	0.0039	1.0234	-1.5869	-3.1738	-17.8223	-1.5381	-4.5428	14.6558	47.4000	455	462	-217	100849	0.40 
3.860	2015-01-01 00:07:34.000	-0.0122	0.0020	1.0327	-1.5259	-2.9907	-18.2495	-1.5436	-4.5538	14.6503	47.2600	457	462	-216	100849	0.40 
3.923	2015-01-01 00:07:34.040	-0.0181	0.0029	1.0171	-1.6479	-3.4180	-17.8833	-1.5436	-4.5538	14.6393	47.1100	456	461	-217	100849	0.40 
3.954	2015-01-01 00:07:34.080	-0.0220	0.0029	1.0244	-1.9531	-4.2725	-18.0664	-1.5491	-4.5813	14.6283	47.3500	454	463	-220	100848	0.40 
3.985	2015-01-01 00:07:34.120	-0.0068	0.0059	1.0181	-1.2207	-1.9531	-18.3105	-1.5491	-4.6033	14.6063	47.4000	451	463	-221	100848	0.40 
4.063	2015-01-01 00:07:34.160	-0.0308	0.0034	1.0327	-1.8921	-4.6387	-18.0054	-1.5546	-4.5868	14.5789	47.4000	450	462	-219	100848	0.40 
4.063	2015-01-01 00:07:34.200	-0.0029	-0.0015	1.0142	-1.7700	-2.6245	-18.7378	-1.5710	-4.6362	14.5459	47.2600	452	464	-220	100848	0.40 
4.126	2015-01-01 00:07:34.240	-0.0259	0.0059	1.0210	-0.9155	-1.4038	-17.8223	-1.5710	-4.5978	14.5074	47.5400	452	465	-223	100848	0.40 
4.157	2015-01-01 00:07:34.280	-0.0073	0.0093	1.0200	-1.6479	-3.1738	-16.6016	-1.5436	-4.5758	14.5239	47.2600	451	465	-223	100848	0.40 
4.235	2015-01-01 00:07:34.320	-0.0117	-0.0142	1.0200	-1.7700	-1.0376	-18.7378	-1.5765	-4.5648	14.5184	47.4000	452	462	-219	100848	0.40 
