StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
431.821	2015-01-01 00:03:56.960	0.0132	0.0229	1.0269	-0.4883	2.8076	-3.4790	1.7633	-2.1918	57.6782	46.1500	597	318	-220	100815	0.42 
431.852	2015-01-01 00:03:57.000	-0.0044	0.0254	1.0205	-0.0610	2.6245	-3.4180	1.7358	-2.0270	57.6343	46.3500	595	319	-221	100816	0.42 
431.884	2015-01-01 00:03:57.040	-0.0259	0.0205	1.0215	0.4272	2.1973	-4.6997	1.7303	-1.8567	57.5684	46.0600	597	318	-221	100815	0.42 
431.930	2015-01-01 00:03:57.080	-0.0327	0.0132	1.0117	1.5259	2.8687	-6.7139	1.7523	-1.6699	57.4255	46.1500	599	317	-222	100816	0.42 
431.992	2015-01-01 00:03:57.120	-0.0522	0.0381	1.0166	1.7700	4.3335	-7.3853	1.8182	-1.4227	57.2607	46.3000	600	315	-222	100816	0.42 
432.024	2015-01-01 00:03:57.160	-0.0669	0.0557	0.9932	5.4321	6.1646	-4.1504	1.9940	-1.0876	57.1124	46.3000	603	319	-218	100815	0.42 
432.056	2015-01-01 00:03:57.200	-0.0562	0.0430	0.9976	8.4229	7.3853	0.3052	2.3016	-0.7031	57.1344	46.1500	601	320	-218	100815	0.42 
432.087	2015-01-01 00:03:57.240	-0.0781	0.0674	1.0044	6.8970	12.9395	0.0610	2.6202	-0.1868	57.2498	46.3500	601	319	-216	100815	0.42 
432.133	2015-01-01 00:03:57.280	-0.0288	0.0581	0.8965	10.8032	21.8506	5.1270	2.9773	0.5438	57.4310	46.3000	601	320	-214	100815	0.42 
432.196	2015-01-01 00:03:57.320	-0.0371	0.0723	0.8130	9.5215	39.6118	6.2256	3.4277	1.8182	57.8210	46.1500	601	322	-212	100815	0.42 
432.227	2015-01-01 00:03:57.360	-0.1504	0.0405	0.8203	11.2915	57.9834	2.2583	3.8452	3.9825	58.1232	46.1500	606	320	-209	100815	0.42 
432.258	2015-01-01 00:03:57.400	-0.2056	0.0771	0.7998	10.0098	59.0820	6.0425	4.2902	6.5204	58.4857	46.0600	613	316	-205	100815	0.42 
432.305	2015-01-01 00:03:57.440	-0.2266	0.0742	0.8389	8.6670	58.6548	8.9111	4.7626	9.0198	58.9966	46.3900	616	314	-203	100815	0.43 
432.337	2015-01-01 00:03:57.480	-0.3115	0.0220	0.8501	3.1738	58.2275	4.2114	5.0482	11.4423	59.5129	46.1500	622	312	-194	100815	0.42 
432.399	2015-01-01 00:03:57.520	-0.2148	0.0771	0.7153	6.4087	44.9219	2.6245	5.2405	13.5297	59.8041	46.3000	629	310	-189	100815	0.42 
432.430	2015-01-01 00:03:57.560	-0.1729	0.0674	0.6699	9.6436	49.2554	-3.8452	5.6250	15.4523	59.9304	46.2000	631	309	-187	100815	0.42 
432.461	2015-01-01 00:03:57.600	-0.1226	0.0938	0.7065	5.3711	53.5889	0.9766	6.0040	17.3419	60.1337	46.2000	639	309	-174	100815	0.42 
432.508	2015-01-01 00:03:57.640	-0.2646	0.0391	0.7988	12.5732	77.5146	-14.5874	6.3995	19.4293	60.3259	46.3000	643	308	-164	100816	0.42 
432.539	2015-01-01 00:03:57.680	-0.1050	0.0166	0.5835	9.2163	69.1528	-18.6157	6.3776	22.0001	59.7272	46.1500	648	309	-156	100816	0.42 
432.602	2015-01-01 00:03:57.720	-0.5479	0.2329	1.0601	10.8643	64.8804	-10.9253	6.8335	24.8401	59.5844	46.3000	654	310	-146	100816	0.42 
432.634	2015-01-01 00:03:57.760	-0.4316	0.0688	0.8438	7.5684	16.7847	-13.6108	7.0367	26.2463	59.1559	46.3000	658	307	-138	100816	0.42 
432.664	2015-01-01 00:03:57.800	-0.5273	0.1426	0.9229	9.3994	17.9443	-6.0425	7.2235	27.1143	58.9417	46.3000	661	309	-133	100816	0.42 
432.711	2015-01-01 00:03:57.840	-0.5845	0.1890	0.9644	14.4043	-1.4648	-16.6016	7.5641	27.4384	58.3209	46.2000	663	310	-129	100816	0.42 
432.743	2015-01-01 00:03:57.880	-0.4971	0.2183	0.8931	10.1318	-9.1553	1.7090	7.9541	27.2076	57.9419	46.3000	662	312	-131	100816	0.42 
432.805	2015-01-01 00:03:57.920	-0.5112	0.1338	0.8594	5.0049	-27.4658	10.8032	8.4155	26.6144	58.2001	46.3500	665	311	-129	100817	0.42 
432.852	2015-01-01 00:03:57.960	-0.6138	0.4761	1.6870	-2.8687	-55.6030	30.6396	8.7726	24.4446	58.7000	46.3500	665	314	-130	100816	0.42 
432.883	2015-01-01 00:03:58.000	-1.6108	0.6665	2.6538	-3.9673	-99.9146	7.4463	8.4924	20.9839	59.2053	46.2000	666	314	-129	100817	0.42 
432.914	2015-01-01 00:03:58.040	0.5088	-0.1392	0.8516	-14.3433	-118.3472	7.0190	8.0640	15.9521	58.9581	46.2000	658	311	-140	100817	0.42 
432.961	2015-01-01 00:03:58.080	0.0205	0.0078	0.8364	-2.0142	47.9126	-24.4751	7.1686	14.9524	58.5626	46.3000	650	307	-153	100817	0.42 
433.008	2015-01-01 00:03:58.120	0.0400	0.2349	0.7544	-15.1978	-93.4448	-10.3149	6.5808	13.1781	57.3981	46.3500	646	309	-160	100817	0.42 
433.071	2015-01-01 00:03:58.160	-0.0430	0.0986	0.7754	-17.5781	-88.6230	9.3384	6.0095	9.7229	57.4585	46.2000	642	310	-168	100818	0.42 
433.102	2015-01-01 00:03:58.200	-0.0732	0.1372	1.0415	-15.1367	-119.5068	13.1836	5.3888	5.4053	57.5739	46.2000	640	309	-174	100818	0.42 
433.133	2015-01-01 00:03:58.240	-0.0957	0.0605	1.2939	-14.2822	-131.1646	12.1460	4.8120	-0.7581	57.7606	46.3000	633	310	-185	100818	0.42 
433.180	2015-01-01 00:03:58.280	0.0889	-0.0107	0.9976	-13.7939	-81.8481	5.1270	4.0375	-5.0208	57.8540	46.2000	617	314	-201	100818	0.42 
433.211	2015-01-01 00:03:58.320	0.1328	-0.0244	0.8931	-7.2632	-16.9678	5.1270	3.5321	-6.8500	58.0902	46.3500	612	317	-209	100818	0.42 
433.258	2015-01-01 00:03:58.360	0.1064	0.0493	1.0254	-5.4321	-6.0425	4.5776	3.2245	-6.9928	58.3704	46.1500	601	317	-216	100818	0.42 
433.305	2015-01-01 00:03:58.400	0.2192	0.0352	0.9150	-2.5024	-10.7422	5.9814	3.0322	-7.4872	58.6725	46.2000	595	317	-222	100818	0.42 
433.337	2015-01-01 00:03:58.440	0.2070	0.0674	0.9956	-2.2583	-21.1182	5.7983	2.9279	-8.2672	58.9087	46.0600	591	317	-226	100818	0.42 
433.415	2015-01-01 00:03:58.480	0.2036	0.0361	1.0107	-3.8452	-25.1465	9.5215	2.7411	-9.3329	59.2767	46.1500	590	315	-228	100818	0.42 
433.461	2015-01-01 00:03:58.520	0.1812	0.0503	0.9985	-1.8311	-13.8550	5.1270	2.5818	-10.1514	59.5953	46.2000	587	317	-230	100818	0.42 
433.461	2015-01-01 00:03:58.560	0.1670	0.0371	0.9907	-0.1221	-0.6714	3.6011	2.5214	-10.3546	59.8096	46.3000	584	316	-231	100819	0.42 
433.493	2015-01-01 00:03:58.600	0.1548	0.0420	1.0112	2.5024	5.9204	0.5493	2.5598	-10.1569	59.9359	46.1500	581	313	-235	100819	0.42 
433.540	2015-01-01 00:03:58.640	0.1597	0.0776	0.9868	1.3428	4.6387	-0.5493	2.6697	-9.9207	59.9799	46.1500	580	312	-237	100819	0.42 
433.586	2015-01-01 00:03:58.680	0.1265	0.0713	1.0044	-0.5493	4.3945	-2.7466	2.7356	-9.7064	59.9414	46.2000	583	311	-235	100819	0.42 
433.649	2015-01-01 00:03:58.720	0.1528	0.0449	0.9888	-0.2441	1.1597	-3.6621	2.7576	-9.5966	59.8810	45.8700	586	316	-234	100819	0.42 
433.681	2015-01-01 00:03:58.760	0.1357	0.0449	1.0107	0.6104	1.3428	-5.6763	2.7850	-9.4757	59.7272	46.3000	587	318	-234	100819	0.42 
433.712	2015-01-01 00:03:58.800	0.1431	0.0361	1.0024	0.8545	0.9766	-4.3335	2.8345	-9.3713	59.5789	46.1500	586	317	-232	100819	0.42 
