StartTime: 2017-07-11 16:04:30.497
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
3.797	-0.9824	-0.0137	1.8843	0.0610	0.6104	0.6104	-1.6315	26.7847	175.1166	36.1700	-92	-262	209	100846	0.40 
3.875	-1.0151	-0.0205	1.8789	-0.1221	2.3193	0.2441	-1.5765	26.9989	175.1825	36.1800	-95	-265	210	100846	0.40 
4.000	-1.0171	-0.0356	1.8335	0.3662	6.4087	-5.5542	-1.7468	27.4164	174.7485	36.1900	-91	-266	209	100846	0.40 
4.094	-1.0518	-0.0264	1.7842	8.5449	20.5688	-16.2354	-1.9775	28.8391	173.2269	36.1800	-85	-268	211	100846	0.40 
4.204	-1.1611	0.0845	1.7793	5.5542	36.6211	9.0332	-1.4008	32.0306	172.1338	36.1900	-78	-267	212	100846	0.40 
4.313	-1.1182	0.0874	1.7290	-1.0986	62.6221	-0.4883	-1.2030	37.1942	171.6119	36.2100	-66	-268	210	100846	0.40 
4.407	-1.2017	0.1987	1.6655	2.0142	57.4341	5.4321	-2.0709	43.2751	169.8157	36.1900	-49	-272	206	100846	0.40 
4.516	-1.3594	0.0444	1.8364	10.4980	37.1094	6.2866	-1.5875	47.1259	169.3597	36.2200	-35	-273	211	100847	0.40 
4.625	-1.5928	0.0229	2.0225	8.7891	18.7988	3.9063	0.9833	48.6584	170.5133	36.2200	-32	-279	213	100847	0.40 
4.719	-1.6021	0.0449	1.9297	4.6387	14.8315	1.8311	1.9885	49.0924	170.6012	36.2100	-30	-283	212	100848	0.40 
4.797	-1.4810	0.0439	1.7920	6.5918	-14.0381	20.0806	4.2682	48.4552	172.1832	36.2100	-36	-283	207	100848	0.40 
4.923	-1.6382	0.2051	2.6040	11.0474	-45.6543	5.0659	6.2128	45.2362	173.6609	36.2100	-47	-287	205	100849	0.40 
5.016	-0.7739	0.2119	1.5742	-8.9111	-58.7769	-9.8267	5.6360	36.8701	172.2162	36.2000	-61	-289	200	100849	0.40 
5.157	-0.9985	0.0986	1.9014	-1.9531	-74.4629	-1.1597	4.0320	30.8716	171.4471	36.2100	-80	-287	196	100849	0.40 
5.220	-0.8403	0.0708	1.7500	-5.0049	-13.0005	-6.4697	3.2684	26.2354	171.0736	36.2300	-92	-284	194	100850	0.40 
5.391	-0.9136	0.0771	1.8984	-1.2817	-36.5601	-0.0610	2.7740	23.8403	171.2219	36.2200	-102	-282	195	100850	0.40 
