StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
563.576	2015-01-01 00:19:16.680	0.1646	0.0674	1.0161	0.1221	0.6104	-2.5024	3.9661	-5.1086	40.4736	46.5400	437	448	-236	100805	0.43 
563.607	2015-01-01 00:19:16.720	0.1533	0.0762	1.0176	-0.7324	-2.5635	-3.2349	3.9716	-5.2240	40.4517	46.8700	429	450	-235	100805	0.43 
563.654	2015-01-01 00:19:16.760	0.1602	0.0762	1.0166	-2.3193	-4.4556	-5.4321	3.9276	-5.4492	40.3473	46.8700	428	452	-236	100805	0.43 
563.717	2015-01-01 00:19:16.800	0.1577	0.0991	1.0122	-2.9907	-8.4839	-4.8828	3.8837	-5.7678	40.2100	46.8700	430	449	-233	100805	0.43 
563.732	2015-01-01 00:19:16.840	0.1460	0.0913	1.0264	-4.6387	-14.5874	-4.5166	3.8013	-6.2732	40.0946	47.0200	430	449	-235	100804	0.43 
563.764	2015-01-01 00:19:16.880	0.1665	0.0591	1.0112	-4.8218	-17.0288	-5.6152	3.6475	-6.9653	39.9518	46.6800	430	447	-236	100804	0.43 
563.811	2015-01-01 00:19:16.920	0.1704	0.0845	1.0103	-5.6152	-24.1089	-4.5776	3.4882	-7.8168	39.8090	46.8300	429	447	-235	100804	0.43 
563.889	2015-01-01 00:19:16.960	0.1904	0.0835	1.0176	-6.9580	-30.8228	-1.7700	3.3014	-8.9539	39.7321	46.6800	430	449	-239	100804	0.43 
563.920	2015-01-01 00:19:17.000	0.1968	0.0654	1.0137	-9.1553	-38.2080	-0.8545	3.0212	-10.3656	39.7266	46.8700	424	451	-238	100804	0.43 
563.936	2015-01-01 00:19:17.040	0.2212	0.0645	1.0000	-9.0942	-46.0205	-0.2441	2.6917	-12.0905	39.7156	46.8700	416	452	-239	100804	0.43 
563.967	2015-01-01 00:19:17.080	0.2520	0.0674	0.9751	-9.6436	-53.1006	4.2725	2.3346	-14.1284	39.8364	47.0200	414	453	-239	100804	0.43 
564.014	2015-01-01 00:19:17.120	0.2988	0.0498	0.9717	-9.0942	-62.1338	8.4229	1.9446	-16.4850	40.0946	46.8700	409	454	-240	100804	0.43 
564.061	2015-01-01 00:19:17.160	0.3506	0.0776	0.9712	-10.8643	-72.5708	13.9771	1.4941	-19.1766	40.6000	46.8700	403	452	-240	100804	0.43 
564.123	2015-01-01 00:19:17.200	0.3594	0.0293	0.8164	-15.4419	-63.2324	9.8877	0.8514	-22.0990	41.1493	46.6800	399	450	-240	100805	0.43 
564.154	2015-01-01 00:19:17.240	0.5083	0.0005	0.8867	-12.5732	-63.7817	15.3809	0.1099	-24.6863	41.7371	46.8300	393	452	-237	100804	0.43 
564.186	2015-01-01 00:19:17.280	0.4150	-0.0229	0.8335	-16.3574	-46.9360	8.3618	-0.7196	-26.8835	42.4017	46.8700	387	456	-235	100804	0.43 
564.232	2015-01-01 00:19:17.320	0.5547	-0.0356	0.8755	-15.9912	-65.3076	6.1035	-1.5656	-29.2401	42.7808	46.9200	380	457	-234	100804	0.43 
564.295	2015-01-01 00:19:17.360	0.4941	-0.0112	0.8262	-16.3574	-60.4858	11.4746	-2.4390	-31.7725	43.4125	46.7300	375	460	-232	100804	0.43 
564.326	2015-01-01 00:19:17.400	0.5801	-0.0454	0.7607	-23.0103	-74.9512	5.8594	-3.6090	-34.5795	43.8959	46.8700	368	462	-232	100804	0.43 
564.357	2015-01-01 00:19:17.440	0.6533	0.0356	0.7744	-22.0947	-94.5435	15.5029	-4.8340	-37.9083	44.7089	46.8300	364	463	-232	100804	0.43 
564.404	2015-01-01 00:19:17.480	0.9336	-0.1641	0.5396	-22.7661	-94.2383	8.9722	-6.4380	-41.9623	45.5933	46.7300	353	464	-222	100804	0.43 
564.436	2015-01-01 00:19:17.520	0.8706	-0.1821	0.5713	-16.4185	-69.8853	11.7798	-8.4210	-45.3241	47.1368	46.7300	344	469	-219	100804	0.43 
564.498	2015-01-01 00:19:17.560	0.8149	-0.2002	0.4824	-11.1084	-66.1011	31.5552	-10.3381	-48.1970	48.8727	46.7300	339	471	-215	100804	0.43 
564.530	2015-01-01 00:19:17.600	0.5264	-0.1382	0.8530	-22.5830	-83.0078	6.7139	-12.9364	-50.5261	51.2292	46.7300	337	473	-213	100804	0.43 
564.561	2015-01-01 00:19:17.640	1.0366	-0.1748	0.1885	-17.2119	-81.6650	11.1084	-15.0623	-54.1241	52.6410	46.5900	334	473	-213	100804	0.43 
564.624	2015-01-01 00:19:17.680	0.9297	-0.0669	0.3984	-17.9443	-81.3599	0.7935	-17.8253	-57.3816	55.1184	46.6800	329	477	-207	100804	0.43 
564.655	2015-01-01 00:19:17.720	0.8628	-0.2642	0.1592	-17.7002	-76.2329	15.8081	-21.0773	-60.5896	57.7386	46.6800	322	479	-196	100805	0.43 
564.701	2015-01-01 00:19:17.760	1.1641	-0.0713	0.1973	-20.0806	-79.2236	-10.0098	-24.7467	-63.6768	60.7874	46.8300	316	481	-188	100805	0.43 
564.764	2015-01-01 00:19:17.800	1.0601	-0.2539	-0.1758	-9.6436	-50.9644	16.5405	-28.7402	-66.4233	63.9789	46.6800	312	481	-182	100805	0.43 
564.796	2015-01-01 00:19:17.840	1.2021	-0.2734	0.0161	-1.2207	-36.4990	-11.2915	-31.9537	-68.2196	66.7749	47.0700	309	481	-178	100805	0.43 
