StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
107.520	2015-01-01 00:02:46.560	-0.1025	0.0259	1.0151	-0.3052	0.4883	-1.8921	0.4614	4.1693	17.8143	47.5900	437	464	-237	100824	0.42 
107.551	2015-01-01 00:02:46.600	-0.0991	0.0313	1.0112	-0.3662	0.0000	-1.5869	0.4669	4.2133	18.2977	47.6400	436	465	-239	100824	0.42 
107.582	2015-01-01 00:02:46.640	-0.0918	0.0308	1.0107	-1.8921	2.5024	-2.3193	0.4395	4.3176	18.7592	47.4500	436	465	-240	100824	0.42 
107.613	2015-01-01 00:02:46.680	-0.0967	-0.0015	0.9995	-2.3804	2.5024	-2.8687	0.3351	4.4220	19.1876	47.5400	438	466	-238	100823	0.42 
107.676	2015-01-01 00:02:46.720	-0.0884	-0.0093	1.0190	-3.9673	3.1128	-0.9766	0.1923	4.5648	19.6381	47.5900	438	464	-233	100823	0.42 
107.707	2015-01-01 00:02:46.760	-0.1128	-0.0137	1.0190	-3.1128	1.7700	1.5259	0.0275	4.7241	20.1764	47.4000	438	461	-230	100823	0.42 
107.738	2015-01-01 00:02:46.800	-0.0952	-0.0400	1.0034	-2.4414	2.9907	2.6855	-0.1099	4.8175	20.7971	47.2600	438	461	-231	100823	0.42 
107.770	2015-01-01 00:02:46.840	-0.0869	-0.0454	1.0215	-0.4272	1.7090	4.7607	-0.1978	4.9219	21.4563	47.4500	441	467	-235	100823	0.42 
107.816	2015-01-01 00:02:46.880	-0.0933	-0.0430	1.0166	0.7324	2.7466	5.1880	-0.2197	4.9933	22.1704	47.4000	442	469	-235	100823	0.42 
107.847	2015-01-01 00:02:46.920	-0.0933	-0.0483	1.0137	0.9766	2.3193	2.6245	-0.2307	5.0922	22.7966	47.4500	443	468	-235	100822	0.42 
107.926	2015-01-01 00:02:46.960	-0.1089	-0.0479	1.0103	0.9766	3.4790	0.8545	-0.2417	5.2240	23.3130	47.4000	443	468	-234	100823	0.42 
107.941	2015-01-01 00:02:47.000	-0.1089	-0.0508	1.0063	2.1362	4.0283	0.3662	-0.2362	5.3833	23.7799	47.4000	442	467	-235	100823	0.42 
107.972	2015-01-01 00:02:47.040	-0.1133	-0.0405	1.0181	3.6011	3.3569	0.0610	-0.1703	5.5481	24.2194	47.5400	444	467	-238	100822	0.42 
108.035	2015-01-01 00:02:47.080	-0.1108	-0.0322	1.0122	4.7607	2.9297	-0.1831	-0.0604	5.6799	24.6423	47.3500	445	467	-239	100822	0.42 
108.066	2015-01-01 00:02:47.120	-0.1162	-0.0313	1.0142	6.3477	3.1738	-1.0986	0.1154	5.8063	25.0269	47.4500	445	467	-239	100822	0.42 
108.129	2015-01-01 00:02:47.160	-0.1152	-0.0166	1.0259	8.2397	1.3428	-0.5493	0.3735	5.9052	25.3894	47.4500	447	466	-237	100822	0.42 
108.160	2015-01-01 00:02:47.200	-0.1138	0.0054	1.0132	11.0474	0.1221	-0.3052	0.7526	5.9216	25.7684	47.2600	449	464	-233	100822	0.42 
108.191	2015-01-01 00:02:47.240	-0.1372	-0.0107	1.0522	14.4043	1.4038	-4.0894	1.2250	6.0040	26.0706	47.2600	449	464	-232	100822	0.42 
