StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
146.555	2015-01-01 00:12:34.400	0.1128	0.0791	1.0122	-0.4883	0.5493	0.0000	4.5923	-1.8292	37.8094	48.8400	411	473	-237	100799	0.44 
146.617	2015-01-01 00:12:34.440	0.1216	0.0791	1.0020	-0.5493	1.0376	0.0610	4.5813	-1.9116	37.9028	48.9800	411	475	-240	100799	0.44 
146.664	2015-01-01 00:12:34.480	0.1133	0.0801	1.0176	-0.7324	0.7324	-0.3662	4.5703	-1.9720	37.9742	48.6500	411	473	-240	100799	0.44 
146.696	2015-01-01 00:12:34.520	0.1177	0.0791	0.9927	-1.0376	1.1597	-0.6714	4.5428	-2.0654	38.0347	48.9800	410	471	-240	100799	0.44 
146.727	2015-01-01 00:12:34.560	0.1187	0.0806	1.0146	-0.7935	1.5869	-1.2207	4.5209	-2.1094	38.0786	48.7900	410	470	-241	100799	0.44 
146.774	2015-01-01 00:12:34.600	0.1265	0.0796	0.9976	-1.0986	0.7935	-1.5869	4.4879	-2.1863	38.1061	48.8400	412	471	-238	100799	0.44 
146.821	2015-01-01 00:12:34.640	0.1279	0.0869	1.0093	-1.0376	1.7090	-1.8311	4.4659	-2.2357	38.1226	48.9800	411	472	-238	100799	0.44 
146.852	2015-01-01 00:12:34.680	0.1460	0.0771	0.9932	-1.4038	0.3052	-2.0142	4.4165	-2.3401	38.1390	48.9800	408	470	-239	100799	0.44 
146.883	2015-01-01 00:12:34.720	0.1445	0.0879	0.9888	-3.6011	0.3662	-1.8921	4.3396	-2.4554	38.1335	48.6500	408	469	-239	100799	0.44 
146.930	2015-01-01 00:12:34.760	0.1782	0.0835	0.9795	-4.2114	2.6855	-2.9297	4.1858	-2.5214	38.1061	48.6000	409	472	-236	100799	0.44 
146.961	2015-01-01 00:12:34.800	0.1406	0.0371	0.9980	-4.5776	9.3994	-4.6387	4.0210	-2.4609	38.0896	48.7900	410	475	-237	100799	0.44 
147.008	2015-01-01 00:12:34.840	0.1401	0.0215	1.1436	-2.2583	2.7466	-7.0190	3.8177	-2.2742	37.9358	48.8400	410	477	-239	100799	0.44 
147.071	2015-01-01 00:12:34.880	0.1826	0.0938	0.9243	-0.5493	-6.5918	-2.3193	3.8013	-2.5708	37.8534	48.9300	410	478	-241	100799	0.44 
147.102	2015-01-01 00:12:34.920	0.2378	0.0151	0.8765	0.4883	10.2539	4.9438	3.7848	-2.7740	38.0072	48.9800	411	477	-239	100799	0.44 
147.149	2015-01-01 00:12:34.960	0.1323	0.0034	1.0625	6.7139	12.8174	10.4370	3.8892	-2.4170	38.5291	48.8400	412	477	-239	100799	0.44 
147.180	2015-01-01 00:12:35.000	0.1021	-0.0039	0.9980	2.5635	6.5918	2.0752	3.9771	-2.1533	38.8696	48.8400	412	476	-238	100799	0.44 
147.243	2015-01-01 00:12:35.040	0.1094	-0.0029	0.9570	3.6621	7.3242	-5.3711	3.9880	-1.9775	38.8751	48.7900	415	478	-238	100799	0.44 
147.274	2015-01-01 00:12:35.080	0.0366	0.0557	0.9390	4.2725	13.2446	-7.1411	4.1089	-1.5985	38.6829	48.7900	417	476	-237	100799	0.44 
147.305	2015-01-01 00:12:35.120	0.0518	0.2100	0.7822	1.4648	21.3623	2.6855	4.3561	-0.9503	38.6554	48.8400	418	474	-235	100799	0.44 
147.352	2015-01-01 00:12:35.160	0.2837	0.2827	1.1040	-0.4883	27.6489	14.7705	4.6637	-0.0989	39.1882	48.9800	419	470	-232	100799	0.44 
147.383	2015-01-01 00:12:35.200	0.2495	-0.0327	1.2808	-1.1597	8.2397	6.4697	4.5813	0.1593	39.7705	48.9300	419	469	-230	100799	0.44 
147.446	2015-01-01 00:12:35.240	0.2329	0.0234	1.0200	17.5781	9.8267	-7.0190	4.8285	0.2692	39.8199	49.0300	422	470	-233	100799	0.44 
147.477	2015-01-01 00:12:35.280	0.2222	0.1108	0.8452	27.2217	25.0854	-6.5308	5.8612	0.6647	39.6881	48.7900	426	471	-236	100800	0.44 
147.509	2015-01-01 00:12:35.320	0.2271	0.1343	0.9072	21.1182	26.7334	-13.7939	6.8335	1.4502	39.4629	48.8400	429	471	-235	100799	0.44 
147.539	2015-01-01 00:12:35.360	0.2661	0.1816	0.8867	13.0615	25.7568	-8.8501	7.5366	2.0984	39.1882	48.6900	431	471	-234	100800	0.44 
147.586	2015-01-01 00:12:35.400	0.3071	0.1699	0.9233	7.0190	18.7378	4.4556	8.0475	2.5049	39.3695	48.7900	432	468	-237	100799	0.44 
147.649	2015-01-01 00:12:35.440	0.1943	0.1279	1.0122	6.1035	22.3999	10.8643	8.3221	2.9224	39.9353	48.9300	437	462	-241	100799	0.44 
147.680	2015-01-01 00:12:35.480	0.2881	0.1016	1.3032	2.1973	10.7422	-1.2207	8.4430	3.2794	40.3143	48.6500	439	455	-244	100799	0.44 
147.711	2015-01-01 00:12:35.520	0.3311	0.2104	1.1772	-4.0894	1.2817	-12.5122	8.3112	2.9059	40.0616	48.6500	440	453	-245	100799	0.44 
147.759	2015-01-01 00:12:35.560	0.0874	0.4692	1.5977	12.8784	25.7568	21.3623	8.5858	3.2739	40.3748	48.8400	441	455	-244	100800	0.44 
147.790	2015-01-01 00:12:35.600	-0.1001	0.1836	1.0059	-13.4277	-9.5825	18.6157	8.9539	3.1750	41.5009	48.7900	444	460	-245	100800	0.44 
147.868	2015-01-01 00:12:35.640	-0.2393	-0.0718	0.7822	-18.6157	20.0806	-31.6772	7.8168	3.7024	40.9735	48.7900	445	459	-241	100800	0.44 
147.915	2015-01-01 00:12:35.680	-0.2588	0.0918	0.8921	-10.2539	6.7749	-24.5972	7.0367	4.7626	39.7705	48.6500	448	458	-242	100800	0.44 
147.915	2015-01-01 00:12:35.720	-0.1270	0.1982	1.1016	-10.6201	-11.5967	-7.5684	6.7291	4.9054	39.2212	48.7900	448	456	-242	100800	0.44 
147.961	2015-01-01 00:12:35.760	-0.0127	0.1294	0.9707	-21.3013	-15.9912	-3.3569	6.0645	4.2188	39.0070	48.6500	446	457	-241	100800	0.44 
