StartTime: 2017-07-21 14:52:33.228
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
95.050	2015-01-01 00:07:9.120	-0.2319	0.0874	0.9976	0.6714	4.6997	-2.1973	3.3289	17.1497	22.4286	47.8800	266	372	-248	100803	0.44 
95.081	2015-01-01 00:07:9.160	-0.2178	0.0918	0.9941	0.0610	2.0142	-3.2349	3.3618	17.1606	22.4615	47.7400	265	372	-247	100803	0.44 
95.112	2015-01-01 00:07:9.200	-0.2197	0.0830	0.9971	-0.4272	2.0752	-3.2959	3.3563	17.1387	22.4780	47.7800	268	369	-248	100803	0.43 
95.143	2015-01-01 00:07:9.240	-0.2217	0.0830	0.9956	0.4883	1.5869	-2.3193	3.3673	17.1167	22.5275	47.7400	269	367	-248	100803	0.43 
95.190	2015-01-01 00:07:9.280	-0.2168	0.0913	0.9902	0.0000	1.7700	-2.6245	3.4058	17.0782	22.5934	47.8800	270	366	-248	100803	0.43 
95.222	2015-01-01 00:07:9.320	-0.2163	0.0815	0.9897	-0.3662	1.4648	-1.9531	3.4167	17.0343	22.6758	48.0700	269	366	-249	100803	0.44 
95.284	2015-01-01 00:07:9.360	-0.2202	0.0820	1.0015	-0.2441	1.0376	-1.7700	3.4222	16.9794	22.7582	47.9800	269	369	-250	100803	0.44 
95.315	2015-01-01 00:07:9.400	-0.2129	0.0879	0.9844	-0.7324	1.2207	-1.7700	3.4332	16.9244	22.8406	48.1200	270	370	-251	100803	0.44 
95.362	2015-01-01 00:07:9.440	-0.2163	0.0840	0.9917	-0.3052	1.8311	-1.7700	3.4387	16.8805	22.9285	47.9800	267	369	-250	100803	0.43 
95.393	2015-01-01 00:07:9.480	-0.2144	0.0825	0.9961	-0.7324	1.2817	-2.5024	3.4332	16.8311	22.9999	47.9300	269	369	-249	100803	0.44 
95.456	2015-01-01 00:07:9.520	-0.2144	0.0776	0.9814	0.0000	1.2207	-3.5400	3.4113	16.7816	23.0109	47.8800	267	369	-251	100803	0.44 
95.487	2015-01-01 00:07:9.560	-0.2104	0.0723	0.9995	-0.1221	0.6714	-4.8828	3.3948	16.7432	22.9944	47.8800	266	367	-250	100803	0.44 
95.519	2015-01-01 00:07:9.600	-0.2051	0.0635	0.9780	0.0000	0.7935	-7.9346	3.3398	16.6608	22.8790	47.7400	262	370	-249	100803	0.43 
95.550	2015-01-01 00:07:9.640	-0.2065	0.0415	0.9673	-1.3428	1.4038	-9.8877	3.2135	16.5894	22.6263	47.9300	259	371	-249	100803	0.43 
95.597	2015-01-01 00:07:9.680	-0.2231	0.0552	0.9873	-2.9297	11.0474	-9.3994	3.0048	16.7596	22.3627	47.9800	262	370	-248	100803	0.43 
