StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
304.338	2015-01-01 00:01:53.720	-0.0181	0.0176	1.0122	0.3052	0.5493	-1.7090	0.6812	-0.3955	37.4304	45.5300	447	469	-238	100816	0.42 
304.369	2015-01-01 00:01:53.760	0.0005	0.0137	1.0098	0.1221	-1.1597	-1.8311	0.6921	-0.4010	37.5073	45.4400	447	468	-237	100816	0.42 
304.416	2015-01-01 00:01:53.800	-0.0127	0.0200	1.0171	0.5493	0.4883	-2.0142	0.7141	-0.3955	37.5623	45.5300	443	469	-240	100816	0.42 
304.463	2015-01-01 00:01:53.840	-0.0073	0.0200	1.0117	0.0000	0.7935	-2.3193	0.7361	-0.3625	37.6117	45.5300	445	471	-240	100816	0.42 
304.526	2015-01-01 00:01:53.880	-0.0146	0.0220	1.0166	0.1831	0.8545	-2.2583	0.7471	-0.2856	37.6447	45.4400	446	471	-240	100816	0.42 
304.558	2015-01-01 00:01:53.920	-0.0010	0.0132	0.9990	0.3662	3.2349	-2.1973	0.7526	-0.1868	37.6886	45.2900	447	469	-242	100816	0.42 
304.589	2015-01-01 00:01:53.960	-0.0078	0.0405	1.0112	1.2207	7.9956	-0.9155	0.8130	0.0385	37.7545	45.5300	443	467	-240	100816	0.42 
304.620	2015-01-01 00:01:54.000	-0.0327	0.0254	1.0068	0.9766	10.7422	1.3428	0.8844	0.4614	37.8864	45.5300	442	467	-241	100816	0.42 
304.666	2015-01-01 00:01:54.040	-0.0371	0.0244	0.9995	0.9155	14.0381	1.3428	0.9338	0.9833	38.0621	45.5300	445	469	-243	100816	0.42 
304.729	2015-01-01 00:01:54.080	-0.0693	0.0122	1.0195	0.3662	14.2212	0.0000	0.9503	1.6205	38.1885	45.2900	447	471	-242	100817	0.42 
304.745	2015-01-01 00:01:54.120	-0.0781	0.0103	1.0000	0.8545	16.4185	-1.2817	0.9613	2.2632	38.2599	45.5300	450	472	-240	100816	0.42 
304.791	2015-01-01 00:01:54.160	-0.1089	0.0112	1.0068	0.9766	19.0430	-1.5259	0.9833	3.0487	38.3038	45.3400	452	472	-238	100817	0.42 
304.823	2015-01-01 00:01:54.200	-0.1455	0.0107	1.0112	2.6855	22.7661	-1.0986	1.0437	3.9825	38.3313	45.3400	453	472	-238	100817	0.42 
304.870	2015-01-01 00:01:54.240	-0.1519	-0.0024	0.9766	5.1270	25.7568	-1.0986	1.1700	5.0153	38.3862	45.4800	456	471	-242	100817	0.42 
304.932	2015-01-01 00:01:54.280	-0.1519	-0.0093	0.9688	7.8125	34.9731	-3.6011	1.3843	6.3336	38.4027	45.5300	458	468	-246	100817	0.42 
304.948	2015-01-01 00:01:54.320	-0.2290	-0.0005	0.9346	13.3057	45.2271	-8.3008	1.7468	8.0640	38.2434	45.3400	461	467	-244	100817	0.42 
304.995	2015-01-01 00:01:54.360	-0.2202	0.0508	0.9082	13.1226	53.1006	-11.2915	2.2412	10.2228	37.9633	45.2900	463	467	-243	100817	0.42 
305.026	2015-01-01 00:01:54.400	-0.2354	0.0283	0.8335	16.0522	71.6553	-18.0664	2.7136	12.7881	37.5128	45.3400	461	465	-243	100817	0.42 
305.073	2015-01-01 00:01:54.440	-0.3252	-0.0425	0.9424	20.9961	71.1670	-25.5127	3.1915	15.8478	36.7822	45.4400	472	464	-241	100816	0.42 
305.135	2015-01-01 00:01:54.480	-0.3223	0.1245	0.9966	19.2261	53.8330	-19.5313	3.6859	18.5229	35.9418	45.5300	479	465	-241	100817	0.42 
305.166	2015-01-01 00:01:54.520	-0.3350	0.1733	0.9033	26.9775	74.0967	6.1646	4.8010	20.9894	36.0791	45.4800	487	462	-241	100817	0.42 
305.198	2015-01-01 00:01:54.560	-0.1558	-0.1055	0.7427	25.5127	86.4868	-9.1553	5.8118	23.9832	36.4911	45.4800	491	459	-243	100817	0.42 
305.260	2015-01-01 00:01:54.600	-0.4883	0.1484	0.9644	27.5879	109.0698	-7.9346	6.7456	27.9053	36.5131	45.2900	493	459	-243	100817	0.42 
305.307	2015-01-01 00:01:54.640	-0.4961	0.1509	0.8882	24.5972	73.0591	2.7466	8.2013	31.5253	37.0734	45.3400	506	455	-239	100817	0.42 
305.339	2015-01-01 00:01:54.680	-0.4604	0.1382	0.6553	24.5361	103.0884	5.2490	9.5306	34.8981	37.8149	45.4400	515	451	-234	100817	0.42 
305.370	2015-01-01 00:01:54.720	-0.5186	0.2764	0.7744	21.9727	77.5146	23.1934	11.5961	38.4906	39.3585	45.3400	528	447	-230	100817	0.42 
305.433	2015-01-01 00:01:54.760	-0.5269	0.1841	0.6582	19.9585	61.4014	52.8564	14.3646	40.5945	42.2479	45.4400	543	445	-221	100817	0.42 
305.464	2015-01-01 00:01:54.800	-0.3257	0.0791	0.5479	7.5073	52.7954	29.3579	16.6278	42.2205	44.9286	45.1500	551	444	-218	100817	0.42 
305.510	2015-01-01 00:01:54.840	-0.5815	0.2974	0.6631	1.3428	45.4102	33.5083	18.3911	43.5278	47.1643	45.4400	564	438	-218	100818	0.42 
305.542	2015-01-01 00:01:54.880	-0.6460	0.1978	0.6372	-2.5635	14.5874	20.7520	19.6271	44.3848	48.9111	45.6300	580	434	-216	100818	0.42 
305.588	2015-01-01 00:01:54.920	-0.6240	0.3970	0.5342	-1.9531	15.3809	35.7056	20.9839	44.1705	50.4547	45.6800	588	434	-213	100818	0.42 
305.620	2015-01-01 00:01:54.960	-0.6353	0.2388	0.5942	4.7607	19.1040	29.0527	22.5439	44.4232	52.2125	45.5300	592	427	-209	100818	0.42 
305.667	2015-01-01 00:01:55.000	-0.8618	0.4854	0.6553	13.5498	22.6440	35.4004	24.6643	44.6100	54.2230	45.4400	596	427	-209	100819	0.42 
305.745	2015-01-01 00:01:55.040	-0.7871	0.4458	0.6152	20.5078	21.9727	26.5503	26.9769	44.9835	55.9479	45.2900	604	424	-206	100819	0.42 
305.792	2015-01-01 00:01:55.080	-0.8545	0.4585	0.6406	22.5830	27.7710	28.3813	29.6576	45.3516	57.9144	45.4400	610	421	-205	100819	0.42 
305.823	2015-01-01 00:01:55.120	-0.9180	0.3740	0.6514	17.7002	29.0527	2.6245	31.6077	46.2360	59.1614	45.5300	614	419	-203	100819	0.42 
305.838	2015-01-01 00:01:55.160	-1.0405	0.5151	0.7275	16.3574	25.0244	1.6479	33.1842	47.0819	59.9249	45.5300	621	413	-200	100819	0.42 
305.870	2015-01-01 00:01:55.200	-1.0254	0.5391	0.6606	6.8970	10.0098	-4.1504	33.9642	47.7740	59.9469	45.2900	622	413	-200	100819	0.42 
305.917	2015-01-01 00:01:55.240	-1.2271	0.6724	0.7642	-1.2207	-4.8828	-5.7983	34.1345	48.0267	59.5734	45.5300	627	412	-198	100819	0.42 
305.979	2015-01-01 00:01:55.280	-1.1006	0.5273	0.7256	-2.5024	-7.8125	-11.7188	33.5248	47.9718	58.5077	45.5300	627	410	-196	100819	0.42 
306.026	2015-01-01 00:01:55.320	-1.1831	0.6333	0.7773	0.4272	2.9297	-8.2397	33.2721	48.1476	57.7222	45.4800	631	414	-198	100819	0.42 
306.057	2015-01-01 00:01:55.360	-1.1904	0.5713	0.8037	-3.9063	-4.9438	-14.4653	32.8271	48.4332	56.8378	45.4800	631	412	-197	100819	0.42 
306.120	2015-01-01 00:01:55.400	-1.0708	0.5078	0.7192	-10.2539	-13.0005	-23.6206	31.6022	48.5486	55.2722	45.3400	634	409	-199	100820	0.42 
306.152	2015-01-01 00:01:55.440	-0.9678	0.4131	0.6948	-14.3433	-21.2402	-29.2969	29.6851	48.5596	53.0969	45.2900	629	411	-198	100819	0.42 
306.183	2015-01-01 00:01:55.480	-0.8735	0.3501	0.6885	-12.0850	-46.8140	-31.5552	27.2351	47.9938	50.3174	45.5300	623	411	-197	100819	0.42 
306.245	2015-01-01 00:01:55.520	-0.7065	0.3428	0.6216	-16.2354	-62.0728	-31.6162	24.4061	46.4612	47.0215	45.4800	620	411	-198	100819	0.42 
306.276	2015-01-01 00:01:55.560	-0.6699	0.2876	0.6426	-19.7754	-75.0122	-32.4707	21.4288	44.3738	43.7366	45.4800	611	419	-205	100820	0.42 
306.323	2015-01-01 00:01:55.600	-0.5752	0.2231	0.6675	-22.9492	-92.8345	-32.2876	18.3856	41.5833	40.5505	45.5300	605	424	-206	100820	0.42 
306.355	2015-01-01 00:01:55.640	-0.4341	0.2031	0.6025	-26.2451	-94.1162	-28.2593	15.5676	38.2928	37.7216	45.3400	593	428	-212	100820	0.42 
306.417	2015-01-01 00:01:55.680	-0.3755	0.1128	0.6074	-23.0103	-85.3271	-28.0151	13.0133	34.9146	35.3595	45.4400	573	431	-222	100820	0.42 
306.448	2015-01-01 00:01:55.720	-0.3730	0.1333	0.6011	-16.3574	-69.9463	-17.6392	11.4148	31.9373	33.7775	45.4800	557	438	-230	100819	0.42 
306.479	2015-01-01 00:01:55.760	-0.2373	0.0801	0.5850	-15.5029	-74.4629	-24.3530	9.9152	29.0973	32.4097	45.5300	547	441	-235	100819	0.42 
