StartTime: 2017-07-21 14:52:33.228
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
28.129	2015-01-01 00:06:5.320	-0.1475	0.0527	1.0044	-0.7324	1.6479	-3.1738	1.6260	12.9584	37.1832	48.2600	448	456	-220	100805	0.43 
28.176	2015-01-01 00:06:5.360	-0.1484	0.0527	1.0073	-0.2441	1.9531	-3.5400	1.6095	12.9254	37.1667	48.1700	450	458	-220	100805	0.43 
28.207	2015-01-01 00:06:5.400	-0.1509	0.0562	1.0063	-0.3662	1.7090	-3.2349	1.6040	12.8979	37.1393	48.4100	450	459	-222	100805	0.43 
28.270	2015-01-01 00:06:5.440	-0.1538	0.0557	1.0103	-0.4883	1.7700	-3.6011	1.5875	12.8705	37.0953	48.1700	448	463	-224	100805	0.43 
28.301	2015-01-01 00:06:5.480	-0.1475	0.0576	1.0098	-0.4272	2.0142	-3.2349	1.5820	12.8595	37.0514	48.0700	446	467	-225	100805	0.43 
28.348	2015-01-01 00:06:5.520	-0.1475	0.0596	1.0005	-0.3662	1.4038	-3.1738	1.5765	12.8265	37.0074	48.2600	445	469	-226	100805	0.43 
28.379	2015-01-01 00:06:5.560	-0.1504	0.0591	1.0015	-0.6104	2.4414	-2.6855	1.5765	12.8101	36.9855	47.9800	446	463	-224	100805	0.43 
28.442	2015-01-01 00:06:5.600	-0.1509	0.0537	1.0054	-0.4883	1.8311	-2.5024	1.5765	12.7936	36.9855	48.3100	447	461	-219	100806	0.43 
28.473	2015-01-01 00:06:5.640	-0.1465	0.0562	1.0103	-0.4883	1.6479	-2.5635	1.5710	12.7551	36.9855	48.3100	447	460	-216	100805	0.43 
28.504	2015-01-01 00:06:5.680	-0.1475	0.0513	0.9951	-0.3052	3.0518	-2.6245	1.5710	12.7332	36.9910	48.1200	448	459	-218	100806	0.43 
28.551	2015-01-01 00:06:5.720	-0.1509	0.0562	1.0132	-0.6104	1.0376	-3.0518	1.5656	12.7222	36.9800	48.2600	449	458	-221	100805	0.43 
28.582	2015-01-01 00:06:5.760	-0.1455	0.0596	1.0049	-0.8545	1.4038	-3.1738	1.5601	12.6672	36.9580	48.1700	448	458	-220	100805	0.43 
28.645	2015-01-01 00:06:5.800	-0.1416	0.0542	1.0049	-0.6714	1.7090	-3.0518	1.5491	12.6398	36.9470	48.1200	448	458	-220	100805	0.43 
28.677	2015-01-01 00:06:5.840	-0.1426	0.0581	1.0073	-0.5493	2.0752	-2.3193	1.5546	12.6068	36.9525	48.2600	446	459	-222	100805	0.43 
28.708	2015-01-01 00:06:5.880	-0.1504	0.0518	1.0107	-0.4883	2.1362	-1.4648	1.5656	12.5903	36.9800	48.2600	448	459	-222	100805	0.43 
28.770	2015-01-01 00:06:5.920	-0.1646	0.0532	1.0132	-0.0610	2.0142	-1.7700	1.5710	12.5848	37.0239	48.0700	449	458	-221	100805	0.43 
28.802	2015-01-01 00:06:5.960	-0.1724	0.0576	1.0068	-0.3662	1.8921	-2.4414	1.5820	12.5903	37.0349	48.2600	451	459	-224	100805	0.43 
28.848	2015-01-01 00:06:6.000	-0.1792	0.0513	1.0132	-0.8545	1.4038	-2.6855	1.5765	12.5958	37.0239	48.1200	450	458	-222	100805	0.43 
28.880	2015-01-01 00:06:6.040	-0.1807	0.0615	1.0151	-0.4272	0.1221	-2.0142	1.5875	12.5793	37.0294	48.4100	449	455	-220	100805	0.43 
28.911	2015-01-01 00:06:6.080	-0.1753	0.0503	1.0034	0.0000	-0.1221	-2.2583	1.6150	12.5244	37.0569	48.2600	449	453	-218	100804	0.43 
28.974	2015-01-01 00:06:6.120	-0.1636	0.0518	0.9980	0.1831	0.6104	-3.2959	1.6205	12.4695	37.0349	48.4500	447	456	-222	100805	0.43 
29.005	2015-01-01 00:06:6.160	-0.1851	0.0596	1.0063	0.0000	1.7090	-3.8452	1.6370	12.4640	36.9745	48.2600	448	456	-222	100804	0.43 
29.051	2015-01-01 00:06:6.200	-0.1982	0.0630	1.0063	-0.1831	0.0000	-2.8687	1.6479	12.4805	36.9360	48.3100	448	455	-221	100804	0.43 
29.082	2015-01-01 00:06:6.240	-0.2021	0.0684	1.0142	-0.8545	-3.0518	-1.5259	1.6534	12.3926	36.9250	48.4100	448	457	-223	100804	0.43 
29.145	2015-01-01 00:06:6.280	-0.1953	0.0615	1.0181	-0.6104	-5.0659	0.3052	1.6644	12.2058	36.9855	48.4500	445	458	-223	100804	0.43 
29.177	2015-01-01 00:06:6.320	-0.1875	0.0645	1.0015	-1.0376	-5.7983	1.2207	1.6699	11.9531	37.1063	48.1200	448	456	-219	100803	0.43 
29.208	2015-01-01 00:06:6.360	-0.1997	0.0566	1.0029	-0.7324	-7.6294	-0.1221	1.6754	11.6785	37.2107	48.3100	449	454	-218	100803	0.43 
29.254	2015-01-01 00:06:6.400	-0.1953	0.0386	1.0068	-1.6479	-10.5591	-2.3193	1.6260	11.2830	37.2327	48.2600	449	457	-220	100803	0.43 
29.286	2015-01-01 00:06:6.440	-0.1616	0.0254	0.9688	-1.0986	-12.6953	-3.4180	1.5436	10.7776	37.1832	48.3100	445	458	-224	100803	0.43 
29.349	2015-01-01 00:06:6.480	-0.1606	0.0454	1.0103	-0.6714	-10.9253	-5.3711	1.5051	10.3052	37.0789	48.1700	445	459	-225	100803	0.43 
29.380	2015-01-01 00:06:6.520	-0.1665	0.0684	0.9985	-1.0986	-12.2681	-4.3945	1.4722	9.8053	36.9580	48.2600	447	460	-226	100803	0.44 
29.411	2015-01-01 00:06:6.560	-0.1626	0.0737	0.9951	-0.0610	-12.0850	-0.0610	1.5106	9.3384	36.9470	48.1700	443	459	-227	100803	0.44 
29.505	2015-01-01 00:06:6.600	-0.1572	0.0679	0.9839	-1.2207	-15.7471	0.9155	1.5491	8.7726	37.0459	48.2600	443	456	-228	100803	0.43 
29.505	2015-01-01 00:06:6.640	-0.1489	0.0625	0.9683	-2.9297	-17.8223	0.7935	1.5271	8.1299	37.1448	48.4500	444	454	-229	100803	0.43 
29.536	2015-01-01 00:06:6.680	-0.1553	0.0449	0.9653	-2.8687	-18.9209	0.3662	1.4282	7.4103	37.2382	48.2600	444	454	-230	100803	0.44 
29.582	2015-01-01 00:06:6.720	-0.1416	0.0522	0.8921	-1.0986	-19.5923	1.2817	1.4008	6.6852	37.3315	48.3100	438	457	-227	100803	0.43 
29.614	2015-01-01 00:06:6.760	-0.1416	0.0679	0.8457	-2.6245	-13.1226	5.4932	1.3953	6.0974	37.5513	48.2600	438	456	-230	100803	0.43 
29.692	2015-01-01 00:06:6.800	-0.1572	0.0830	0.8105	-4.5776	-9.0942	6.8970	1.3623	5.7568	37.8314	48.5000	438	455	-231	100803	0.44 
29.724	2015-01-01 00:06:6.840	-0.1753	0.0464	0.7783	-5.0049	-6.8970	4.3945	1.2579	5.5646	38.0511	48.2600	435	457	-228	100803	0.43 
29.755	2015-01-01 00:06:6.880	-0.1504	0.0552	0.8003	-4.3335	-8.6060	3.4790	1.1481	5.4108	38.2214	48.2600	431	459	-226	100803	0.44 
29.786	2015-01-01 00:06:6.920	-0.1328	0.0527	0.7090	-4.2114	3.0518	6.8359	1.0767	5.3833	38.4521	48.4500	430	457	-219	100803	0.44 
29.864	2015-01-01 00:06:6.960	-0.1284	0.0234	0.5522	-6.1035	8.5449	10.4980	0.9723	5.8392	38.8422	48.5000	429	457	-216	100803	0.43 
29.896	2015-01-01 00:06:7.000	-0.0918	-0.0229	0.4644	-6.4697	24.4751	11.1694	0.7251	6.6907	39.2651	48.4500	433	458	-220	100803	0.43 
29.927	2015-01-01 00:06:7.040	-0.0811	0.0508	0.4692	-6.1646	15.2588	15.4419	0.5768	7.7234	39.8419	48.3100	440	459	-222	100803	0.43 
29.958	2015-01-01 00:06:7.080	0.0073	-0.0015	0.5171	-11.1694	-4.2725	13.1836	0.3680	7.7509	40.4681	48.5000	444	462	-219	100803	0.43 
29.989	2015-01-01 00:06:7.120	0.0078	-0.0479	1.0796	-20.5078	-57.9834	5.8594	-0.3131	6.4655	40.9351	48.1700	450	461	-218	100803	0.44 
30.036	2015-01-01 00:06:7.160	0.1294	-0.3149	1.1890	-15.2588	-167.0532	9.8267	-1.1646	1.4392	41.4185	48.1700	448	462	-218	100803	0.43 
30.067	2015-01-01 00:06:7.200	0.3086	-0.1860	0.5718	-13.9160	-136.7798	-28.2593	-2.1423	-5.6360	41.7316	48.2600	442	464	-221	100803	0.43 
30.114	2015-01-01 00:06:7.240	0.1880	0.1606	1.7637	-27.5879	-254.1504	-8.1177	-2.6807	-12.1838	41.1383	48.2600	441	465	-223	100803	0.43 
30.161	2015-01-01 00:06:7.280	1.5781	1.2271	4.5190	-18.7988	-327.6367	-33.4473	-3.0267	-24.5709	39.7375	48.2600	427	465	-224	100803	0.43 
30.208	2015-01-01 00:06:7.320	0.1841	-0.0488	-1.4751	-5.6763	-260.8643	63.2935	-3.9825	-34.6729	41.4569	48.2600	387	466	-223	100804	0.43 
