StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
4.657	2015-01-01 00:01:6.920	-0.0771	-0.0132	1.0137	-2.5635	1.8311	-1.2817	-0.9888	3.3344	60.2106	48.0700	431	173	-259	100832	0.41 
4.688	2015-01-01 00:01:6.960	-0.0654	-0.0542	1.0166	-1.3428	0.3662	1.7700	-1.0931	3.3673	60.4193	48.1200	430	176	-260	100832	0.41 
4.751	2015-01-01 00:01:7.000	-0.0796	-0.0459	1.0259	-1.2207	-1.3428	6.9580	-1.1810	3.3783	60.7819	48.1200	429	181	-259	100832	0.41 
4.782	2015-01-01 00:01:7.040	-0.0352	-0.0664	1.0068	0.7935	1.2207	10.5591	-1.2085	3.3618	61.3257	48.2600	430	182	-263	100832	0.41 
4.814	2015-01-01 00:01:7.080	-0.0293	-0.0718	1.0146	0.3052	-1.5869	14.4653	-1.2085	3.3289	62.0013	48.1200	429	182	-268	100833	0.41 
4.860	2015-01-01 00:01:7.120	-0.0630	-0.0669	1.0054	0.7935	0.9155	16.2354	-1.2030	3.3508	62.7649	48.2600	429	185	-267	100833	0.41 
4.891	2015-01-01 00:01:7.160	-0.0449	-0.1060	0.9917	0.9155	1.3428	15.3198	-1.2250	3.3508	63.5394	48.1200	429	184	-261	100832	0.41 
4.985	2015-01-01 00:01:7.200	-0.0552	-0.1060	1.0225	2.4414	0.9766	13.6108	-1.2195	3.4332	64.2590	48.0700	425	185	-259	100832	0.41 
4.985	2015-01-01 00:01:7.240	-0.0586	-0.1123	0.9883	3.8452	2.6245	8.3618	-1.1975	3.4772	64.7864	47.9300	426	183	-260	100832	0.41 
5.016	2015-01-01 00:01:7.280	-0.0889	-0.0718	1.0005	5.7983	4.5776	7.8735	-1.0931	3.6090	65.1764	48.1700	426	183	-259	100832	0.41 
5.079	2015-01-01 00:01:7.320	-0.0566	0.0293	0.9795	7.8125	7.6904	14.5874	-0.7800	3.8892	65.6433	48.1200	425	185	-259	100832	0.41 
5.126	2015-01-01 00:01:7.360	-0.0366	0.0254	1.1069	10.5591	8.7280	14.7095	-0.3076	4.2188	66.2421	48.2600	425	187	-258	100832	0.41 
5.188	2015-01-01 00:01:7.400	-0.0264	0.1216	1.0259	13.6719	4.5166	11.2305	0.3296	4.4055	66.6486	48.0700	424	187	-256	100832	0.41 
5.188	2015-01-01 00:01:7.440	-0.0015	0.1094	1.0674	16.5405	1.3428	0.9766	1.1261	4.4495	66.8463	48.1200	424	182	-254	100832	0.41 
5.235	2015-01-01 00:01:7.480	0.0049	0.0454	1.0610	21.0571	-4.1504	-14.5874	1.9061	4.2737	66.4728	47.9800	422	182	-249	100832	0.41 
5.282	2015-01-01 00:01:7.520	0.0283	0.1250	0.9360	18.3716	-9.5825	-18.4937	2.7521	3.9111	65.7092	48.1700	421	182	-247	100832	0.41 
5.329	2015-01-01 00:01:7.560	0.0405	0.1626	0.9375	14.0991	0.6714	-20.6299	3.4882	3.6639	64.8743	48.1200	423	179	-244	100832	0.41 
5.391	2015-01-01 00:01:7.600	0.0132	0.1367	0.9751	8.2397	4.6997	-18.6157	3.9880	3.7024	64.1272	48.1700	424	174	-241	100832	0.41 
5.422	2015-01-01 00:01:7.640	0.0337	0.1079	0.9678	2.8076	-3.6011	-25.2686	4.1968	3.6584	63.2813	47.9800	423	170	-236	100832	0.41 
5.438	2015-01-01 00:01:7.680	0.0566	0.1313	0.9629	-0.9766	3.3569	-27.7710	4.2188	3.6035	62.2375	48.0700	423	168	-234	100832	0.41 
5.469	2015-01-01 00:01:7.720	0.0322	0.1030	0.9160	-5.0659	1.3428	-26.9775	4.1089	3.5925	61.2762	48.0700	427	169	-237	100832	0.41 
