StartTime: 2017-07-21 14:47:47.248
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
59.326	2015-01-01 00:01:59.840	-0.1855	0.0806	1.0063	-0.3052	3.0518	-2.3804	3.1201	15.2106	33.8928	46.5900	430	475	-240	100801	0.44 
59.357	2015-01-01 00:01:59.880	-0.1958	0.0811	1.0020	-0.6714	3.0518	-2.8687	3.1146	15.2325	33.8983	46.5900	432	474	-237	100801	0.44 
59.404	2015-01-01 00:01:59.920	-0.1880	0.0796	1.0078	-0.9155	2.6855	-2.8076	3.0927	15.2435	33.8928	46.3900	431	475	-235	100800	0.44 
59.435	2015-01-01 00:01:59.960	-0.1885	0.0752	1.0000	-1.3428	1.7700	-2.1973	3.0597	15.2271	33.8983	46.5400	433	476	-235	100801	0.44 
59.482	2015-01-01 00:02:0.000	-0.1880	0.0796	0.9971	-1.1597	2.9297	-2.4414	3.0377	15.2161	33.9203	46.3900	432	475	-235	100801	0.44 
59.529	2015-01-01 00:02:0.040	-0.1860	0.0801	0.9980	-2.1362	2.1973	-2.7466	2.9883	15.2106	33.9093	46.2000	431	476	-234	100801	0.44 
59.560	2015-01-01 00:02:0.080	-0.1982	0.0894	0.9946	-0.6104	6.4087	-0.9155	2.9718	15.2930	33.9587	46.3900	433	474	-237	100801	0.44 
59.623	2015-01-01 00:02:0.120	-0.2261	0.0737	0.9814	-1.0986	6.1035	-0.2441	2.9773	15.4688	34.0576	46.5400	435	476	-236	100800	0.44 
59.654	2015-01-01 00:02:0.160	-0.2280	0.0649	0.9849	-1.8921	6.9580	-1.6479	2.9224	15.6885	34.1180	46.4900	433	475	-236	100800	0.44 
59.685	2015-01-01 00:02:0.200	-0.2168	0.0718	1.0000	-2.1973	4.5776	-2.3193	2.8510	15.8368	34.1290	46.5900	436	478	-236	100800	0.44 
59.732	2015-01-01 00:02:0.240	-0.2192	0.0869	0.9746	-1.8921	6.4697	-0.7324	2.8070	15.9521	34.1785	46.5400	439	480	-235	100800	0.44 
59.763	2015-01-01 00:02:0.280	-0.2432	0.0737	0.9751	-3.1738	10.9863	-0.7324	2.7466	16.2433	34.2554	46.5400	441	481	-235	100800	0.44 
59.810	2015-01-01 00:02:0.320	-0.2578	0.0693	0.9468	-3.2959	15.6860	0.0610	2.6587	16.7487	34.3433	46.3900	439	478	-235	100800	0.44 
59.858	2015-01-01 00:02:0.360	-0.2744	0.0659	0.9365	-3.6011	19.2261	2.8076	2.5818	17.3969	34.4861	46.5400	436	474	-237	100800	0.44 
59.889	2015-01-01 00:02:0.400	-0.2979	0.0845	0.9243	-2.8076	28.6865	4.9438	2.5818	18.3636	34.7388	46.3500	434	471	-239	100800	0.44 
59.951	2015-01-01 00:02:0.440	-0.2808	0.0791	0.9634	-1.9531	32.8979	7.3853	2.6532	19.5831	35.1178	46.3900	444	473	-233	100800	0.44 
59.982	2015-01-01 00:02:0.480	-0.2773	0.0483	0.9087	0.5493	39.3677	5.3711	2.7740	20.8630	35.5188	46.5900	450	474	-230	100800	0.44 
60.013	2015-01-01 00:02:0.520	-0.2861	0.0713	0.8984	0.9155	48.8281	5.4932	2.9553	22.5604	35.8978	46.3900	452	474	-229	100800	0.44 
60.044	2015-01-01 00:02:0.560	-0.2861	0.1021	0.8862	1.0986	59.5703	1.7090	3.1641	24.5490	36.2164	46.3900	460	474	-226	100800	0.44 
60.092	2015-01-01 00:02:0.600	-0.4097	0.1309	0.9419	2.7466	70.0073	7.3853	3.5211	27.1637	36.5900	46.5400	469	473	-223	100800	0.44 
60.170	2015-01-01 00:02:0.640	-0.4048	0.0811	0.8838	1.1597	57.9224	8.8501	3.8947	29.4983	37.1613	46.5900	474	472	-222	100800	0.44 
60.170	2015-01-01 00:02:0.680	-0.4224	0.0845	0.8164	3.2959	76.5381	10.2539	4.3781	32.0526	37.7875	46.3900	481	472	-218	100800	0.44 
60.233	2015-01-01 00:02:0.720	-0.4741	0.1025	0.7544	6.1646	80.8105	10.5591	5.0372	35.1343	38.4741	46.6800	484	471	-215	100800	0.44 
60.264	2015-01-01 00:02:0.760	-0.4995	0.1821	0.7681	9.0332	92.1021	25.5737	6.2842	38.3972	39.7156	46.7300	485	470	-214	100800	0.44 
60.311	2015-01-01 00:02:0.800	-0.5405	0.1113	0.6895	10.8032	91.3696	28.1982	8.0969	41.7590	41.6162	46.5400	504	466	-205	100800	0.44 
60.357	2015-01-01 00:02:0.840	-0.6431	0.1060	0.7217	7.9956	93.9331	23.4375	10.0031	45.1978	43.5938	46.4900	519	461	-199	100800	0.44 
60.404	2015-01-01 00:02:0.880	-0.5894	0.0918	0.5596	12.5122	93.9331	11.3525	11.7444	48.6969	45.1978	46.4900	528	460	-193	100800	0.44 
60.435	2015-01-01 00:02:0.920	-0.5576	0.0972	0.6226	7.9346	82.8247	10.8643	13.5077	51.8610	46.7688	46.5900	544	457	-182	100800	0.44 
60.482	2015-01-01 00:02:0.960	-0.6602	0.1494	0.5806	6.8359	72.2656	12.5732	15.2655	54.6790	48.3398	46.5400	550	458	-170	100800	0.44 
60.529	2015-01-01 00:02:1.000	-0.5210	0.1934	0.6191	8.6060	20.2026	25.4517	17.4738	55.7776	50.4327	46.5400	555	457	-164	100801	0.44 
60.576	2015-01-01 00:02:1.040	-0.5635	0.1191	0.4922	2.9297	3.7231	20.9351	19.0558	55.5853	51.8115	46.6800	567	450	-158	100801	0.44 
60.608	2015-01-01 00:02:1.080	-0.5972	0.1665	0.5542	0.7935	-14.5874	33.9355	20.2368	54.7998	53.0475	46.5400	572	447	-153	100801	0.44 
60.654	2015-01-01 00:02:1.120	-0.5811	0.1738	0.5503	-3.7231	-30.4565	19.4702	21.0114	53.1848	53.8605	46.5900	577	444	-151	100801	0.44 
60.685	2015-01-01 00:02:1.160	-0.6479	0.2251	0.6592	-11.4746	-37.1704	15.0757	20.5774	51.7072	53.5968	46.5400	581	443	-153	100801	0.44 
60.732	2015-01-01 00:02:1.200	-0.5947	0.1851	0.5708	-13.1836	-43.6401	19.6533	20.1270	49.4604	53.4540	46.7300	585	442	-154	100802	0.44 
60.779	2015-01-01 00:02:1.240	-0.6709	0.2441	0.6953	-12.8174	-39.8560	-0.6714	19.2865	47.8564	52.7893	46.4900	581	439	-160	100802	0.44 
60.811	2015-01-01 00:02:1.280	-0.6646	0.2837	0.7241	-11.3525	-37.9028	-0.2441	18.2043	46.1261	51.7621	46.4900	577	437	-158	100802	0.44 
60.857	2015-01-01 00:02:1.320	-0.7246	0.2529	0.7832	-3.7842	-31.8604	-2.5024	17.5067	44.7418	50.9161	46.4900	576	435	-159	100802	0.44 
60.904	2015-01-01 00:02:1.360	-0.7847	0.4033	0.8496	-5.1880	-33.3862	-7.3853	16.9629	43.4509	49.9438	46.3900	572	436	-166	100802	0.44 
60.935	2015-01-01 00:02:1.400	-0.7192	0.3604	0.9648	-5.7373	-37.6587	-1.0986	16.3257	41.9843	49.0704	46.7300	572	435	-170	100802	0.44 
61.013	2015-01-01 00:02:1.440	-0.7915	0.3071	0.9492	-8.5449	-29.7852	-6.5308	15.6995	40.6165	48.2959	46.4900	568	436	-174	100803	0.44 
61.045	2015-01-01 00:02:1.480	-0.7861	0.4106	0.9761	-12.0850	-18.1885	-11.6577	14.7327	39.7540	47.2192	46.5400	561	443	-178	100803	0.44 
61.076	2015-01-01 00:02:1.520	-0.7827	0.3784	1.0649	-0.1221	-15.6860	11.0474	14.7107	39.0344	47.0984	46.5900	555	447	-179	100803	0.43 
61.123	2015-01-01 00:02:1.560	-0.7441	0.2700	1.0327	3.5400	-18.1885	-5.7373	14.7272	38.1665	46.8512	46.5900	553	448	-180	100803	0.43 
61.185	2015-01-01 00:02:1.600	-0.7881	0.4668	0.9976	2.8076	-5.9204	-7.6294	14.6283	37.7490	46.1700	46.3500	550	442	-177	100804	0.43 
61.217	2015-01-01 00:02:1.640	-0.7612	0.3247	0.9746	10.3760	1.8921	-8.8501	14.8260	37.7380	45.7141	46.4900	549	440	-176	100804	0.43 
61.248	2015-01-01 00:02:1.680	-0.6982	0.3433	0.9126	15.4419	9.2163	-17.2119	15.1227	38.0237	45.0604	46.5900	546	444	-178	100804	0.43 
61.295	2015-01-01 00:02:1.720	-0.6914	0.3403	0.8862	12.5732	14.8315	-21.2402	15.3040	38.6444	44.2200	46.5400	540	444	-178	100805	0.43 
61.341	2015-01-01 00:02:1.760	-0.6284	0.3242	0.7739	11.3525	14.8926	-23.1323	15.3589	39.3530	43.2751	46.7300	538	443	-178	100805	0.43 
61.388	2015-01-01 00:02:1.800	-0.5786	0.2480	0.7480	8.1787	15.1367	-22.3389	15.2820	40.0836	42.3413	46.3500	539	446	-180	100805	0.43 
61.420	2015-01-01 00:02:1.840	-0.5039	0.2461	0.6934	3.9063	11.4136	-22.5830	14.9854	40.7263	41.3470	46.4900	539	449	-179	100805	0.43 
61.451	2015-01-01 00:02:1.880	-0.4619	0.2173	0.6743	0.0000	3.9063	-19.1040	14.5239	41.0449	40.4297	46.4900	540	449	-179	100806	0.43 
61.498	2015-01-01 00:02:1.920	-0.4595	0.1714	0.6636	-3.1128	-3.7231	-18.7378	13.8702	41.0284	39.5013	46.5400	538	452	-180	100805	0.43 
61.545	2015-01-01 00:02:1.960	-0.4932	0.1997	0.6797	-6.4087	-9.7656	-16.6016	13.0573	40.7373	38.5455	46.5400	535	453	-176	100805	0.43 
61.592	2015-01-01 00:02:2.000	-0.5630	0.1807	0.7485	-8.0566	-13.4277	-12.8174	12.2662	40.2814	37.7271	46.7300	533	456	-180	100805	0.43 
61.623	2015-01-01 00:02:2.040	-0.5840	0.1748	0.7939	-10.5591	-15.7471	-13.2446	11.3654	39.7101	36.9415	46.3900	528	461	-179	100806	0.43 
61.686	2015-01-01 00:02:2.080	-0.6299	0.2490	0.8711	-9.8267	-19.2871	-9.2163	10.5414	39.0179	36.2274	46.3500	526	463	-178	100806	0.43 
61.717	2015-01-01 00:02:2.120	-0.6367	0.2080	0.9243	-4.5166	-33.5693	-1.2207	10.0909	37.8204	35.8649	46.5400	522	461	-180	100806	0.43 
61.748	2015-01-01 00:02:2.160	-0.6025	0.2197	0.8696	-2.1362	-23.4375	-4.3945	9.8383	36.5900	35.5518	46.4900	518	460	-178	100806	0.43 
61.827	2015-01-01 00:02:2.200	-0.5654	0.2017	0.8760	-2.9907	-9.2163	-7.9346	9.6075	35.9473	35.2441	46.5900	515	461	-178	100806	0.43 
61.858	2015-01-01 00:02:2.240	-0.5571	0.1851	0.9199	-2.0142	0.0000	-14.9536	9.2065	35.8044	34.7333	46.6800	514	462	-183	100806	0.43 
61.889	2015-01-01 00:02:2.280	-0.5576	0.2085	0.9292	-2.3804	-0.5493	-15.0146	8.7616	35.7605	34.1016	46.5900	513	462	-184	100806	0.43 
61.920	2015-01-01 00:02:2.320	-0.6426	0.2012	1.1050	-0.9155	-2.1362	-13.5498	8.4155	35.7111	33.5577	46.4900	512	463	-186	100806	0.43 
61.998	2015-01-01 00:02:2.360	-0.8101	0.2407	1.2266	-1.0376	6.7749	-14.4043	7.9816	35.7111	32.9919	46.3900	509	467	-190	100806	0.43 
62.029	2015-01-01 00:02:2.400	-0.9258	0.3154	1.2515	-2.8687	20.1416	-12.7563	7.7289	36.2933	32.4646	46.3900	508	470	-189	100806	0.43 
62.045	2015-01-01 00:02:2.440	-0.8853	0.2671	1.1211	-1.5259	59.8755	-11.7798	7.6575	37.8864	32.2723	46.5400	508	470	-188	100806	0.43 
62.092	2015-01-01 00:02:2.480	-0.8110	0.2007	0.9844	0.1831	74.2798	-16.2354	7.7179	40.5450	32.0966	46.5400	508	472	-186	100806	0.43 
62.138	2015-01-01 00:02:2.520	-0.6948	0.1953	0.9487	3.1128	58.8989	-19.6533	7.5092	42.9456	31.5637	46.4900	510	470	-186	100807	0.43 
62.201	2015-01-01 00:02:2.560	-0.5806	0.1738	0.7930	0.4272	36.8042	-11.0474	7.4432	44.8132	31.2726	46.5400	515	468	-182	100807	0.43 
62.233	2015-01-01 00:02:2.600	-0.5459	0.1270	0.7002	0.3662	34.4849	-9.8877	7.3938	46.0272	31.1298	46.5400	515	468	-178	100807	0.43 
62.263	2015-01-01 00:02:2.640	-0.5195	0.1060	0.6675	-4.8828	20.1416	-9.8877	7.0697	46.8237	30.8826	46.5400	519	467	-177	100807	0.43 
62.310	2015-01-01 00:02:2.680	-0.5415	0.1099	0.6206	-5.2490	7.0190	-6.0425	6.6248	47.1863	30.6079	46.6800	523	464	-173	100807	0.43 
62.342	2015-01-01 00:02:2.720	-0.5518	0.1416	0.6431	-5.6152	8.4229	1.2207	6.4984	47.3676	30.6573	46.5400	525	463	-170	100807	0.43 
62.404	2015-01-01 00:02:2.760	-0.6089	0.1182	0.7104	-8.6060	-2.0752	4.1504	6.5588	47.5378	31.0583	46.4900	525	466	-171	100807	0.43 
62.436	2015-01-01 00:02:2.800	-0.5854	0.0820	0.6382	-7.3242	-13.4888	1.6479	6.3336	47.0050	31.2122	46.3900	525	466	-171	100807	0.43 
62.467	2015-01-01 00:02:2.840	-0.5654	0.0615	0.6772	-6.0425	-11.4746	-1.9531	6.0095	46.3788	31.1737	46.3500	527	463	-171	100806	0.43 
62.529	2015-01-01 00:02:2.880	-0.5854	0.1050	0.6992	-6.9580	-18.1274	-4.3945	5.5920	45.6372	30.9869	46.3500	526	468	-174	100806	0.43 
62.560	2015-01-01 00:02:2.920	-0.5659	0.0962	0.7246	-6.1035	-24.3530	-3.4180	5.1801	44.6649	30.7672	46.5400	526	471	-176	100807	0.43 
62.607	2015-01-01 00:02:2.960	-0.5303	0.0747	0.7334	-5.6152	-23.7427	-3.2349	4.7791	43.5168	30.5750	46.6800	521	465	-177	100806	0.43 
62.654	2015-01-01 00:02:3.000	-0.5420	0.0991	0.7334	-4.9438	-25.2686	-2.1362	4.4659	42.3962	30.4596	46.4900	517	465	-178	100806	0.43 
62.702	2015-01-01 00:02:3.040	-0.5112	0.1045	0.7505	-5.6763	-29.6021	0.0000	4.2737	41.1218	30.4596	46.4900	514	464	-180	100806	0.43 
62.733	2015-01-01 00:02:3.080	-0.5288	0.1362	0.7842	-6.9580	-30.6396	4.0283	4.1254	39.7870	30.6189	46.3500	513	463	-187	100806	0.43 
62.764	2015-01-01 00:02:3.120	-0.4839	0.1250	0.7651	-7.8735	-42.7856	8.8501	4.1254	38.1390	31.0034	46.3900	511	462	-190	100805	0.43 
62.842	2015-01-01 00:02:3.160	-0.4673	0.1006	0.7856	-6.8359	-42.6636	7.8735	4.1199	36.2659	31.4594	46.6800	505	466	-191	100805	0.43 
62.873	2015-01-01 00:02:3.200	-0.4521	0.0640	0.7417	-5.9814	-45.9595	6.8970	4.0430	34.3433	31.7889	46.5400	504	467	-195	100805	0.43 
62.904	2015-01-01 00:02:3.240	-0.4038	0.0884	0.7466	-5.4321	-41.4429	5.1880	3.9276	32.5305	32.0416	46.4900	500	466	-197	100805	0.43 
62.951	2015-01-01 00:02:3.280	-0.4243	0.0894	0.8130	-2.3193	-41.3818	4.5776	3.9331	30.7837	32.2998	46.2000	493	462	-202	100805	0.43 
62.982	2015-01-01 00:02:3.320	-0.4146	0.0923	0.8423	-3.6011	-42.7856	2.5635	3.8892	29.0259	32.4536	46.5400	489	459	-205	100805	0.43 
63.045	2015-01-01 00:02:3.360	-0.3818	0.0630	0.8545	-1.5259	-42.4805	-2.8687	3.7628	27.2296	32.4646	46.5400	486	461	-208	100804	0.43 
63.076	2015-01-01 00:02:3.400	-0.3745	0.0791	0.8975	-1.8921	-38.7573	-8.4229	3.5870	25.5927	32.2174	46.6800	482	462	-209	100804	0.43 
63.107	2015-01-01 00:02:3.440	-0.3750	0.1138	0.9102	-3.4790	-32.5928	-13.6719	3.2794	24.0985	31.7834	46.4900	479	463	-210	100804	0.43 
63.154	2015-01-01 00:02:3.480	-0.3760	0.1465	0.9351	-3.9063	-28.8086	-13.6108	2.9828	22.9175	31.2396	46.4900	472	467	-214	100804	0.43 
63.185	2015-01-01 00:02:3.520	-0.3428	0.1138	0.9663	-4.1504	-28.0151	-13.1226	2.7136	21.7639	30.8002	46.4900	470	467	-218	100804	0.43 
63.249	2015-01-01 00:02:3.560	-0.3076	0.0923	0.9653	-3.4180	-25.6348	-14.2212	2.3950	20.6433	30.3497	46.5400	467	467	-219	100803	0.43 
63.280	2015-01-01 00:02:3.600	-0.2686	0.0869	0.9531	-1.5869	-22.1558	-14.5264	2.1533	19.6436	29.9158	46.4900	459	469	-221	100803	0.43 
63.310	2015-01-01 00:02:3.640	-0.2505	0.0918	0.9668	-1.0986	-22.6440	-13.9771	1.9830	18.6713	29.5093	46.5900	454	471	-220	100803	0.43 
63.357	2015-01-01 00:02:3.680	-0.2534	0.0850	0.9590	-0.5493	-18.6768	-14.4043	1.8347	17.7869	29.1193	46.5400	449	473	-223	100803	0.44 
63.389	2015-01-01 00:02:3.720	-0.2622	0.0698	0.9541	-2.5024	-17.3950	-16.1743	1.6479	17.0178	28.6688	46.3500	445	473	-224	100803	0.44 
63.451	2015-01-01 00:02:3.760	-0.2261	0.0889	0.9976	-4.3945	-16.8457	-17.3950	1.3733	16.3037	28.1689	46.5400	443	473	-224	100802	0.44 
63.482	2015-01-01 00:02:3.800	-0.1914	0.0913	0.9780	-3.7842	-10.8643	-13.9160	1.1426	15.6555	27.7844	46.4900	440	471	-226	100803	0.44 
63.514	2015-01-01 00:02:3.840	-0.1997	0.0845	0.9604	-2.8687	-5.8594	-10.3149	0.9943	15.2765	27.5537	46.3500	438	474	-227	100802	0.44 
63.560	2015-01-01 00:02:3.880	-0.1963	0.0771	0.9795	-2.9907	-4.0283	-9.5825	0.8734	14.9963	27.4329	46.6800	437	474	-228	100802	0.44 
63.623	2015-01-01 00:02:3.920	-0.2046	0.0527	0.9990	-2.1973	-2.7466	-11.0474	0.7471	14.7876	27.2681	46.4900	432	477	-228	100802	0.44 
63.654	2015-01-01 00:02:3.960	-0.1860	0.0581	1.0015	-2.3193	-3.2959	-11.3525	0.6152	14.5789	27.0703	46.4900	430	481	-226	100802	0.44 
63.717	2015-01-01 00:02:4.000	-0.1792	0.0679	1.0098	-1.2207	-2.5024	-13.0615	0.5109	14.3866	26.8341	46.4900	427	478	-227	100802	0.44 
63.732	2015-01-01 00:02:4.040	-0.1543	0.0615	0.9790	-0.7935	-0.0610	-11.4746	0.4395	14.2163	26.6199	46.4900	424	478	-229	100802	0.44 
63.779	2015-01-01 00:02:4.080	-0.1475	0.0703	1.0054	-0.9155	1.0986	-10.2539	0.4010	14.1284	26.4606	46.2000	423	477	-229	100802	0.44 
63.826	2015-01-01 00:02:4.120	-0.1475	0.0620	1.0181	-1.2817	0.8545	-10.1318	0.3516	14.0460	26.3397	46.4900	421	479	-229	100802	0.44 
63.858	2015-01-01 00:02:4.160	-0.1445	0.0488	0.9854	-1.3428	0.3052	-9.3994	0.2692	13.9032	26.2354	46.4900	423	480	-230	100801	0.44 
63.889	2015-01-01 00:02:4.200	-0.1460	0.0625	1.0088	-0.3052	2.5024	-6.3477	0.2527	13.8318	26.2079	46.3500	424	481	-231	100801	0.44 
63.952	2015-01-01 00:02:4.240	-0.1543	0.0537	1.0093	0.3052	2.3193	-4.0283	0.3021	13.7988	26.3068	46.3000	423	481	-229	100801	0.44 
63.983	2015-01-01 00:02:4.280	-0.1592	0.0400	1.0132	-0.6104	1.7090	-4.8218	0.3076	13.7823	26.4221	46.5400	422	482	-229	100801	0.44 
64.029	2015-01-01 00:02:4.320	-0.1479	0.0513	0.9971	-0.1831	2.1362	-4.5166	0.3186	13.7329	26.5155	46.4900	422	483	-228	100801	0.44 
64.076	2015-01-01 00:02:4.360	-0.1553	0.0522	1.0161	0.0000	1.0376	-3.1128	0.3625	13.7109	26.6473	46.5400	419	480	-227	100801	0.44 
64.092	2015-01-01 00:02:4.400	-0.1387	0.0684	1.0063	-0.0610	0.0000	-1.7090	0.4285	13.5956	26.8341	46.3500	416	475	-228	100801	0.44 
64.139	2015-01-01 00:02:4.440	-0.1382	0.0557	0.9858	-0.4272	3.3569	-0.8545	0.4944	13.5406	27.0538	46.3000	415	474	-228	100801	0.44 
64.170	2015-01-01 00:02:4.480	-0.1553	0.0562	0.9858	0.3052	6.0425	0.5493	0.5713	13.6121	27.3230	46.4900	415	477	-229	100801	0.44 
64.232	2015-01-01 00:02:4.520	-0.1709	0.0586	1.0161	0.1221	4.2114	0.7324	0.6647	13.7274	27.6086	46.5400	418	479	-227	100800	0.44 
64.264	2015-01-01 00:02:4.560	-0.1494	0.0469	1.0005	-0.6714	2.1362	-0.1221	0.7141	13.7219	27.8668	46.3900	418	478	-227	100801	0.44 
64.311	2015-01-01 00:02:4.600	-0.1606	0.0464	1.0068	-0.4272	3.7231	-0.3662	0.7526	13.7604	28.1030	46.3500	418	479	-229	100800	0.44 
64.358	2015-01-01 00:02:4.640	-0.1606	0.0498	1.0122	0.0000	3.4180	0.1221	0.8185	13.7933	28.3337	46.3500	418	480	-234	100800	0.44 
64.404	2015-01-01 00:02:4.680	-0.1577	0.0552	1.0098	-0.1831	2.9297	-0.2441	0.8789	13.8098	28.5699	46.6800	419	479	-233	100800	0.44 
64.467	2015-01-01 00:02:4.720	-0.1489	0.0493	1.0024	-0.7935	2.3193	-1.0986	0.9119	13.7714	28.7787	46.3900	419	478	-229	100800	0.44 
64.482	2015-01-01 00:02:4.760	-0.1523	0.0513	1.0059	-0.5493	3.2959	-0.9766	0.9338	13.7659	28.9545	46.3900	418	476	-227	100800	0.44 
64.514	2015-01-01 00:02:4.800	-0.1606	0.0542	1.0059	-0.1831	3.9063	-0.3052	0.9833	13.8043	29.1522	46.4900	420	477	-229	100800	0.44 
64.561	2015-01-01 00:02:4.840	-0.1641	0.0547	1.0059	-0.1831	3.3569	-0.6714	1.0272	13.8373	29.3610	46.3000	422	473	-228	100800	0.44 
64.608	2015-01-01 00:02:4.880	-0.1606	0.0566	1.0000	-0.7324	3.3569	-0.4883	1.0712	13.8538	29.5697	46.3900	423	471	-227	100801	0.44 
64.654	2015-01-01 00:02:4.920	-0.1641	0.0566	1.0044	-0.3662	4.0894	-0.9766	1.0986	13.8922	29.7565	46.5400	421	473	-230	100800	0.44 
64.701	2015-01-01 00:02:4.960	-0.1665	0.0532	0.9995	-0.3052	4.2114	-1.5869	1.1316	13.9526	29.9103	46.4900	423	475	-230	100800	0.44 
64.717	2015-01-01 00:02:5.000	-0.1680	0.0601	1.0015	-0.3662	4.6387	-2.1973	1.1536	14.0240	30.0366	46.6800	422	477	-230	100800	0.44 
64.764	2015-01-01 00:02:5.040	-0.1748	0.0664	1.0034	-0.5493	4.4556	-1.6479	1.1755	14.1064	30.1575	46.3900	423	477	-230	100800	0.44 
64.795	2015-01-01 00:02:5.080	-0.1870	0.0630	1.0059	-0.7935	3.6621	-0.6104	1.2085	14.1833	30.3003	46.4900	419	475	-235	100800	0.44 
64.873	2015-01-01 00:02:5.120	-0.1924	0.0635	0.9902	-0.7935	5.1270	-0.1831	1.2415	14.2767	30.4761	46.7300	419	475	-233	100800	0.44 
64.889	2015-01-01 00:02:5.160	-0.2070	0.0708	0.9824	-2.0752	7.6294	0.3052	1.2415	14.4800	30.6299	46.6800	423	477	-229	100800	0.44 
64.936	2015-01-01 00:02:5.200	-0.2251	0.0532	0.9805	-0.8545	12.5122	1.0986	1.2799	14.8425	30.8276	46.5400	424	480	-228	100800	0.44 
64.967	2015-01-01 00:02:5.240	-0.2432	0.0571	0.9922	-1.6479	11.7798	1.5869	1.3019	15.2820	31.0474	46.5400	427	479	-227	100800	0.44 
65.014	2015-01-01 00:02:5.280	-0.2241	0.0654	0.9565	-1.2207	11.7188	1.2817	1.3184	15.6830	31.2506	46.8300	427	480	-228	100800	0.44 
65.061	2015-01-01 00:02:5.320	-0.2080	0.0591	0.9453	0.7324	18.3716	1.7090	1.3843	16.2213	31.4594	46.6800	427	481	-229	100800	0.44 
65.139	2015-01-01 00:02:5.360	-0.1738	0.0581	0.9570	2.8687	26.4282	4.0283	1.5656	17.0288	31.7725	46.3500	430	478	-226	100800	0.44 
65.170	2015-01-01 00:02:5.400	-0.2007	0.0796	0.9346	3.6011	37.0483	5.1270	1.8402	18.1549	32.1680	46.5400	433	474	-229	100800	0.44 
65.170	2015-01-01 00:02:5.440	-0.2520	0.0796	0.9492	2.5635	40.8325	5.1880	2.1423	19.6326	32.5854	46.3900	436	476	-228	100800	0.44 
65.201	2015-01-01 00:02:5.480	-0.2734	0.0757	0.9365	3.6621	43.9453	5.0659	2.4225	21.1761	32.9480	46.4900	440	477	-227	100800	0.44 
65.295	2015-01-01 00:02:5.520	-0.3159	0.0674	0.9644	4.3335	50.6592	8.4229	2.7960	22.9779	33.4479	46.3500	444	480	-227	100800	0.44 
65.295	2015-01-01 00:02:5.560	-0.3481	0.0752	0.9214	4.3945	49.6826	6.8359	3.1915	24.8566	33.9423	46.3900	450	477	-224	100800	0.44 
65.326	2015-01-01 00:02:5.600	-0.3857	0.0776	0.8862	3.3569	55.1758	4.6387	3.5596	26.8451	34.3707	46.4900	461	473	-221	100800	0.44 
65.373	2015-01-01 00:02:5.640	-0.4297	0.0952	0.8311	2.1362	67.8711	2.0752	3.8727	29.2841	34.7113	46.3900	466	470	-221	100800	0.44 
