StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
285.093	2015-01-01 00:14:48.240	0.0713	0.0864	1.0093	-0.1831	1.2207	-1.8921	4.4055	0.5328	60.1831	45.8700	366	169	-189	100797	0.44 
285.156	2015-01-01 00:14:48.280	0.0791	0.1064	1.0078	-0.4272	3.1738	-2.2583	4.4275	0.5109	60.1996	46.0100	367	169	-191	100797	0.44 
285.171	2015-01-01 00:14:48.320	0.0674	0.0918	1.0059	0.0000	3.6011	-0.4272	4.4385	0.5438	60.2435	45.9600	366	171	-194	100797	0.44 
285.218	2015-01-01 00:14:48.360	0.0635	0.0923	1.0137	0.7324	4.2725	-0.1221	4.4769	0.6097	60.3314	45.9600	365	169	-195	100797	0.44 
285.249	2015-01-01 00:14:48.400	0.0781	0.1177	0.9922	2.7466	7.5684	1.8921	4.5703	0.7086	60.4633	46.0600	367	168	-191	100797	0.44 
285.296	2015-01-01 00:14:48.440	0.0566	0.1333	1.0063	4.0283	13.2446	3.6621	4.8065	1.0327	60.6885	45.8200	368	168	-190	100797	0.44 
285.343	2015-01-01 00:14:48.480	0.0132	0.0850	0.9966	3.2349	11.2305	-0.0610	4.9658	1.4502	60.8698	45.8700	363	170	-193	100797	0.44 
285.374	2015-01-01 00:14:48.520	0.0186	0.0981	1.0405	1.0376	15.6250	-4.9438	5.0482	1.9336	60.8423	45.6800	360	171	-196	100797	0.44 
285.422	2015-01-01 00:14:48.560	0.0137	0.1362	1.0215	3.9673	13.4277	0.1221	5.1746	2.4390	60.8148	45.9600	365	171	-192	100797	0.44 
285.452	2015-01-01 00:14:48.600	0.0225	0.1147	0.9492	3.1128	19.7144	-0.3052	5.3668	2.9718	60.9192	45.8700	362	172	-191	100798	0.44 
285.531	2015-01-01 00:14:48.640	-0.0107	0.1196	0.9736	5.1270	29.4800	-0.9766	5.5975	3.9221	61.0291	45.8200	365	169	-190	100797	0.44 
285.562	2015-01-01 00:14:48.680	-0.0254	0.1025	1.0015	4.2114	34.3018	-2.8687	5.8063	5.1581	61.1334	45.9600	369	167	-191	100797	0.44 
285.593	2015-01-01 00:14:48.720	-0.0571	0.0835	0.8755	5.6763	44.6167	-7.2021	5.9601	6.6028	61.1334	45.6800	370	165	-191	100798	0.44 
285.624	2015-01-01 00:14:48.760	-0.1406	0.1411	0.9297	8.6060	72.5708	-12.2681	6.2842	9.0527	61.0071	46.0100	373	167	-192	100797	0.44 
285.656	2015-01-01 00:14:48.800	-0.2090	0.1460	0.8970	9.9487	75.6836	-12.2681	6.7017	12.0905	60.8258	46.0100	376	169	-193	100797	0.44 
285.703	2015-01-01 00:14:48.840	-0.2397	0.1479	0.8633	15.1367	90.4541	-6.7139	7.2894	15.4797	60.8258	45.8200	385	168	-190	100797	0.44 
285.749	2015-01-01 00:14:48.880	-0.3257	0.1074	0.7964	17.7002	97.0459	-8.0566	8.0530	19.2755	61.0016	45.7700	394	168	-186	100797	0.44 
285.781	2015-01-01 00:14:48.920	-0.3604	0.1406	0.7466	21.7285	116.9434	-8.1787	8.9594	23.6591	61.2213	46.1500	400	167	-182	100797	0.44 
285.843	2015-01-01 00:14:48.960	-0.4375	0.1460	0.7744	27.6489	119.0796	-3.4180	10.2887	28.4766	61.7651	45.8200	405	163	-176	100797	0.44 
285.906	2015-01-01 00:14:49.000	-0.3823	0.1738	0.5942	38.2080	131.5308	0.1221	12.1619	33.2776	62.5781	45.9600	406	160	-172	100797	0.44 
285.953	2015-01-01 00:14:49.040	-0.6245	0.4902	0.8711	45.1050	139.6484	41.8701	15.8313	38.4741	65.1599	45.9600	423	157	-166	100797	0.44 
285.968	2015-01-01 00:14:49.080	-0.5674	0.3125	0.8960	29.7241	93.3838	46.5698	20.0610	41.9183	69.0216	46.0100	433	153	-156	100797	0.44 
285.999	2015-01-01 00:14:49.120	-0.3794	-0.0015	0.5859	28.9307	102.4170	44.7388	23.7909	44.3848	73.0975	46.1500	433	149	-149	100797	0.44 
286.062	2015-01-01 00:14:49.160	-0.4590	0.2778	0.8716	11.8408	99.6704	29.6631	27.5702	47.4280	77.3053	45.8700	433	146	-144	100798	0.44 
286.109	2015-01-01 00:14:49.200	-0.3052	-0.0073	0.5190	2.1362	37.6587	4.8828	29.0918	48.7408	79.2609	45.8700	432	143	-140	100798	0.44 
286.140	2015-01-01 00:14:49.240	-0.8647	0.4341	0.9014	1.2817	62.0728	-0.0610	29.5972	50.6415	80.3210	45.8200	431	140	-136	100798	0.44 
286.218	2015-01-01 00:14:49.280	-0.4258	0.3691	0.4351	-7.7515	-26.7944	4.0283	29.4159	50.0977	79.5575	46.1500	432	139	-134	100798	0.44 
286.218	2015-01-01 00:14:49.320	-0.7700	0.2002	0.7031	-15.8691	2.8687	-7.4463	28.6853	49.9438	79.1785	46.1500	434	140	-129	100798	0.44 
286.265	2015-01-01 00:14:49.360	-0.3955	0.2695	0.5308	-13.7939	-26.6724	-16.8457	26.8835	49.2352	77.1350	46.1500	438	142	-126	100799	0.44 
286.312	2015-01-01 00:14:49.400	-0.7769	0.3755	0.6865	-17.5781	-18.7378	-4.1504	25.6476	48.5321	75.8496	45.9600	434	142	-128	100799	0.44 
286.343	2015-01-01 00:14:49.440	-0.5522	0.3584	0.6646	-18.5547	-41.8091	-18.1885	23.6151	47.3291	73.6139	46.0100	430	139	-132	100799	0.44 
286.390	2015-01-01 00:14:49.480	-0.8672	0.4487	0.7886	-7.8735	-26.4282	10.8032	22.6813	46.0602	72.4823	45.6800	427	136	-135	100799	0.44 
286.422	2015-01-01 00:14:49.520	-0.7705	0.2827	0.8174	-17.5781	-58.1055	-14.7705	21.3794	44.3848	71.0651	46.0600	429	136	-139	100799	0.44 
286.484	2015-01-01 00:14:49.560	-0.6294	0.4297	0.7817	-7.2632	-43.3350	3.1738	19.9567	42.3853	69.2853	45.6800	426	135	-142	100800	0.44 
286.531	2015-01-01 00:14:49.600	-0.9092	0.3101	0.9473	-16.1743	-40.3442	-20.0806	19.1437	41.0175	68.1976	46.1500	418	133	-143	100800	0.44 
286.562	2015-01-01 00:14:49.640	-0.6567	0.3877	0.8325	-30.2734	-18.4326	-16.1743	17.1661	39.7375	66.2750	45.8700	416	133	-143	100800	0.44 
286.609	2015-01-01 00:14:49.680	-0.7324	0.3311	0.9712	-20.7520	-21.4233	-13.7939	15.2710	38.9795	64.7974	46.0600	412	132	-145	100800	0.44 
286.640	2015-01-01 00:14:49.720	-0.8096	0.2817	1.1182	-14.5874	-34.7290	4.1504	14.4800	37.8149	64.2920	46.0100	409	131	-149	100801	0.44 
286.687	2015-01-01 00:14:49.760	-0.7480	0.3687	0.9429	-8.3618	-14.8315	-7.5073	13.6945	36.7548	63.5175	45.8200	408	129	-152	100801	0.44 
286.734	2015-01-01 00:14:49.800	-0.7290	0.2593	0.9722	-2.6245	-17.5171	-7.5073	13.3594	36.1670	62.9242	45.8700	408	130	-152	100801	0.44 
286.797	2015-01-01 00:14:49.840	-0.6079	0.2974	0.8901	9.3384	-0.7935	-2.9297	13.3594	35.8154	62.4133	45.8200	406	127	-153	100802	0.44 
286.828	2015-01-01 00:14:49.880	-0.5986	0.2461	0.9443	5.4321	-10.8032	-1.2817	13.7823	35.6177	62.3804	46.0100	410	127	-154	100802	0.44 
286.859	2015-01-01 00:14:49.920	-0.4883	0.2422	0.7944	1.2207	-11.8408	-2.0142	13.6890	35.0299	61.9464	45.9600	410	128	-156	100802	0.44 
286.906	2015-01-01 00:14:49.960	-0.4912	0.1992	0.8252	-4.5776	-16.3574	4.5776	13.6945	34.3982	61.9574	45.8700	408	127	-156	100803	0.44 
286.969	2015-01-01 00:14:50.000	-0.4604	0.2192	0.7998	-3.9673	-12.1460	6.1646	13.5242	33.6566	61.9629	45.8200	405	128	-157	100802	0.44 
287.000	2015-01-01 00:14:50.040	-0.4771	0.2139	0.8145	-5.6152	-16.1743	6.8359	13.5132	32.9150	62.1387	46.1500	405	129	-153	100803	0.44 
