StartTime: 2017-07-21 14:21:21.711
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
19.984	2015-01-01 00:01:37.520	-0.0439	0.0371	1.0200	-0.0610	0.8545	-1.5869	1.8402	1.8073	62.6825	46.5400	425	188	-264	100834	0.41 
20.015	2015-01-01 00:01:37.560	-0.0469	0.0254	1.0146	0.1831	0.0610	-1.6479	1.8347	1.8402	62.6660	46.4900	423	186	-265	100834	0.41 
20.062	2015-01-01 00:01:37.600	-0.0454	0.0376	1.0264	-0.1221	0.6714	-1.0986	1.8347	1.8787	62.6715	46.5400	421	185	-266	100834	0.41 
20.093	2015-01-01 00:01:37.640	-0.0400	0.0356	1.0190	-0.3052	-0.2441	-0.1831	1.8347	1.8896	62.7045	46.6800	422	185	-266	100834	0.41 
20.155	2015-01-01 00:01:37.680	-0.0483	0.0317	1.0142	0.0000	0.1831	-0.2441	1.8292	1.9061	62.7484	46.5400	422	184	-265	100834	0.41 
20.187	2015-01-01 00:01:37.720	-0.0518	0.0269	1.0205	0.0000	0.7324	-1.3428	1.8182	1.9501	62.7649	46.3500	422	185	-265	100834	0.41 
20.218	2015-01-01 00:01:37.760	-0.0557	0.0322	1.0146	0.4272	0.4272	-0.1221	1.8237	1.9940	62.7649	46.5900	425	186	-267	100834	0.41 
20.249	2015-01-01 00:01:37.800	-0.0371	0.0347	0.9951	0.4883	1.6479	2.9297	1.8512	2.0435	62.8857	46.5900	426	184	-270	100834	0.41 
20.296	2015-01-01 00:01:37.840	-0.0405	0.0874	1.0557	5.1270	0.0000	6.8359	2.0270	2.0874	63.1055	46.4900	427	183	-273	100833	0.41 
20.359	2015-01-01 00:01:37.880	-0.0366	0.0952	1.0029	5.7373	0.0000	12.3291	2.3291	2.0435	63.5339	46.4900	428	183	-270	100833	0.41 
20.390	2015-01-01 00:01:37.920	-0.0264	0.0889	1.0464	6.5308	-2.4414	12.1460	2.6642	1.9830	64.0448	46.7300	424	184	-271	100833	0.41 
20.421	2015-01-01 00:01:37.960	0.0059	0.0703	0.9888	2.8076	-6.5918	3.7842	2.8839	1.7249	64.3414	46.3500	422	185	-272	100833	0.41 
20.452	2015-01-01 00:01:38.000	0.0044	0.1274	0.9951	-0.4272	-1.9531	-2.1362	3.0048	1.5106	64.2920	46.5400	419	184	-269	100833	0.41 
20.499	2015-01-01 00:01:38.040	-0.0171	0.1528	1.0161	-1.8921	-1.4648	8.5449	3.0707	1.4337	64.3799	46.5400	418	183	-265	100833	0.41 
20.562	2015-01-01 00:01:38.080	-0.0103	0.1382	1.0063	-1.1597	-0.4272	17.2119	3.1366	1.3348	64.8578	46.5400	417	183	-261	100833	0.41 
20.593	2015-01-01 00:01:38.120	-0.0342	0.1367	1.0127	2.5024	3.0518	22.8882	3.3069	1.3513	65.6433	46.3900	417	183	-262	100833	0.41 
20.640	2015-01-01 00:01:38.160	-0.0454	0.1060	1.0244	3.1128	0.8545	17.3950	3.5266	1.4282	66.3684	46.5400	418	182	-265	100833	0.41 
20.671	2015-01-01 00:01:38.200	-0.0249	0.0889	0.9727	2.1362	2.9907	11.4746	3.6859	1.4557	66.8298	46.5400	413	185	-264	100833	0.41 
20.718	2015-01-01 00:01:38.240	-0.0488	0.0864	1.0249	0.1831	3.1128	9.0942	3.7573	1.5765	67.1155	46.4900	413	185	-264	100833	0.41 
20.796	2015-01-01 00:01:38.280	-0.0762	0.0264	1.0020	-1.5869	4.2725	4.5166	3.7408	1.7468	67.2968	46.5400	411	182	-265	100833	0.41 
20.812	2015-01-01 00:01:38.320	-0.0625	-0.0259	1.0947	-4.8828	2.9297	-3.8452	3.5321	1.9720	67.2748	46.3500	410	181	-266	100833	0.41 
20.843	2015-01-01 00:01:38.360	-0.0127	-0.0664	0.9805	-5.9204	-1.0986	-13.3667	3.1091	1.9611	66.8958	46.4900	412	183	-267	100833	0.41 
20.874	2015-01-01 00:01:38.400	0.0000	-0.0298	1.0420	-3.9673	3.9063	-11.7188	2.7576	2.0380	66.3904	46.5900	412	186	-267	100834	0.41 
20.921	2015-01-01 00:01:38.440	0.0469	-0.0249	1.0391	-4.8218	-0.7935	-7.6904	2.4884	1.9720	66.0498	46.5900	413	189	-267	100833	0.41 
20.968	2015-01-01 00:01:38.480	0.0322	-0.0024	1.0474	-6.6528	-1.4038	-8.2397	2.1698	1.8732	65.7257	46.4900	414	187	-269	100833	0.41 
21.000	2015-01-01 00:01:38.520	0.0181	-0.0151	0.9814	-6.9580	1.6479	-9.1553	1.8073	1.8073	65.3796	46.6800	416	186	-268	100834	0.41 
21.062	2015-01-01 00:01:38.560	-0.0322	-0.0273	1.0327	-6.2866	5.1880	-9.5215	1.4722	2.0105	65.0226	46.3900	417	186	-268	100833	0.41 
21.094	2015-01-01 00:01:38.600	-0.0015	-0.0371	0.9727	-7.0801	2.6245	-8.6060	1.0986	2.0654	64.7424	46.6800	418	188	-268	100834	0.41 
21.125	2015-01-01 00:01:38.640	0.0283	-0.0547	1.0103	-3.4180	0.8545	-9.8267	0.7800	2.1259	64.4238	46.7300	416	189	-271	100834	0.41 
21.171	2015-01-01 00:01:38.680	0.1079	-0.0640	0.9517	-1.7090	0.0000	-9.9487	0.5658	1.9281	64.0997	46.4900	415	191	-272	100834	0.41 
21.218	2015-01-01 00:01:38.720	0.0654	-0.0176	1.0195	0.4883	4.1504	-5.0659	0.4779	1.9336	63.8800	46.5900	420	192	-272	100834	0.41 
21.249	2015-01-01 00:01:38.760	0.0874	-0.0205	0.9692	2.9297	2.6855	2.8687	0.5273	1.8732	63.9404	46.3900	422	195	-271	100834	0.41 
21.280	2015-01-01 00:01:38.800	0.0562	-0.1069	1.0322	3.8452	4.2114	-2.4414	0.5603	1.9006	64.0613	46.5400	424	196	-271	100834	0.41 
21.327	2015-01-01 00:01:38.840	0.0947	-0.0669	0.9126	5.1880	-0.3662	-1.5259	0.6097	1.7688	64.0887	46.5900	424	196	-272	100834	0.41 
21.374	2015-01-01 00:01:38.880	0.0488	-0.0195	0.8301	7.8735	5.3711	3.4790	0.8130	1.7029	64.1986	46.5400	420	196	-269	100834	0.41 
21.421	2015-01-01 00:01:38.920	0.0039	-0.0669	0.9229	14.5874	-1.0376	7.0190	1.1755	1.8237	64.5117	46.6800	416	196	-268	100834	0.41 
21.468	2015-01-01 00:01:38.960	0.1318	-0.0728	0.7964	19.9585	-23.0103	8.3618	1.7468	1.0272	64.8798	46.8300	416	194	-269	100834	0.41 
21.499	2015-01-01 00:01:39.000	0.1680	-0.0845	0.7539	21.9116	-17.4561	5.2490	2.4005	-0.1099	65.2423	46.6800	413	194	-270	100834	0.41 
21.531	2015-01-01 00:01:39.040	0.2397	-0.1123	0.8779	22.2778	-39.9780	5.9204	3.0872	-1.4996	65.4895	46.7300	410	194	-272	100834	0.41 
21.609	2015-01-01 00:01:39.080	0.0620	0.0752	0.7368	6.1646	-13.3057	0.5493	3.6639	-3.2025	65.6818	46.6800	409	189	-265	100834	0.41 
21.640	2015-01-01 00:01:39.120	-0.7720	0.6631	1.0845	6.6528	60.7910	29.7852	3.9496	-1.0052	65.8246	46.6800	406	189	-261	100834	0.41 
21.656	2015-01-01 00:01:39.160	-0.2314	0.3652	1.8267	5.3101	12.5732	23.0103	4.7131	0.5164	66.5826	46.5900	408	193	-261	100834	0.41 
21.702	2015-01-01 00:01:39.200	-0.2817	-0.0605	1.6924	-5.2490	0.7935	-25.5127	4.4714	1.2579	66.7914	46.7300	406	194	-261	100834	0.41 
21.734	2015-01-01 00:01:39.240	-0.0044	0.2500	1.4282	22.4609	6.2256	1.5869	4.9713	1.1646	65.7697	46.5400	405	193	-260	100834	0.41 
21.812	2015-01-01 00:01:39.280	-0.0498	0.2051	0.9038	33.6304	-5.8594	9.0942	6.3721	1.1151	66.1816	46.5900	403	192	-260	100835	0.41 
21.827	2015-01-01 00:01:39.320	-0.0049	-0.0513	0.7534	27.9541	12.0239	-19.4702	7.4652	1.2305	65.7861	46.5400	405	189	-256	100834	0.41 
21.874	2015-01-01 00:01:39.360	-0.0957	0.2588	0.8027	20.6909	13.4888	-21.1792	8.4210	2.0105	64.8688	46.3900	409	187	-253	100834	0.41 
21.906	2015-01-01 00:01:39.400	-0.0317	0.3892	0.8862	0.6104	8.7891	-7.3242	9.1516	2.5433	64.1492	46.6800	410	186	-252	100835	0.41 
21.952	2015-01-01 00:01:39.440	-0.0156	0.2051	0.8647	-14.6484	1.0376	5.4321	9.0033	2.6312	64.0778	46.8300	413	184	-251	100835	0.41 
22.015	2015-01-01 00:01:39.480	-0.0542	0.1523	0.8193	-23.1323	-6.7139	6.4087	8.2837	2.4774	64.2590	46.6800	417	184	-248	100835	0.41 
22.046	2015-01-01 00:01:39.520	0.0239	0.0527	0.6182	-25.6958	-18.7988	-11.1694	7.2675	1.9281	64.0613	46.3500	419	185	-245	100835	0.41 
22.093	2015-01-01 00:01:39.560	0.0796	0.1006	0.6123	-21.8506	-5.7373	-28.5034	6.3062	1.2195	63.1000	46.6800	416	187	-246	100835	0.41 
22.125	2015-01-01 00:01:39.600	-0.0859	0.2876	1.0122	-19.8975	0.6714	-6.6528	5.6525	1.3513	62.3254	46.6800	414	189	-251	100835	0.41 
22.156	2015-01-01 00:01:39.640	0.0112	0.2173	0.8599	-17.4561	-22.3999	-6.4697	5.0592	0.8295	61.9739	46.5900	414	194	-254	100835	0.41 
22.219	2015-01-01 00:01:39.680	0.0503	0.1855	0.7061	-9.3994	-22.0947	-3.9673	4.7791	-0.0494	61.5948	46.5900	411	198	-257	100836	0.41 
22.250	2015-01-01 00:01:39.720	-0.0859	0.1587	0.9668	0.9155	8.3618	-5.6152	4.8395	-0.4504	61.4191	46.8700	407	200	-261	100835	0.41 
22.312	2015-01-01 00:01:39.760	-0.3511	-0.0601	1.8311	20.9961	40.8325	9.0942	5.0812	0.8899	61.2982	46.4900	406	200	-262	100835	0.41 
22.344	2015-01-01 00:01:39.800	-0.3354	-0.3755	2.1704	8.9111	34.0576	-14.5874	5.3174	1.7633	61.8311	46.4900	407	200	-262	100836	0.41 
22.390	2015-01-01 00:01:39.840	0.2002	-0.0352	1.2266	-1.2207	-73.4863	4.5166	5.4108	1.0162	61.4630	46.8700	410	202	-260	100836	0.41 
22.422	2015-01-01 00:01:39.880	0.1333	0.2378	1.0625	-13.7329	19.8975	-38.5132	5.2295	0.0494	60.5237	46.8300	413	203	-260	100836	0.41 
22.453	2015-01-01 00:01:39.920	-0.0952	0.0054	0.9067	-23.3765	5.5542	1.2817	4.4110	0.7581	59.8041	46.6800	413	204	-259	100836	0.41 
22.484	2015-01-01 00:01:39.960	-0.1001	-0.0195	0.8164	-21.6675	9.3994	9.7046	3.4058	1.2250	60.2600	46.5900	413	205	-259	100836	0.41 
22.546	2015-01-01 00:01:40.000	-0.1074	-0.2065	0.8101	-5.6152	4.7607	-1.2817	2.5269	1.6919	60.5237	46.7300	413	208	-260	100836	0.41 
22.593	2015-01-01 00:01:40.040	-0.0215	-0.1230	0.9409	19.7144	-35.8276	0.8545	2.6367	1.0931	60.7214	46.3900	413	208	-259	100836	0.41 
22.624	2015-01-01 00:01:40.080	0.1304	-0.1523	0.5342	26.6113	-36.9263	-22.0337	3.2080	-0.9778	60.3973	46.6800	411	208	-257	100836	0.41 
22.656	2015-01-01 00:01:40.120	-0.0122	0.0010	0.7124	24.2920	-20.3247	-17.4561	4.1748	-1.7523	59.6393	46.7300	410	205	-253	100836	0.41 
22.687	2015-01-01 00:01:40.160	0.1216	0.0376	0.6978	17.2729	-10.4980	-26.0620	4.8450	-2.5214	58.8153	46.5400	409	206	-251	100836	0.41 
22.734	2015-01-01 00:01:40.200	0.2280	0.0928	0.8325	13.0615	-19.1040	-16.0522	5.5536	-3.2520	57.9803	46.7300	407	203	-249	100836	0.41 
22.796	2015-01-01 00:01:40.240	-0.0532	0.3076	1.0239	-7.2632	29.3579	15.0146	5.9766	-3.5541	58.1616	46.7300	406	203	-245	100836	0.41 
22.843	2015-01-01 00:01:40.280	-0.5234	0.4497	1.4233	-17.0288	29.4189	35.0342	5.4657	-1.8182	59.4470	46.5400	405	203	-245	100836	0.41 
22.874	2015-01-01 00:01:40.320	-0.1279	-0.0020	1.5688	10.8032	13.3057	-5.7983	5.3778	-0.8624	59.7217	46.6800	408	205	-245	100836	0.41 
22.906	2015-01-01 00:01:40.360	-0.1943	0.2534	1.7051	2.8076	-21.3013	-39.7339	5.4877	0.0769	58.7659	46.8700	407	202	-245	100837	0.41 
22.953	2015-01-01 00:01:40.400	0.1284	0.2632	1.1631	23.6206	3.2349	12.3901	6.4435	-0.6866	58.1561	46.6800	409	203	-245	100837	0.41 
23.031	2015-01-01 00:01:40.440	-0.0215	0.0435	0.8804	15.9302	5.0659	2.9297	7.1906	-0.4999	58.6725	46.5400	411	202	-242	100837	0.41 
23.078	2015-01-01 00:01:40.480	-0.0518	0.1499	0.7813	9.5825	10.9863	-6.8359	7.6245	-0.0330	58.6285	46.7300	411	205	-242	100837	0.41 
23.109	2015-01-01 00:01:40.520	-0.0415	0.3149	0.7456	0.9766	10.9863	6.1035	8.1024	0.4834	58.5681	46.6800	413	204	-240	100837	0.41 
23.109	2015-01-01 00:01:40.560	0.0020	0.2266	0.7900	-12.5732	6.9580	11.7188	8.1024	0.8020	59.0021	46.8300	417	199	-239	100837	0.41 
23.156	2015-01-01 00:01:40.600	-0.0356	0.1138	0.6997	-16.7847	-2.2583	8.6060	7.5916	0.8185	59.4305	46.5400	416	198	-237	100838	0.41 
