StartTime: 2017-07-21 14:19:09.970
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
7.360	2015-01-01 00:11:33.600	0.1074	0.0083	1.0166	-0.3662	1.0376	-2.4414	0.3735	-6.9214	64.8743	49.8900	403	186	-296	100836	0.41 
7.360	2015-01-01 00:11:33.640	0.1016	-0.0005	1.0088	-0.4272	0.7324	-0.9155	0.3625	-6.8665	64.8413	49.8900	402	187	-298	100836	0.41 
7.423	2015-01-01 00:11:33.680	0.1025	0.0068	1.0137	0.0000	-0.7935	-0.6104	0.3571	-6.8445	64.8523	49.8400	404	188	-295	100836	0.41 
7.454	2015-01-01 00:11:33.720	0.1104	0.0020	1.0181	-0.4272	-0.1831	0.3052	0.3461	-6.8390	64.8853	49.5600	403	186	-294	100836	0.41 
7.485	2015-01-01 00:11:33.760	0.1191	0.0083	0.9990	-0.1831	-0.6104	0.1221	0.3241	-6.8555	64.9402	49.9900	405	186	-295	100836	0.41 
7.564	2015-01-01 00:11:33.800	0.1138	0.0000	1.0073	0.0610	-0.5493	0.4883	0.3131	-6.8665	65.0006	49.8900	404	186	-296	100836	0.41 
7.564	2015-01-01 00:11:33.840	0.1196	-0.0068	0.9990	0.4883	0.9766	0.7935	0.3021	-6.8774	65.0885	49.8400	403	184	-295	100837	0.41 
7.626	2015-01-01 00:11:33.880	0.0903	-0.0049	1.0313	0.7324	-2.0142	-1.4038	0.3186	-6.8225	65.1050	49.8900	403	184	-295	100837	0.41 
7.657	2015-01-01 00:11:33.920	0.1294	0.0029	1.0181	0.7324	3.1738	-1.7090	0.3461	-6.8390	65.1050	49.8400	403	184	-295	100836	0.41 
7.688	2015-01-01 00:11:33.960	0.0884	0.0117	1.0122	0.1221	-2.0142	-0.1831	0.3625	-6.8060	65.0830	49.8900	403	184	-295	100836	0.41 
7.767	2015-01-01 00:11:34.000	0.1152	-0.0029	0.9961	1.1597	-1.9531	0.4883	0.3900	-6.8719	65.1489	49.7000	404	184	-293	100837	0.41 
7.767	2015-01-01 00:11:34.040	0.1245	-0.0122	1.0068	0.7935	-0.3662	-0.1221	0.4175	-6.9324	65.1929	49.8900	404	187	-295	100836	0.41 
7.829	2015-01-01 00:11:34.080	0.1177	-0.0029	1.0117	1.4038	-0.4272	-0.9155	0.4449	-6.9214	65.2203	49.8400	401	186	-293	100836	0.41 
7.844	2015-01-01 00:11:34.120	0.1245	-0.0127	1.0063	0.8545	0.4272	-2.0142	0.4614	-6.9324	65.2039	49.8900	401	187	-291	100836	0.41 
7.891	2015-01-01 00:11:34.160	0.1084	-0.0137	1.0029	1.0986	2.4414	-2.8687	0.4834	-6.8555	65.1489	49.8400	401	187	-290	100836	0.41 
7.969	2015-01-01 00:11:34.200	0.1089	-0.0103	1.0054	1.1597	2.3804	-3.8452	0.5273	-6.7291	65.0500	49.8900	401	187	-290	100836	0.41 
7.985	2015-01-01 00:11:34.240	0.1089	-0.0049	1.0122	1.1597	3.0518	-3.4790	0.5713	-6.6083	64.9402	49.8900	401	187	-290	100836	0.41 
8.032	2015-01-01 00:11:34.280	0.1133	-0.0273	1.0000	0.7324	2.8076	-5.3711	0.5878	-6.5039	64.8248	49.8400	402	187	-290	100835	0.41 
8.079	2015-01-01 00:11:34.320	0.1162	-0.0259	1.0039	1.0986	3.1738	-6.1035	0.6097	-6.3611	64.6490	49.8900	404	184	-293	100835	0.41 
8.110	2015-01-01 00:11:34.360	0.1328	-0.0254	0.9971	2.1973	6.3477	-6.5308	0.6537	-6.1908	64.4952	49.8400	406	183	-297	100836	0.41 
8.172	2015-01-01 00:11:34.400	0.0972	-0.0200	1.0313	2.0752	7.3242	-6.8970	0.7361	-5.8502	64.2975	49.8400	408	185	-296	100835	0.41 
8.188	2015-01-01 00:11:34.440	0.1460	-0.0381	0.9966	2.4414	7.6294	-6.8970	0.7855	-5.6360	64.1217	49.8400	411	188	-295	100836	0.41 
8.235	2015-01-01 00:11:34.480	0.1138	-0.0303	0.9912	3.6621	11.7188	-3.9673	0.8734	-5.2899	64.0283	49.8900	412	190	-295	100836	0.41 
8.266	2015-01-01 00:11:34.520	0.1021	-0.0405	1.0078	4.8218	12.9395	-4.9438	0.9833	-4.7955	63.9514	49.8900	412	191	-295	100835	0.41 
8.314	2015-01-01 00:11:34.560	0.1011	-0.0356	0.9824	5.6152	18.7988	-3.5400	1.1316	-4.2078	63.8800	49.7500	412	191	-295	100835	0.41 
8.392	2015-01-01 00:11:34.600	0.1084	-0.0176	1.0083	4.4556	23.1934	-2.1973	1.2744	-3.3618	63.8910	49.7000	412	191	-295	100835	0.41 
8.392	2015-01-01 00:11:34.640	0.1128	-0.0308	0.9844	3.5400	27.0386	-2.6245	1.3623	-2.4719	63.8910	49.8900	416	189	-294	100835	0.41 
8.454	2015-01-01 00:11:34.680	0.0269	-0.0020	1.0376	2.8687	41.6870	4.8828	1.4557	-1.2085	64.0723	49.8400	422	184	-292	100835	0.41 
8.469	2015-01-01 00:11:34.720	0.0405	-0.0146	1.0127	2.1362	10.4370	5.6763	1.5051	-0.1703	64.3524	50.0400	427	183	-288	100835	0.41 
8.516	2015-01-01 00:11:34.760	0.0425	-0.0317	0.9414	4.3945	23.9868	10.0098	1.5765	0.3076	64.7919	49.8900	433	183	-288	100835	0.41 
8.563	2015-01-01 00:11:34.800	-0.0596	0.0786	1.0054	-1.9531	24.1089	19.9585	1.6479	1.3513	65.4510	49.7000	436	183	-282	100835	0.41 
8.595	2015-01-01 00:11:34.840	-0.1133	0.1494	0.8984	-13.3667	24.1089	26.6113	1.4722	2.3236	66.3739	49.8900	437	182	-284	100835	0.41 
8.657	2015-01-01 00:11:34.880	-0.1133	0.0615	0.9600	-6.0425	33.0200	27.5269	1.1920	3.5266	67.3462	49.8400	436	183	-285	100835	0.41 
8.688	2015-01-01 00:11:34.920	-0.0215	-0.0010	1.0244	7.7515	23.3765	21.2402	1.4117	4.6417	68.3295	49.8400	437	185	-282	100835	0.41 
8.719	2015-01-01 00:11:34.960	0.0381	0.0610	1.1782	14.6484	17.5781	15.3198	1.9281	5.2679	68.9777	49.8900	435	182	-283	100835	0.41 
8.798	2015-01-01 00:11:35.000	0.0327	0.1807	1.0249	11.7798	0.3662	18.6157	2.6202	5.3339	69.5160	49.7500	437	182	-282	100835	0.41 
8.798	2015-01-01 00:11:35.040	0.0181	0.2212	0.9829	7.4463	2.9297	24.7803	3.3234	5.2405	70.2576	49.8400	432	182	-282	100835	0.41 
8.860	2015-01-01 00:11:35.080	0.0454	0.0894	0.8921	2.0752	4.9438	23.4375	3.6804	5.0977	71.0431	49.8400	433	182	-280	100835	0.41 
8.891	2015-01-01 00:11:35.120	-0.0415	0.0601	0.9648	-2.9297	5.7983	18.1885	3.7463	5.1471	71.8176	50.0400	431	183	-279	100835	0.41 
8.938	2015-01-01 00:11:35.160	-0.0244	0.0542	0.9526	-7.8735	-13.9771	-0.8545	3.5156	4.8669	71.8726	49.8900	431	185	-280	100835	0.41 
9.001	2015-01-01 00:11:35.200	0.1206	0.0371	0.8496	-7.0190	-17.0898	-11.2915	3.1860	3.9880	71.4331	50.0400	429	187	-281	100835	0.41 
9.032	2015-01-01 00:11:35.240	0.1279	0.0732	0.9404	-8.8501	-20.7520	-21.8506	2.8070	2.9883	70.5597	49.7500	428	187	-281	100835	0.41 
9.064	2015-01-01 00:11:35.280	0.1206	0.2124	0.9604	-3.8452	-30.2124	-17.0898	2.6257	1.7743	69.5544	49.8900	428	187	-281	100835	0.41 
9.095	2015-01-01 00:11:35.320	0.1040	0.2676	0.9067	0.0000	-18.5547	-6.7139	2.7960	0.5109	68.9063	49.8400	428	187	-281	100835	0.41 
9.172	2015-01-01 00:11:35.360	0.0874	0.2310	0.9277	-2.0142	-40.4053	4.0283	3.0817	-0.6042	68.6206	49.5600	428	187	-281	100835	0.41 
9.220	2015-01-01 00:11:35.400	-0.0581	0.0205	0.9810	-2.4414	16.6626	-1.1597	2.9993	-1.6644	68.5712	49.8900	424	189	-281	100836	0.41 
9.220	2015-01-01 00:11:35.440	-0.9351	0.0396	1.7773	20.9961	6.2256	10.7422	3.6035	0.1923	68.5217	49.8400	415	194	-280	100836	0.41 
9.266	2015-01-01 00:11:35.480	0.0073	-0.1035	0.8784	-11.5967	-25.8789	-10.3760	3.4991	-0.6537	68.1866	49.8900	411	194	-281	100836	0.41 
9.297	2015-01-01 00:11:35.520	-0.0098	-0.0996	1.3779	-10.1318	17.5171	-19.5313	2.7356	-0.6427	67.5330	49.7500	407	193	-283	100836	0.41 
9.376	2015-01-01 00:11:35.560	-0.2578	0.0288	1.4634	-2.8076	-20.2637	-5.1270	2.6093	-0.3131	66.9946	49.8900	411	199	-284	100836	0.41 
9.407	2015-01-01 00:11:35.600	0.0679	-0.0781	0.8130	-16.4185	-18.5547	-14.0381	2.0709	-1.1206	66.4783	49.5600	412	201	-284	100836	0.41 
9.438	2015-01-01 00:11:35.640	0.0493	-0.0391	0.6841	-11.9629	7.0190	-13.3667	1.3568	-1.4557	66.0223	49.8900	413	202	-284	100837	0.41 
9.485	2015-01-01 00:11:35.680	-0.0195	0.0542	0.7817	-8.9111	17.7612	-7.5073	0.9558	-0.8240	65.4895	49.5600	413	202	-284	100837	0.41 
9.516	2015-01-01 00:11:35.720	-0.0259	0.0225	0.8447	-5.6152	7.2632	17.9443	0.7306	-0.2527	65.6598	49.7500	413	202	-284	100836	0.41 
9.548	2015-01-01 00:11:35.760	0.1040	-0.0596	0.8711	3.2959	-13.1226	36.1328	0.6207	-0.5054	66.7969	49.8400	410	205	-287	100836	0.41 
9.611	2015-01-01 00:11:35.800	0.0947	-0.1016	0.7803	7.2021	-5.7983	39.9780	0.7361	-1.0931	68.3789	49.6500	407	205	-285	100836	0.41 
9.642	2015-01-01 00:11:35.840	0.1890	-0.1270	0.7080	4.2725	-9.8877	39.4287	0.6921	-1.6095	69.9994	49.8900	401	208	-285	100836	0.41 
9.673	2015-01-01 00:11:35.880	0.2158	-0.1714	0.8882	3.2349	-4.8218	24.3530	0.5438	-2.3016	71.2683	49.9900	395	211	-283	100836	0.41 
9.719	2015-01-01 00:11:35.920	0.0718	-0.1943	0.9814	-5.1270	-4.3945	8.9111	0.1868	-2.5214	71.8286	49.8400	389	210	-285	100837	0.41 
9.751	2015-01-01 00:11:35.960	0.0000	0.0171	1.0479	-4.4556	22.3999	19.7144	-0.0934	-2.6147	72.3724	49.8900	385	210	-286	100837	0.41 
9.814	2015-01-01 00:11:36.000	-0.8701	0.0317	1.8081	-9.5215	16.2354	-17.3340	-0.6317	-0.8679	71.5924	49.8400	383	210	-286	100837	0.41 
9.829	2015-01-01 00:11:36.040	0.0220	0.3184	0.9531	15.6860	-33.6914	24.1699	0.0439	-1.5656	71.1530	49.7000	382	210	-286	100837	0.41 
9.891	2015-01-01 00:11:36.080	-0.0957	0.2949	1.8330	-6.5918	44.8608	3.0518	0.7635	-1.2909	71.8451	49.8400	382	210	-286	100837	0.41 
9.938	2015-01-01 00:11:36.120	-0.0117	-0.1177	0.9766	11.9019	-46.0815	3.2959	0.8075	-1.6095	71.4990	49.7000	381	211	-286	100837	0.41 
9.985	2015-01-01 00:11:36.160	0.1567	0.1060	0.8721	14.4653	20.8130	4.0283	1.4117	-2.0380	71.5375	49.8400	380	215	-281	100837	0.41 
10.017	2015-01-01 00:11:36.200	-0.0024	0.0337	1.0029	12.3291	3.1128	-6.2866	1.9501	-1.5601	71.0980	49.8400	379	215	-283	100837	0.41 
10.048	2015-01-01 00:11:36.240	0.0859	0.0083	0.8013	8.3008	7.2632	-10.5591	2.3236	-1.4172	70.5872	49.6500	379	215	-280	100838	0.41 
10.111	2015-01-01 00:11:36.280	0.0752	0.0503	0.7124	5.1270	12.7563	-19.7754	2.5983	-1.1041	69.7302	49.7000	380	214	-278	100838	0.41 
10.142	2015-01-01 00:11:36.320	0.0693	0.1128	0.8389	-1.2817	16.2964	-20.0195	2.7686	-0.5219	68.6755	49.8900	382	213	-274	100838	0.41 
10.188	2015-01-01 00:11:36.360	0.0815	0.1548	0.9155	-10.2539	-4.9438	-18.1274	2.6422	-0.4010	67.7197	49.8400	387	213	-275	100838	0.41 
10.220	2015-01-01 00:11:36.400	0.1426	0.1216	0.7837	-7.8125	-26.0620	-18.0054	2.4115	-1.2799	66.7474	49.8400	389	212	-272	100839	0.41 
10.251	2015-01-01 00:11:36.440	0.1489	0.1499	0.7617	-3.9673	-16.2964	-10.7422	2.3676	-2.3785	65.9674	49.8900	389	211	-270	100839	0.41 
10.314	2015-01-01 00:11:36.480	0.1030	0.2031	0.8198	0.7935	-20.9961	-6.4087	2.6257	-3.1915	65.5225	49.8400	389	216	-270	100839	0.40 
