StartTime: 2017-07-21 14:39:00.763
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
3.786	2015-01-01 00:01:25.280	-0.0869	0.0659	1.0293	0.0610	-0.4272	-8.9111	2.3071	3.3344	60.2765	42.7000	583	263	-219	100830	0.41 
3.833	2015-01-01 00:01:25.320	-0.0708	0.0386	1.0166	1.2207	-3.3569	-5.4932	2.3126	3.2574	60.0897	42.9000	583	264	-221	100830	0.41 
3.864	2015-01-01 00:01:25.360	-0.0645	0.0576	1.0283	1.0986	-3.1738	-2.7466	2.3730	3.1531	60.0403	42.9000	583	266	-221	100830	0.41 
3.927	2015-01-01 00:01:25.400	-0.0610	0.0308	1.0239	0.1221	-2.6245	-3.4180	2.3730	3.0597	60.0018	42.8500	583	266	-222	100830	0.41 
3.973	2015-01-01 00:01:25.440	-0.0601	0.0142	1.0156	-0.1831	-1.8921	-3.3569	2.3456	2.9828	59.9854	42.9000	584	266	-222	100830	0.41 
3.989	2015-01-01 00:01:25.480	-0.0547	0.0176	1.0234	0.2441	-0.0610	-4.8218	2.3126	2.9498	59.9359	42.8500	584	266	-221	100830	0.41 
4.036	2015-01-01 00:01:25.520	-0.0688	0.0249	1.0259	1.0376	-1.2207	-4.2114	2.2906	2.9608	59.8590	42.7000	585	268	-225	100830	0.41 
4.067	2015-01-01 00:01:25.560	-0.0659	0.0366	1.0278	1.0986	0.1221	-1.8921	2.3181	2.9663	59.8535	42.9900	583	269	-226	100830	0.41 
4.130	2015-01-01 00:01:25.600	-0.0498	0.0435	1.0234	0.6104	0.3662	-0.8545	2.3346	2.9883	59.9139	43.0400	583	266	-225	100830	0.41 
4.161	2015-01-01 00:01:25.640	-0.0557	0.0371	1.0093	0.9155	2.0752	-0.7935	2.3676	3.0322	59.9963	42.8000	584	264	-225	100830	0.41 
4.208	2015-01-01 00:01:25.680	-0.0752	0.0635	1.0210	0.6714	1.0376	1.2817	2.4225	3.1311	60.0952	42.9000	581	266	-222	100830	0.41 
4.239	2015-01-01 00:01:25.720	-0.0605	0.0557	1.0171	1.0376	3.1128	2.0142	2.4774	3.2190	60.2600	43.0400	583	266	-222	100830	0.41 
4.301	2015-01-01 00:01:25.760	-0.0557	0.0532	1.0093	1.3428	1.7090	2.5635	2.5433	3.2959	60.4413	42.8500	583	266	-219	100830	0.41 
4.333	2015-01-01 00:01:25.800	-0.0732	0.0542	1.0278	1.6479	2.6855	1.9531	2.6202	3.4003	60.6281	42.8000	583	264	-214	100830	0.41 
4.380	2015-01-01 00:01:25.840	-0.0625	0.0493	1.0298	3.2349	0.5493	0.3662	2.7191	3.4772	60.7544	42.8500	582	266	-219	100830	0.41 
4.427	2015-01-01 00:01:25.880	-0.0571	0.0723	1.0049	4.7607	2.4414	4.1504	2.9059	3.5156	60.9137	42.9900	583	265	-222	100830	0.41 
4.458	2015-01-01 00:01:25.920	-0.0928	0.1074	1.0303	6.1646	2.6855	5.8594	3.1915	3.6475	61.1884	42.8500	586	267	-221	100830	0.41 
4.536	2015-01-01 00:01:25.960	-0.0796	0.1221	0.9907	7.4463	7.3242	9.2163	3.5596	3.8452	61.5564	43.0400	584	267	-225	100830	0.41 
4.567	2015-01-01 00:01:26.000	-0.1055	0.1763	0.9756	7.6904	13.7939	15.3198	4.0210	4.2572	62.0673	42.9900	585	266	-222	100830	0.41 
4.583	2015-01-01 00:01:26.040	-0.1431	0.2041	0.9326	5.1880	14.7095	14.8926	4.5428	4.8889	62.7484	42.9900	587	261	-217	100830	0.41 
4.630	2015-01-01 00:01:26.080	-0.0562	0.1631	1.0811	3.9063	15.1978	0.0610	4.8450	5.4547	63.1055	42.9000	586	258	-217	100829	0.41 
4.677	2015-01-01 00:01:26.120	-0.0850	0.3423	0.9834	-3.1128	-6.8970	-5.5542	5.0702	5.5371	62.8253	42.9000	583	256	-218	100829	0.41 
