StartTime: 2017-07-21 14:14:17.763
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
109.876	2015-01-01 00:08:30.440	-0.1089	0.0073	1.0039	1.7090	9.5825	-11.8408	1.8182	4.4385	30.1959	48.1200	283	371	-246	100839	0.40 
109.939	2015-01-01 00:08:30.480	-0.1509	-0.0015	1.0308	0.0000	7.8125	-12.2070	1.7743	4.8999	29.8224	47.9800	285	370	-247	100839	0.41 
109.954	2015-01-01 00:08:30.520	-0.0947	0.0381	1.0278	2.4414	5.5542	-5.9204	1.7798	5.1965	29.5587	47.9300	285	369	-249	100839	0.41 
110.001	2015-01-01 00:08:30.560	-0.0894	0.0044	1.0322	-1.8311	-1.2207	-0.6714	1.7908	5.2460	29.6301	48.2600	285	369	-249	100839	0.41 
110.048	2015-01-01 00:08:30.600	-0.0762	-0.0459	1.0093	-1.4648	0.9155	-5.6152	1.6095	5.2020	29.6466	47.9300	285	369	-249	100839	0.41 
110.079	2015-01-01 00:08:30.640	-0.1196	-0.0322	1.0449	-0.1831	2.1973	-4.8828	1.4777	5.3064	29.5697	48.0700	284	370	-250	100839	0.41 
110.142	2015-01-01 00:08:30.680	-0.0996	-0.0220	1.0298	0.0000	-2.6245	-3.6621	1.3953	5.2954	29.5477	48.1200	287	368	-250	100838	0.41 
110.157	2015-01-01 00:08:30.720	-0.0742	-0.0273	1.0024	-1.6479	-2.7466	-7.0801	1.2799	5.1471	29.4818	48.1200	286	364	-253	100838	0.41 
110.204	2015-01-01 00:08:30.760	-0.0986	-0.0308	1.0327	-0.9155	-2.8076	-10.0708	1.1096	5.0592	29.2786	47.7800	286	362	-254	100838	0.41 
110.251	2015-01-01 00:08:30.800	-0.0850	-0.0015	0.9995	-0.9155	0.8545	-6.3477	0.9998	5.0153	29.0973	47.9300	284	364	-252	100838	0.41 
110.283	2015-01-01 00:08:30.840	-0.1050	0.0049	1.0112	0.1221	2.4414	-1.1597	0.9503	5.1196	29.1138	48.0700	282	365	-250	100838	0.41 
110.346	2015-01-01 00:08:30.880	-0.0996	-0.0249	1.0117	1.1597	0.0000	1.0376	0.9338	5.1691	29.2676	47.9300	280	365	-251	100839	0.41 
110.376	2015-01-01 00:08:30.920	-0.1050	-0.0493	1.0234	3.1738	1.5869	0.1221	0.9393	5.2295	29.4434	47.8800	279	366	-251	100839	0.41 
110.423	2015-01-01 00:08:30.960	-0.0889	-0.0225	1.0054	4.9438	-2.1973	1.0986	1.0492	5.2075	29.6082	47.9800	282	368	-251	100838	0.41 
110.486	2015-01-01 00:08:31.000	-0.0957	-0.0171	1.0464	6.9580	-3.4790	2.6245	1.2469	5.0922	29.8169	48.0700	283	366	-251	100838	0.41 
110.501	2015-01-01 00:08:31.040	-0.0776	-0.0332	1.0122	7.0190	-2.5024	1.6479	1.4667	4.9219	30.0476	47.9300	283	367	-250	100838	0.41 
110.549	2015-01-01 00:08:31.080	-0.0977	-0.0259	1.0132	8.8501	-5.9814	3.6621	1.7139	4.7845	30.2728	47.9800	284	365	-249	100838	0.41 
110.580	2015-01-01 00:08:31.120	-0.0854	-0.0352	1.0103	10.3760	-1.0986	4.6997	2.0325	4.6307	30.5695	48.1200	283	367	-247	100838	0.41 
110.611	2015-01-01 00:08:31.160	-0.1191	-0.0376	1.0015	13.1836	-2.1973	5.6152	2.4115	4.6033	30.8826	47.9800	284	367	-244	100838	0.41 
110.689	2015-01-01 00:08:31.200	-0.1113	-0.0337	0.9741	16.5405	1.4648	6.5918	2.9279	4.6033	31.2396	48.0700	285	367	-242	100838	0.41 
110.689	2015-01-01 00:08:31.240	-0.0806	-0.0366	0.9595	20.0806	2.9907	7.4463	3.5541	4.6802	31.6351	48.1200	284	365	-249	100838	0.41 
110.752	2015-01-01 00:08:31.280	-0.1489	-0.0342	1.0259	23.0713	3.9063	6.5308	4.3231	4.8889	32.0361	48.0700	286	364	-250	100838	0.41 
110.767	2015-01-01 00:08:31.320	-0.1138	-0.0601	0.9624	25.1465	1.1597	1.7090	5.1196	4.9988	32.2943	48.0700	289	364	-252	100838	0.41 
110.814	2015-01-01 00:08:31.360	-0.1289	-0.0273	0.9546	32.1655	-1.1597	-0.7324	6.0699	5.0537	32.3492	47.9800	288	364	-253	100838	0.41 
110.892	2015-01-01 00:08:31.400	-0.1431	0.0400	0.9263	39.5508	1.7700	8.5449	7.4048	5.0647	32.5305	48.1200	283	358	-256	100838	0.41 
110.923	2015-01-01 00:08:31.440	-0.1382	0.0088	0.8745	46.1426	7.8125	19.0430	9.0472	5.2570	33.1952	48.0700	278	351	-261	100839	0.41 
110.954	2015-01-01 00:08:31.480	-0.1680	-0.0596	0.8726	54.6875	8.6060	20.0806	10.8875	5.6415	34.0411	48.1700	277	349	-264	100838	0.41 
110.986	2015-01-01 00:08:31.520	-0.1475	-0.1064	0.7217	59.8755	14.5264	17.8223	12.7991	5.9985	34.9200	48.0700	282	348	-261	100839	0.41 
111.033	2015-01-01 00:08:31.560	-0.1865	-0.0024	0.6860	69.3970	14.8315	19.2261	15.0348	6.6302	35.7330	47.9800	284	346	-260	100838	0.41 
111.095	2015-01-01 00:08:31.600	-0.1553	0.0386	0.7520	74.4629	-0.9766	23.6206	17.7100	6.8445	36.5405	48.0700	286	347	-260	100839	0.41 
111.111	2015-01-01 00:08:31.640	-0.1636	0.1821	0.5815	66.5283	-1.1597	46.8750	20.4950	6.5204	37.7161	48.0700	286	342	-260	100839	0.41 
111.157	2015-01-01 00:08:31.680	-0.0381	0.2124	0.0981	51.3306	32.4097	59.7534	23.4723	6.0370	39.8914	47.9300	285	337	-261	100839	0.41 
111.204	2015-01-01 00:08:31.720	-0.2207	0.0786	0.4927	65.0635	27.0996	49.1333	26.1749	7.3224	41.9623	47.8800	285	333	-262	100838	0.41 
111.236	2015-01-01 00:08:31.760	0.0640	0.3472	0.4824	66.4673	12.8174	72.3267	29.0314	6.8500	44.3298	47.9800	285	331	-262	100838	0.41 
111.298	2015-01-01 00:08:31.800	0.0015	0.9902	0.2490	106.8726	20.4468	138.8550	33.4753	4.6417	47.9388	47.9300	291	330	-266	100839	0.41 
111.329	2015-01-01 00:08:31.840	-0.5059	3.5171	3.4341	276.5503	-27.9541	274.4751	41.5448	-0.7306	53.8220	47.9300	298	327	-266	100838	0.41 
111.361	2015-01-01 00:08:31.880	1.4629	0.1846	0.6924	217.9565	-218.8110	90.8203	50.5701	-11.4807	53.0200	47.8800	301	324	-266	100839	0.40 
111.423	2015-01-01 00:08:31.920	0.2104	0.3364	0.1763	163.4521	-117.4316	43.0298	58.8757	-17.5012	49.5374	47.8800	289	322	-254	100839	0.41 
111.470	2015-01-01 00:08:31.960	0.3608	0.1392	0.3306	145.8130	-151.7944	41.9922	65.7642	-21.5002	44.5386	47.9300	273	318	-241	100839	0.40 
111.502	2015-01-01 00:08:32.000	0.8252	0.5679	-0.2998	165.7104	-154.9072	61.7065	74.0424	-26.0925	37.6172	47.8800	263	314	-229	100839	0.40 
111.533	2015-01-01 00:08:32.040	1.2114	2.1230	-1.4004	204.1016	-48.9502	43.3960	85.0616	-33.1458	32.3438	47.7800	252	308	-203	100840	0.40 
111.596	2015-01-01 00:08:32.080	1.2778	2.1099	-0.7256	13.0615	62.7441	-110.5957	89.7253	-30.2509	32.5580	47.8800	245	304	-183	100840	0.40 
111.627	2015-01-01 00:08:32.120	0.1465	-0.0254	0.3628	36.0718	43.8232	-63.2324	89.2749	-26.3287	34.7992	47.7400	244	294	-177	100840	0.40 
111.673	2015-01-01 00:08:32.160	0.2051	0.4849	-0.2896	3.3569	-18.1885	-80.5054	89.4012	-24.7522	34.3268	47.7800	247	286	-173	100840	0.40 
111.705	2015-01-01 00:08:32.200	0.2744	0.7720	-0.2246	-6.8970	-26.9775	-68.3594	90.2307	-20.4401	34.6069	47.6400	249	279	-170	100840	0.40 
111.751	2015-01-01 00:08:32.240	0.3452	1.0718	-0.2739	-30.8228	-67.0166	-18.1885	90.5219	-19.2480	32.9590	47.6400	253	270	-170	100840	0.40 
111.783	2015-01-01 00:08:32.280	0.3223	0.8105	-0.3662	-40.8936	-40.4663	-43.1519	90.3461	-17.7704	31.3495	47.7400	257	266	-171	100841	0.40 
111.846	2015-01-01 00:08:32.320	0.3076	1.5146	-0.0981	-41.1987	-56.3354	-42.9688	89.3573	-15.9082	30.0037	47.7800	258	260	-166	100841	0.40 
111.892	2015-01-01 00:08:32.360	0.2290	0.8335	-0.1631	-51.3916	-6.2866	-50.5981	88.2697	-13.6121	29.3939	47.7400	258	253	-164	100842	0.40 
111.939	2015-01-01 00:08:32.400	0.0728	0.9150	0.0557	-42.9077	-11.4746	-3.2349	86.3251	-12.6617	29.7070	47.7800	258	250	-163	100842	0.40 
111.954	2015-01-01 00:08:32.440	0.2280	0.9746	-0.1382	-13.0615	6.3477	1.1597	85.4901	-12.6947	30.0201	47.7800	259	251	-163	100842	0.40 
111.986	2015-01-01 00:08:32.480	0.0225	1.0146	-0.0327	-7.8125	21.4233	23.2544	85.2429	-12.9089	31.5363	47.8800	260	250	-164	100842	0.40 
112.033	2015-01-01 00:08:32.520	0.0483	1.1479	-0.0088	-17.2729	34.3018	42.0532	84.4629	-13.9362	33.3710	47.8800	257	251	-169	100842	0.40 
112.111	2015-01-01 00:08:32.560	0.2153	0.9907	-0.0107	-7.8125	28.5034	40.8936	83.7488	-15.2765	35.1123	47.5900	255	256	-170	100842	0.40 
112.158	2015-01-01 00:08:32.600	0.2939	0.8335	0.1626	-7.8125	14.5264	18.0664	83.1885	-16.3696	36.4197	47.7400	252	259	-171	100842	0.40 
112.173	2015-01-01 00:08:32.640	0.3457	0.9204	0.1138	-1.2207	10.1929	6.2256	82.7930	-16.7432	36.8866	47.7800	251	262	-174	100842	0.40 
112.205	2015-01-01 00:08:32.680	0.3564	0.9531	0.0972	6.6528	6.2256	12.3901	82.9083	-17.2101	37.2931	47.8800	251	262	-174	100843	0.40 
112.252	2015-01-01 00:08:32.720	0.3027	0.8965	0.0308	-7.0190	-5.0049	13.9771	82.9578	-17.8363	37.2821	47.6400	251	263	-174	100843	0.40 
112.283	2015-01-01 00:08:32.760	0.3315	0.8843	0.0557	-4.7607	4.0894	8.3008	82.7820	-18.2538	37.3480	47.5400	254	264	-173	100843	0.40 
112.345	2015-01-01 00:08:32.800	0.3428	0.8950	0.1074	0.2441	-0.3662	14.8315	82.7051	-18.7646	37.4963	47.6400	253	267	-173	100843	0.40 
112.377	2015-01-01 00:08:32.840	0.3813	0.9185	0.0439	1.0376	-3.9063	11.9019	82.8149	-19.4019	37.3865	47.5900	250	269	-175	100843	0.40 
112.408	2015-01-01 00:08:32.880	0.3545	0.9512	0.0464	3.9673	-7.5073	1.6479	83.0841	-19.7040	37.1503	47.8800	249	271	-176	100843	0.40 
112.471	2015-01-01 00:08:32.920	0.3403	0.9692	0.0229	7.1411	-7.6904	-2.4414	83.5455	-19.6875	36.8481	47.6400	250	273	-177	100843	0.40 
112.517	2015-01-01 00:08:32.960	0.3330	0.9497	-0.0083	5.6763	-6.3477	-5.3711	84.0674	-19.5447	36.5955	47.6400	251	275	-173	100844	0.40 
