StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
70.357	2015-01-01 00:02:10.560	-0.0732	0.0068	1.0127	-0.3052	-0.7324	-2.8076	-0.2142	3.3673	43.0060	48.6900	451	467	-223	100825	0.42 
70.436	2015-01-01 00:02:10.600	-0.0806	0.0049	1.0190	-0.6714	-0.5493	-3.1128	-0.2307	3.3618	42.8796	48.6500	450	469	-222	100825	0.42 
70.467	2015-01-01 00:02:10.640	-0.0796	0.0063	1.0176	0.0000	-1.4038	-2.4414	-0.2362	3.3453	42.7698	48.6500	449	469	-224	100825	0.42 
70.498	2015-01-01 00:02:10.680	-0.0845	0.0151	1.0273	-0.4272	-1.7700	-0.9766	-0.2362	3.3234	42.6929	48.6500	446	470	-225	100825	0.42 
70.545	2015-01-01 00:02:10.720	-0.0757	-0.0005	1.0186	-0.4883	-1.3428	-0.4883	-0.2417	3.2794	42.6599	48.7900	444	469	-226	100825	0.42 
70.576	2015-01-01 00:02:10.760	-0.0796	0.0024	1.0068	-1.5259	-0.8545	-0.4272	-0.2747	3.2794	42.6270	48.6500	443	469	-226	100825	0.42 
70.639	2015-01-01 00:02:10.800	-0.0713	-0.0215	1.0239	-4.6997	1.7700	0.7935	-0.4175	3.3618	42.5885	48.6000	443	469	-226	100825	0.42 
70.654	2015-01-01 00:02:10.840	-0.0605	-0.0449	1.0156	-4.8828	4.4556	0.9766	-0.6372	3.4497	42.6489	48.7900	444	469	-226	100825	0.42 
70.701	2015-01-01 00:02:10.880	-0.0801	-0.0679	1.0220	-5.7373	3.2959	1.4648	-0.9064	3.6200	42.6819	48.7900	445	469	-226	100825	0.42 
70.732	2015-01-01 00:02:10.920	-0.0757	-0.0762	1.0142	-2.4414	5.5542	5.9204	-1.1371	3.8287	42.8467	48.7900	447	472	-223	100825	0.42 
