StartTime: 2017-07-21 14:10:57.304
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
16.951	2015-01-01 00:03:48.680	-0.0508	0.0396	1.0132	0.0000	-0.3052	-1.3428	2.2137	2.2302	38.9465	46.3500	411	467	-221	100837	0.41 
16.983	2015-01-01 00:03:48.720	-0.0483	0.0376	1.0210	0.0000	-0.2441	-1.1597	2.2137	2.2412	38.9301	46.5400	414	465	-222	100837	0.41 
17.045	2015-01-01 00:03:48.760	-0.0474	0.0337	1.0190	0.0000	-0.6714	-1.1597	2.2083	2.2467	38.9246	46.5400	415	464	-222	100837	0.41 
17.091	2015-01-01 00:03:48.800	-0.0513	0.0410	1.0220	0.1831	-1.7090	-0.7324	2.2083	2.2192	38.9246	46.5400	416	463	-222	100837	0.41 
17.123	2015-01-01 00:03:48.840	-0.0439	0.0400	1.0190	0.1831	1.8921	-2.0752	2.2083	2.2357	38.9081	46.4900	416	460	-223	100837	0.41 
17.170	2015-01-01 00:03:48.880	-0.0488	0.0337	1.0225	-0.1221	-2.0142	-1.8311	2.2083	2.2357	38.8861	46.4900	417	460	-222	100838	0.41 
17.201	2015-01-01 00:03:48.920	-0.0586	0.0298	1.0024	0.3052	0.6104	-2.6855	2.1863	2.2302	38.8257	46.3900	418	460	-222	100838	0.41 
17.248	2015-01-01 00:03:48.960	-0.0552	0.0352	1.0313	0.1221	-0.6714	-2.1362	2.1753	2.2961	38.7708	46.3900	416	465	-224	100837	0.41 
17.295	2015-01-01 00:03:49.000	-0.0732	0.0273	1.0190	0.4272	1.8311	-3.7842	2.1698	2.3291	38.6993	46.3500	412	466	-223	100838	0.41 
17.342	2015-01-01 00:03:49.040	-0.0835	0.0425	1.0308	0.9155	2.8076	-3.1738	2.1808	2.5049	38.5730	46.5400	413	466	-224	100837	0.41 
17.373	2015-01-01 00:03:49.080	-0.0786	0.0366	0.9878	0.4883	3.8452	-3.5400	2.2137	2.6532	38.4961	46.3900	412	465	-226	100838	0.41 
17.404	2015-01-01 00:03:49.120	-0.1021	0.0366	1.0122	1.9531	7.6904	-3.1128	2.2742	2.9773	38.3972	46.3000	411	465	-228	100837	0.41 
17.435	2015-01-01 00:03:49.160	-0.1123	0.0259	0.9956	2.5635	9.3384	-3.6621	2.3456	3.3948	38.2983	46.3500	412	464	-226	100837	0.41 
17.498	2015-01-01 00:03:49.200	-0.1353	0.0396	0.9995	4.2114	12.4512	-4.0283	2.4609	3.9331	38.1775	46.3900	414	464	-224	100837	0.41 
17.529	2015-01-01 00:03:49.240	-0.1265	0.0508	0.9736	4.7607	16.4795	-2.8687	2.6477	4.5758	38.0951	46.3500	415	462	-220	100838	0.41 
17.560	2015-01-01 00:03:49.280	-0.1172	0.0493	0.9707	5.1880	25.6958	-2.8076	2.8510	5.4932	38.0621	46.3500	415	462	-221	100838	0.41 
17.607	2015-01-01 00:03:49.320	-0.0981	0.0620	0.8394	5.7983	34.4238	-0.3052	3.0707	6.6797	38.0566	46.3500	418	462	-222	100838	0.41 
17.638	2015-01-01 00:03:49.360	-0.1265	0.0752	0.8218	7.8125	58.7769	2.6855	3.4497	8.6243	38.2928	46.3500	418	463	-222	100837	0.41 
17.701	2015-01-01 00:03:49.400	-0.2373	0.0483	0.8594	6.7139	68.9697	-3.9063	3.7354	11.2555	38.3972	46.3500	420	462	-224	100837	0.41 
17.779	2015-01-01 00:03:49.440	-0.2505	0.0811	0.8159	9.7046	76.5991	1.7700	4.1364	14.2657	38.4686	46.3500	427	458	-225	100837	0.41 
17.810	2015-01-01 00:03:49.480	-0.2690	0.1328	0.8398	6.8359	79.9561	16.6626	4.7461	17.4188	39.0948	46.3000	433	458	-226	100837	0.41 
17.810	2015-01-01 00:03:49.520	-0.3120	0.0801	0.8374	2.6855	74.0967	17.3950	5.3284	20.4126	40.1111	46.4900	444	459	-226	100837	0.41 
17.857	2015-01-01 00:03:49.560	-0.2925	0.0522	0.7427	3.5400	78.7964	13.1836	5.7294	23.3844	40.9076	46.3900	452	457	-229	100837	0.41 
17.904	2015-01-01 00:03:49.600	-0.3672	0.0557	0.7539	0.7935	73.8525	9.4604	6.2018	26.3013	41.6986	46.5400	454	455	-231	100837	0.41 
17.935	2015-01-01 00:03:49.640	-0.4258	0.0850	0.8164	-2.2583	69.4580	-1.4648	6.2677	29.2072	41.8579	46.4900	466	454	-225	100837	0.41 
17.982	2015-01-01 00:03:49.680	-0.4048	0.1089	0.7231	-4.0894	58.7769	3.7842	6.3995	31.5692	42.1545	46.3900	474	454	-225	100837	0.41 
18.029	2015-01-01 00:03:49.720	-0.4917	0.0645	0.8091	-5.3711	47.6074	-11.2915	6.2183	33.6292	42.0007	46.5400	478	455	-225	100837	0.41 
