StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
140.859	2015-01-01 00:03:18.920	-0.0850	0.0156	1.0234	-0.6104	-1.8311	-5.2490	-0.2966	3.5211	15.8917	46.7300	450	470	-234	100818	0.42 
140.890	2015-01-01 00:03:18.960	-0.0752	0.0166	1.0024	-0.3052	0.0610	-3.5400	-0.2966	3.4991	16.3477	46.7300	451	468	-233	100818	0.42 
140.921	2015-01-01 00:03:19.000	-0.0820	0.0137	1.0073	-0.1221	-0.2441	-3.7231	-0.2911	3.5211	16.8201	46.5400	453	469	-235	100818	0.42 
140.968	2015-01-01 00:03:19.040	-0.0815	0.0205	1.0098	-0.2441	-0.1831	-2.9297	-0.2802	3.5431	17.2925	46.5400	454	472	-234	100818	0.42 
141.031	2015-01-01 00:03:19.080	-0.0825	0.0244	1.0137	0.0000	0.3662	-1.2817	-0.2527	3.5815	17.8033	46.5900	456	471	-235	100818	0.42 
141.046	2015-01-01 00:03:19.120	-0.0825	0.0239	1.0132	-0.1221	0.0000	0.1831	-0.2197	3.6255	18.3582	46.6800	451	469	-235	100818	0.42 
141.077	2015-01-01 00:03:19.160	-0.0723	0.0215	1.0210	0.0610	0.1221	1.5869	-0.1758	3.6639	18.9624	46.5900	450	466	-234	100818	0.42 
141.140	2015-01-01 00:03:19.200	-0.0786	0.0210	1.0132	0.3052	0.0000	2.8687	-0.1263	3.6804	19.6271	46.6800	450	465	-233	100818	0.42 
141.171	2015-01-01 00:03:19.240	-0.0723	0.0044	1.0146	0.5493	0.3052	2.8076	-0.0824	3.7134	20.2808	46.3900	451	464	-234	100818	0.42 
141.234	2015-01-01 00:03:19.280	-0.0737	0.0308	1.0239	0.2441	3.6011	2.8076	-0.0220	3.8287	20.9235	46.8300	456	462	-230	100818	0.42 
141.265	2015-01-01 00:03:19.320	-0.0698	0.0161	0.9995	-0.3662	2.4414	3.8452	0.0055	3.9331	21.5991	46.9200	459	462	-227	100818	0.42 
141.281	2015-01-01 00:03:19.360	-0.0840	0.0088	1.0146	-0.6104	4.9438	4.0283	0.0110	4.1199	22.2528	46.5400	454	465	-230	100818	0.42 
141.327	2015-01-01 00:03:19.400	-0.0845	0.0156	1.0098	-1.5259	4.2114	5.0049	-0.0110	4.3066	22.9120	46.5900	456	465	-232	100818	0.42 
141.359	2015-01-01 00:03:19.440	-0.0898	-0.0034	1.0034	-0.7324	6.2866	6.4697	-0.0275	4.5264	23.6261	46.8300	459	468	-234	100818	0.42 
