StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
206.278	2015-01-01 00:13:32.120	-0.0239	0.0356	0.9937	-0.8545	6.8970	-1.4038	2.2467	5.5865	40.2429	46.3000	434	464	-237	100797	0.44 
206.324	2015-01-01 00:13:32.160	-0.0137	0.0610	1.0186	-0.8545	7.0801	-1.8311	2.2192	5.7678	40.2209	46.1500	433	460	-239	100798	0.44 
206.356	2015-01-01 00:13:32.200	0.0181	0.0142	1.0176	-6.0425	3.3569	-2.8687	2.0929	5.8173	40.1990	46.5400	433	462	-239	100798	0.44 
206.418	2015-01-01 00:13:32.240	0.0078	0.0674	0.7725	-20.1416	7.7515	1.0986	1.5820	5.7678	40.1825	46.2000	433	463	-234	100798	0.44 
206.434	2015-01-01 00:13:32.280	0.0518	0.0225	1.1309	-10.8032	34.2407	12.8784	0.9229	6.5479	40.5066	46.3000	432	465	-233	100798	0.44 
206.481	2015-01-01 00:13:32.320	-0.0698	-0.0176	1.1177	-3.0518	16.2354	33.5693	0.9338	7.2345	41.7535	46.3500	438	466	-231	100798	0.44 
206.528	2015-01-01 00:13:32.360	0.0273	-0.1313	0.8428	4.5776	17.7002	16.2964	0.8130	7.8058	42.6599	46.2000	441	470	-230	100798	0.44 
206.591	2015-01-01 00:13:32.400	0.1841	-0.0513	0.9790	19.7144	22.8882	19.5923	1.4502	8.2013	43.5608	46.4900	445	470	-231	100798	0.44 
206.606	2015-01-01 00:13:32.440	0.1563	-0.0444	1.1157	2.6855	3.9673	-5.7983	1.7688	8.3057	43.8300	46.3500	450	466	-231	100798	0.44 
206.653	2015-01-01 00:13:32.480	0.2031	0.0068	0.8481	3.1738	6.4087	-12.0239	1.6919	7.8992	43.4619	46.3900	452	463	-230	100798	0.44 
206.700	2015-01-01 00:13:32.520	0.1572	-0.0366	0.9092	8.8501	15.5640	-5.0659	1.8787	7.9761	43.1927	46.2000	453	463	-231	100798	0.44 
206.762	2015-01-01 00:13:32.560	0.1362	-0.0352	1.0073	11.9629	19.7144	0.3662	2.2357	8.4155	43.2257	46.3500	455	458	-229	100798	0.44 
206.778	2015-01-01 00:13:32.600	0.1660	-0.1938	0.8906	4.6997	18.4326	-11.5967	2.3016	8.6572	43.1433	46.3500	456	457	-229	100798	0.44 
206.825	2015-01-01 00:13:32.640	0.0786	-0.0767	0.9443	-2.0752	24.8413	-13.2446	2.0380	9.0912	42.7203	46.3500	457	459	-232	100798	0.44 
206.872	2015-01-01 00:13:32.680	-0.1567	0.2578	0.8911	-27.5879	16.9067	6.7749	1.5601	10.0690	42.7203	46.3500	458	462	-231	100798	0.44 
206.903	2015-01-01 00:13:32.720	-0.1006	0.0605	0.7983	-6.4087	19.8975	25.2075	1.0712	10.5853	43.5168	46.3900	462	462	-231	100798	0.44 
206.950	2015-01-01 00:13:32.760	-0.1108	-0.0278	1.1865	10.7422	-2.1362	13.6719	1.7084	11.2500	44.4122	46.3000	469	459	-231	100798	0.44 
206.996	2015-01-01 00:13:32.800	0.3730	-0.3481	1.2480	25.6958	43.9453	-49.5605	1.6205	11.0577	43.5388	46.1500	472	458	-231	100799	0.44 
