StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
163.724	2015-01-01 00:03:40.960	-0.1592	0.0225	1.0176	-0.3052	2.0752	-3.7231	0.4340	7.2400	56.2335	46.0600	465	468	-227	100820	0.42 
163.755	2015-01-01 00:03:41.000	-0.1553	0.0161	1.0020	-0.2441	3.4180	-2.4414	0.4230	7.3608	55.7886	45.9600	462	467	-230	100820	0.42 
163.802	2015-01-01 00:03:41.040	-0.1333	0.0186	1.0005	-1.3428	3.1128	0.0610	0.4065	7.4927	55.4315	46.1500	456	467	-228	100820	0.42 
163.833	2015-01-01 00:03:41.080	-0.1445	0.0010	0.9868	-3.6621	5.0049	2.2583	0.3021	7.6685	55.1569	45.9600	457	468	-228	100820	0.42 
163.896	2015-01-01 00:03:41.120	-0.1138	0.0010	0.9395	-6.2866	14.4653	6.8359	0.1154	8.0585	55.0250	46.3000	458	467	-227	100820	0.42 
163.927	2015-01-01 00:03:41.160	-0.1904	-0.0957	1.0352	-1.2817	22.9492	8.7891	-0.0714	8.8879	55.1129	46.1500	459	465	-224	100819	0.42 
163.974	2015-01-01 00:03:41.200	-0.1812	-0.0298	1.0547	0.3052	15.3198	8.7280	-0.0714	9.7174	55.1074	46.2000	461	465	-224	100820	0.42 
164.005	2015-01-01 00:03:41.240	-0.1191	-0.0454	0.9531	1.6479	14.0991	13.2446	-0.0055	10.1843	55.2997	46.2000	466	466	-222	100820	0.42 
164.037	2015-01-01 00:03:41.280	-0.1265	-0.0767	1.0029	3.0518	13.3667	10.3149	0.0934	10.6842	55.4974	46.1500	468	467	-226	100819	0.42 
164.099	2015-01-01 00:03:41.320	-0.1421	-0.0815	0.9961	5.7983	11.9629	4.0283	0.1978	11.1346	55.4919	46.1500	469	467	-228	100819	0.42 
164.131	2015-01-01 00:03:41.360	-0.1470	-0.0703	0.9932	9.7656	12.6953	-1.2817	0.3845	11.5631	55.2338	46.2000	472	466	-224	100819	0.42 
164.162	2015-01-01 00:03:41.400	-0.1533	-0.0283	0.9927	15.3198	13.6108	-4.0283	0.7855	12.0026	54.8383	46.2000	472	463	-222	100819	0.42 
164.208	2015-01-01 00:03:41.440	-0.1782	0.0342	0.9585	19.3481	19.2871	-0.0610	1.4502	12.6123	54.4647	46.3000	473	461	-221	100819	0.42 
164.240	2015-01-01 00:03:41.480	-0.1431	0.2051	0.8096	12.5122	25.7568	8.6670	2.3401	13.4692	54.3823	46.2000	480	460	-226	100819	0.42 
164.302	2015-01-01 00:03:41.520	-0.0581	0.1768	0.9346	-3.7231	34.2407	10.6201	2.8455	14.4196	54.6570	46.3000	484	459	-228	100819	0.42 
164.333	2015-01-01 00:03:41.560	-0.1787	0.0039	1.2046	4.2725	31.3721	-12.5732	2.7795	15.6445	54.3933	46.1500	488	456	-227	100819	0.42 
164.381	2015-01-01 00:03:41.600	-0.0752	0.0391	0.9893	14.8315	17.2119	-19.7144	2.9828	16.2103	53.4979	46.1500	491	460	-225	100819	0.42 
164.427	2015-01-01 00:03:41.640	-0.1382	0.1592	0.9980	28.1372	18.4326	-17.6392	3.7354	16.8036	52.5861	46.0100	490	462	-228	100819	0.42 
164.458	2015-01-01 00:03:41.680	-0.1069	0.1372	0.8608	27.8320	25.5127	-18.1274	4.7955	17.4133	51.7072	46.1500	491	461	-228	100819	0.42 
164.505	2015-01-01 00:03:41.720	-0.1997	0.1714	0.9580	26.4893	25.8789	-15.1367	5.7898	18.3691	50.9546	46.0600	494	458	-227	100819	0.42 
164.537	2015-01-01 00:03:41.760	-0.1470	0.0493	0.9248	28.8696	15.1978	-20.9351	6.6577	19.0118	50.0922	46.0100	495	458	-225	100819	0.42 
164.583	2015-01-01 00:03:41.800	-0.0557	0.1938	0.8457	24.9023	20.2026	-23.3154	7.4268	19.4458	49.0924	46.2000	493	457	-228	100819	0.42 
164.630	2015-01-01 00:03:41.840	-0.1196	0.2593	1.0391	25.0854	20.4468	-16.7236	8.3057	20.1324	48.2300	46.2000	494	450	-233	100819	0.42 
164.662	2015-01-01 00:03:41.880	-0.0117	0.3159	1.1138	22.9492	27.2827	-13.1836	9.2285	20.5994	47.6752	46.2000	497	447	-236	100819	0.42 
164.740	2015-01-01 00:03:41.920	-0.0176	0.4829	1.3770	12.3901	27.0386	1.7700	10.1678	21.4014	47.6971	46.0600	497	442	-238	100820	0.42 
164.755	2015-01-01 00:03:41.960	0.0098	0.4233	1.2383	-0.9766	30.4565	10.8643	10.7776	21.7969	48.1476	46.1500	499	442	-238	100820	0.42 
164.803	2015-01-01 00:03:42.000	-0.0972	0.3613	1.2065	-15.6860	23.9258	16.6016	11.0303	22.4066	49.1144	46.1500	502	439	-237	100820	0.42 
164.834	2015-01-01 00:03:42.040	-0.3750	-0.0254	0.1611	-28.9917	13.7329	-3.9673	9.9811	22.7362	48.9935	46.3900	504	439	-235	100820	0.42 
164.865	2015-01-01 00:03:42.080	-1.1338	-0.0386	1.1353	26.7944	101.1353	7.9346	11.6620	26.5924	49.9658	46.0600	508	438	-230	100820	0.42 
164.959	2015-01-01 00:03:42.120	-0.4971	0.1587	1.1982	-34.9121	33.7524	0.9766	11.2445	27.3395	50.8557	45.9600	509	436	-226	100821	0.42 
164.959	2015-01-01 00:03:42.160	-1.0845	0.1401	2.0190	-24.8413	26.7334	-26.1230	10.0690	29.0369	50.2570	45.8700	519	438	-224	100821	0.42 
164.990	2015-01-01 00:03:42.200	-0.6235	-0.0088	2.2539	-24.9634	-40.7104	-67.9321	7.7563	28.4821	47.9224	45.9600	528	439	-223	100821	0.42 
165.037	2015-01-01 00:03:42.240	-0.3911	-0.5010	1.3428	-23.9868	-54.9927	-139.4653	4.1144	26.4990	42.6929	46.2000	534	441	-223	100821	0.42 
165.084	2015-01-01 00:03:42.280	-0.1201	0.1074	0.3267	-12.3291	-68.9697	-67.7490	1.0547	23.3240	37.7600	45.8700	516	449	-222	100821	0.42 
165.146	2015-01-01 00:03:42.320	-0.1494	0.2285	-0.3140	35.3394	-44.1284	-42.2974	2.3346	21.9232	35.7715	45.8200	491	455	-224	100821	0.42 
165.178	2015-01-01 00:03:42.360	-0.2246	0.0835	0.0996	42.0532	-65.8569	-41.1377	5.1416	21.1597	34.2499	45.8200	480	459	-225	100822	0.42 
165.209	2015-01-01 00:03:42.400	0.0918	-0.0083	-0.1929	4.3335	-64.3921	-32.2266	4.5099	18.0066	32.1240	46.0100	462	458	-233	100822	0.42 
165.240	2015-01-01 00:03:42.440	-0.2573	0.2896	-0.0850	15.6250	-14.2212	33.4473	6.8225	18.4900	32.6733	45.8700	451	456	-238	100822	0.42 
165.318	2015-01-01 00:03:42.480	-1.4233	-0.3799	1.6289	-47.3022	202.6978	-40.4053	6.4105	22.4780	33.7061	45.8200	445	455	-242	100821	0.42 
165.365	2015-01-01 00:03:42.520	-0.2959	0.4126	2.0337	-26.1841	-83.5571	128.6011	6.3281	22.7472	35.7111	45.8200	447	456	-243	100821	0.42 
165.365	2015-01-01 00:03:42.560	-0.9272	0.0728	2.4204	8.2397	39.1846	110.6567	8.1024	22.2528	41.2701	45.8700	449	457	-244	100821	0.42 
165.396	2015-01-01 00:03:42.600	-0.8115	0.3945	1.7310	11.7798	-75.9277	62.9883	9.9371	20.6927	44.3848	45.7700	460	455	-239	100822	0.42 
165.443	2015-01-01 00:03:42.640	0.2310	0.2129	0.1724	2.2583	-74.5850	111.5112	11.9037	15.8917	47.2961	45.9600	466	451	-234	100822	0.42 
165.521	2015-01-01 00:03:42.680	-0.2163	-0.4229	-0.2974	-30.2734	-26.9775	60.3027	10.5304	11.6290	50.7019	45.6800	470	449	-233	100822	0.42 
165.552	2015-01-01 00:03:42.720	-0.1147	-0.0176	-0.0845	-48.4009	-33.6304	27.8931	8.1244	9.3768	52.3718	46.0100	478	443	-235	100822	0.42 
165.584	2015-01-01 00:03:42.760	-0.2637	-0.0571	-0.2070	-29.4800	-42.9077	7.2021	8.2947	8.8605	52.1851	45.7700	482	442	-234	100822	0.42 
165.631	2015-01-01 00:03:42.800	-0.3423	-0.1597	-0.0752	-17.7612	15.4419	5.6763	9.5032	10.3381	52.3444	45.8200	482	443	-234	100821	0.42 
165.662	2015-01-01 00:03:42.840	-1.1606	0.0903	2.9312	91.3696	167.0532	40.4053	9.7998	14.1669	52.0917	45.4800	481	447	-233	100821	0.42 
165.755	2015-01-01 00:03:42.880	-0.3140	0.0742	1.8755	-6.7139	-0.3662	-90.9424	9.5416	15.5072	49.2188	45.6300	487	447	-229	100821	0.42 
165.802	2015-01-01 00:03:42.920	-0.5063	0.2524	2.7349	7.3242	2.3804	-85.3882	9.1351	16.2158	46.3239	46.0600	484	449	-229	100822	0.42 
165.802	2015-01-01 00:03:42.960	-0.3599	-0.1099	1.7676	0.9766	-53.4058	-72.2656	8.1738	15.7269	42.9071	45.6300	485	452	-233	100822	0.42 
165.834	2015-01-01 00:03:43.000	0.0435	0.1504	0.1235	-5.8594	-66.5283	-48.7671	7.2510	12.9968	40.3418	45.7700	481	454	-233	100822	0.42 
165.865	2015-01-01 00:03:43.040	-0.0430	0.0981	-0.5200	55.0537	-10.8643	-50.4761	9.7339	13.2111	38.5675	45.4800	459	456	-234	100822	0.42 
165.927	2015-01-01 00:03:43.080	-0.2783	0.1724	0.1240	22.5830	-40.5273	34.6069	13.2495	13.9691	38.2874	45.8200	444	458	-238	100822	0.42 
165.959	2015-01-01 00:03:43.120	-0.0527	-0.3154	-0.3208	6.4697	-18.3716	-20.6909	13.9197	12.5299	38.3588	45.8200	442	455	-241	100821	0.42 
165.990	2015-01-01 00:03:43.160	-0.0913	0.2163	-0.0977	-5.3101	24.5972	23.0713	14.8096	14.0735	37.9962	45.7700	439	453	-244	100821	0.42 
166.037	2015-01-01 00:03:43.200	-0.7280	-0.1997	2.1260	-91.8579	180.0537	-43.5791	14.8260	16.7871	41.6986	45.6300	438	453	-245	100821	0.42 
166.069	2015-01-01 00:03:43.240	-0.3076	0.6187	2.3989	-13.1226	1.8311	73.1201	13.9636	19.2426	43.2642	45.7700	449	454	-239	100821	0.42 
166.162	2015-01-01 00:03:43.280	-0.2676	0.1104	2.5259	5.1270	38.3301	81.1768	14.6667	18.8580	46.8951	45.6800	461	455	-235	100821	0.42 
166.162	2015-01-01 00:03:43.320	-0.5005	0.2559	1.6704	2.1362	-70.4956	49.9268	15.2875	17.3474	48.9935	45.4400	475	450	-231	100821	0.42 
166.209	2015-01-01 00:03:43.360	0.0352	0.0371	0.5024	1.6479	-72.6929	81.6040	15.6555	13.3374	50.6525	45.4800	479	449	-231	100821	0.42 
166.255	2015-01-01 00:03:43.400	-0.0078	-0.2217	-0.1924	-28.3813	-40.4053	61.4624	14.0295	9.5032	53.1409	45.7700	482	450	-229	100821	0.42 
166.287	2015-01-01 00:03:43.440	-0.6035	0.1665	-0.2417	-54.0771	-33.0811	30.7617	13.7604	8.7836	54.5526	45.6800	484	447	-228	100821	0.42 
166.334	2015-01-01 00:03:43.480	-0.1934	-0.3716	-0.1987	-31.0059	-23.5596	-17.0288	12.1838	8.0255	53.6078	45.6800	488	445	-229	100821	0.42 
166.381	2015-01-01 00:03:43.520	-0.1221	0.0415	-0.0039	-13.0005	36.8652	-10.6201	11.5082	8.3276	53.9539	45.5300	490	444	-230	100821	0.42 
166.412	2015-01-01 00:03:43.560	-1.0742	-0.2031	2.9546	59.8755	209.1064	-27.9541	11.7993	14.1724	53.3221	45.5300	490	444	-228	100821	0.42 
166.443	2015-01-01 00:03:43.600	0.1733	0.1738	2.2832	-0.2441	8.6060	-82.7026	11.2115	16.6992	50.3558	45.5300	496	446	-223	100821	0.42 
166.490	2015-01-01 00:03:43.640	-0.5630	-0.0840	2.6895	14.0991	21.4233	-106.5674	10.4865	18.7207	46.8787	45.8200	500	448	-220	100821	0.42 
166.537	2015-01-01 00:03:43.680	-0.1973	-0.0498	1.2412	0.7935	-72.8760	-75.3174	9.2944	17.5452	42.8522	45.5300	489	448	-218	100822	0.42 
166.600	2015-01-01 00:03:43.720	0.1714	0.0591	-0.1289	15.9302	-53.2837	-81.8481	8.2452	14.6942	39.0894	45.6300	476	450	-216	100822	0.42 
166.631	2015-01-01 00:03:43.760	-0.3120	0.1372	-0.2817	68.6646	-14.4653	-57.9834	11.0358	15.8752	36.3208	45.7700	463	453	-219	100822	0.42 
166.662	2015-01-01 00:03:43.800	-0.0801	0.1846	-0.0322	21.9727	-62.1338	24.1089	13.9911	15.5951	35.5188	45.7700	451	450	-223	100822	0.42 
166.709	2015-01-01 00:03:43.840	-0.1470	-0.2251	-0.3242	24.2920	6.8970	-49.8657	14.5349	14.3207	34.8431	45.5300	443	446	-226	100821	0.42 
166.772	2015-01-01 00:03:43.880	-0.5850	0.7251	0.2939	-27.3438	50.3540	91.4307	16.2323	16.4246	35.5573	45.6300	438	444	-228	100821	0.42 
166.803	2015-01-01 00:03:43.920	-1.2773	1.3013	3.7007	-0.9766	48.1567	41.7480	15.3259	21.4728	37.6501	45.6300	441	440	-230	100821	0.42 
166.834	2015-01-01 00:03:43.960	0.2471	-0.1294	2.0684	-2.9297	39.3677	85.2051	15.8917	20.1434	41.1218	45.7700	444	439	-231	100821	0.42 
166.865	2015-01-01 00:03:44.000	-0.7983	0.3540	2.4282	22.2778	-31.5552	80.8716	17.4133	20.3302	44.5715	45.5300	452	437	-225	100821	0.42 
166.912	2015-01-01 00:03:44.040	-0.0840	0.4136	1.0361	12.8174	-60.4858	89.5996	18.8306	17.0892	46.7194	45.7700	463	431	-225	100821	0.42 
166.975	2015-01-01 00:03:44.080	0.0537	-0.3442	-0.1675	-15.0146	-44.6777	75.8667	18.6163	13.3484	49.5264	45.6800	470	427	-224	100821	0.42 
167.006	2015-01-01 00:03:44.120	-0.3662	-0.1807	-0.2363	-46.3867	-33.6914	29.6021	16.4355	10.4645	51.3446	45.5300	477	427	-224	100821	0.42 
167.037	2015-01-01 00:03:44.160	-0.1909	-0.1855	-0.0474	-29.6631	-57.4341	-11.9629	16.0510	10.1843	49.4550	45.6800	476	429	-224	100821	0.42 
167.100	2015-01-01 00:03:44.200	-0.1343	0.2676	-0.4409	-22.5220	11.9629	23.7427	16.9739	10.6567	49.4550	45.3400	473	430	-224	100821	0.42 
167.146	2015-01-01 00:03:44.240	-0.5854	-0.7051	0.1973	-9.2163	42.1753	-79.2847	16.6498	12.5189	49.2957	45.3400	472	431	-222	100821	0.42 
167.194	2015-01-01 00:03:44.280	-1.5571	-0.2031	3.9268	39.5508	79.4067	-37.4756	18.9294	17.0728	50.3009	45.3400	472	429	-222	100821	0.42 
167.194	2015-01-01 00:03:44.320	0.5132	0.4468	2.0273	-2.1973	59.3872	-93.9941	17.2321	17.9736	45.9503	45.4400	473	429	-223	100821	0.42 
167.240	2015-01-01 00:03:44.360	-0.8032	0.2275	2.8330	-13.9771	0.7935	-57.1289	16.2708	20.7971	44.2255	45.5300	471	431	-221	100821	0.42 
167.287	2015-01-01 00:03:44.400	-0.1787	-0.3066	1.2510	-3.7842	-62.8662	-64.0869	14.1943	19.3964	41.3031	45.4800	469	431	-220	100821	0.42 
167.349	2015-01-01 00:03:44.440	0.0610	-0.1675	-0.0220	16.4795	-57.0068	-66.1621	12.2388	16.7981	38.1171	45.6300	464	433	-218	100822	0.42 
