StartTime: 2017-07-21 14:04:47.599
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
10.214	2015-01-01 00:08:47.240	-0.0664	0.0093	1.0205	-1.6479	-2.2583	-17.4561	-2.6862	-2.1863	12.5684	45.4800	452	462	-221	100843	0.40 
10.283	2015-01-01 00:08:47.280	-0.0688	0.0088	1.0200	-1.3428	-2.5024	-17.8223	-2.6807	-2.1643	12.5848	45.2900	452	462	-220	100843	0.40 
10.298	2015-01-01 00:08:47.320	-0.0645	0.0039	1.0220	-1.5869	-2.7466	-17.8223	-2.6862	-2.1533	12.6123	45.4400	451	466	-221	100843	0.40 
10.329	2015-01-01 00:08:47.360	-0.0732	-0.0015	1.0215	-1.2207	-2.6855	-19.3481	-2.6862	-2.1368	12.5903	45.4800	453	470	-221	100843	0.40 
10.383	2015-01-01 00:08:47.400	-0.0791	-0.0176	1.0210	-1.5259	-3.9063	-23.1934	-2.6862	-2.1313	12.4530	45.4800	453	468	-221	100843	0.40 
10.430	2015-01-01 00:08:47.440	-0.0586	-0.0444	1.0327	-2.7466	-0.4883	-27.8931	-2.7576	-2.1039	12.1729	45.6300	450	465	-226	100843	0.40 
10.483	2015-01-01 00:08:47.480	-0.0190	0.0010	1.0020	-0.7935	-2.5635	-27.8931	-2.7850	-2.1423	11.7883	45.7700	448	464	-225	100843	0.40 
10.498	2015-01-01 00:08:47.520	-0.0225	-0.0117	1.0166	-2.5024	-4.1504	-24.5972	-2.7631	-2.2522	11.5082	45.6300	448	469	-221	100843	0.40 
10.545	2015-01-01 00:08:47.560	0.0010	-0.0107	1.0200	-2.1362	-3.1738	-19.6533	-2.8015	-2.3126	11.3928	45.4800	449	471	-219	100843	0.40 
10.583	2015-01-01 00:08:47.600	0.0059	-0.0200	0.9980	-1.5869	1.0376	-15.1367	-2.8180	-2.3181	11.4972	45.7700	448	467	-219	100843	0.40 
