StartTime: 2017-07-21 14:18:24.919
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
7.720	2015-01-01 00:10:50.560	0.0249	0.0508	1.0093	0.1831	-0.9155	0.0000	3.1750	-1.8182	66.0608	49.1300	407	179	-289	100837	0.41 
7.751	2015-01-01 00:10:50.600	0.0254	0.0547	1.0156	0.2441	-1.0986	0.3052	3.1805	-1.8402	66.0498	48.9800	407	179	-289	100837	0.41 
7.767	2015-01-01 00:10:50.640	0.0298	0.0513	1.0151	-0.1831	-1.2207	-0.4272	3.1696	-1.8787	66.0223	49.0300	407	177	-288	100837	0.41 
7.814	2015-01-01 00:10:50.680	0.0269	0.0503	1.0122	0.1221	-1.2207	-0.3052	3.1586	-1.9171	65.9839	49.1300	409	178	-286	100837	0.41 
7.861	2015-01-01 00:10:50.720	0.0259	0.0469	1.0088	0.0000	-0.7324	-0.8545	3.1476	-1.9611	65.9509	48.9800	408	178	-288	100837	0.41 
7.923	2015-01-01 00:10:50.760	0.0366	0.0444	1.0078	0.3052	-0.1221	-1.5869	3.1476	-1.9666	65.8850	49.1700	408	177	-288	100837	0.41 
7.955	2015-01-01 00:10:50.800	0.0073	0.0498	1.0269	0.9766	1.7090	-2.1973	3.1641	-1.8567	65.7861	49.1300	407	177	-288	100837	0.41 
7.986	2015-01-01 00:10:50.840	0.0459	0.0361	1.0020	0.5493	4.5776	-3.7231	3.1696	-1.7798	65.6708	49.1700	407	177	-288	100837	0.41 
8.049	2015-01-01 00:10:50.880	0.0171	0.0317	1.0112	1.7090	5.7983	-2.0752	3.1970	-1.5546	65.5664	49.2200	407	177	-287	100837	0.41 
8.080	2015-01-01 00:10:50.920	0.0464	0.0454	1.0020	2.6245	5.3101	-0.1221	3.2465	-1.3403	65.5334	48.8400	407	176	-287	100838	0.41 
8.126	2015-01-01 00:10:50.960	0.0518	0.0566	1.0195	2.6855	5.0659	2.4414	3.3618	-1.1755	65.5994	49.3200	408	176	-289	100838	0.41 
8.158	2015-01-01 00:10:51.000	0.0293	0.0293	1.0435	1.4648	4.1504	1.0376	3.4113	-0.9998	65.6927	49.2200	408	178	-288	100838	0.41 
8.189	2015-01-01 00:10:51.040	0.0410	0.0303	0.9932	1.4648	4.3335	0.3052	3.4277	-0.8734	65.7202	49.1300	407	179	-288	100838	0.41 
8.236	2015-01-01 00:10:51.080	0.0337	0.0347	1.0146	1.6479	6.7749	0.6714	3.4607	-0.6757	65.7587	49.1300	406	179	-288	100838	0.41 
8.267	2015-01-01 00:10:51.120	0.0225	0.0283	1.0151	1.7090	6.4087	0.0610	3.5046	-0.4395	65.7806	49.1300	406	179	-288	100838	0.41 
8.330	2015-01-01 00:10:51.160	0.0317	0.0508	1.0156	1.3428	5.6152	-0.4272	3.5266	-0.2252	65.7587	49.1300	409	178	-287	100838	0.41 
8.361	2015-01-01 00:10:51.200	0.0303	0.0396	1.0151	0.9766	4.0894	0.1221	3.5431	-0.0659	65.7642	49.2200	413	177	-284	100838	0.41 
8.392	2015-01-01 00:10:51.240	0.0161	0.0327	1.0005	0.7935	3.6621	0.4883	3.5431	0.0439	65.7861	48.8400	413	176	-285	100838	0.41 
8.439	2015-01-01 00:10:51.280	-0.0132	0.0684	0.9990	0.2441	3.5400	3.6011	3.5431	0.2142	65.8411	48.8400	415	177	-285	100838	0.41 
8.470	2015-01-01 00:10:51.320	-0.0215	0.1475	0.9761	-2.1362	6.8970	13.0615	3.5815	0.4230	66.1102	49.1300	416	180	-283	100838	0.41 
8.548	2015-01-01 00:10:51.360	-0.0151	0.1455	1.0190	-3.2349	6.2256	23.6816	3.5980	0.6207	66.7969	49.2200	416	178	-281	100838	0.41 
