StartTime: 2017-07-21 14:43:30.827
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
7.051	2015-01-01 00:01:9.800	-0.1499	0.0884	1.0049	-0.6104	3.5400	-0.6714	2.9224	12.7936	57.7496	48.2600	415	182	-237	100814	0.43 
7.097	2015-01-01 00:01:9.840	-0.1528	0.0806	1.0127	-0.9155	2.6245	0.1831	2.9498	12.8046	57.8540	48.0700	415	185	-241	100814	0.43 
7.145	2015-01-01 00:01:9.880	-0.1489	0.0815	1.0073	-0.4883	2.3804	0.0000	2.9718	12.7936	57.9419	48.3100	414	190	-242	100814	0.43 
7.176	2015-01-01 00:01:9.920	-0.1538	0.0850	1.0054	-0.2441	3.5400	-0.6104	2.9883	12.8101	58.0078	48.3100	413	192	-243	100814	0.43 
7.254	2015-01-01 00:01:9.960	-0.1602	0.0854	1.0078	-0.6104	2.7466	-1.7090	3.0048	12.8540	58.0243	48.2600	413	186	-242	100814	0.43 
7.285	2015-01-01 00:01:10.000	-0.1592	0.0811	1.0068	-2.5635	4.0283	-2.2583	2.9553	12.8760	58.0353	48.2600	411	182	-240	100814	0.43 
7.316	2015-01-01 00:01:10.040	-0.1582	0.1152	1.0039	-0.9155	3.2959	0.5493	2.9608	12.9309	58.0847	48.2600	412	184	-240	100814	0.43 
7.347	2015-01-01 00:01:10.080	-0.1592	0.1030	1.0000	-1.3428	2.4414	2.0142	3.0048	12.9309	58.2166	48.3100	412	185	-240	100814	0.43 
7.395	2015-01-01 00:01:10.120	-0.1489	0.1025	1.0391	-0.7324	-0.4883	2.0752	3.0542	12.8650	58.3539	48.3100	411	182	-238	100814	0.43 
7.473	2015-01-01 00:01:10.160	-0.1401	0.0864	0.9888	-1.4648	-1.5869	2.6855	3.0927	12.7002	58.5352	48.1200	411	182	-236	100814	0.43 
7.473	2015-01-01 00:01:10.200	-0.1401	0.0830	0.9858	-1.0376	2.7466	1.9531	3.1036	12.6233	58.7109	48.4100	410	182	-237	100814	0.43 
7.535	2015-01-01 00:01:10.240	-0.1582	0.1216	1.0132	-1.0376	3.4180	1.7700	3.1476	12.6453	58.8538	48.1700	408	182	-236	100814	0.43 
7.566	2015-01-01 00:01:10.280	-0.1470	0.1191	0.9961	-1.3428	0.4272	3.2349	3.2135	12.6013	58.9966	48.3100	408	182	-236	100814	0.43 
7.582	2015-01-01 00:01:10.320	-0.1294	0.1016	0.9941	-0.9155	2.8687	4.6387	3.2794	12.5409	59.2383	48.2600	409	182	-238	100814	0.43 
7.644	2015-01-01 00:01:10.360	-0.1284	0.1128	1.0098	-1.2817	5.3711	4.6387	3.3508	12.5684	59.4910	48.4500	407	180	-241	100814	0.43 
7.676	2015-01-01 00:01:10.400	-0.1250	0.1191	1.0020	-2.1362	3.8452	4.6997	3.4113	12.6233	59.7327	48.3100	408	182	-242	100814	0.43 
7.722	2015-01-01 00:01:10.440	-0.0996	0.1074	1.0024	-3.7231	3.2959	4.6997	3.4003	12.6013	59.9579	48.2600	407	183	-242	100814	0.43 
7.754	2015-01-01 00:01:10.480	-0.1206	0.0947	1.0127	-4.5166	2.5024	3.9673	3.3344	12.5684	60.1941	48.2600	408	182	-240	100814	0.43 
7.816	2015-01-01 00:01:10.520	-0.1265	0.0879	1.0215	-5.5542	-1.7090	3.2959	3.1970	12.4365	60.3918	48.0700	408	182	-239	100814	0.43 
7.847	2015-01-01 00:01:10.560	-0.1318	0.0840	0.9624	-6.2866	-5.0049	2.3193	3.0267	12.1289	60.5347	48.3100	408	181	-234	100814	0.43 
7.879	2015-01-01 00:01:10.600	-0.1333	0.0347	0.9131	-3.9673	1.4648	-2.4414	2.8564	11.9641	60.5731	48.4100	408	181	-232	100814	0.43 
7.942	2015-01-01 00:01:10.640	-0.1094	0.0024	1.0371	-3.4790	11.0474	-7.5684	2.6202	12.1124	60.4578	48.2600	407	181	-235	100814	0.43 
7.973	2015-01-01 00:01:10.680	-0.1172	0.0757	1.1030	-3.7842	8.4229	-17.3340	2.3401	12.4915	59.9524	48.4500	407	182	-237	100813	0.43 
8.004	2015-01-01 00:01:10.720	-0.0229	0.1382	1.0610	-6.5308	-5.2490	-7.9956	2.1039	12.3047	59.4525	48.5000	408	186	-240	100814	0.43 
8.050	2015-01-01 00:01:10.760	0.0161	0.0483	1.0015	-7.1411	1.0986	6.1646	1.9336	11.8433	59.5898	48.3100	409	187	-241	100814	0.43 
8.082	2015-01-01 00:01:10.800	-0.0762	0.0049	1.0220	-8.7280	9.2163	2.9297	1.6479	11.9366	59.9414	48.2600	408	188	-244	100813	0.43 
8.129	2015-01-01 00:01:10.840	-0.0786	0.0264	0.9517	-9.7046	-2.7466	-2.1973	1.2634	11.8268	59.9908	48.1700	405	186	-246	100813	0.43 
8.160	2015-01-01 00:01:10.880	-0.0298	0.0205	0.9873	-6.5308	-3.1128	0.5493	0.9448	11.5137	60.0348	48.4100	406	189	-248	100813	0.43 
8.222	2015-01-01 00:01:10.920	-0.0615	-0.0156	0.9399	0.1221	-1.9531	2.9297	0.8405	11.2225	60.2325	48.3100	406	190	-249	100813	0.43 
8.285	2015-01-01 00:01:10.960	-0.0376	-0.0273	0.9375	7.9346	-8.4229	2.1362	0.9998	10.7941	60.4358	48.4500	405	188	-251	100813	0.43 
8.316	2015-01-01 00:01:11.000	-0.0063	-0.0190	0.9092	11.9019	-9.5825	1.9531	1.3898	10.1898	60.6061	48.3100	403	186	-251	100813	0.43 
8.347	2015-01-01 00:01:11.040	0.0503	0.0542	0.8223	11.1694	-8.0566	5.9204	1.8732	9.5526	60.8478	48.2600	402	186	-250	100813	0.43 
8.379	2015-01-01 00:01:11.080	0.0527	0.0645	0.8511	14.7095	1.5869	9.2773	2.5104	9.1132	61.2653	48.3100	398	187	-248	100813	0.43 
8.425	2015-01-01 00:01:11.120	0.0522	-0.0313	0.9736	10.0708	0.6104	3.1738	3.0048	8.9099	61.5344	48.0700	393	187	-246	100813	0.43 
8.457	2015-01-01 00:01:11.160	0.0630	-0.0322	0.8906	8.3618	-2.5635	0.7324	3.2190	8.4814	61.7102	48.3100	393	188	-244	100813	0.43 
8.520	2015-01-01 00:01:11.200	0.1172	-0.0190	0.9292	9.8877	2.9297	-1.7090	3.5596	8.2782	61.7432	48.3100	389	186	-245	100813	0.43 
8.551	2015-01-01 00:01:11.240	0.0864	0.0479	0.8516	2.1362	4.3335	-6.7139	3.6804	8.0200	61.6718	48.1200	388	186	-245	100813	0.43 
8.582	2015-01-01 00:01:11.280	-0.0547	0.1675	0.9761	-5.3711	2.5024	3.4180	3.7189	7.9321	61.5619	48.2600	391	185	-244	100813	0.43 
8.660	2015-01-01 00:01:11.320	-0.5625	0.1729	1.4473	-8.3008	16.9067	9.0332	3.5101	8.6243	61.8915	48.3100	391	185	-249	100813	0.43 
8.692	2015-01-01 00:01:11.360	-0.5811	0.2183	1.1245	-9.3384	26.5503	-4.0283	3.3179	9.9976	61.4191	48.4500	389	187	-256	100813	0.43 
8.723	2015-01-01 00:01:11.400	-0.3325	0.3384	1.4419	-6.2256	-9.2163	-0.8545	3.3289	10.4260	61.1444	48.2600	391	187	-251	100813	0.43 
8.754	2015-01-01 00:01:11.440	-0.1240	0.0474	1.3506	-3.1738	1.2817	-22.4609	3.0762	10.2283	60.6500	48.2600	390	191	-249	100813	0.43 
8.816	2015-01-01 00:01:11.480	-0.0366	-0.0288	0.8755	7.8125	-4.3335	-17.4561	2.8949	10.1294	59.6722	48.4500	387	192	-250	100813	0.43 
8.863	2015-01-01 00:01:11.520	0.0771	0.1309	0.8428	11.8408	-0.6104	10.3149	3.3783	9.7119	59.7162	48.5000	389	191	-249	100813	0.43 
8.895	2015-01-01 00:01:11.560	-0.0635	0.1260	0.9941	6.4087	14.4043	15.0757	4.0045	9.7723	60.3973	48.3100	392	192	-245	100813	0.43 
8.926	2015-01-01 00:01:11.600	-0.0918	0.1519	0.9697	-8.3618	-2.8687	-7.5684	3.9935	9.9152	60.4633	48.4500	392	194	-243	100814	0.43 
8.957	2015-01-01 00:01:11.640	0.0176	0.2026	0.8003	-11.7798	-5.6152	-10.3760	3.6694	9.5032	59.9414	48.4500	391	192	-242	100814	0.43 
9.004	2015-01-01 00:01:11.680	-0.0029	0.0684	0.8169	-15.5640	-2.3804	-1.6479	3.2629	9.1461	59.7656	48.4500	389	194	-241	100814	0.43 
9.066	2015-01-01 00:01:11.720	0.0249	-0.0054	0.8613	-22.2168	-18.4326	-5.6763	2.4005	8.4814	59.7272	48.3100	389	196	-241	100814	0.43 
9.098	2015-01-01 00:01:11.760	0.0815	0.1533	0.7114	-16.7236	-7.2021	-16.5405	1.6260	7.5421	59.2877	48.4100	389	196	-241	100814	0.43 
9.129	2015-01-01 00:01:11.800	-0.0181	0.1548	0.8813	-11.4746	10.0708	-16.9067	1.3184	7.5916	58.5242	48.2600	387	199	-245	100814	0.43 
9.191	2015-01-01 00:01:11.840	0.0166	0.2036	0.9985	-15.1367	-6.8359	0.4272	0.9119	7.4652	58.2495	48.3100	386	201	-245	100814	0.43 
9.207	2015-01-01 00:01:11.880	-0.0771	0.1426	0.9268	-3.7231	-25.1465	-1.7700	0.8405	6.5314	58.2825	48.3100	386	203	-243	100814	0.43 
9.269	2015-01-01 00:01:11.920	-0.3242	0.1411	1.8677	10.4980	22.5830	19.6533	1.2250	7.1906	58.7109	48.1200	383	206	-243	100815	0.43 
9.301	2015-01-01 00:01:11.960	-0.6084	0.1309	1.2622	11.2915	29.4189	35.4004	1.9446	8.1299	59.9084	48.1700	382	209	-244	100815	0.43 
9.332	2015-01-01 00:01:12.000	-0.4033	-0.2378	1.2178	3.4180	15.1367	-1.2207	2.2906	9.3604	60.4358	48.5000	377	213	-242	100815	0.43 
9.379	2015-01-01 00:01:12.040	-0.1299	-0.2056	1.1050	-0.9766	14.4043	-28.0762	1.7798	9.9646	59.7217	48.3100	376	213	-241	100815	0.42 
9.426	2015-01-01 00:01:12.080	-0.0698	0.1914	0.8872	4.4556	22.2168	-6.1646	1.7303	10.6348	59.0076	48.3100	383	210	-243	100815	0.42 
9.472	2015-01-01 00:01:12.120	-0.1182	0.1025	0.8057	2.6245	39.0015	6.2256	2.2083	11.5961	59.1504	47.9800	386	209	-241	100815	0.43 
9.504	2015-01-01 00:01:12.160	-0.2173	-0.1289	1.1338	3.3569	26.8555	-13.3667	2.1588	13.0463	59.0900	48.6000	391	208	-240	100815	0.43 
9.551	2015-01-01 00:01:12.200	-0.1616	0.0034	1.0186	9.3384	4.6997	-26.6113	2.0709	13.4747	58.1616	48.4100	394	208	-242	100815	0.42 
9.582	2015-01-01 00:01:12.240	-0.0503	0.1138	0.8745	11.1084	10.2539	-13.5498	2.3785	13.5901	57.3816	48.4500	398	208	-243	100815	0.42 
9.629	2015-01-01 00:01:12.280	-0.0410	0.0435	0.8164	11.4136	15.8081	-9.0332	2.8235	13.8538	57.0850	48.2600	401	209	-243	100815	0.42 
9.676	2015-01-01 00:01:12.320	-0.0723	0.0371	0.9087	9.5825	13.6108	-13.3667	3.1311	14.3042	56.6949	48.2600	402	208	-242	100815	0.42 
9.707	2015-01-01 00:01:12.360	-0.0400	0.1367	0.9307	8.4229	-1.6479	10.5591	3.4882	14.2932	56.7993	48.2600	405	206	-238	100815	0.42 
9.754	2015-01-01 00:01:12.400	-0.0137	0.0132	0.8857	7.8125	-23.8647	15.4419	4.0375	13.3374	57.4530	48.2600	409	200	-240	100815	0.42 
9.786	2015-01-01 00:01:12.440	-0.0171	-0.2061	0.8735	2.2583	-26.2451	7.2021	3.9935	11.8872	58.1122	48.2600	410	198	-242	100816	0.42 
9.848	2015-01-01 00:01:12.480	-0.0396	-0.0825	0.8037	2.9297	-5.8594	-10.4370	3.7518	11.1237	58.1396	48.1200	403	200	-239	100816	0.42 
9.894	2015-01-01 00:01:12.520	-0.1548	0.2153	1.0703	-11.7798	-15.5029	8.6060	3.5815	10.4700	58.1726	48.2600	400	203	-232	100816	0.42 
9.942	2015-01-01 00:01:12.560	-0.7388	0.3662	1.5776	-12.5732	30.5176	19.4702	3.2410	11.5082	58.7000	48.2600	399	203	-228	100816	0.42 
9.972	2015-01-01 00:01:12.600	-0.3892	0.1660	1.0903	2.5024	-13.7329	19.0430	3.4222	11.9806	59.0955	48.4100	399	202	-228	100816	0.42 
9.988	2015-01-01 00:01:12.640	-0.2207	0.1450	1.0947	-5.7983	-17.3340	1.4648	3.5486	11.0742	59.4635	48.6500	395	205	-234	100816	0.42 
10.035	2015-01-01 00:01:12.680	-0.2583	0.3438	1.3896	-12.6343	48.4619	-18.2495	3.3453	11.6620	59.0131	48.3100	391	206	-234	100816	0.42 
10.098	2015-01-01 00:01:12.720	-0.3062	0.1108	1.1377	-6.9580	2.5024	-15.0757	2.9059	12.8979	58.2111	48.4500	391	210	-232	100816	0.42 
10.129	2015-01-01 00:01:12.760	-0.1250	-0.0166	0.7495	5.2490	-23.8037	12.4512	2.8729	12.2003	58.2166	48.4100	394	209	-234	100816	0.42 
10.192	2015-01-01 00:01:12.800	0.0249	0.1250	0.7266	1.4038	7.6294	12.5732	3.2025	11.6180	58.8043	48.4100	393	209	-234	100816	0.42 
10.223	2015-01-01 00:01:12.840	-0.1133	0.2832	0.9697	-12.3291	10.8032	4.8828	3.2739	11.9696	59.1394	48.5000	393	207	-231	100817	0.42 
10.254	2015-01-01 00:01:12.880	-0.1016	0.0933	0.7827	-15.6860	-12.5122	-6.7749	2.9333	11.7719	58.9417	48.4500	393	207	-230	100817	0.42 
10.316	2015-01-01 00:01:12.920	0.0273	0.0190	0.8223	-23.6816	-18.8599	-1.8311	2.0544	10.7831	58.7494	48.4500	390	205	-231	100817	0.42 
10.348	2015-01-01 00:01:12.960	0.0552	0.0898	0.8818	-18.1274	-9.9487	-3.7842	1.2744	9.9097	58.7274	48.2600	386	207	-235	100817	0.42 
10.379	2015-01-01 00:01:13.000	0.1133	0.2725	0.8755	-19.1040	-14.8315	-5.9204	0.7855	9.0747	58.3868	48.4100	384	207	-237	100817	0.42 
10.410	2015-01-01 00:01:13.040	0.1265	0.2168	0.8198	-11.2915	-6.6528	20.4468	0.5823	8.1299	58.7219	48.4100	383	212	-238	100817	0.42 
10.441	2015-01-01 00:01:13.080	-0.3164	0.1777	1.3350	9.8267	36.9873	31.6162	0.7745	8.3936	59.5789	48.4500	379	217	-238	100817	0.42 
10.504	2015-01-01 00:01:13.120	-0.5430	-0.1514	1.2959	15.9912	-0.3052	27.7710	1.6754	8.8000	60.4962	48.2600	377	222	-238	100818	0.42 
10.536	2015-01-01 00:01:13.160	-0.5117	-0.2075	1.1885	-1.8311	5.0049	-28.2593	1.6809	9.5306	59.9963	48.4500	375	224	-238	100818	0.42 
10.567	2015-01-01 00:01:13.200	-0.1758	-0.0039	1.1885	-2.9297	2.0752	-19.2871	1.1096	9.8053	58.7933	48.2600	375	220	-236	100818	0.42 
10.613	2015-01-01 00:01:13.240	-0.1113	0.0981	1.1924	4.6387	16.4795	1.4648	1.2360	10.0250	58.4967	48.2600	379	217	-236	100819	0.42 
