StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
844.398	2015-01-01 00:23:46.040	0.0894	0.1304	0.9932	-1.2207	1.1597	-3.2959	6.0205	0.2911	26.4661	48.3100	232	382	-213	100798	0.44 
844.444	2015-01-01 00:23:46.080	0.0771	0.1172	1.0054	-1.0986	2.6245	-3.0518	6.0095	0.2911	26.4661	48.1700	230	384	-208	100798	0.44 
844.476	2015-01-01 00:23:46.120	0.0762	0.1226	1.0029	-0.4272	3.7231	-2.3193	6.0040	0.3076	26.4771	48.3100	230	385	-206	100798	0.44 
844.554	2015-01-01 00:23:46.160	0.0742	0.1152	1.0034	-0.1221	4.8218	-2.7466	6.0095	0.3735	26.5045	48.4100	230	382	-209	100798	0.44 
844.570	2015-01-01 00:23:46.200	0.0737	0.1226	1.0195	-0.6104	3.9673	-3.3569	6.0205	0.4724	26.4825	48.4500	231	382	-211	100798	0.44 
844.601	2015-01-01 00:23:46.240	0.0767	0.1201	0.9922	-0.1831	3.9063	-2.8687	6.0425	0.5054	26.4825	48.4100	231	382	-212	100798	0.44 
844.632	2015-01-01 00:23:46.280	0.0635	0.1265	1.0122	-0.2441	4.2114	-2.4414	6.0645	0.5933	26.4990	48.3100	232	379	-211	100798	0.44 
844.679	2015-01-01 00:23:46.320	0.0728	0.1074	1.0098	-0.7935	3.1128	-3.4790	6.0535	0.6207	26.4935	48.2600	230	379	-212	100798	0.44 
844.741	2015-01-01 00:23:46.360	0.0693	0.0957	0.9902	-1.0986	5.1270	-4.0283	6.0315	0.6647	26.4935	48.1200	230	379	-211	100798	0.44 
844.773	2015-01-01 00:23:46.400	0.0610	0.0791	1.0303	-3.0518	2.3804	-7.8125	5.8942	0.7690	26.3562	48.5000	230	382	-213	100798	0.44 
844.819	2015-01-01 00:23:46.440	0.0576	0.0771	1.0308	-2.6855	0.7324	-8.8501	5.7513	0.7526	26.1530	48.2600	228	384	-213	100798	0.44 
844.851	2015-01-01 00:23:46.480	0.0732	0.0806	1.0112	-3.5400	-4.4556	-11.4136	5.5865	0.5768	25.8453	48.1200	228	384	-213	100798	0.44 
844.898	2015-01-01 00:23:46.520	0.0967	0.0781	0.9888	-1.2207	-1.2817	-12.7563	5.4712	0.3680	25.4828	48.3100	229	380	-212	100798	0.44 
844.976	2015-01-01 00:23:46.560	0.0742	0.0854	1.0117	0.1221	2.7466	-12.9395	5.4547	0.3461	25.1422	48.2600	232	379	-215	100798	0.44 
844.976	2015-01-01 00:23:46.600	0.0674	0.1006	1.0264	0.0000	-0.2441	-10.6812	5.4547	0.3351	24.8291	48.1200	232	379	-216	100798	0.44 
845.023	2015-01-01 00:23:46.640	0.0786	0.0889	1.0225	2.5635	-0.3052	-6.1646	5.5096	0.2527	24.6423	48.1200	230	377	-214	100798	0.44 
845.054	2015-01-01 00:23:46.680	0.0684	0.0898	1.0205	2.9907	-3.1738	-2.7466	5.6085	0.0989	24.6478	48.2600	228	377	-208	100798	0.44 
845.101	2015-01-01 00:23:46.720	0.0781	0.0264	0.9858	8.5449	-7.6294	-0.9155	5.7788	-0.2472	24.7357	48.1700	228	376	-208	100798	0.44 
845.148	2015-01-01 00:23:46.760	0.0747	0.0200	0.9863	18.4937	-6.7139	0.0000	6.2292	-0.6097	24.8730	48.1200	226	376	-209	100798	0.44 
845.179	2015-01-01 00:23:46.800	0.1108	0.0547	1.0093	24.6582	-11.9629	3.3569	7.0093	-1.1261	25.0653	48.0700	225	378	-210	100798	0.44 
845.226	2015-01-01 00:23:46.840	0.1372	0.0693	0.9746	31.3721	-16.7236	6.8359	8.0695	-1.8896	25.3729	48.1700	225	376	-210	100798	0.44 
845.257	2015-01-01 00:23:46.880	0.1172	0.0581	0.9688	38.8794	-13.4277	10.7422	9.3658	-2.6697	25.8124	48.3100	224	373	-209	100798	0.44 
845.304	2015-01-01 00:23:46.920	0.0464	0.0591	0.8706	51.2085	-6.6528	17.7002	10.9589	-3.2355	26.4111	48.1700	224	373	-205	100798	0.44 
845.382	2015-01-01 00:23:46.960	0.0410	0.0840	0.8921	69.5190	-3.6011	23.9868	13.2220	-3.5156	27.3065	48.1200	223	372	-206	100798	0.44 
845.429	2015-01-01 00:23:47.000	0.0547	0.1157	0.9263	81.6040	-4.4556	28.7476	16.0510	-3.9331	28.3612	48.2600	220	368	-209	100798	0.44 
845.444	2015-01-01 00:23:47.040	-0.0146	0.1411	0.7920	78.9795	-19.9585	32.5928	18.9899	-4.6857	29.3719	48.3100	218	368	-211	100797	0.44 
845.476	2015-01-01 00:23:47.080	0.0181	0.2251	0.5200	64.9414	-17.7612	36.8042	21.6925	-5.7953	30.3827	48.4100	215	365	-208	100797	0.44 
845.507	2015-01-01 00:23:47.120	0.0767	0.1948	0.6450	67.4438	-13.4888	51.1475	24.1150	-7.0258	31.7340	48.2600	216	361	-209	100797	0.44 
845.586	2015-01-01 00:23:47.160	0.2061	0.0840	0.6841	63.0493	-35.4614	47.5464	26.1365	-8.8934	33.0853	48.2600	216	359	-209	100797	0.44 
845.587	2015-01-01 00:23:47.200	0.0869	0.1182	0.7407	67.6270	-25.0244	40.4053	28.1195	-10.8984	34.1290	48.3100	217	359	-208	100798	0.44 
845.647	2015-01-01 00:23:47.240	-0.1138	0.3804	0.8672	95.3979	-5.7983	14.9536	30.8881	-11.5466	34.5905	48.5000	215	360	-207	100797	0.44 
845.685	2015-01-01 00:23:47.280	-0.1162	0.5938	0.6621	111.2671	-16.4795	28.2593	35.0189	-11.9037	34.7607	48.5000	214	357	-206	100797	0.44 
845.762	2015-01-01 00:23:47.320	0.0464	-0.0303	0.6655	113.5864	-6.4087	0.4883	39.2487	-12.0520	35.0793	48.1200	213	354	-204	100797	0.44 
845.810	2015-01-01 00:23:47.360	0.1553	0.1509	0.4321	117.7368	-38.2690	-7.7515	42.9840	-12.6288	34.3817	48.1700	210	348	-203	100797	0.44 
845.810	2015-01-01 00:23:47.400	0.1187	1.0132	0.3169	196.4111	80.8716	77.1484	48.5376	-12.9474	34.7168	48.3100	209	345	-202	100797	0.44 
845.872	2015-01-01 00:23:47.440	1.9243	3.7920	2.4097	291.5649	-149.0479	202.8198	59.0240	-17.3419	37.0679	48.1200	211	334	-205	100797	0.44 
845.903	2015-01-01 00:23:47.480	0.9678	-0.0703	-0.0581	229.1870	-155.4565	167.5415	68.4064	-26.7078	33.9862	48.1200	211	328	-201	100798	0.44 
845.934	2015-01-01 00:23:47.520	0.7813	1.6270	-1.2627	240.9058	-154.6021	174.3774	82.3206	-35.4584	27.6306	48.1700	211	326	-198	100798	0.44 
845.997	2015-01-01 00:23:47.560	1.6958	1.2002	-1.7783	32.2266	-104.0039	35.0342	91.6919	-38.3643	20.8081	47.8800	199	332	-171	100798	0.44 
846.028	2015-01-01 00:23:47.600	0.4028	-0.3315	0.5513	41.6260	11.4136	44.4336	91.5820	-40.7208	19.4843	48.1200	188	337	-150	100798	0.44 
846.059	2015-01-01 00:23:47.640	0.6787	-0.0996	-0.5845	26.3672	-49.9268	-6.8359	92.5488	-42.0941	16.8585	48.1700	183	339	-141	100798	0.44 
846.106	2015-01-01 00:23:47.680	0.6226	0.5034	-0.3301	16.7847	-48.1567	35.2173	94.8340	-43.1818	12.6068	47.9800	185	345	-132	100798	0.44 
846.168	2015-01-01 00:23:47.720	0.4219	0.3848	-0.6089	-24.5361	-5.7983	12.2681	95.9161	-45.0714	8.2013	48.1200	186	348	-123	100798	0.44 
846.200	2015-01-01 00:23:47.760	0.8525	0.3901	-0.5659	-53.8330	21.6675	-14.6484	94.3341	-45.7141	5.8832	47.9800	184	350	-116	100798	0.44 
846.263	2015-01-01 00:23:47.800	0.8696	0.4854	-0.3032	-47.4854	41.1377	-28.5034	90.5933	-45.5658	5.7678	48.0700	185	353	-114	100798	0.44 
846.294	2015-01-01 00:23:47.840	1.0278	0.7949	-0.1587	-31.2500	10.3760	6.8970	88.2861	-45.4889	5.6140	48.1200	183	356	-111	100798	0.44 
846.325	2015-01-01 00:23:47.880	0.7251	0.8159	-0.1108	-22.2778	10.8032	-9.5215	87.0007	-45.6152	4.4055	48.0700	184	356	-114	100798	0.44 
846.403	2015-01-01 00:23:47.920	0.7310	0.7202	-0.3286	-11.8408	2.9907	-11.1694	86.6931	-45.4834	2.7466	47.9800	182	356	-118	100798	0.44 
846.403	2015-01-01 00:23:47.960	0.5923	0.5698	-0.2827	-14.1602	15.3809	-11.2305	86.3031	-45.2527	1.1646	47.9800	180	355	-119	100798	0.44 
846.466	2015-01-01 00:23:48.000	0.5781	0.7236	-0.1230	-7.7515	31.7993	-6.3477	85.1111	-44.9286	0.7251	48.0700	181	353	-123	100798	0.44 
846.497	2015-01-01 00:23:48.040	0.6567	0.6758	-0.2417	-24.9023	7.0190	-10.4980	84.1498	-44.6649	0.7635	47.9800	182	352	-120	100798	0.44 
846.575	2015-01-01 00:23:48.080	0.5952	1.0688	0.1587	-21.4844	33.9966	11.1084	82.1887	-44.2474	1.2085	48.0700	181	352	-117	100798	0.44 
846.622	2015-01-01 00:23:48.120	0.7549	0.7397	-0.2002	-2.6855	5.4321	10.2539	81.4526	-44.7638	1.0876	48.2600	183	354	-125	100798	0.44 
846.622	2015-01-01 00:23:48.160	0.5991	0.7061	0.0244	5.7983	9.1553	26.8555	81.2384	-45.4779	0.8514	47.8800	185	355	-127	100798	0.44 
846.653	2015-01-01 00:23:48.200	0.8784	0.5000	-0.1777	-3.6011	10.5591	4.1504	81.0846	-46.3129	-0.0604	47.8800	189	356	-131	100798	0.44 
846.700	2015-01-01 00:23:48.240	0.7100	0.5679	-0.0068	-1.6479	4.7607	4.4556	80.6891	-46.7194	-0.7141	48.0700	185	359	-129	100798	0.44 
846.778	2015-01-01 00:23:48.280	0.8042	0.6284	-0.0313	-0.3662	-4.2114	-8.2397	80.8594	-46.7523	-2.0215	47.9300	182	358	-131	100798	0.44 
846.810	2015-01-01 00:23:48.320	0.7246	0.6772	-0.1660	5.5542	-1.1597	-9.3994	81.5460	-46.6205	-3.7463	48.1200	181	358	-131	100799	0.44 
846.841	2015-01-01 00:23:48.360	0.7192	0.7305	-0.1328	8.8501	3.3569	-2.8076	82.2546	-46.5051	-5.1581	47.9800	183	359	-131	100799	0.44 
846.904	2015-01-01 00:23:48.400	0.7324	0.7002	-0.2129	3.2349	7.1411	-1.5259	82.8369	-46.5710	-6.5039	47.7800	183	360	-131	100799	0.44 
846.935	2015-01-01 00:23:48.440	0.7056	0.6689	-0.0981	1.4648	7.3853	6.1646	82.9138	-46.7908	-7.3828	47.9300	185	360	-131	100799	0.44 
846.981	2015-01-01 00:23:48.480	0.7798	0.5933	-0.1396	-6.1646	9.5215	-2.6245	82.8149	-47.0380	-8.3826	47.9800	185	361	-133	100799	0.44 
847.012	2015-01-01 00:23:48.520	0.7671	0.6133	-0.0659	-3.2349	5.3711	2.4414	82.5293	-47.2357	-9.1022	47.8800	184	359	-130	100799	0.44 
847.059	2015-01-01 00:23:48.560	0.7695	0.5908	-0.1201	-2.5635	6.5308	-5.4932	82.4854	-47.3676	-10.1459	48.1200	185	360	-131	100799	0.44 
847.090	2015-01-01 00:23:48.600	0.7280	0.6538	-0.0249	-2.8076	2.3193	-1.8921	82.3810	-47.3236	-10.9039	48.0700	188	359	-134	100799	0.44 
847.137	2015-01-01 00:23:48.640	0.7314	0.6523	-0.1328	-5.4932	-4.0894	-4.1504	82.6227	-47.3730	-12.0026	48.0700	191	360	-135	100799	0.44 
847.216	2015-01-01 00:23:48.680	0.7559	0.6929	-0.0864	-5.1880	2.0752	-2.3804	82.6611	-47.2906	-13.1012	48.1200	187	359	-136	100799	0.44 
847.216	2015-01-01 00:23:48.720	0.7632	0.6772	-0.1191	-2.0142	6.2866	0.9155	82.6996	-47.4005	-13.9911	47.9800	192	360	-138	100799	0.44 
847.262	2015-01-01 00:23:48.760	0.7163	0.6992	-0.0771	-4.2725	8.9722	5.2490	82.6227	-47.5323	-14.6722	47.9300	195	360	-139	100799	0.44 
847.310	2015-01-01 00:23:48.800	0.8120	0.6074	-0.1084	-0.8545	3.9063	9.5825	82.5073	-47.9828	-15.2051	47.9300	191	362	-137	100799	0.44 
847.356	2015-01-01 00:23:48.840	0.7681	0.6104	-0.2168	0.0610	28.9307	4.8828	82.2382	-48.4387	-15.7050	48.0700	192	364	-137	100799	0.44 
847.419	2015-01-01 00:23:48.880	0.6938	0.6699	-0.1250	-6.7139	35.2783	26.1841	81.0132	-49.0155	-14.9030	48.0700	192	366	-140	100799	0.44 
847.450	2015-01-01 00:23:48.920	0.7261	0.7192	-0.0166	-11.1694	32.3486	22.5830	79.2609	-49.8010	-13.4857	48.0700	192	366	-143	100799	0.44 
847.497	2015-01-01 00:23:48.960	0.7622	0.5137	0.1616	-6.5308	15.1978	9.8267	77.6514	-50.2625	-12.1838	48.0700	196	366	-147	100799	0.44 
847.528	2015-01-01 00:23:49.000	0.9248	0.4790	-0.0264	-6.2256	10.9253	9.2773	76.8494	-50.7788	-12.2388	47.9800	195	367	-148	100799	0.44 
