StartTime: 2017-07-21 14:39:00.763
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
88.103	2015-01-01 00:01:40.160	-0.1025	-0.0366	1.0073	-1.0376	-0.7324	-0.1831	-3.8013	5.6580	30.3607	46.6800	265	376	-246	100822	0.42 
88.150	2015-01-01 00:01:40.200	-0.1333	-0.0449	1.0132	-1.5259	-0.3052	0.3662	-3.8013	5.6964	30.4321	46.7300	266	377	-247	100822	0.42 
88.181	2015-01-01 00:01:40.240	-0.1401	-0.0366	1.0117	-1.8921	0.3662	2.5635	-3.8342	5.7349	30.5255	46.6800	266	378	-246	100822	0.42 
88.228	2015-01-01 00:01:40.280	-0.1387	-0.0635	1.0083	-2.3804	2.1973	2.3193	-3.8837	5.8392	30.6573	46.3500	266	377	-245	100822	0.42 
88.259	2015-01-01 00:01:40.320	-0.1533	-0.0703	1.0063	-1.2207	3.7231	-1.0376	-3.9661	6.0150	30.6903	46.6800	266	378	-247	100821	0.42 
88.338	2015-01-01 00:01:40.360	-0.1479	-0.0742	0.9956	0.7935	4.5166	-1.8921	-3.9771	6.2402	30.6299	46.8700	267	379	-246	100821	0.42 
88.369	2015-01-01 00:01:40.400	-0.1616	-0.0674	1.0093	3.2959	6.4087	-3.2349	-3.9056	6.5369	30.5310	46.5900	267	379	-246	100821	0.42 
88.384	2015-01-01 00:01:40.440	-0.1782	-0.0684	1.0371	2.0752	7.4463	-7.3853	-3.8342	6.8555	30.3058	46.3900	267	379	-245	100821	0.42 
88.431	2015-01-01 00:01:40.480	-0.1792	-0.0625	0.9771	2.3193	10.7422	-9.5215	-3.8068	7.2510	29.9707	46.5900	270	379	-244	100821	0.42 
88.463	2015-01-01 00:01:40.520	-0.2036	-0.1123	1.0259	4.3335	10.4980	-15.5029	-3.7738	7.7728	29.4324	46.5900	270	378	-247	100821	0.42 
88.509	2015-01-01 00:01:40.560	-0.1177	-0.1172	1.0449	3.1738	0.6104	-15.0757	-3.7683	7.9211	28.8721	46.5900	271	379	-248	100821	0.42 
88.556	2015-01-01 00:01:40.600	-0.0791	-0.0889	1.0132	4.0283	3.6621	-9.5215	-3.7408	7.8552	28.5260	46.6800	272	380	-249	100821	0.42 
88.603	2015-01-01 00:01:40.640	-0.1074	-0.0630	1.0376	1.2207	0.0000	-6.1646	-3.6530	7.8827	28.3612	46.5400	271	377	-249	100820	0.42 
88.650	2015-01-01 00:01:40.680	-0.1245	-0.0669	1.0386	-2.9297	-0.1221	2.5024	-3.7299	7.8223	28.4106	46.5400	270	373	-249	100820	0.42 
88.681	2015-01-01 00:01:40.720	-0.1152	-0.1255	0.9834	-3.2349	3.0518	2.8687	-3.9111	7.8223	28.6798	46.5900	270	371	-250	100821	0.42 
