StartTime: 2017-07-21 14:23:19.802
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
186.354	2015-01-01 00:04:2.920	-0.1152	0.0117	1.0117	-0.5493	-1.4038	-2.3804	-0.5109	5.2350	32.1570	45.5300	448	467	-236	100819	0.42 
186.401	2015-01-01 00:04:2.960	-0.1035	0.0039	1.0107	0.0000	0.7324	-2.8687	-0.5109	5.2185	32.2943	45.9600	447	468	-237	100819	0.42 
186.432	2015-01-01 00:04:3.000	-0.1016	0.0098	1.0054	-0.4883	-2.2583	-2.2583	-0.5109	5.1965	32.4316	45.6800	445	468	-237	100819	0.42 
186.511	2015-01-01 00:04:3.040	-0.1279	0.0151	1.0176	-0.3052	-0.2441	-2.1362	-0.5109	5.2185	32.5360	45.5300	446	469	-240	100819	0.42 
186.542	2015-01-01 00:04:3.080	-0.1025	0.0103	1.0103	0.0000	-1.7700	-1.7700	-0.5109	5.1855	32.6898	45.6300	449	463	-237	100819	0.42 
186.557	2015-01-01 00:04:3.120	-0.1157	0.0137	1.0137	0.0000	0.3662	-1.5869	-0.4889	5.2075	32.8546	45.4400	451	461	-236	100819	0.42 
186.604	2015-01-01 00:04:3.160	-0.1094	0.0103	1.0073	0.0610	-0.3052	-1.7090	-0.4724	5.2240	33.0084	45.6800	448	464	-240	100819	0.42 
186.636	2015-01-01 00:04:3.200	-0.1123	0.0073	1.0112	0.5493	-0.6104	-0.7935	-0.4504	5.2405	33.1512	45.7700	448	467	-236	100819	0.42 
186.682	2015-01-01 00:04:3.240	-0.1123	0.0205	1.0249	0.3662	0.7935	-0.5493	-0.4120	5.2789	33.3270	45.6300	448	469	-235	100819	0.42 
186.729	2015-01-01 00:04:3.280	-0.1021	0.0132	1.0054	0.1831	-2.0752	-0.6714	-0.3845	5.2515	33.4863	45.6300	448	469	-237	100819	0.42 
186.776	2015-01-01 00:04:3.320	-0.1064	0.0093	1.0005	0.3662	-0.9155	-0.5493	-0.3516	5.2075	33.6566	45.5300	446	468	-238	100819	0.42 
