StartTime: 2017-07-21 14:47:47.248
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
3.453	2015-01-01 00:01:5.720	-0.2236	0.1040	0.9756	-1.0376	0.4883	-3.9673	4.4000	17.9407	34.4037	45.4400	442	470	-231	100799	0.44 
3.485	2015-01-01 00:01:5.760	-0.2207	0.1060	0.9780	-0.7935	2.2583	-3.2349	4.3671	17.8857	34.3707	45.2400	443	470	-231	100799	0.44 
3.532	2015-01-01 00:01:5.800	-0.2368	0.1060	0.9814	0.0610	2.9297	-2.8687	4.3726	17.9022	34.3652	45.2400	443	469	-230	100799	0.44 
3.610	2015-01-01 00:01:5.840	-0.2207	0.1006	0.9795	-0.1831	1.4648	-5.1880	4.3616	17.8802	34.2938	45.2900	442	469	-228	100799	0.44 
3.610	2015-01-01 00:01:5.880	-0.2319	0.1138	0.9912	-0.0610	4.3335	-4.6387	4.3396	17.8967	34.1949	45.4400	442	473	-231	100799	0.44 
3.657	2015-01-01 00:01:5.920	-0.2334	0.1104	0.9878	0.3662	3.7842	-2.9907	4.3561	17.9681	34.1510	45.4400	440	475	-231	100798	0.44 
3.688	2015-01-01 00:01:5.960	-0.2314	0.1099	0.9868	-0.1221	4.5776	-2.9297	4.3781	18.0231	34.1510	45.2900	445	474	-229	100798	0.44 
3.735	2015-01-01 00:01:6.000	-0.2334	0.1025	0.9810	0.4883	4.8218	-3.4180	4.4000	18.1165	34.1455	45.4400	444	472	-228	100799	0.44 
3.813	2015-01-01 00:01:6.040	-0.2622	0.0967	0.9966	0.7324	4.8218	-3.9063	4.4220	18.2428	34.0961	45.4400	441	472	-225	100799	0.44 
3.844	2015-01-01 00:01:6.080	-0.2266	0.1064	0.9814	0.4272	4.0283	-5.0049	4.4330	18.2977	34.0192	45.1000	441	471	-228	100798	0.44 
3.860	2015-01-01 00:01:6.120	-0.2280	0.1025	0.9448	1.4038	10.0708	-5.0659	4.4604	18.4625	33.9423	45.3400	441	469	-227	100798	0.44 
3.891	2015-01-01 00:01:6.160	-0.2778	0.1099	0.9858	3.1128	16.2964	-3.9673	4.5648	18.9404	33.8983	45.2400	442	468	-227	100798	0.44 
3.938	2015-01-01 00:01:6.200	-0.2817	0.1416	0.9590	2.3193	17.6392	-2.5635	4.7296	19.5337	33.9038	45.2900	445	467	-228	100798	0.44 
3.985	2015-01-01 00:01:6.240	-0.2568	0.1606	0.7944	3.7842	33.1421	2.4414	5.0262	20.4785	34.1290	45.4400	447	467	-228	100798	0.44 
4.032	2015-01-01 00:01:6.280	-0.2495	0.0679	0.6694	-2.7466	37.2925	10.8643	5.2844	21.8408	34.5905	45.2400	446	468	-229	100798	0.44 
4.079	2015-01-01 00:01:6.320	-0.2686	0.1167	0.5405	6.6528	49.7437	0.9766	5.5975	23.5876	35.1178	45.2900	447	467	-229	100798	0.44 
4.110	2015-01-01 00:01:6.360	-0.2446	-0.0591	0.5869	11.4746	44.9219	-24.0479	5.7513	25.6091	34.6948	45.2900	458	468	-227	100798	0.44 
4.157	2015-01-01 00:01:6.400	-0.2241	0.0664	0.5425	12.8174	26.9165	-29.4800	5.6415	26.9275	33.5907	45.2900	462	468	-225	100798	0.44 
4.220	2015-01-01 00:01:6.440	-0.1304	0.1011	0.3862	-3.1738	26.8555	8.3008	5.7953	27.8448	33.3984	45.4400	464	466	-225	100798	0.44 
4.251	2015-01-01 00:01:6.480	-0.1533	0.0776	0.5425	-3.1128	54.3823	19.4092	6.2457	29.1248	34.5410	45.2900	467	466	-222	100798	0.44 
4.282	2015-01-01 00:01:6.520	-0.2935	0.0029	0.5864	0.1221	46.8140	-8.4839	6.4105	30.9924	35.1563	45.2900	472	462	-218	100798	0.44 
4.313	2015-01-01 00:01:6.560	-0.3599	0.0518	0.7305	1.2817	37.2925	-37.8418	5.7953	32.6404	34.1125	45.4800	476	460	-217	100798	0.44 
4.360	2015-01-01 00:01:6.600	-0.4219	-0.0205	0.7783	0.7324	24.2920	-27.9541	4.8779	33.8159	32.5580	45.6300	481	463	-213	100798	0.44 
4.423	2015-01-01 00:01:6.640	-0.3916	0.0850	0.9009	0.3662	21.3623	-14.0381	4.4000	34.5630	31.9318	45.3400	485	466	-211	100798	0.44 
4.454	2015-01-01 00:01:6.680	-0.4219	0.2529	1.0078	-7.6904	9.0332	-5.9814	4.1638	34.9255	31.6901	45.2400	486	471	-209	100799	0.44 
4.485	2015-01-01 00:01:6.720	-0.5039	0.1372	0.8760	-4.8828	0.4883	-19.1650	3.8617	34.7992	31.3660	45.5300	487	473	-209	100799	0.44 
4.548	2015-01-01 00:01:6.760	-0.7012	-0.0132	1.1294	3.9673	-3.6011	-38.7573	2.8784	34.8541	29.8279	45.2900	484	476	-208	100799	0.44 
4.594	2015-01-01 00:01:6.800	-0.9048	0.1294	1.5303	5.3101	-50.8423	-11.0474	2.3401	33.6786	28.5425	45.4800	482	480	-207	100800	0.44 
4.626	2015-01-01 00:01:6.840	-1.1284	0.3818	1.9067	18.1885	-60.1196	-10.8643	2.7740	31.4758	28.3228	45.3400	476	488	-201	100800	0.44 
