StartTime: 2017-07-21 14:08:27.855
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
7.781	2015-01-01 00:01:15.320	-0.1108	0.0410	1.0122	-0.0610	0.0000	-0.1221	1.7468	6.1688	38.7598	42.3200	440	472	-245	100842	0.40 
7.860	2015-01-01 00:01:15.360	-0.1289	0.0522	1.0288	-0.3052	1.5259	-0.7935	1.7578	6.2402	38.7872	42.3700	440	471	-246	100841	0.40 
7.860	2015-01-01 00:01:15.400	-0.1030	0.0444	1.0068	-0.3052	0.0610	-0.3052	1.7578	6.2128	38.8147	42.4600	440	466	-246	100841	0.40 
7.922	2015-01-01 00:01:15.440	-0.1367	0.0464	1.0161	-0.7324	0.6714	-0.3052	1.7468	6.2512	38.8367	42.3200	439	467	-247	100842	0.40 
7.938	2015-01-01 00:01:15.480	-0.1196	0.0356	1.0112	-0.3052	-1.0986	-0.6714	1.7303	6.2567	38.8586	42.4600	438	469	-246	100841	0.40 
7.985	2015-01-01 00:01:15.520	-0.1318	0.0444	1.0176	-0.0610	0.1831	-0.7935	1.7303	6.2732	38.8751	42.2700	439	470	-245	100842	0.40 
8.031	2015-01-01 00:01:15.560	-0.1353	0.0454	1.0225	-0.5493	0.2441	-1.6479	1.7413	6.3171	38.8586	42.2700	439	469	-245	100841	0.40 
8.063	2015-01-01 00:01:15.600	-0.1333	0.0342	1.0073	-0.2441	-0.4883	-2.1973	1.7358	6.3336	38.8257	42.2700	440	467	-248	100842	0.40 
8.110	2015-01-01 00:01:15.640	-0.1738	0.0322	1.0078	0.4883	2.3193	-4.0283	1.7194	6.4215	38.7213	42.4600	438	469	-249	100842	0.40 
8.141	2015-01-01 00:01:15.680	-0.1831	0.0479	0.9844	-0.4272	4.0894	-4.4556	1.7194	6.6632	38.5510	42.2700	439	468	-247	100842	0.40 
8.204	2015-01-01 00:01:15.720	-0.1719	0.0332	0.9351	0.5493	8.7280	-4.9438	1.7084	6.9928	38.3807	42.3700	438	467	-245	100842	0.40 
8.250	2015-01-01 00:01:15.760	-0.1470	0.0215	0.8691	2.8687	20.9351	-5.1270	1.7578	7.6685	38.2324	42.6100	438	467	-244	100842	0.40 
8.281	2015-01-01 00:01:15.800	-0.1025	0.0410	0.7817	6.2256	37.6587	-6.7139	1.9336	8.8715	38.0731	42.3700	441	466	-245	100842	0.40 
8.344	2015-01-01 00:01:15.840	-0.0889	0.0527	0.5952	8.4229	66.6504	-8.3618	2.2137	10.9534	37.8809	42.4600	445	465	-247	100842	0.40 
8.375	2015-01-01 00:01:15.880	-0.1597	0.1299	0.5430	7.8125	90.5762	10.9253	2.7795	14.1998	38.0951	42.5100	447	462	-252	100842	0.40 
8.406	2015-01-01 00:01:15.920	-0.2544	0.0967	0.7031	3.3569	88.6841	24.0479	3.5101	17.8748	39.1113	42.6600	457	462	-248	100842	0.40 
