StartTime: 2017-07-21 14:47:47.248
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
26.916	2015-01-01 00:01:28.440	-0.2891	0.0947	0.9097	0.1831	25.5737	1.8311	3.6969	17.8198	35.2606	45.8200	430	472	-240	100799	0.44 
26.947	2015-01-01 00:01:28.480	-0.3110	0.0562	0.7920	-1.3428	33.8135	-1.0986	3.7134	19.0887	35.3485	46.0100	434	474	-238	100799	0.44 
27.026	2015-01-01 00:01:28.520	-0.2109	0.0151	0.5649	-1.0986	27.1606	-4.6997	3.6859	20.3906	35.2881	45.6300	435	473	-236	100799	0.44 
27.041	2015-01-01 00:01:28.560	-0.0962	-0.0625	0.1992	-6.8359	39.0015	-12.1460	3.0707	21.6705	35.0024	45.6800	436	472	-236	100799	0.44 
27.088	2015-01-01 00:01:28.600	-0.0415	-0.0146	0.4868	-18.3716	33.4473	-19.9585	2.0654	23.0713	34.3488	45.8200	444	476	-234	100799	0.44 
27.135	2015-01-01 00:01:28.640	-0.1616	0.0693	0.7891	-9.2163	21.5454	-4.8828	1.2964	23.6426	34.0851	45.6800	448	477	-232	100799	0.44 
27.166	2015-01-01 00:01:28.680	-0.1831	0.0635	0.8496	8.3008	24.2920	-4.2725	1.4172	24.4611	34.0686	45.6800	450	477	-231	100799	0.44 
27.229	2015-01-01 00:01:28.720	-0.2329	0.0420	0.5410	-0.2441	5.9814	-17.0288	1.4612	24.7577	33.6786	45.7700	451	480	-224	100798	0.44 
27.260	2015-01-01 00:01:28.760	-0.3047	-0.0239	0.7725	-2.6855	18.6768	-21.9116	0.9503	25.2576	32.7283	45.8200	450	482	-220	100799	0.44 
27.292	2015-01-01 00:01:28.800	-0.3740	0.0479	0.8477	12.6953	10.8643	-26.6113	0.7251	25.7684	31.7285	45.7700	452	483	-222	100799	0.44 
27.323	2015-01-01 00:01:28.840	-0.2754	0.1118	0.9380	7.3853	23.7427	-20.9351	0.8350	26.3837	30.8112	45.9600	452	485	-224	100799	0.44 
27.369	2015-01-01 00:01:28.880	-0.3501	0.1245	0.9922	5.8594	-7.3242	-18.1274	0.8844	26.5100	30.2289	45.8200	451	487	-224	100799	0.44 
27.432	2015-01-01 00:01:28.920	-0.2964	0.1035	0.7559	-0.3052	-9.7656	-15.0146	0.7800	25.8014	29.5972	45.7700	449	489	-221	100799	0.44 
27.463	2015-01-01 00:01:28.960	-0.4839	0.0132	0.8662	15.4419	35.0952	-19.1650	0.8514	26.4221	28.9490	45.6800	447	488	-220	100799	0.44 
