StartTime: 2017-07-21 14:08:27.855
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
35.429	2015-01-01 00:01:42.040	-0.0464	0.0508	1.0308	-0.3662	-1.6479	-2.1973	2.6257	2.2577	37.9797	44.0500	435	471	-249	100838	0.41 
35.460	2015-01-01 00:01:42.080	-0.0513	0.0522	1.0195	-0.2441	-0.6104	-2.3193	2.6147	2.2247	37.9633	44.0900	435	473	-247	100837	0.41 
35.523	2015-01-01 00:01:42.120	-0.0527	0.0508	1.0186	0.1221	-0.1831	-2.1973	2.6093	2.2357	37.9413	44.0500	431	472	-246	100837	0.41 
35.554	2015-01-01 00:01:42.160	-0.0522	0.0469	1.0254	0.0000	-0.4883	-1.4648	2.6093	2.2467	37.9413	44.0500	432	474	-246	100837	0.41 
35.600	2015-01-01 00:01:42.200	-0.0537	0.0537	1.0239	0.0610	-1.7090	-1.0376	2.6147	2.2357	37.9633	43.9500	434	473	-249	100837	0.41 
35.632	2015-01-01 00:01:42.240	-0.0610	0.0288	1.0215	-0.7324	1.8311	-5.2490	2.5928	2.2797	37.9248	43.9500	435	472	-249	100837	0.41 
35.679	2015-01-01 00:01:42.280	-0.0708	0.0171	1.0303	-1.4648	2.8687	-9.0942	2.4884	2.4115	37.7106	43.9500	435	471	-249	100837	0.41 
35.710	2015-01-01 00:01:42.320	-0.1050	0.0303	1.0078	0.0000	7.3242	-8.5449	2.4170	2.7026	37.4414	44.0900	435	471	-247	100837	0.41 
35.757	2015-01-01 00:01:42.360	-0.0854	0.0273	0.9663	-0.6714	9.8877	-8.3618	2.3785	3.1091	37.1887	44.0500	432	471	-249	100836	0.41 
35.835	2015-01-01 00:01:42.400	-0.1255	0.0522	0.9868	2.0142	19.7144	-5.9814	2.3730	3.8068	36.9910	43.9000	432	473	-249	100836	0.41 
