StartTime: 2017-07-21 14:57:18.641
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
704.329	2015-01-01 00:21:31.480	0.0391	0.1050	1.0127	-0.4883	2.4414	-3.1738	4.9438	2.4829	41.1768	47.8800	458	436	-231	100796	0.44 
704.375	2015-01-01 00:21:31.520	0.0415	0.1006	1.0117	-0.4272	3.2959	-3.1738	4.9438	2.4939	41.1603	47.7800	456	436	-231	100796	0.44 
704.422	2015-01-01 00:21:31.560	0.0298	0.1074	1.0171	-0.2441	2.1362	-3.0518	4.9548	2.5159	41.1493	47.7400	452	435	-229	100796	0.44 
704.469	2015-01-01 00:21:31.600	0.0361	0.0996	1.0093	-0.3052	2.0142	-3.3569	4.9548	2.5049	41.1218	47.7800	454	438	-230	100796	0.44 
704.501	2015-01-01 00:21:31.640	0.0391	0.1025	1.0093	-0.3662	2.9297	-3.4180	4.9658	2.5049	41.0999	47.8800	453	438	-231	100796	0.44 
704.531	2015-01-01 00:21:31.680	0.0342	0.1050	1.0225	-0.2441	2.0142	-3.2349	4.9768	2.5159	41.0724	47.5400	454	438	-231	100796	0.44 
704.594	2015-01-01 00:21:31.720	0.0317	0.1035	1.0176	-0.4272	2.1362	-3.3569	4.9768	2.5049	41.0504	47.7800	456	436	-236	100796	0.44 
704.641	2015-01-01 00:21:31.760	0.0298	0.1084	1.0137	-0.2441	2.4414	-3.7231	4.9878	2.5104	41.0175	47.8800	457	435	-238	100796	0.44 
704.704	2015-01-01 00:21:31.800	0.0259	0.1069	1.0132	-0.2441	2.3804	-3.6621	4.9988	2.5214	40.9790	47.6400	455	436	-235	100796	0.44 
704.735	2015-01-01 00:21:31.840	0.0200	0.1079	1.0229	-0.0610	3.2959	-3.4180	5.0208	2.5598	40.9460	47.8800	453	437	-232	100796	0.44 
704.750	2015-01-01 00:21:31.880	0.0024	0.1079	1.0166	-0.2441	1.7090	-4.8828	5.0427	2.5928	40.8856	47.7400	453	437	-231	100796	0.44 
704.797	2015-01-01 00:21:31.920	0.0303	0.1099	1.0034	-0.5493	0.1221	-5.7983	5.0372	2.5543	40.7483	47.7800	454	439	-229	100796	0.44 
704.828	2015-01-01 00:21:31.960	0.0215	0.1143	1.0107	-0.4883	1.1597	-6.2256	5.0372	2.5104	40.6165	47.8800	452	436	-234	100796	0.44 
704.875	2015-01-01 00:21:32.000	0.0112	0.1284	1.0317	-0.4272	0.7324	-4.6997	5.0647	2.4939	40.5011	47.6400	451	435	-236	100796	0.44 
704.907	2015-01-01 00:21:32.040	0.0112	0.1240	1.0176	-0.6104	-0.9766	-2.8687	5.0867	2.4170	40.4572	47.7800	452	439	-232	100796	0.44 
704.953	2015-01-01 00:21:32.080	0.0151	0.1172	1.0176	-1.3428	-1.1597	-3.5400	5.0867	2.3126	40.4297	47.5900	451	438	-231	100796	0.44 
705.001	2015-01-01 00:21:32.120	0.0176	0.1128	1.0205	-1.3428	-3.2349	-3.1738	5.0592	2.1753	40.3857	47.7400	452	437	-231	100796	0.44 
705.032	2015-01-01 00:21:32.160	0.0239	0.1099	1.0171	-1.8311	-3.4180	-3.1128	5.0262	1.9666	40.3638	47.7400	450	435	-230	100797	0.44 
705.110	2015-01-01 00:21:32.200	0.0283	0.1138	1.0332	-1.7700	-5.5542	-3.1128	4.9823	1.7358	40.3308	47.8800	450	438	-232	100796	0.44 
705.125	2015-01-01 00:21:32.240	0.0273	0.1050	1.0229	-2.3804	-6.7749	-3.5400	4.9109	1.4282	40.2869	47.7800	448	439	-232	100796	0.44 
705.157	2015-01-01 00:21:32.280	0.0376	0.1123	1.0137	-2.6855	-8.3008	-3.3569	4.8230	1.0602	40.2264	47.7400	447	440	-233	100797	0.44 
705.203	2015-01-01 00:21:32.320	0.0420	0.1079	1.0229	-3.2349	-9.8267	-2.3804	4.7351	0.6482	40.1715	47.6400	446	440	-232	100796	0.44 
705.235	2015-01-01 00:21:32.360	0.0562	0.1099	1.0122	-3.6621	-11.1084	-1.7700	4.6307	0.1593	40.1660	47.8800	445	439	-234	100796	0.44 
705.313	2015-01-01 00:21:32.400	0.0396	0.1006	1.0225	-4.0894	-13.2446	-2.3804	4.5099	-0.3790	40.1770	47.7800	445	439	-234	100796	0.44 
705.328	2015-01-01 00:21:32.440	0.0581	0.1089	1.0142	-5.3711	-16.6016	-0.7935	4.3671	-1.0327	40.1495	47.6400	443	439	-233	100796	0.44 
705.375	2015-01-01 00:21:32.480	0.0669	0.0996	1.0317	-6.3477	-19.8975	0.3052	4.1858	-1.8237	40.2045	47.7400	440	439	-232	100796	0.44 
705.422	2015-01-01 00:21:32.520	0.0796	0.0918	1.0176	-6.4697	-23.9868	1.1597	3.9551	-2.7686	40.2759	47.7800	439	441	-233	100796	0.44 
705.453	2015-01-01 00:21:32.560	0.1069	0.0942	1.0146	-6.8359	-24.7803	1.8311	3.7189	-3.8013	40.3748	47.6400	437	443	-232	100796	0.44 
705.516	2015-01-01 00:21:32.600	0.1104	0.1284	1.0342	-9.7046	-27.4048	3.8452	3.4552	-4.8834	40.5231	47.8800	435	445	-233	100796	0.44 
705.532	2015-01-01 00:21:32.640	0.0991	0.0820	0.9937	-10.4370	-28.9307	4.2114	3.0872	-6.0425	40.7098	47.8800	431	444	-233	100796	0.44 
705.578	2015-01-01 00:21:32.680	0.0952	0.0806	1.0322	-10.8643	-29.6021	2.8687	2.6971	-7.1851	40.8801	47.6400	429	447	-233	100796	0.44 
705.610	2015-01-01 00:21:32.720	0.0820	0.0850	1.0068	-12.4512	-38.7573	2.5024	2.2742	-8.4924	40.9735	47.8800	425	447	-232	100796	0.44 
705.657	2015-01-01 00:21:32.760	0.0713	0.0962	0.9927	-13.1226	-43.7012	3.4180	1.8292	-10.0305	41.0834	47.8800	423	446	-235	100796	0.44 
705.719	2015-01-01 00:21:32.800	0.1108	0.1396	1.0122	-17.6392	-51.2085	9.7046	1.3184	-11.7938	41.3196	47.7400	424	451	-239	100796	0.44 
705.751	2015-01-01 00:21:32.840	0.0229	0.1035	0.8467	-17.7002	-47.3633	18.0664	0.5878	-13.6725	41.9073	47.9300	424	453	-240	100796	0.44 
705.782	2015-01-01 00:21:32.880	0.0264	0.1357	0.9155	-18.3105	-43.9453	25.8789	-0.1208	-15.0952	42.7258	47.6400	412	453	-235	100796	0.44 
705.813	2015-01-01 00:21:32.920	-0.0249	0.1738	0.6982	-18.6768	-32.5317	42.2363	-1.0382	-16.3147	44.1156	47.9800	410	449	-233	100796	0.44 
705.860	2015-01-01 00:21:32.960	-0.0713	0.1328	0.5903	-9.2163	-9.4604	46.4478	-1.6699	-16.5289	45.8459	47.6400	409	448	-232	100796	0.44 
705.923	2015-01-01 00:21:33.000	-0.0664	-0.0762	0.4390	-2.3804	4.7607	33.4473	-2.2522	-16.0236	47.3126	47.7400	409	449	-232	100796	0.44 
705.954	2015-01-01 00:21:33.040	-0.0327	-0.1074	0.3125	-1.2817	21.1792	-3.6621	-2.7905	-14.6997	47.8400	47.9300	414	451	-230	100796	0.44 
705.985	2015-01-01 00:21:33.080	0.2725	-0.1411	0.3843	0.8545	18.2495	-22.7051	-3.0322	-14.1449	47.1808	47.7800	420	454	-229	100796	0.44 
706.047	2015-01-01 00:21:33.120	0.1890	-0.0527	0.6787	-16.1743	-21.7896	-17.7612	-3.2465	-14.3317	46.6205	47.8800	422	455	-229	100796	0.44 
706.094	2015-01-01 00:21:33.160	0.2100	-0.0034	0.7588	-15.4419	-63.7207	-28.8696	-3.5980	-16.0510	45.3900	47.9300	420	455	-228	100796	0.44 
706.125	2015-01-01 00:21:33.200	0.2148	0.0234	0.3276	-22.6440	-74.1577	-24.7192	-4.1418	-19.3524	44.6594	47.6400	414	455	-228	100796	0.44 
706.157	2015-01-01 00:21:33.240	0.7466	0.0352	-0.0239	-40.7104	-65.6128	12.2681	-5.1910	-23.1482	44.2639	47.9300	407	459	-230	100796	0.44 
706.204	2015-01-01 00:21:33.280	3.4678	-0.2974	6.1362	-121.3989	-405.3345	76.2939	-8.6902	-31.2067	46.6315	47.5900	399	461	-229	100796	0.44 
706.250	2015-01-01 00:21:33.320	1.3647	-0.9282	-0.5186	-103.4546	-237.5488	125.4272	-21.1542	-45.4504	58.1946	47.8800	376	469	-220	100796	0.44 
706.297	2015-01-01 00:21:33.360	-0.4238	0.2471	0.1323	-47.4243	-141.7847	57.4341	-31.4648	-50.2185	66.8024	47.8800	355	478	-207	100796	0.44 
706.329	2015-01-01 00:21:33.400	1.4863	-0.3555	1.0815	-126.7090	-284.1187	22.8882	-42.8247	-55.3876	77.1515	47.5400	344	483	-200	100796	0.44 
706.392	2015-01-01 00:21:33.440	1.3052	-1.0693	-2.2827	-95.9473	-149.9023	54.6875	-62.3969	-61.3147	93.3344	47.7800	337	489	-178	100797	0.44 
