StartTime: 2017-07-21 14:13:50.885
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
5.204	2015-01-01 00:06:24.520	-0.0293	0.0552	1.0146	0.1221	0.0000	1.8311	3.1311	1.1810	42.2974	47.9800	466	452	-240	100845	0.40 
5.235	2015-01-01 00:06:24.560	-0.0278	0.0625	1.0200	0.1831	-0.7324	2.4414	3.1366	1.1810	42.4347	47.9800	464	451	-240	100844	0.40 
5.251	2015-01-01 00:06:24.600	-0.0234	0.0630	1.0127	0.2441	-0.1831	2.9297	3.1531	1.1591	42.6050	48.0700	465	447	-240	100844	0.40 
5.298	2015-01-01 00:06:24.640	-0.0273	0.0586	1.0171	0.7324	0.9155	3.6011	3.1805	1.1755	42.7917	48.0700	465	445	-241	100844	0.40 
5.345	2015-01-01 00:06:24.680	-0.0337	0.0586	1.0190	0.4272	-0.1831	3.6621	3.2080	1.2140	42.9840	47.7800	466	448	-241	100844	0.40 
5.422	2015-01-01 00:06:24.720	-0.0303	0.0498	1.0093	0.4883	-0.9155	3.4180	3.2190	1.2085	43.1653	47.9300	469	448	-241	100844	0.40 
5.469	2015-01-01 00:06:24.760	-0.0342	0.0503	1.0273	0.7935	2.0142	1.0986	3.2300	1.2579	43.3026	47.9800	471	447	-240	100844	0.40 
5.501	2015-01-01 00:06:24.800	-0.0234	0.0474	1.0029	0.3662	-2.2583	0.3052	3.2410	1.2085	43.3740	48.0700	471	449	-240	100844	0.40 
5.516	2015-01-01 00:06:24.840	-0.0410	0.0547	1.0215	-0.1831	0.2441	-1.4648	3.2300	1.2360	43.3795	47.9800	470	448	-238	100844	0.40 
5.548	2015-01-01 00:06:24.880	-0.0361	0.0503	1.0137	0.1831	-1.2817	-1.6479	3.2190	1.2305	43.3575	47.8800	473	451	-239	100844	0.40 
5.610	2015-01-01 00:06:24.920	-0.0400	0.0557	1.0225	0.0000	-1.1597	-1.7090	3.2190	1.2030	43.3301	47.8800	474	450	-241	100844	0.40 
5.641	2015-01-01 00:06:24.960	-0.0415	0.0532	1.0269	0.3662	0.2441	-2.5024	3.2245	1.2250	43.2806	48.3100	470	449	-238	100844	0.40 
5.673	2015-01-01 00:06:25.000	-0.0391	0.0576	1.0225	0.0610	-0.3662	-2.5024	3.2190	1.2415	43.2147	47.9800	470	448	-238	100844	0.40 
5.720	2015-01-01 00:06:25.040	-0.0488	0.0610	1.0186	-0.1221	-0.4272	-2.3804	3.2190	1.2579	43.1543	47.9300	468	449	-238	100844	0.40 
5.751	2015-01-01 00:06:25.080	-0.0532	0.0586	1.0215	-0.5493	-0.4883	-2.3804	3.2190	1.2854	43.0994	47.9800	468	452	-239	100844	0.40 
5.813	2015-01-01 00:06:25.120	-0.0581	0.0498	1.0239	-0.6714	-1.3428	-3.5400	3.1805	1.2964	43.0060	48.1700	469	451	-239	100844	0.40 
5.845	2015-01-01 00:06:25.160	-0.0586	0.0605	1.0225	-0.8545	-1.9531	-3.0518	3.1476	1.2854	42.9016	47.8800	469	450	-239	100844	0.40 
5.876	2015-01-01 00:06:25.200	-0.0679	0.0659	1.0327	-0.6714	-3.4790	-1.1597	3.1311	1.2469	42.8577	47.9800	468	449	-241	100844	0.40 
5.923	2015-01-01 00:06:25.240	-0.0708	0.0635	1.0332	-1.2207	-6.4087	-1.6479	3.1091	1.0986	42.8247	47.9300	466	446	-237	100845	0.40 
5.954	2015-01-01 00:06:25.280	-0.0425	0.0508	1.0093	-1.3428	-7.3242	-2.1362	3.0487	0.8405	42.7753	47.9800	465	445	-234	100845	0.40 
6.016	2015-01-01 00:06:25.320	-0.0957	0.0723	1.0596	-1.3428	-9.8877	-0.8545	3.0103	0.6537	42.7313	47.9800	466	448	-239	100845	0.40 
6.048	2015-01-01 00:06:25.360	-0.0601	0.0493	1.0205	-1.7700	-12.5122	-2.0142	2.9498	0.2197	42.6929	47.9800	463	448	-239	100845	0.40 
6.094	2015-01-01 00:06:25.400	-0.0869	0.0581	1.0210	-1.3428	-12.7563	-0.7324	2.8784	-0.1593	42.6379	47.8800	459	446	-239	100845	0.40 
6.126	2015-01-01 00:06:25.440	-0.0781	0.0605	1.0205	-1.8921	-17.3340	1.0376	2.8180	-0.6537	42.6434	47.5900	464	448	-238	100845	0.40 
6.173	2015-01-01 00:06:25.480	-0.0718	0.0498	1.0190	-2.1362	-19.4092	0.1831	2.7356	-1.2854	42.6709	48.0700	462	450	-239	100845	0.40 
6.219	2015-01-01 00:06:25.520	-0.0874	0.0439	1.0376	-2.4414	-23.3765	0.0000	2.6422	-1.9775	42.6654	48.1200	460	452	-238	100844	0.40 
