StartTime: 2017-07-21 14:33:50.452
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
6.251	2015-01-01 00:07:13.720	-0.0166	0.0405	1.0127	0.2441	-2.0142	-0.1221	2.1973	0.2747	44.4232	48.4500	481	448	-235	100820	0.42 
6.298	2015-01-01 00:07:13.760	-0.0176	0.0396	1.0176	0.0000	-1.4648	-0.5493	2.2028	0.2252	44.4617	48.4500	481	448	-235	100820	0.42 
6.329	2015-01-01 00:07:13.800	-0.0176	0.0371	1.0088	0.0610	-0.7324	-1.7700	2.1973	0.2032	44.4562	48.6000	480	448	-235	100820	0.42 
6.376	2015-01-01 00:07:13.840	-0.0195	0.0327	1.0103	0.1831	-1.4038	-2.3193	2.1918	0.1868	44.4232	48.5000	477	445	-239	100820	0.42 
6.423	2015-01-01 00:07:13.880	-0.0098	0.0415	1.0244	-0.1831	-1.4648	-2.5635	2.1808	0.1483	44.3628	48.5000	479	448	-237	100820	0.42 
6.485	2015-01-01 00:07:13.920	-0.0059	0.0420	1.0146	-0.0610	-1.4648	-1.7700	2.1808	0.0934	44.3298	48.4100	481	451	-236	100821	0.42 
6.516	2015-01-01 00:07:13.960	-0.0181	0.0322	1.0146	-0.8545	-1.5869	-2.3193	2.1643	0.0494	44.2969	48.4500	481	453	-236	100821	0.42 
6.532	2015-01-01 00:07:14.000	-0.0225	0.0337	1.0220	-0.4272	-1.3428	-3.5400	2.1313	0.0385	44.2200	48.4500	481	451	-236	100821	0.42 
6.579	2015-01-01 00:07:14.040	-0.0190	0.0381	1.0195	-0.4272	-2.3804	-3.7231	2.1094	0.0055	44.1101	48.4500	480	447	-235	100821	0.42 
6.626	2015-01-01 00:07:14.080	-0.0034	0.0454	1.0107	-0.3052	-1.5869	-3.1738	2.1039	-0.0549	44.0277	48.3100	482	446	-236	100820	0.42 
6.688	2015-01-01 00:07:14.120	-0.0044	0.0415	1.0107	-0.1831	-1.5259	-1.5869	2.1039	-0.1099	44.0002	48.6000	486	446	-239	100820	0.42 
6.719	2015-01-01 00:07:14.160	-0.0142	0.0498	1.0088	-0.1831	-0.1831	-2.2583	2.1094	-0.1263	43.9838	48.5000	488	446	-241	100821	0.42 
6.751	2015-01-01 00:07:14.200	-0.0122	0.0347	1.0210	-0.4272	-2.8076	-1.2817	2.1039	-0.1483	43.9783	48.5000	489	446	-242	100821	0.42 
