StartTime: 2017-07-21 14:14:17.763
Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m) 
5.547	2015-01-01 00:06:50.640	-0.0244	0.0464	1.0186	0.0000	-0.4272	-1.0376	2.7521	1.1096	42.9730	48.4100	465	453	-236	100843	0.40 
5.594	2015-01-01 00:06:50.680	-0.0303	0.0430	1.0166	0.0610	-0.7324	-1.4648	2.7466	1.1041	42.9565	48.6000	466	452	-236	100843	0.40 
5.641	2015-01-01 00:06:50.720	-0.0303	0.0508	1.0176	0.0000	-1.4038	-0.9155	2.7521	1.0876	42.9620	48.2600	467	450	-238	100843	0.40 
5.673	2015-01-01 00:06:50.760	-0.0166	0.0483	1.0103	0.0000	-0.5493	-1.3428	2.7521	1.0382	42.9675	48.3100	467	452	-236	100843	0.40 
5.736	2015-01-01 00:06:50.800	-0.0278	0.0474	1.0117	0.1221	-0.0610	-0.9766	2.7466	1.0382	42.9675	48.4500	467	454	-235	100843	0.40 
5.766	2015-01-01 00:06:50.840	-0.0239	0.0459	1.0210	0.0000	-0.6714	-0.9155	2.7521	1.0382	42.9730	48.4100	466	452	-236	100843	0.40 
5.797	2015-01-01 00:06:50.880	-0.0210	0.0483	1.0161	0.4272	-0.6104	-1.0986	2.7576	1.0162	42.9730	48.4500	469	452	-238	100843	0.40 
5.844	2015-01-01 00:06:50.920	-0.0288	0.0430	1.0122	0.1831	-0.6714	-1.4038	2.7576	1.0107	42.9730	48.5000	469	450	-237	100843	0.40 
5.877	2015-01-01 00:06:50.960	-0.0210	0.0469	1.0229	0.1221	-0.5493	-1.3428	2.7631	1.0052	42.9730	48.4500	470	451	-238	100843	0.40 
5.911	2015-01-01 00:06:51.000	-0.0234	0.0483	1.0220	0.1221	-1.0376	-0.9766	2.7740	0.9778	42.9785	48.4500	470	449	-237	100843	0.40 
5.958	2015-01-01 00:06:51.040	-0.0347	0.0444	1.0259	0.0000	-1.6479	-1.2207	2.7740	0.9448	42.9785	48.4500	467	453	-240	100843	0.40 
6.005	2015-01-01 00:06:51.080	-0.0269	0.0474	1.0068	0.5493	1.6479	-1.3428	2.7850	0.9338	42.9730	48.4500	465	453	-241	100843	0.40 
6.052	2015-01-01 00:06:51.120	-0.0889	0.0474	1.0464	0.6714	-0.9155	-0.9155	2.8125	1.0657	42.9675	48.5000	465	452	-238	100843	0.40 
6.083	2015-01-01 00:06:51.160	-0.0786	0.0439	1.0269	0.9766	-0.0610	-1.6479	2.8290	1.1151	42.9456	48.4500	465	449	-239	100843	0.40 
